Unix	jday	Temperature
673056000	121	284.436898912926
673059600	121	284.637642792412
673063200	121	285.017292128241
673066800	121	285.097902815225
673070400	121	284.886978154677
673074000	121	283.753764793505
673077600	121	281.779752554713
673081200	121	281.249483111291
673084800	121	280.688336421199
673088400	121	280.578430773597
673092000	121	280.8517823444
673095600	121	281.038550265759
673099200	121	280.016947057411
673102800	121	280.767613866592
673106400	121	280.735277344728
673110000	121	280.63413229879
673113600	121	280.559817226894
673117200	121	280.601263828174
673120800	121	280.812091759156
673124400	121	280.537818345355
673128000	121	280.807941386425
673131600	121	282.448791429482
673135200	121	284.191233093579
673138800	121	285.247563615299
673142400	122	286.141754910637
673146000	122	286.074414915182
673149600	122	285.984931439989
673153200	122	285.70103126379
673156800	122	285.208762514892
673160400	122	284.077885120666
673164000	122	281.762061669398
673167600	122	281.545085462474
673171200	122	281.446624845846
673174800	122	281.525949067681
673178400	122	281.741288611485
673182000	122	281.909315226153
673185600	122	281.150961435737
673189200	122	281.655971793983
673192800	122	281.945411841326
673196400	122	282.013754237408
673200000	122	281.991865961921
673203600	122	281.920783753605
673207200	122	280.744286792392
673210800	122	281.252493986621
673214400	122	281.73516341423
673218000	122	282.9154214075
673221600	122	284.004111657792
673225200	122	284.808838351077
673228800	123	285.849486141093
673232400	123	286.527447932393
673236000	123	286.821520858645
673239600	123	286.755458916324
673243200	123	286.423629750143
673246800	123	285.982281183922
673250400	123	285.243736979307
673254000	123	285.073485653259
673257600	123	284.812538713443
673261200	123	284.463264979362
673264800	123	284.473685516438
673268400	123	284.533821828232
673272000	123	285.287320048601
673275600	123	285.33877902642
673279200	123	285.210131274076
673282800	123	284.913704633185
673286400	123	284.558053195019
673290000	123	284.203048608332
673293600	123	283.805842876242
673297200	123	283.771234344034
673300800	123	283.751595642967
673304400	123	283.690948656954
673308000	123	283.675563366588
673311600	123	283.816468916638
673315200	124	284.543793480153
673318800	124	284.402430454499
673322400	124	284.608333958367
673326000	124	284.364791708362
673329600	124	283.812602606908
673333200	124	283.013937174554
673336800	124	282.863652605173
673340400	124	282.860118694721
673344000	124	283.032736397082
673347600	124	283.2766374429
673351200	124	283.516479767528
673354800	124	283.720841001539
673358400	124	284.794707957724
673362000	124	284.699429064361
673365600	124	284.519118507095
673369200	124	284.221894074918
673372800	124	284.002186138315
673376400	124	283.841599723891
673380000	124	283.778776179675
673383600	124	283.663787778231
673387200	124	283.651151116068
673390800	124	283.741773690487
673394400	124	284.013492431988
673398000	124	284.294538552371
673401600	125	284.633763239431
673405200	125	284.672963019378
673408800	125	284.876875252058
673412400	125	285.037479123623
673416000	125	285.09210419076
673419600	125	284.756272902729
673423200	125	283.840056541086
673426800	125	283.485772753715
673430400	125	283.090356420504
673434000	125	282.593981040936
673437600	125	282.343271321742
673441200	125	282.204774546191
673444800	125	282.410579427372
673448400	125	282.546557040885
673452000	125	282.390548231705
673455600	125	282.221811289527
673459200	125	281.978138744623
673462800	125	281.762256585529
673466400	125	281.107929187067
673470000	125	281.028634611329
673473600	125	281.107024665735
673477200	125	282.123718383765
673480800	125	283.508990833238
673484400	125	284.451646312387
673488000	126	285.25914784615
673491600	126	285.44498430185
673495200	126	285.747543410198
673498800	126	285.741710178994
673502400	126	285.405408720822
673506000	126	284.297569769938
673509600	126	282.914361189994
673513200	126	282.582323168673
673516800	126	282.061391551368
673520400	126	281.706640316849
673524000	126	281.384094999111
673527600	126	281.050520301812
673531200	126	280.340194304078
673534800	126	280.361635346711
673538400	126	279.918999075997
673542000	126	279.335143486971
673545600	126	278.94817236801
673549200	126	278.726087890516
673552800	126	277.76416327445
673556400	126	278.181438661772
673560000	126	278.524892895592
673563600	126	279.905345665885
673567200	126	282.064106038937
673570800	126	283.95794030034
673574400	127	285.499327117687
673578000	127	285.786494015552
673581600	127	286.101098463428
673585200	127	286.232362024183
