Unix	jday	Downward_Long.Wave_Rad_Flux
1199145600	1	314.115939608527
1199149200	1	315.021752825787
1199152800	1	313.643552766026
1199156400	1	312.585477650063
1199160000	1	311.669142602586
1199163600	1	310.761512356277
1199167200	1	301.113366165656
1199170800	1	300.092204357635
1199174400	1	298.20596071865
1199178000	1	296.642909026345
1199181600	1	295.690112577079
1199185200	1	295.141340091687
1199188800	1	293.679000472802
1199192400	1	293.214439929285
1199196000	1	293.410922404366
1199199600	1	293.683781284144
1199203200	1	293.980287747541
1199206800	1	294.340601329835
1199210400	1	313.419891596881
1199214000	1	314.284730817275
1199217600	1	335.617223554367
1199221200	1	347.574421542576
1199224800	1	354.907109992943
1199228400	1	359.775864231793
1199232000	2	346.995606535619
1199235600	2	347.905797012108
1199239200	2	339.066412407299
1199242800	2	335.273514324992
1199246400	2	334.68323828547
1199250000	2	336.369769657568
1199253600	2	375.882948058592
1199257200	2	375.608110297404
1199260800	2	371.050755725373
1199264400	2	369.442873839976
1199268000	2	370.50859426148
1199271600	2	372.82999788544
1199275200	2	393.992331278859
1199278800	2	394.64426569764
1199282400	2	394.855356949644
1199286000	2	394.515270208901
1199289600	2	394.045474824358
1199293200	2	393.584407088092
1199296800	2	394.81854369178
1199300400	2	394.823562168969
1199304000	2	394.286942140026
1199307600	2	394.089155331265
1199311200	2	393.817004580716
1199314800	2	393.442655899018
1199318400	3	392.900062107015
1199322000	3	393.258843329941
1199325600	3	392.713960943834
1199329200	3	391.169006550656
1199332800	3	390.478645773032
1199336400	3	389.974480755206
1199340000	3	393.050570441681
1199343600	3	392.266172911854
1199347200	3	392.523330193166
1199350800	3	391.955638267062
1199354400	3	390.57167389224
1199358000	3	388.685284733296
1199361600	3	331.064282397309
1199365200	3	330.252908940066
1199368800	3	322.105597262172
1199372400	3	317.551617798258
1199376000	3	318.862060533809
1199379600	3	322.686866808598
1199383200	3	316.841171865098
1199386800	3	317.848809609198
1199390400	3	311.979193727762
1199394000	3	310.24362908908
1199397600	3	309.799825146775
1199401200	3	309.854471392976
1199404800	4	307.066566665328
1199408400	4	307.329393377951
1199412000	4	305.920514269137
1199415600	4	305.441583269796
1199419200	4	305.457643678245
1199422800	4	305.866717736266
1199426400	4	307.561192588462
1199430000	4	306.69765415359
1199433600	4	306.701623954776
1199437200	4	306.658763316853
1199440800	4	306.796603528839
1199444400	4	307.06493093578
1199448000	4	307.777953158876
1199451600	4	308.342940965386
1199455200	4	308.761126647018
1199458800	4	309.401354046799
1199462400	4	310.36826000474
1199466000	4	312.020330471247
1199469600	4	346.612212045024
1199473200	4	347.366321363546
1199476800	4	352.631857898701
1199480400	4	358.559301733465
1199484000	4	362.116565165328
1199487600	4	364.495864601843
1199491200	5	365.656335412618
1199494800	5	366.822041206852
1199498400	5	361.894598558911
1199502000	5	361.842832388142
1199505600	5	360.576942913114
1199509200	5	359.08040809405
1199512800	5	349.484739266837
1199516400	5	349.000279400205
1199520000	5	350.210562627649
1199523600	5	350.230166951667
1199527200	5	346.286810866002
1199530800	5	342.793648904608
1199534400	5	338.633404924488
1199538000	5	338.905948384201
1199541600	5	339.926973403976
1199545200	5	341.64341857599
1199548800	5	346.250521549868
1199552400	5	350.310996522723
1199556000	5	373.989116619232
1199559600	5	374.445942204381
1199563200	5	375.273316055536
1199566800	5	376.055632323431
1199570400	5	375.423689639604
1199574000	5	373.932755075134
1199577600	6	360.695894550666
1199581200	6	362.087111360778
1199584800	6	361.236142102327
1199588400	6	363.885076825099
1199592000	6	367.101129574687
1199595600	6	369.056407959746
1199599200	6	375.95495526909
1199602800	6	375.472681700433
1199606400	6	372.285779723037
1199610000	6	365.611515365706
1199613600	6	365.170686938747
1199617200	6	367.528764319165
1199620800	6	391.712844496472
1199624400	6	392.924873133318
1199628000	6	395.017515233867
1199631600	6	397.02834657773
1199635200	6	398.661580947725
1199638800	6	399.974818945635
1199642400	6	406.484743631455
1199646000	6	406.550034851536
1199649600	6	405.825028496292
1199653200	6	405.557374064796
1199656800	6	405.454428010176
1199660400	6	405.430267146053
1199664000	7	403.406933952702
1199667600	7	404.264301598324
1199671200	7	405.275492673157
1199674800	7	405.87514156937
1199678400	7	406.592008176469
1199682000	7	407.207607416393
1199685600	7	413.708964656639
1199689200	7	413.735457712474
1199692800	7	413.193687095136
1199696400	7	412.852696098913
1199700000	7	412.582504862228
1199703600	7	412.341711025503
1199707200	7	409.124574709516
1199710800	7	409.238868372602
1199714400	7	408.855410213481
1199718000	7	408.559078554607
1199721600	7	408.116946369125
1199725200	7	407.675701276744
1199728800	7	406.825484352781
1199732400	7	406.435528356851
1199736000	7	405.935628153672
1199739600	7	405.290903465309
1199743200	7	404.640084844804
1199746800	7	403.045808683246
1199750400	8	401.625257704245
1199754000	8	402.166232955249
1199757600	8	397.29404675981
1199761200	8	386.911309217561
1199764800	8	375.77820499868
1199768400	8	364.612297006359
1199772000	8	303.234930007021
1199775600	8	302.035916695451
1199779200	8	299.025410699328
1199782800	8	297.276833268121
1199786400	8	296.584336933491
1199790000	8	296.592394763324
1199793600	8	299.884853286913
1199797200	8	299.894573635738
1199800800	8	300.499112323185
1199804400	8	301.375184048956
1199808000	8	301.74217738685
1199811600	8	302.351720956242
1199815200	8	313.957702983249
1199818800	8	313.912644231833
1199822400	8	313.744817288377
1199826000	8	311.203745082473
1199829600	8	309.984398273383
1199833200	8	309.115807900818
1199836800	9	304.108114589793
1199840400	9	304.504314528314
1199844000	9	303.980823902994
1199847600	9	303.323527094296
1199851200	9	302.408638981797
1199854800	9	301.389515110761
