Unix	jday	Downward_Long.Wave_Rad_Flux
1072915200	1	311.623315979386
1072918800	1	312.685315822511
1072922400	1	312.844098371341
1072926000	1	313.069561679495
1072929600	1	312.877356789576
1072933200	1	312.499099377476
1072936800	1	309.110794668632
1072940400	1	307.846886911692
1072944000	1	306.829658440469
1072947600	1	306.280405647984
1072951200	1	306.095317103182
1072954800	1	306.228118167472
1072958400	1	311.364748685175
1072962000	1	310.985843974207
1072965600	1	312.087507449718
1072969200	1	313.308551026341
1072972800	1	314.108550977656
1072976400	1	314.783243706861
1072980000	1	309.047683351844
1072983600	1	310.560571895389
1072987200	1	309.821195342491
1072990800	1	310.004542493452
1072994400	1	310.550152884984
1072998000	1	311.230717364101
1073001600	2	316.922520052643
1073005200	2	318.133739015091
1073008800	2	317.995189205718
1073012400	2	317.953816725019
1073016000	2	318.005183214475
1073019600	2	318.008923865656
1073023200	2	317.13756893426
1073026800	2	315.722163109788
1073030400	2	315.412177401022
1073034000	2	315.028424129267
1073037600	2	314.84492613953
1073041200	2	314.735790029902
1073044800	2	315.120106619083
1073048400	2	313.958705027342
1073052000	2	314.709450417861
1073055600	2	315.15863561041
1073059200	2	315.352918812764
1073062800	2	315.424651522164
1073066400	2	316.591609173119
1073070000	2	318.25034901508
1073073600	2	318.736039943106
1073077200	2	319.229295034272
1073080800	2	319.793343075795
1073084400	2	320.373890854533
1073088000	3	324.220566597927
1073091600	3	324.969264002692
1073095200	3	325.125424368695
1073098800	3	324.968151982829
1073102400	3	325.087226964502
1073106000	3	325.397630630976
1073109600	3	327.81586578408
1073113200	3	326.654516508888
1073116800	3	326.88905295997
1073120400	3	326.083668277136
1073124000	3	325.572640611786
1073127600	3	325.356910176262
1073131200	3	326.723174147128
1073134800	3	325.969018291181
1073138400	3	327.82564079672
1073142000	3	330.180546061599
1073145600	3	332.245429017112
1073149200	3	334.141365967271
1073152800	3	341.42250200409
1073156400	3	341.550739740673
1073160000	3	340.287661229862
1073163600	3	337.693469290881
1073167200	3	334.412183194035
1073170800	3	330.969501889536
1073174400	4	314.297200686948
1073178000	4	315.080203477412
1073181600	4	314.133960766218
1073185200	4	313.340411136847
1073188800	4	312.502313525848
1073192400	4	311.738736400823
1073196000	4	309.499337090874
1073199600	4	308.160240940208
1073203200	4	307.542906537292
1073206800	4	307.193268511538
1073210400	4	307.091297812655
1073214000	4	307.196048602025
1073217600	4	308.869908808463
1073221200	4	308.91253988889
1073224800	4	309.310309420457
1073228400	4	309.592754953403
1073232000	4	309.617630444077
1073235600	4	309.564345273435
1073239200	4	310.489212686287
1073242800	4	311.04588401738
1073246400	4	312.089120977148
1073250000	4	312.811024099074
1073253600	4	313.579596105889
1073257200	4	314.356204857576
1073260800	5	324.271070009981
1073264400	5	325.516316488464
1073268000	5	329.843468343573
1073271600	5	337.338307059471
1073275200	5	345.186372505365
1073278800	5	351.491763860458
1073282400	5	377.860109628099
1073286000	5	377.712947624534
1073289600	5	372.077800805448
1073293200	5	371.34608201518
1073296800	5	369.796221974404
