Unix	jday	Downward_Long.Wave_Rad_Flux
1167609600	1	294.238448738519
1167613200	1	294.689206748962
1167616800	1	292.70982840156
1167620400	1	292.457326894239
1167624000	1	293.509484772971
1167627600	1	294.523348417462
1167631200	1	298.284863711291
1167634800	1	297.904902142222
1167638400	1	296.784580755253
1167642000	1	296.253816385688
1167645600	1	295.655577249705
1167649200	1	295.154615807567
1167652800	1	291.926791732128
1167656400	1	290.660163214974
1167660000	1	288.173598899456
1167663600	1	286.530059308969
1167667200	1	285.309865677403
1167670800	1	284.348075593688
1167674400	1	280.077073183661
1167678000	1	281.112395127439
1167681600	1	281.91980612767
1167685200	1	283.17348480813
1167688800	1	284.635783376008
1167692400	1	286.109291585217
1167696000	2	294.956015565144
1167699600	2	296.512038401651
1167703200	2	297.513264131201
1167706800	2	298.740691878104
1167710400	2	299.635940342585
1167714000	2	300.564515429958
1167717600	2	306.732942871613
1167721200	2	306.092855116529
1167724800	2	305.310784260715
1167728400	2	304.753535106942
1167732000	2	304.047613623391
1167735600	2	303.319012454875
1167739200	2	297.688121192615
1167742800	2	296.298952649083
1167746400	2	295.167559815408
1167750000	2	294.311932884657
1167753600	2	293.551756622914
1167757200	2	292.902607792743
1167760800	2	288.58059173204
1167764400	2	289.550003045779
1167768000	2	289.695825109465
1167771600	2	290.188361721112
1167775200	2	290.779521021837
1167778800	2	291.450209770123
1167782400	3	297.413641646437
1167786000	3	297.647559842149
1167789600	3	298.023160133677
1167793200	3	298.286196595757
1167796800	3	298.825545545212
1167800400	3	300.280291155239
1167804000	3	324.620625110642
1167807600	3	324.14859743518
1167811200	3	323.049787977064
1167814800	3	322.629226045093
1167818400	3	317.84754726776
1167822000	3	314.507131001479
1167825600	3	301.591467770826
1167829200	3	301.259844708948
1167832800	3	301.050076279747
1167836400	3	301.085106966471
1167840000	3	300.882514005436
1167843600	3	300.652145463234
1167847200	3	301.200222423246
1167850800	3	301.730347994859
1167854400	3	302.76692204242
1167858000	3	304.569030077081
1167861600	3	305.083859998499
1167865200	3	305.279794402563
1167868800	4	306.314360528153
1167872400	4	306.357858932433
1167876000	4	305.950258891498
1167879600	4	305.505168767414
1167883200	4	304.979164661647
1167886800	4	304.429658607406
1167890400	4	300.4874025499
1167894000	4	299.689215558745
1167897600	4	298.921913247411
1167901200	4	298.553036847603
1167904800	4	303.464338193386
1167908400	4	311.749668257569
1167912000	4	366.974410075093
1167915600	4	366.824599966167
1167919200	4	369.625244066282
1167922800	4	370.934571689483
1167926400	4	371.426644073532
1167930000	4	371.425165891481
1167933600	4	368.827501423564
1167937200	4	368.958897404867
1167940800	4	368.385466823283
1167944400	4	366.410749783948
1167948000	4	365.808838002058
1167951600	4	366.071041462884
1167955200	5	362.637998575466
1167958800	5	363.988048328248
1167962400	5	364.772580220905
1167966000	5	367.518349487325
1167969600	5	369.448754058761
1167973200	5	370.68718080511
1167976800	5	376.30383407404
1167980400	5	376.897300815569
1167984000	5	373.566778983877
1167987600	5	372.526282158347
1167991200	5	372.7048379965
1167994800	5	373.330757952994
1167998400	5	376.984492817456
1168002000	5	376.465825051986
1168005600	5	376.701576759135
1168009200	5	376.724592677469
1168012800	5	376.381670051035
1168016400	5	375.877553038002
1168020000	5	373.14921335029
1168023600	5	373.565840746718
1168027200	5	372.13487788116
1168030800	5	371.21097282423
1168034400	5	370.776218717718
1168038000	5	370.743280683015
1168041600	6	369.712732527189
1168045200	6	370.206904882341
1168048800	6	370.589291742286
1168052400	6	371.076551440737
1168056000	6	371.6259986681
1168059600	6	372.180602147518
1168063200	6	372.424628752805
1168066800	6	373.018084130723
1168070400	6	374.312355190869
1168074000	6	375.343998636672
1168077600	6	376.199663688325
1168081200	6	376.951841273696
1168084800	6	382.484457360632
1168088400	6	382.482753144406
1168092000	6	382.82809502635
1168095600	6	382.906126900826
1168099200	6	382.915348985279
1168102800	6	382.04649421072
1168106400	6	377.94760368559
1168110000	6	378.182662536071
1168113600	6	379.619305184122
1168117200	6	380.372455947857
1168120800	6	380.114162857364
1168124400	6	378.030055293293
1168128000	7	323.765438171677
1168131600	7	323.108340868059
1168135200	7	324.394529587022
1168138800	7	329.454825356053
1168142400	7	339.977046117001
1168146000	7	347.950218221385
1168149600	7	381.245403831603
1168153200	7	380.977243153163
1168156800	7	381.130611839269
1168160400	7	381.166489345332
1168164000	7	381.17397701026
1168167600	7	381.179132270895
1168171200	7	384.469259390865
1168174800	7	384.439453912183
1168178400	7	385.152340970217
1168182000	7	385.476712245709
1168185600	7	385.424495854404
1168189200	7	385.095484018002
1168192800	7	382.236954664823
1168196400	7	382.763843425356
1168200000	7	380.828870917487
1168203600	7	380.938099576524
1168207200	7	381.612066177916
1168210800	7	382.175840975182
1168214400	8	386.154746608654
1168218000	8	386.365541283058
1168221600	8	385.789412061382
1168225200	8	385.259427740093
1168228800	8	384.768499763818
1168232400	8	384.347641037355
1168236000	8	385.055106041786
1168239600	8	384.990824489286
1168243200	8	385.031241788025
1168246800	8	385.019814141245
1168250400	8	385.018070543703
1168254000	8	385.033418988268
1168257600	8	386.183808018757
1168261200	8	385.985488416494
1168264800	8	385.432718854812
1168268400	8	384.363743769803
1168272000	8	382.496101375553
1168275600	8	379.236696641714
