Unix	jday	Downward_Long.Wave_Rad_Flux
788918400	1	358.437680842174
788922000	1	358.52678136781
788925600	1	353.061679372002
788929200	1	346.968637271146
788932800	1	344.604827273344
788936400	1	343.712525122498
788940000	1	343.480399590289
788943600	1	342.743378211243
788947200	1	332.107809727768
788950800	1	330.13777131969
788954400	1	329.307871455752
788958000	1	328.93324931233
788961600	1	324.754532974403
788965200	1	324.2311502085
788968800	1	322.690966991574
788972400	1	329.109478515088
788976000	1	338.741525094087
788979600	1	345.497870024835
788983200	1	370.291725676965
788986800	1	370.463327743918
788990400	1	366.361878124286
788994000	1	364.034802321085
788997600	1	361.143637455079
789001200	1	358.893539966878
789004800	2	327.116728833391
789008400	2	326.845857943512
789012000	2	335.238983898789
789015600	2	342.83465140273
789019200	2	346.351896766999
789022800	2	347.345389812794
789026400	2	381.03481276438
789030000	2	379.988438544078
789033600	2	381.369973399282
789037200	2	380.634998659813
789040800	2	378.359960660029
789044400	2	375.760875712715
789048000	2	366.163281267777
789051600	2	365.789803990383
789055200	2	364.993724337938
789058800	2	362.124698906952
789062400	2	357.511644903587
789066000	2	348.52259021918
789069600	2	276.497538237965
789073200	2	276.392023731546
789076800	2	278.124990477474
789080400	2	281.354807812018
789084000	2	281.708538220425
789087600	2	281.78038283552
789091200	3	279.422785243235
789094800	3	276.854340926908
789098400	3	277.023371291777
789102000	3	277.924276247246
789105600	3	279.185924869665
789109200	3	280.264424203354
789112800	3	288.592040256475
789116400	3	287.70096124067
789120000	3	285.582635104154
789123600	3	283.236358277515
789127200	3	281.002438265237
789130800	3	278.950982796458
789134400	3	268.091479743202
789138000	3	266.56258082892
789141600	3	266.143426371046
789145200	3	265.899029884552
789148800	3	265.868982420318
789152400	3	266.02376121363
789156000	3	271.436560469024
789159600	3	274.576873393994
789163200	3	276.826452557866
789166800	3	279.429128037587
789170400	3	281.823567056425
789174000	3	284.023665211817
789177600	4	296.791429839714
789181200	4	297.381362585885
789184800	4	297.367629773396
789188400	4	298.060766843111
789192000	4	301.439643238755
789195600	4	305.319235596886
789199200	4	299.938873995466
789202800	4	299.305632709123
789206400	4	298.434516925021
789210000	4	297.675605548612
789213600	4	297.076549087572
789217200	4	296.869178006858
789220800	4	296.228841046349
789224400	4	296.189038011291
789228000	4	296.894888506047
789231600	4	298.324470178574
789235200	4	305.861355604848
789238800	4	312.768920181741
789242400	4	361.77894161638
789246000	4	361.70693267722
789249600	4	365.238838528663
789253200	4	366.925051436066
789256800	4	367.267708232811
789260400	4	367.526760652361
789264000	5	361.67792661243
789267600	5	361.82573640491
789271200	5	347.658787319398
789274800	5	338.662421065669
789278400	5	336.975131872837
789282000	5	336.926423765888
789285600	5	344.767049398428
789289200	5	343.649237237142
789292800	5	344.452873942431
789296400	5	348.375729319236
789300000	5	350.988763210641
789303600	5	353.378571551545
789307200	5	367.752837677457
789310800	5	367.68488650302
789314400	5	367.785421701419
789318000	5	368.126417019947
789321600	5	368.576880742146
789325200	5	369.079511218539
789328800	5	369.891003867878
789332400	5	370.045659088633
789336000	5	370.108906545777
789339600	5	370.495133804503
789343200	5	370.897745767717
789346800	5	371.176288085782
789350400	6	374.082024673824
789354000	6	374.508957809492
789357600	6	374.587741357845
789361200	6	375.036332938679
789364800	6	375.705203798847
789368400	6	376.117818506143
789372000	6	378.376834940685
789375600	6	377.791403244767
789379200	6	377.146244614401
789382800	6	376.523596199075
789386400	6	376.011801286559
789390000	6	375.476261899634
789393600	6	368.762907944338
789397200	6	367.588587414302
789400800	6	366.177417044635
789404400	6	368.111531435007
789408000	6	369.772890420193
789411600	6	371.10260819947
789415200	6	376.262947480631
789418800	6	377.615172669547
789422400	6	377.590550981285
789426000	6	377.856574426782
789429600	6	378.068389578362
789433200	6	378.17577762939
789436800	7	378.637248988262
789440400	7	379.426826232462
789444000	7	379.160706274398
789447600	7	379.0311561797
789451200	7	378.854528015756
789454800	7	378.639414444278
789458400	7	379.202897668208
789462000	7	379.261492151884
789465600	7	379.060760745252
789469200	7	377.823137944146
789472800	7	377.010964428278
789476400	7	377.079024016931
789480000	7	383.15584491971
789483600	7	384.617278187214
789487200	7	384.856125026586
789490800	7	384.706998795173
789494400	7	384.704558691564
789498000	7	384.916868062012
789501600	7	387.582531933986
789505200	7	387.548742083489
789508800	7	387.7144664042
789512400	7	387.794544120607
789516000	7	387.689900756794
789519600	7	387.40271235487
789523200	8	383.372026647368
789526800	8	383.052654016657
789530400	8	382.755352466048
789534000	8	382.654621305538
789537600	8	382.639698196811
789541200	8	382.590743217689
789544800	8	383.288824549522
789548400	8	382.762361519979
789552000	8	382.152123737247
789555600	8	381.580075846588
789559200	8	381.124544611846
789562800	8	380.760892297169
789566400	8	375.123989784336
789570000	8	374.60710083388
789573600	8	374.722512303764
789577200	8	374.771107767937
789580800	8	374.668808098158
789584400	8	374.36386267773
789588000	8	338.06582695659
789591600	8	338.471142359043
789595200	8	330.931931217505
789598800	8	324.099469783385
789602400	8	319.150641739544
789606000	8	316.444171756387
789609600	9	305.545122047947
789613200	9	307.456312274173
789616800	9	307.728364553324
789620400	9	308.305319065064
789624000	9	308.57860300546
789627600	9	308.883885401306
789631200	9	310.207491738868
789634800	9	309.298900172777
789638400	9	311.00825271222
789642000	9	311.073834898247
789645600	9	309.760123557267
789649200	9	308.764758710952
789652800	9	304.757595260623
789656400	9	303.907068540881
789660000	9	302.748221087182
789663600	9	302.184669842264
789667200	9	306.078438566672
789670800	9	313.462594783235
789674400	9	371.481872211423
789678000	9	372.224903158985
789681600	9	372.662511031257
789685200	9	373.119079221322
789688800	9	373.41247627482
789692400	9	373.429711669834
789696000	10	344.058814354863
