Unix	jday	Downward_Long-Wave_Rad_Flux
1214870400	183	244.012187797745
1214874000	183	246.900344514
1214877600	183	248.336566939848
1214881200	183	250.067241051344
1214884800	183	251.580471059846
1214888400	183	252.739067365519
1214892000	183	278.167669043431
1214895600	183	278.462598944277
1214899200	183	281.314510650613
1214902800	183	282.821304304845
1214906400	183	281.112604009342
1214910000	183	278.054950327089
1214913600	183	296.963234662583
1214917200	183	297.766619953605
1214920800	183	303.680034494515
1214924400	183	300.976472060156
1214928000	183	296.141895415813
1214931600	183	292.049257248176
1214935200	183	284.78282326376
1214938800	183	285.789510900537
1214942400	183	289.150827106211
1214946000	183	292.110769247424
1214949600	183	293.79525289434
1214953200	183	295.47814542569
1214956800	184	311.18815997407
1214960400	184	312.192184830102
1214964000	184	314.619793829314
1214967600	184	317.688909114552
1214971200	184	317.010611312367
1214974800	184	314.881700451122
1214978400	184	280.681108002457
1214982000	184	279.992049827913
1214985600	184	278.203016834611
1214989200	184	276.377648505177
1214992800	184	274.579615457849
1214996400	184	272.952695071481
1.215e+09	184	263.1486713439
1215003600	184	262.255699833467
1215007200	184	264.450833060572
1215010800	184	268.822550864819
1215014400	184	271.66147685886
1215018000	184	274.013931007217
1215021600	184	283.084156079473
1215025200	184	282.88398216609
1215028800	184	290.119803682823
1215032400	184	299.288920189143
1215036000	184	302.831406431815
1215039600	184	300.608023723564
1215043200	185	289.697901270805
1215046800	185	290.071562776374
1215050400	185	290.826303716392
1215054000	185	292.460058660466
1215057600	185	289.016543747615
1215061200	185	285.149865456453
1215064800	185	262.571762927382
1215068400	185	262.454329301905
1215072000	185	264.017665892839
1215075600	185	265.669450817649
1215079200	185	271.647823644513
1215082800	185	276.743506435261
1215086400	185	300.642710104861
1215090000	185	300.471004490482
1215093600	185	311.494244185585
1215097200	185	311.46785837096
1215100800	185	303.661750775905
1215104400	185	293.666464255397
1215108000	185	240.039337895198
1215111600	185	239.454307501902
1215115200	185	239.519706869109
1215118800	185	239.926945838526
1215122400	185	242.205843028405
1215126000	185	246.995092327508
1215129600	186	308.643499843215
1215133200	186	309.294512561968
1215136800	186	314.122961668686
1215140400	186	317.392755676269
1215144000	186	315.702397650536
1215147600	186	307.831224763566
1215151200	186	257.927348076079
1215154800	186	256.513140962816
1215158400	186	261.541594442576
1215162000	186	276.727427342835
1215165600	186	282.182945746105
1215169200	186	286.177767471691
1215172800	186	299.37353188279
1215176400	186	298.974307088501
1215180000	186	291.387980528551
1215183600	186	276.994491577292
1215187200	186	269.651744686902
1215190800	186	267.171731348725
1215194400	186	288.709519949577
1215198000	186	289.172768417305
1215201600	186	264.345791714501
1215205200	186	253.421150818649
1215208800	186	257.854035452701
1215212400	186	264.067979794823
1215216000	187	312.448678520598
1215219600	187	316.15253728921
1215223200	187	320.54416824613
1215226800	187	321.360690104815
1215230400	187	321.569021616693
1215234000	187	321.725555054517
1215237600	187	319.581157646001
1215241200	187	321.408848137455
1215244800	187	322.826650618724
1215248400	187	323.989958550879
1215252000	187	324.559665802157
1215255600	187	324.798120964454
1215259200	187	321.427246701842
1215262800	187	320.317713480591
1215266400	187	319.222638525466
1215270000	187	318.599090574994
1215273600	187	318.526196896338
1215277200	187	318.513950712316
1215280800	187	314.325772684884
1215284400	187	314.496686993159
1215288000	187	310.845704402553
1215291600	187	310.370591193705
1215295200	187	308.784948561294
1215298800	187	303.706273621263
1215302400	188	250.121805321707
1215306000	188	253.155414574535
1215309600	188	255.559239209763
1215313200	188	263.507783628258
1215316800	188	268.651281491945
1215320400	188	270.001785321444
1215324000	188	256.484327592593
1215327600	188	254.933803936065
1215331200	188	253.344745277272
1215334800	188	258.25928936107
1215338400	188	259.087853619679
1215342000	188	260.390570287299
1215345600	188	269.58353284343
1215349200	188	268.91644275561
1215352800	188	275.954292567622
1215356400	188	286.873527512138
1215360000	188	293.355133531561
1215363600	188	297.974696731879
1215367200	188	321.290348340466
1215370800	188	321.468621974975
1215374400	188	323.664919635289
1215378000	188	323.8434284676
1215381600	188	320.34243603169
1215385200	188	317.442133306004
1215388800	189	318.575463230519
1215392400	189	319.039204149236
1215396000	189	317.920990288174
1215399600	189	318.343951307458
1215403200	189	317.675418038982
1215406800	189	316.310799822736
1215410400	189	303.629647514615
1215414000	189	303.764811079762
1215417600	189	305.024407045195
1215421200	189	307.633938314734
1215424800	189	309.002288002054
1215428400	189	309.580338764059
1215432000	189	296.659349522079
1215435600	189	296.635289799763
1215439200	189	295.596304836373
1215442800	189	298.160910454563
1215446400	189	298.458866985961
1215450000	189	297.462073620287
1215453600	189	305.725265526917
1215457200	189	305.901410923248
1215460800	189	307.923695745352
1215464400	189	309.668028143257
1215468000	189	310.079941639592
1215471600	189	308.644045350549
1215475200	190	270.191235029673
1215478800	190	271.086363126817
1215482400	190	268.324703783383
1215486000	190	266.76369385053
1215489600	190	266.790095624811
1215493200	190	267.182268997584
1215496800	190	264.868922356071
1215500400	190	265.198577243155
1215504000	190	257.022412256042
1215507600	190	253.750625546122
1215511200	190	252.073371478087
1215514800	190	251.077015779375
1215518400	190	248.569417818288
1215522000	190	248.424282822441
1215525600	190	250.047294781538
1215529200	190	249.247761002309
1215532800	190	249.430502294198
