Unix	jday	U-component_of_wind
1228089600	336	-7.62211488187046
1228093200	336	-7.59986016283781
1228096800	336	-6.67293616257919
1228100400	336	-5.72863337127525
1228104000	336	-5.43644008839871
1228107600	336	-5.42118149054764
1228111200	336	-4.88021188376498
1228114800	336	-4.14307217364812
1228118400	336	-3.58892346442819
1228122000	336	-3.36621149920405
1228125600	336	-2.47738386864611
1228129200	336	-1.71739319197334
1228132800	336	-2.3722150928208
1228136400	336	-1.61848647355283
1228140000	336	-0.821399166423152
1228143600	336	0.197374277679391
1228147200	336	1.14071779419097
1228150800	336	1.82554368034748
1228154400	336	1.93930363858561
1228158000	336	1.98702549613391
1228161600	336	1.67930335019241
1228165200	336	1.05031968040676
1228168800	336	0.998173849048831
1228172400	336	1.157573073794
1228176000	337	-0.589485836801943
1228179600	337	1.28505214054284
1228183200	337	3.78100696919924
1228186800	337	6.55562878373344
1228190400	337	7.297153260803
1228194000	337	7.54541439548051
1228197600	337	6.05491793383429
1228201200	337	5.20307647216752
1228204800	337	4.32971800933138
1228208400	337	4.56505169267361
1228212000	337	4.84452735521327
1228215600	337	4.94195081172102
1228219200	337	8.76842350365423
1228222800	337	5.67279065001759
1228226400	337	4.39463449689219
1228230000	337	3.52888904048158
1228233600	337	2.95119460960066
1228237200	337	2.50782362219415
1228240800	337	1.92203682653762
1228244400	337	0.975589626990253
1228248000	337	-0.0519193465307454
1228251600	337	-0.318621629666521
1228255200	337	-0.0104675354824921
1228258800	337	0.165519546371049
1228262400	338	1.28629334896379
1228266000	338	1.83348839817275
1228269600	338	2.34066856572617
1228273200	338	2.48453256467039
1228276800	338	2.62156387491246
1228280400	338	2.93251474282309
1228284000	338	4.2080207977303
1228287600	338	3.06408122783358
1228291200	338	2.02784040460588
1228294800	338	1.50322648810151
1228298400	338	1.10999910510181
1228302000	338	0.238576100254602
1228305600	338	-1.63676024774374
1228309200	338	-2.71000556046232
1228312800	338	-3.38490521286382
1228316400	338	-3.49756722401834
1228320000	338	-4.26226513780661
1228323600	338	-4.53841322529375
1228327200	338	-1.82869878766527
1228330800	338	-0.596146921186165
1228334400	338	1.22294028189366
1228338000	338	1.23833722233468
1228341600	338	1.87160306822705
1228345200	338	2.42996173221697
1228348800	339	3.61077585022931
1228352400	339	3.94982747482538
1228356000	339	5.10741531482506
1228359600	339	5.25816306872001
1228363200	339	3.7289570662767
1228366800	339	2.93448086038693
1228370400	339	4.57400828411788
1228374000	339	3.61332370975901
1228377600	339	4.13110237005042
1228381200	339	3.99363475020226
1228384800	339	2.37537954975308
1228388400	339	0.855334337892961
1228392000	339	2.37477202690893
1228395600	339	1.14526889567651
1228399200	339	1.62624009395482
1228402800	339	2.02334497945335
1228406400	339	2.01433314384959
1228410000	339	1.82741804043933
1228413600	339	2.88773527857825
1228417200	339	1.24997946776351
1228420800	339	0.358803668728454
1228424400	339	-0.388807121049611
1228428000	339	-1.40706461780675
1228431600	339	-2.31450352138355
1228435200	340	-7.12153701280843
1228438800	340	-5.48629948388508
1228442400	340	-3.74615378920947
1228446000	340	-2.65514783034878
1228449600	340	-1.71209540375575
1228453200	340	-0.958309613988624
1228456800	340	-5.20797351065858
1228460400	340	-2.78119936780344
1228464000	340	-0.707393781943377
1228467600	340	1.00768386097249
1228471200	340	2.28491658707534
1228474800	340	3.3504315629048
1228478400	340	0.196697314356568
1228482000	340	2.34231145358283
1228485600	340	3.62811154327432
1228489200	340	4.41171976956416
1228492800	340	4.55389908774223
1228496400	340	4.64246430216992
1228500000	340	7.0854603850073
1228503600	340	5.00568217949124
1228507200	340	2.50540376637
1228510800	340	0.589766256488717
1228514400	340	-1.19232996269813
1228518000	340	-2.87324109140739
1228521600	341	-2.88043039441992
1228525200	341	-4.21012021740697
1228528800	341	-5.8175487257064
1228532400	341	-6.61697825346728
1228536000	341	-6.94865480929122
1228539600	341	-7.22518178508975
1228543200	341	-7.02477528402188
1228546800	341	-6.32415038753785
