Unix	jday	Downward_Short-Wave_Rad_Flux
1141171200	60	867.361121765581
1141174800	60	867.361121765581
1141178400	60	860.412813548169
1141182000	60	826.271003848517
1141185600	60	770.310871105379
1141189200	60	696.417599051318
1141192800	60	20.8487109243731
1141196400	60	20.8487109243731
1141200000	60	11.1556854807519
1141203600	60	7.44402408707353
1141207200	60	5.5787432450423
1141210800	60	4.46200665874454
1141214400	60	0
1141218000	60	0
1141221600	60	0
1141225200	60	0
1141228800	60	0
1141232400	60	0
1141236000	60	25.9087092261619
1141239600	60	25.9087092261619
1141243200	60	109.058949012109
1141246800	60	204.405585657481
1141250400	60	296.451655612087
1141254000	60	377.01723092731
1141257600	61	678.261052851657
1141261200	61	678.261052851657
1141264800	61	604.877536581412
1141268400	61	578.989841189789
1141272000	61	532.938907126741
1141275600	61	473.836509968436
1141279200	61	70.519083811619
1141282800	61	70.519083811619
1141286400	61	35.8425817697077
1141290000	61	23.8883164909705
1141293600	61	17.9111830900551
1141297200	61	14.3377574825458
1141300800	61	0
1141304400	61	0
1141308000	61	0
1141311600	61	0
1141315200	61	0
1141318800	61	0
1141322400	61	9.69174131374892
1141326000	61	9.69174131374892
1141329600	61	66.6293540296754
1141333200	61	90.587669898247
1141336800	61	115.815147179424
1141340400	61	142.259757667272
1141344000	62	208.417962443904
1141347600	62	208.417962443904
1141351200	62	224.157324405697
1141354800	62	245.290570735809
1141358400	62	248.585465861662
1141362000	62	243.4324796775
1141365600	62	44.1518622086713
1141369200	62	44.1518622086713
1141372800	62	22.4450293724591
1141376400	62	14.963420389646
1141380000	62	11.2319553768929
1141383600	62	8.97485953205262
1141387200	62	0
1141390800	62	0
1141394400	62	0
1141398000	62	0
1141401600	62	0
1141405200	62	0
1141408800	62	5.91775497516448
1141412400	62	5.91775497516448
1141416000	62	26.8773211242225
1141419600	62	52.9590700110322
1141423200	62	77.3624439277656
1141426800	62	99.1684544405965
1141430400	63	305.483084654483
1141434000	63	305.483084654483
1141437600	63	387.133814703888
1141441200	63	417.367512848253
1141444800	63	440.192898548808
1141448400	63	430.349860846421
1141452000	63	36.6327947434539
1141455600	63	36.6327947434539
1141459200	63	18.6345369068354
1141462800	63	12.422424792075
1141466400	63	9.31727855474704
1141470000	63	7.44630738513871
1141473600	63	0
1141477200	63	0
1141480800	63	0
1141484400	63	0
1141488000	63	0
1141491600	63	0
1141495200	63	18.451329895928
1141498800	63	18.451329895928
1141502400	63	96.3448455221271
1141506000	63	188.219824237573
1141509600	63	281.271957792639
1141513200	63	367.624093456552
1141516800	64	859.037115812665
1141520400	64	859.037115812665
1141524000	64	837.674626421955
1141527600	64	812.724933405562
1141531200	64	769.181660199582
1141534800	64	709.063116985184
1141538400	64	51.3897048257362
1141542000	64	51.3897048257362
1141545600	64	25.7450098348539
1141549200	64	17.175266748587
1141552800	64	12.8817038495952
1141556400	64	10.2986355349172
1141560000	64	0
1141563600	64	0
1141567200	64	0
1141570800	64	0
1141574400	64	0
1141578000	64	0
1141581600	64	17.8425978613813
1141585200	64	17.8425978613813
1141588800	64	94.1106570258659
1141592400	64	185.198590556749
1141596000	64	276.816862092723
1141599600	64	361.219789159789
1141603200	65	841.392662168454
1141606800	65	841.392662168454
1141610400	65	832.746609929032
1141614000	65	803.597630944999
1141617600	65	759.226664855793
1141621200	65	698.513388918346
1141624800	65	75.5634086104067
1141628400	65	75.5634086104067
1141632000	65	38.0574135811495
1141635600	65	25.3773081563286
1141639200	65	19.0185973669513
1141642800	65	15.2149742514752
1141646400	65	0
1141650000	65	0
1141653600	65	0
1141657200	65	0
1141660800	65	0
1141664400	65	0
1141668000	65	6.69060370506493
1141671600	65	6.69060370506493
1141675200	65	32.1260103662556
1141678800	65	68.5319069780963
1141682400	65	134.608654549327
1141686000	65	195.205809812351
1141689600	66	663.205926888839
1141693200	66	663.205926888839
1141696800	66	726.288362287237
1141700400	66	677.277700427401
1141704000	66	636.076531877975
1141707600	66	586.634044981862
1141711200	66	75.1487665420455
1141714800	66	75.1487665420455
1141718400	66	37.6969940226154
1141722000	66	25.1188906588311
1141725600	66	18.847717494095
1141729200	66	15.0823929582409
1141732800	66	0
1141736400	66	0
1141740000	66	0
1141743600	66	0
1141747200	66	0
1141750800	66	0
1141754400	66	15.2686328890303
1141758000	66	15.2686328890303
1141761600	66	86.1594155345573
1141765200	66	176.741219534999
1141768800	66	268.603912979719
1141772400	66	353.598722636007
1141776000	67	185.577648759979
1141779600	67	185.577648759979
1141783200	67	244.583554927716
1141786800	67	293.316915366452
1141790400	67	287.644437118132
1141794000	67	264.83775851001
1141797600	67	40.5114903536258
1141801200	67	40.5114903536258
1141804800	67	20.2657338727388
1141808400	67	13.5167018691957
1141812000	67	10.1336465624937
1141815600	67	8.1029697755412
1141819200	67	0
1141822800	67	0
1141826400	67	0
1141830000	67	0
1141833600	67	0
1141837200	67	0
1141840800	67	14.4038235404614
1141844400	67	14.4038235404614
1141848000	67	87.7211452215545
1141851600	67	178.680032298002
1141855200	67	272.065367635951
1141858800	67	359.771675403136
1141862400	68	866.350100389246
1141866000	68	866.350100389246
1141869600	68	859.579580913102
1141873200	68	832.106073178947
1141876800	68	784.930973988292
1141880400	68	720.785998244463
1141884000	68	69.9128541889445
1141887600	68	69.9128541889445
1141891200	68	34.9564371943905
1141894800	68	23.3105914931633
1141898400	68	17.4789982596235
1141902000	68	13.9792557075088
1141905600	68	0
1141909200	68	0
1141912800	68	0
1141916400	68	0
1141920000	68	0
1141923600	68	0
1141927200	68	12.6882689241452
1141930800	68	12.6882689241452
1141934400	68	79.3607575908984
1141938000	68	166.087159209353
1141941600	68	253.890590100606
1141945200	68	333.257435209279
1141948800	69	584.361568420953
1141952400	69	584.361568420953
1141956000	69	461.997640013168
1141959600	69	426.021302842574
1141963200	69	419.569282699404
1141966800	69	414.06905349888
1141970400	69	62.0223009681608
1141974000	69	62.0223009681608
1141977600	69	31.0110295999096
1141981200	69	20.674620081408
1141984800	69	15.5156243687939
1141988400	69	12.397572525916
1141992000	69	0
1141995600	69	0
1141999200	69	0
1142002800	69	0
1142006400	69	0
1142010000	69	0
1142013600	69	12.6147245913427
1142017200	69	12.6147245913427
1142020800	69	85.4041671326536
1142024400	69	177.469911204367
1142028000	69	270.711840803393
1142031600	69	357.13686166691
1142035200	70	845.493183864624
1142038800	70	845.493183864624
1142042400	70	817.388161330707
1142046000	70	752.202718854029
1142049600	70	683.468022872295
1142053200	70	608.815924235254
1142056800	70	45.9686445343535
1142060400	70	45.9686445343535
1142064000	70	22.9943210536448
1142067600	70	15.316736238277
1142071200	70	11.4971504250227
1142074800	70	9.18652477064116
1142078400	70	0
1142082000	70	0
1142085600	70	0
1142089200	70	0
1142092800	70	0
1142096400	70	0
1142100000	70	10.2144751242803
1142103600	70	10.2144751242803
1142107200	70	60.3433682639235
1142110800	70	129.644912306102
1142114400	70	213.953799896004
1142118000	70	306.458469302382
1142121600	71	834.515211910661
1142125200	71	834.515211910661
1142128800	71	817.794356840306
1142132400	71	780.381328440354
1142136000	71	720.895950957369
1142139600	71	658.287092343659
1142143200	71	55.8211072878576
1142146800	71	55.8211072878576
1142150400	71	27.9207722574025
1142154000	71	18.6002161366685
1142157600	71	13.9603861287013
1142161200	71	11.1603848950904
1142164800	71	0
1142168400	71	0
1142172000	71	0
1142175600	71	0
1142179200	71	0
1142182800	71	0
1142186400	71	9.15492657032119
1142190000	71	9.15492657032119
1142193600	71	76.1429571058892
1142197200	71	164.494167530839
1142200800	71	255.047687133678
1142204400	71	339.426181282308
1142208000	72	824.654053343468
1142211600	72	824.654053343468
1142215200	72	815.930537536441
1142218800	72	787.244621095276
1142222400	72	740.464903582768
1142226000	72	678.268039704009
1142229600	72	50.3566799277619
1142233200	72	50.3566799277619
1142236800	72	25.1869004548788
1142240400	72	16.7797865035748
1142244000	72	12.5847790379359
1142247600	72	10.0670293829333
1142251200	72	0
1142254800	72	0
1142258400	72	0
1142262000	72	0
1142265600	72	0
1142269200	72	0
1142272800	72	8.78646716145885
1142276400	72	8.78646716145885
1142280000	72	75.7591935338686
1142283600	72	163.577983331408
1142287200	72	253.37358322671
1142290800	72	336.970248675305
1142294400	73	824.926350037157
1142298000	73	824.926350037157
1142301600	73	815.692891671557
1142305200	73	786.030356630568
1142308800	73	737.902699176435
1142312400	73	673.63873165529
1142316000	73	39.0615696142867
1142319600	73	39.0615696142867
1142323200	73	19.5309157931139
1142326800	73	13.0204432061317
1142330400	73	9.77543641901605
1142334000	73	7.81568171567087
1142337600	73	0
1142341200	73	0
1142344800	73	0
1142348400	73	0
1142352000	73	0
1142355600	73	0
1142359200	73	0.547827895810346
1142362800	73	0.547827895810346
1142366400	73	3.46041541108589
1142370000	73	11.4075291440107
1142373600	73	33.1119951591421
1142377200	73	58.6650918668524
1142380800	74	359.75984480184
1142384400	74	359.75984480184
1142388000	74	436.358643158941
1142391600	74	505.666798855785
1142395200	74	521.139050820752
1142398800	74	499.713072454047
1142402400	74	43.2996434000648
1142406000	74	43.2996434000648
1142409600	74	21.6498217000324
1142413200	74	14.4331274395221
1142416800	74	10.8351302597504
1142420400	74	8.66766397183834
1142424000	74	0
1142427600	74	0
1142431200	74	0
1142434800	74	0
1142438400	74	0
1142442000	74	0
1142445600	74	2.98086556903558
1142449200	74	2.98086556903558
1142452800	74	13.7633830079966
1142456400	74	34.7921787173207
1142460000	74	70.7603071238603
1142463600	74	109.894262279925
1142467200	75	330.423286148603
1142470800	75	330.423286148603
1142474400	75	259.929470007341
1142478000	75	213.443329052265
1142481600	75	179.239044340208
1142485200	75	152.206197233474
1142488800	75	4.90240312050229
1142492400	75	4.90240312050229
1142496000	75	2.45109078303853
1142499600	75	1.63974688548294
1142503200	75	1.23498553221767
1142506800	75	0.973644804367155
1142510400	75	0
1142514000	75	0
1142517600	75	0
1142521200	75	0
1142524800	75	0
1142528400	75	0
1142532000	75	3.84965757917421
1142535600	75	3.84965757917421
1142539200	75	34.6001869181302
1142542800	75	78.8114675421462
1142546400	75	139.699072085445
1142550000	75	187.868603154296
1142553600	76	257.086246503548
1142557200	76	257.086246503548
1142560800	76	257.389363926485
1142564400	76	237.044170256254
1142568000	76	228.272983994434
1142571600	76	212.034571736206
1142575200	76	16.6756827855868
1142578800	76	16.6756827855868
1142582400	76	8.33784139279341
1142586000	76	5.55286148345822
1142589600	76	4.17824006704406
1142593200	76	3.34286776080307
1142596800	76	0
1142600400	76	0
1142604000	76	0
1142607600	76	0
1142611200	76	0
1142614800	76	0
1142618400	76	4.80167715675825
1142622000	76	4.80167715675825
1142625600	76	49.939062145332
1142629200	76	110.59380264198
1142632800	76	169.690160420794
1142636400	76	222.945897031352
1142640000	77	409.887268350829
1142643600	77	409.887268350829
1142647200	77	373.698410104686
1142650800	77	351.959590833282
