Unix	jday	hs
1143849600	91	0.84
1143860400	91	0.88
1143871200	91	0.92
1143882000	91	0.89
1143892800	91	0.89
1143903600	91	0.91
1143914400	91	0.97
1143925200	91	1.01
1143936000	92	1.17
1143946800	92	1.45
1143957600	92	1.63
1143968400	92	1.62
1143979200	92	1.49
1143990000	92	1.35
1144000800	92	1.2
1144011600	92	1.05
1144022400	93	0.99
1144033200	93	1.01
1144044000	93	0.94
1144054800	93	0.85
1144065600	93	0.87
1144076400	93	0.92
1144087200	93	0.96
1144098000	93	0.98
1144108800	94	0.72
1144119600	94	0.75
1144130400	94	0.71
1144141200	94	0.57
1144152000	94	0.45
1144162800	94	0.4
1144173600	94	0.37
1144184400	94	0.35
1144195200	95	0.34
1144206000	95	0.34
1144216800	95	0.44
1144227600	95	0.44
1144238400	95	0.43
1144249200	95	0.41
1144260000	95	0.4
1144270800	95	0.39
1144281600	96	0.39
1144292400	96	0.39
1144303200	96	0.39
1144314000	96	0.37
1144324800	96	0.37
1144335600	96	0.4
1144346400	96	0.46
1144357200	96	0.72
1144368000	97	1
1144378800	97	1.04
1144389600	97	0.98
1144400400	97	0.77
1144411200	97	0.57
1144422000	97	0.47
1144432800	97	0.43
1144443600	97	0.78
1144454400	98	0.72
1144465200	98	0.77
1144476000	98	0.65
1144486800	98	0.49
1144497600	98	0.42
1144508400	98	0.44
1144519200	98	0.44
1144530000	98	0.41
1144540800	99	0.43
1144551600	99	0.66
1144562400	99	0.68
1144573200	99	0.67
1144584000	99	0.53
1144594800	99	0.44
1144605600	99	0.42
1144616400	99	0.41
1144627200	100	0.41
1144638000	100	0.4
1144648800	100	0.4
1144659600	100	0.39
1144670400	100	0.84
1144681200	100	0.87
1144692000	100	1.11
1144702800	100	1.31
1144713600	101	1.19
1144724400	101	1.03
1144735200	101	0.87
1144746000	101	0.77
1144756800	101	0.81
1144767600	101	0.95
1144778400	101	1
1144789200	101	1.04
1144800000	102	0.99
1144810800	102	0.9
1144821600	102	0.84
1144832400	102	0.83
1144843200	102	0.92
1144854000	102	0.84
1144864800	102	0.77
1144875600	102	0.71
1144886400	103	0.65
1144897200	103	0.6
1144908000	103	0.56
1144918800	103	0.54
1144929600	103	0.52
1144940400	103	0.55
1144951200	103	0.61
1144962000	103	0.69
1144972800	104	0.76
1144983600	104	0.82
1144994400	104	1.06
1145005200	104	1.12
1145016000	104	1.05
1145026800	104	0.97
1145037600	104	0.92
1145048400	104	0.88
1145059200	105	0.87
1145070000	105	0.89
1145080800	105	0.89
1145091600	105	0.88
1145102400	105	0.86
1145113200	105	0.83
1145124000	105	0.8
1145134800	105	0.74
1145145600	106	0.69
1145156400	106	0.66
1145167200	106	0.64
1145178000	106	0.61
1145188800	106	0.58
1145199600	106	0.57
1145210400	106	0.76
1145221200	106	0.6
1145232000	107	0.53
1145242800	107	0.49
1145253600	107	0.48
1145264400	107	0.5
1145275200	107	0.57
1145286000	107	0.62
1145296800	107	0.69
1145307600	107	0.77
1145318400	108	0.72
1145329200	108	0.7
1145340000	108	0.7
1145350800	108	0.68
1145361600	108	0.62
1145372400	108	0.6
1145383200	108	0.69
1145394000	108	0.66
1145404800	109	0.66
1145415600	109	0.63
1145426400	109	0.59
1145437200	109	0.53
1145448000	109	0.48
1145458800	109	0.42
1145469600	109	0.38
1145480400	109	0.35
1145491200	110	0.53
1145502000	110	0.86
1145512800	110	1.28
1145523600	110	1.37
1145534400	110	1.24
1145545200	110	1.06
1145556000	110	0.85
1145566800	110	0.66
1145577600	111	0.52
1145588400	111	0.42
1145599200	111	0.34
1145610000	111	0.28
1145620800	111	0.36
1145631600	111	0.56
1145642400	111	0.41
1145653200	111	0.31
1145664000	112	0.27
1145674800	112	0.25
1145685600	112	0.26
1145696400	112	0.26
1145707200	112	0.52
1145718000	112	1.07
1145728800	112	1.46
1145739600	112	1.65
1145750400	113	1.57
1145761200	113	1.34
1145772000	113	1.14
1145782800	113	0.95
1145793600	113	0.83
1145804400	113	0.75
1145815200	113	0.71
1145826000	113	0.69
1145836800	114	0.7
1145847600	114	0.72
1145858400	114	0.79
1145869200	114	0.86
1145880000	114	0.93
1145890800	114	0.99
1145901600	114	1.04
1145912400	114	1.12
1145923200	115	1.32
1145934000	115	1.29
1145944800	115	1.38
1145955600	115	1.5
1145966400	115	1.7
1145977200	115	1.75
1145988000	115	1.64
1145998800	115	1.55
1146009600	116	1.56
1146020400	116	1.58
1146031200	116	1.64
1146042000	116	1.7
1146052800	116	1.78
1146063600	116	1.77
1146074400	116	1.75
1146085200	116	1.71
1146096000	117	1.78
1146106800	117	1.69
1146117600	117	1.64
1146128400	117	1.57
1146139200	117	1.54
1146150000	117	1.49
1146160800	117	1.47
1146171600	117	1.43
1146182400	118	1.42
1146193200	118	1.42
1146204000	118	1.42
1146214800	118	1.39
1146225600	118	1.39
1146236400	118	1.39
1146247200	118	1.41
1146258000	118	1.4
1146268800	119	1.47
1146279600	119	1.64
1146290400	119	1.78
1146301200	119	1.84
1146312000	119	1.85
1146322800	119	1.83
1146333600	119	1.81
1146344400	119	1.77
1146355200	120	1.76
1146366000	120	1.79
1146376800	120	1.85
1146387600	120	1.86
1146398400	120	1.84
1146409200	120	1.79
1146420000	120	1.75
1146430800	120	1.69
1146441600	121	1.63
