Unix	jday	hs
1136073600	1	0.23
1136084400	1	0.25
1136095200	1	0.35
1136106000	1	0.64
1136116800	1	0.95
1136127600	1	1.16
1136138400	1	1.4
1136149200	1	1.35
1136160000	2	1.41
1136170800	2	1.48
1136181600	2	1.38
1136192400	2	1.42
1136203200	2	1.42
1136214000	2	1.25
1136224800	2	0.99
1136235600	2	0.87
1136246400	3	0.84
1136257200	3	0.81
1136268000	3	0.84
1136278800	3	0.84
1136289600	3	0.86
1136300400	3	0.86
1136311200	3	0.72
1136322000	3	0.61
1136332800	4	0.67
1136343600	4	0.74
1136354400	4	0.64
1136365200	4	0.54
1136376000	4	0.89
1136386800	4	0.92
1136397600	4	0.73
1136408400	4	0.64
1136419200	5	0.54
1136430000	5	0.47
1136440800	5	0.4
1136451600	5	0.37
1136462400	5	0.38
1136473200	5	0.66
1136484000	5	0.63
1136494800	5	0.58
1136505600	6	0.53
1136516400	6	0.53
1136527200	6	0.53
1136538000	6	0.53
1136548800	6	0.52
1136559600	6	0.51
1136570400	6	0.5
1136581200	6	0.48
1136592000	7	0.87
1136602800	7	0.7
1136613600	7	0.59
1136624400	7	0.52
1136635200	7	0.54
1136646000	7	0.54
1136656800	7	0.55
1136667600	7	0.48
1136678400	8	1
1136689200	8	1.07
1136700000	8	1.03
1136710800	8	1.03
1136721600	8	1.07
1136732400	8	0.77
1136743200	8	0.54
1136754000	8	0.45
1136764800	9	0.54
1136775600	9	0.67
1136786400	9	0.75
1136797200	9	0.77
1136808000	9	0.73
1136818800	9	0.65
1136829600	9	0.62
1136840400	9	0.63
1136851200	10	0.73
1136862000	10	0.77
1136872800	10	0.78
1136883600	10	0.77
1136894400	10	0.78
1136905200	10	0.76
1136916000	10	0.76
1136926800	10	0.72
1136937600	11	0.71
1136948400	11	0.93
1136959200	11	0.87
1136970000	11	0.81
1136980800	11	0.88
1136991600	11	0.79
1137002400	11	0.83
1137013200	11	1.11
1137024000	12	0.92
1137034800	12	0.79
1137045600	12	0.71
1137056400	12	0.67
1137067200	12	0.88
1137078000	12	1.03
1137088800	12	1.04
1137099600	12	0.97
1137110400	13	0.89
1137121200	13	0.87
1137132000	13	0.93
1137142800	13	0.98
1137153600	13	0.77
1137164400	13	0.72
1137175200	13	0.7
1137186000	13	0.64
1137196800	14	0.61
1137207600	14	1.03
1137218400	14	1.2
1137229200	14	1.13
1137240000	14	0.96
1137250800	14	0.88
1137261600	14	0.89
1137272400	14	0.89
1137283200	15	0.64
1137294000	15	0.66
1137304800	15	0.72
1137315600	15	0.61
1137326400	15	0.56
1137337200	15	0.52
1137348000	15	0.49
1137358800	15	0.47
1137369600	16	0.51
1137380400	16	0.53
1137391200	16	0.61
1137402000	16	0.6
1137412800	16	0.62
1137423600	16	1.02
1137434400	16	0.81
1137445200	16	0.72
1137456000	17	0.71
1137466800	17	0.8
1137477600	17	0.79
1137488400	17	0.75
1137499200	17	0.93
1137510000	17	0.92
1137520800	17	0.87
1137531600	17	1.01
1137542400	18	0.84
1137553200	18	0.92
1137564000	18	1
1137574800	18	0.87
1137585600	18	0.74
1137596400	18	0.63
1137607200	18	0.58
1137618000	18	0.53
1137628800	19	0.51
1137639600	19	0.49
1137650400	19	0.49
1137661200	19	0.46
1137672000	19	0.47
1137682800	19	0.51
1137693600	19	0.57
1137704400	19	0.6
1137715200	20	0.61
1137726000	20	0.59
1137736800	20	0.96
1137747600	20	0.72
1137758400	20	0.64
1137769200	20	0.64
1137780000	20	0.59
1137790800	20	0.54
1137801600	21	0.52
1137812400	21	0.52
1137823200	21	0.59
1137834000	21	0.57
1137844800	21	0.62
1137855600	21	0.65
1137866400	21	0.58
1137877200	21	0.51
1137888000	22	0.46
1137898800	22	0.42
1137909600	22	0.4
1137920400	22	0.37
1137931200	22	0.36
1137942000	22	0.34
1137952800	22	0.34
1137963600	22	0.34
1137974400	23	0.6
1137985200	23	0.86
1137996000	23	1
1138006800	23	0.98
1138017600	23	0.93
1138028400	23	0.85
1138039200	23	0.8
1138050000	23	0.84
1138060800	24	0.93
1138071600	24	0.98
1138082400	24	1.05
1138093200	24	1.07
1138104000	24	1.07
1138114800	24	1.09
1138125600	24	1.18
1138136400	24	1.42
1138147200	25	1.57
1138158000	25	1.6
1138168800	25	1.51
1138179600	25	1.38
1138190400	25	1.31
1138201200	25	1.27
1138212000	25	1.16
1138222800	25	1.06
1138233600	26	1
1138244400	26	0.96
1138255200	26	0.93
1138266000	26	0.89
1138276800	26	0.88
1138287600	26	0.86
1138298400	26	0.82
1138309200	26	0.81
1138320000	27	1.03
1138330800	27	1.22
1138341600	27	1.37
1138352400	27	1.3
1138363200	27	1.14
1138374000	27	1.02
1138384800	27	0.96
1138395600	27	0.91
1138406400	28	0.89
1138417200	28	0.87
1138428000	28	0.89
1138438800	28	0.87
1138449600	28	0.86
1138460400	28	0.84
1138471200	28	0.84
1138482000	28	0.84
1138492800	29	0.84
1138503600	29	0.84
1138514400	29	0.91
1138525200	29	0.93
1138536000	29	1.01
1138546800	29	0.99
1138557600	29	0.94
1138568400	29	0.88
1138579200	30	0.85
1138590000	30	0.81
1138600800	30	0.77
1138611600	30	0.72
1138622400	30	0.69
1138633200	30	0.68
1138644000	30	0.66
1138654800	30	0.62
1138665600	31	0.89
1138676400	31	0.84
1138687200	31	0.57
1138698000	31	0.63
1138708800	31	0.77
1138719600	31	0.78
1138730400	31	0.73
1138741200	31	0.67
1138752000	32	0.62
