Unix	jday	hs
1191196800	274	0.68
1191207600	274	0.62
1191218400	274	0.61
1191229200	274	0.61
1191240000	274	0.56
1191250800	274	0.5
1191261600	274	0.86
1191272400	274	0.84
1191283200	275	0.68
1191294000	275	0.65
1191304800	275	0.71
1191315600	275	0.77
1191326400	275	2.14
1191337200	275	2.32
1191348000	275	2.23
1191358800	275	2.26
1191369600	276	2.03
1191380400	276	1.74
1191391200	276	1.35
1191402000	276	1.11
1191412800	276	0.99
1191423600	276	0.93
1191434400	276	0.93
1191445200	276	0.88
1191456000	277	0.97
1191466800	277	1.01
1191477600	277	0.92
1191488400	277	1.01
1191499200	277	1.13
1191510000	277	1.03
1191520800	277	0.72
1191531600	277	0.51
1191542400	278	0.54
1191553200	278	0.79
1191564000	278	0.84
1191574800	278	0.72
1191585600	278	0.74
1191596400	278	0.75
1191607200	278	0.83
1191618000	278	0.85
1191628800	279	0.69
1191639600	279	0.42
1191650400	279	0.46
1191661200	279	0.73
1191672000	279	0.95
1191682800	279	1.08
1191693600	279	1.26
1191704400	279	1.22
1191715200	280	1.06
1191726000	280	0.83
1191736800	280	0.58
1191747600	280	0.45
1191758400	280	0.39
1191769200	280	0.38
1191780000	280	0.41
1191790800	280	0.46
1191801600	281	0.44
1191812400	281	0.44
1191823200	281	0.48
1191834000	281	0.51
1191844800	281	0.52
1191855600	281	0.5
1191866400	281	0.47
1191877200	281	0.44
1191888000	282	0.42
1191898800	282	0.4
1191909600	282	0.63
1191920400	282	0.65
1191931200	282	0.61
1191942000	282	0.58
1191952800	282	0.59
1191963600	282	0.57
1191974400	283	0.54
1191985200	283	0.54
1191996000	283	0.7
1192006800	283	1.02
1192017600	283	1.29
1192028400	283	1.4
1192039200	283	1.43
1192050000	283	1.44
1192060800	284	1.5
1192071600	284	1.58
1192082400	284	1.64
1192093200	284	1.59
1192104000	284	1.6
1192114800	284	1.61
1192125600	284	1.56
1192136400	284	1.4
1192147200	285	1.28
1192158000	285	1.17
1192168800	285	1.11
1192179600	285	1.08
1192190400	285	1.03
1192201200	285	0.97
1192212000	285	0.9
1192222800	285	0.82
1192233600	286	0.75
1192244400	286	0.69
1192255200	286	0.72
1192266000	286	0.81
1192276800	286	1.05
1192287600	286	1.15
1192298400	286	1.06
1192309200	286	1.1
1192320000	287	0.99
1192330800	287	1.2
1192341600	287	1.45
1192352400	287	1.38
1192363200	287	1.09
1192374000	287	0.88
1192384800	287	0.78
1192395600	287	0.74
1192406400	288	0.71
1192417200	288	0.68
1192428000	288	0.67
1192438800	288	0.67
1192449600	288	0.66
1192460400	288	0.63
1192471200	288	0.59
1192482000	288	0.55
1192492800	289	0.51
1192503600	289	0.77
1192514400	289	0.76
1192525200	289	0.9
1192536000	289	1.08
1192546800	289	0.96
1192557600	289	1.13
1192568400	289	1.06
1192579200	290	1.02
1192590000	290	0.95
1192600800	290	0.89
1192611600	290	0.99
1192622400	290	1.08
1192633200	290	1.13
1192644000	290	1.04
1192654800	290	1.04
1192665600	291	1.11
1192676400	291	1.17
1192687200	291	1.17
1192698000	291	1.12
1192708800	291	1.07
1192719600	291	1.01
1192730400	291	0.96
1192741200	291	0.89
1192752000	292	0.83
1192762800	292	0.77
1192773600	292	0.9
1192784400	292	0.85
1192795200	292	0.77
1192806000	292	0.68
1192816800	292	0.64
1192827600	292	0.71
1192838400	293	0.76
1192849200	293	0.84
1192860000	293	0.82
1192870800	293	0.79
1192881600	293	0.81
1192892400	293	0.74
1192903200	293	0.49
1192914000	293	0.35
1192924800	294	0.39
1192935600	294	0.45
1192946400	294	0.97
1192957200	294	0.82
1192968000	294	0.93
1192978800	294	0.83
1192989600	294	0.66
1193000400	294	0.83
1193011200	295	0.84
1193022000	295	0.84
1193032800	295	0.92
1193043600	295	0.99
1193054400	295	1.16
1193065200	295	1.14
1193076000	295	1.05
1193086800	295	1.14
1193097600	296	1.17
1193108400	296	0.96
1193119200	296	0.72
1193130000	296	0.71
1193140800	296	0.68
1193151600	296	0.63
1193162400	296	0.66
1193173200	296	0.81
1193184000	297	0.99
1193194800	297	1.31
1193205600	297	1.11
1193216400	297	1.06
1193227200	297	0.76
1193238000	297	0.59
1193248800	297	0.62
1193259600	297	0.63
1193270400	298	0.58
1193281200	298	0.51
1193292000	298	0.5
1193302800	298	0.44
1193313600	298	0.39
1193324400	298	0.69
1193335200	298	0.61
1193346000	298	0.55
1193356800	299	0.43
1193367600	299	0.49
1193378400	299	0.92
1193389200	299	1.23
1193400000	299	1.54
1193410800	299	1.65
1193421600	299	1.64
1193432400	299	1.58
1193443200	300	1.6
1193454000	300	1.6
1193464800	300	1.54
1193475600	300	1.4
1193486400	300	1.28
1193497200	300	1.19
1193508000	300	1.15
1193518800	300	1.11
1193529600	301	1.08
1193540400	301	1.07
1193551200	301	1.24
1193562000	301	1.23
1193572800	301	1.12
1193583600	301	1.02
1193594400	301	0.95
1193605200	301	0.89
1193616000	302	0.84
1193626800	302	0.78
1193637600	302	0.68
1193648400	302	0.6
1193659200	302	0.57
1193670000	302	0.74
1193680800	302	0.53
1193691600	302	0.39
1193702400	303	0.35
1193713200	303	0.42
1193724000	303	0.35
1193734800	303	0.22
1193745600	303	0.33
1193756400	303	0.39
1193767200	303	0.24
1193778000	303	0.15
1193788800	304	0.13
1193799600	304	0.41
1193810400	304	0.52
1193821200	304	0.48
1193832000	304	0.42
1193842800	304	0.52
1193853600	304	0.47
1193864400	304	0.36
1193875200	305	0.3
