Unix	jday	hs
1109635200	60	1.31
1109646000	60	1.27
1109656800	60	1.26
1109667600	60	1.21
1109678400	60	1.18
1109689200	60	1.1
1109700000	60	1.03
1109710800	60	0.97
1109721600	61	0.92
1109732400	61	0.85
1109743200	61	0.79
1109754000	61	0.83
1109764800	61	0.82
1109775600	61	0.87
1109786400	61	0.59
1109797200	61	0.57
1109808000	62	0.53
1109818800	62	0.45
1109829600	62	0.71
1109840400	62	0.82
1109851200	62	0.88
1109862000	62	0.87
1109872800	62	0.84
1109883600	62	0.73
1109894400	63	0.71
1109905200	63	0.74
1109916000	63	0.9
1109926800	63	0.9
1109937600	63	0.82
1109948400	63	0.71
1109959200	63	0.64
1109970000	63	0.57
1109980800	64	0.53
1109991600	64	0.51
1110002400	64	0.61
1110013200	64	0.58
1110024000	64	0.61
1110034800	64	0.63
1110045600	64	0.52
1110056400	64	0.58
1110067200	65	0.85
1110078000	65	1.08
1110088800	65	0.93
1110099600	65	0.85
1110110400	65	0.77
1110121200	65	0.66
1110132000	65	0.52
1110142800	65	0.69
1110153600	66	0.62
1110164400	66	0.56
1110175200	66	0.52
1110186000	66	0.47
1110196800	66	0.43
1110207600	66	0.39
1110218400	66	0.65
1110229200	66	0.67
1110240000	67	0.62
1110250800	67	0.84
1110261600	67	0.78
1110272400	67	0.48
1110283200	67	0.34
1110294000	67	0.33
1110304800	67	0.36
1110315600	67	0.37
1110326400	68	0.36
1110337200	68	0.33
1110348000	68	0.29
1110358800	68	0.26
1110369600	68	0.74
1110380400	68	0.68
1110391200	68	0.48
1110402000	68	0.61
1110412800	69	0.56
1110423600	69	0.72
1110434400	69	0.7
1110445200	69	0.72
1110456000	69	1.05
1110466800	69	0.98
1110477600	69	0.79
1110488400	69	0.66
1110499200	70	0.57
1110510000	70	0.53
1110520800	70	0.5
1110531600	70	0.47
1110542400	70	0.46
1110553200	70	0.46
1110564000	70	0.43
1110574800	70	0.39
1110585600	71	0.37
1110596400	71	0.48
1110607200	71	0.85
1110618000	71	0.95
1110628800	71	0.87
1110639600	71	0.74
1110650400	71	0.62
1110661200	71	0.53
1110672000	72	0.48
1110682800	72	0.45
1110693600	72	0.45
1110704400	72	0.44
1110715200	72	0.45
1110726000	72	0.45
1110736800	72	0.45
1110747600	72	0.46
1110758400	73	0.46
1110769200	73	0.47
1110780000	73	0.58
1110790800	73	0.65
1110801600	73	0.69
1110812400	73	0.67
1110823200	73	0.6
1110834000	73	0.56
1110844800	74	0.54
1110855600	74	0.58
1110866400	74	0.65
1110877200	74	0.67
1110888000	74	0.7
1110898800	74	0.83
1110909600	74	1.01
1110920400	74	1.19
1110931200	75	1.34
1110942000	75	1.45
1110952800	75	1.5
1110963600	75	1.48
1110974400	75	1.46
1110985200	75	1.44
1110996000	75	1.46
1111006800	75	1.54
1111017600	76	1.73
1111028400	76	1.9
1111039200	76	2.05
1111050000	76	2.12
1111060800	76	2.23
1111071600	76	2.28
1111082400	76	2.33
1111093200	76	2.31
1111104000	77	2.32
1111114800	77	2.27
1111125600	77	2.25
1111136400	77	2.19
1111147200	77	2.15
1111158000	77	2.07
1111168800	77	2.03
1111179600	77	1.98
1111190400	78	1.98
1111201200	78	1.94
1111212000	78	1.91
1111222800	78	1.84
1111233600	78	1.76
1111244400	78	1.66
1111255200	78	1.61
1111266000	78	1.55
1111276800	79	1.55
1111287600	79	1.55
1111298400	79	1.57
1111309200	79	1.5
1111320000	79	1.42
1111330800	79	1.34
1111341600	79	1.28
1111352400	79	1.21
1111363200	80	1.17
1111374000	80	1.11
1111384800	80	1.08
1111395600	80	1.03
1111406400	80	0.99
1111417200	80	0.95
1111428000	80	0.93
1111438800	80	0.91
1111449600	81	0.89
1111460400	81	0.87
1111471200	81	0.85
1111482000	81	0.83
1111492800	81	0.8
1111503600	81	0.77
1111514400	81	0.75
1111525200	81	0.71
1111536000	82	0.69
1111546800	82	0.66
1111557600	82	0.64
1111568400	82	0.62
1111579200	82	0.61
1111590000	82	0.6
1111600800	82	0.59
1111611600	82	0.57
1111622400	83	0.55
1111633200	83	0.53
1111644000	83	0.56
1111654800	83	0.59
1111665600	83	0.61
1111676400	83	0.68
1111687200	83	0.8
1111698000	83	0.96
1111708800	84	1.09
1111719600	84	1.14
1111730400	84	1.12
1111741200	84	1.08
1111752000	84	1.02
1111762800	84	0.9
1111773600	84	0.99
1111784400	84	0.9
1111795200	85	0.88
1111806000	85	0.96
1111816800	85	1.06
1111827600	85	1.03
1111838400	85	0.96
1111849200	85	0.91
1111860000	85	0.89
1111870800	85	0.86
1111881600	86	0.84
1111892400	86	0.8
1111903200	86	0.87
1111914000	86	0.84
1111924800	86	0.81
1111935600	86	0.76
1111946400	86	0.69
1111957200	86	0.62
1111968000	87	0.59
1111978800	87	0.58
1111989600	87	0.58
1112000400	87	0.56
1112011200	87	0.55
1112022000	87	0.6
1112032800	87	0.75
1112043600	87	0.82
1112054400	88	0.79
1112065200	88	0.79
1112076000	88	0.82
1112086800	88	0.82
1112097600	88	0.89
1112108400	88	1.02
1112119200	88	1.06
1112130000	88	1.1
1112140800	89	1.12
1112151600	89	1.14
1112162400	89	1.12
1112173200	89	1.13
1112184000	89	1.17
1112194800	89	1.24
1112205600	89	1.33
1112216400	89	1.42
1112227200	90	1.49
1112238000	90	1.54
1112248800	90	1.57
1112259600	90	1.53
1112270400	90	1.44
1112281200	90	1.35
1112292000	90	1.29
1112302800	90	1.26
1112313600	91	1.24
