Unix	jday	hs
1238544000	91	0.86
1238554800	91	0.83
1238565600	91	0.85
1238576400	91	0.84
1238587200	91	0.85
1238598000	91	0.83
1238608800	91	0.84
1238619600	91	0.84
1238630400	92	0.85
1238641200	92	0.84
1238652000	92	0.84
1238662800	92	0.82
1238673600	92	0.8
1238684400	92	0.76
1238695200	92	0.71
1238706000	92	0.64
1238716800	93	0.57
1238727600	93	0.69
1238738400	93	0.98
1238749200	93	0.96
1238760000	93	0.89
1238770800	93	0.85
1238781600	93	0.85
1238792400	93	0.79
1238803200	94	0.75
1238814000	94	0.7
1238824800	94	0.69
1238835600	94	0.69
1238846400	94	0.75
1238857200	94	0.72
1238868000	94	0.61
1238878800	94	0.5
1238889600	95	0.49
1238900400	95	0.49
1238911200	95	0.4
1238922000	95	0.35
1238932800	95	0.36
1238943600	95	0.38
1238954400	95	0.37
1238965200	95	0.35
1238976000	96	0.41
1238986800	96	0.54
1238997600	96	0.59
1239008400	96	0.64
1239019200	96	0.72
1239030000	96	0.77
1239040800	96	0.74
1239051600	96	0.81
1239062400	97	0.77
1239073200	97	0.67
1239084000	97	0.61
1239094800	97	0.59
1239105600	97	0.59
1239116400	97	0.57
1239127200	97	1.25
1239138000	97	1.27
1239148800	98	1.06
1239159600	98	0.95
1239170400	98	1.07
1239181200	98	1.14
1239192000	98	1.24
1239202800	98	1.39
1239213600	98	1.51
1239224400	98	1.64
1239235200	99	1.73
1239246000	99	1.63
1239256800	99	1.47
1239267600	99	1.34
1239278400	99	1.26
1239289200	99	1.18
1239300000	99	1.09
1239310800	99	1.07
1239321600	100	1.03
1239332400	100	1.02
1239343200	100	1.01
1239354000	100	0.99
1239364800	100	0.96
1239375600	100	0.91
1239386400	100	0.86
1239397200	100	0.79
1239408000	101	0.73
1239418800	101	0.67
1239429600	101	0.61
1239440400	101	0.55
1239451200	101	0.5
1239462000	101	0.44
1239472800	101	0.39
1239483600	101	0.34
1239494400	102	0.31
1239505200	102	0.32
1239516000	102	0.8
1239526800	102	0.67
1239537600	102	0.55
1239548400	102	0.45
1239559200	102	0.4
1239570000	102	0.38
1239580800	103	0.38
1239591600	103	0.39
1239602400	103	0.78
1239613200	103	0.59
1239624000	103	0.39
1239634800	103	0.31
1239645600	103	0.27
1239656400	103	0.26
1239667200	104	0.26
1239678000	104	0.26
1239688800	104	0.63
1239699600	104	0.59
1239710400	104	0.88
1239721200	104	0.96
1239732000	104	0.88
1239742800	104	0.77
1239753600	105	0.72
1239764400	105	0.75
1239775200	105	0.88
1239786000	105	0.94
1239796800	105	0.96
1239807600	105	0.91
1239818400	105	0.91
1239829200	105	0.97
1239840000	106	1.19
1239850800	106	1.34
1239861600	106	1.3
1239872400	106	1.1
1239883200	106	0.92
1239894000	106	0.73
1239904800	106	0.56
1239915600	106	0.68
1239926400	107	0.52
1239937200	107	0.39
1239948000	107	0.36
1239958800	107	0.38
1239969600	107	0.51
1239980400	107	0.6
1239991200	107	0.74
1240002000	107	0.91
1240012800	108	1.12
1240023600	108	1.28
1240034400	108	1.4
1240045200	108	1.47
1240056000	108	1.52
1240066800	108	1.54
1240077600	108	1.59
1240088400	108	1.6
1240099200	109	1.62
1240110000	109	1.6
1240120800	109	1.56
1240131600	109	1.5
1240142400	109	1.43
1240153200	109	1.39
1240164000	109	1.44
1240174800	109	1.58
1240185600	110	1.75
1240196400	110	1.72
1240207200	110	1.58
1240218000	110	1.43
1240228800	110	1.37
1240239600	110	1.33
1240250400	110	1.31
1240261200	110	1.25
1240272000	111	1.23
1240282800	111	1.21
1240293600	111	1.21
1240304400	111	1.14
1240315200	111	1.08
1240326000	111	1
1240336800	111	0.92
1240347600	111	0.83
1240358400	112	0.74
1240369200	112	0.66
1240380000	112	0.58
1240390800	112	0.51
1240401600	112	0.45
1240412400	112	0.41
1240423200	112	0.38
1240434000	112	0.38
1240444800	113	0.48
1240455600	113	0.67
1240466400	113	0.88
1240477200	113	0.95
1240488000	113	1
1240498800	113	0.9
1240509600	113	0.81
1240520400	113	0.73
1240531200	114	0.74
1240542000	114	0.8
1240552800	114	0.92
1240563600	114	0.92
1240574400	114	0.98
1240585200	114	0.96
1240596000	114	0.89
1240606800	114	0.87
1240617600	115	0.94
1240628400	115	1.21
1240639200	115	1.47
1240650000	115	1.7
1240660800	115	2.18
1240671600	115	2.3
1240682400	115	1.97
1240693200	115	1.65
1240704000	116	1.5
1240714800	116	1.41
1240725600	116	1.34
1240736400	116	1.22
1240747200	116	1.08
1240758000	116	0.94
1240768800	116	0.89
1240779600	116	0.86
1240790400	117	0.91
1240801200	117	0.98
1240812000	117	1.13
1240822800	117	1.31
1240833600	117	1.5
1240844400	117	1.64
1240855200	117	1.58
1240866000	117	1.38
1240876800	118	1.17
1240887600	118	0.98
1240898400	118	0.85
1240909200	118	0.71
1240920000	118	0.64
1240930800	118	0.53
1240941600	118	0.49
1240952400	118	0.48
1240963200	119	0.57
1240974000	119	0.94
1240984800	119	0.95
1240995600	119	0.99
1241006400	119	1.01
1241017200	119	0.96
1241028000	119	0.92
1241038800	119	0.86
1241049600	120	0.85
1241060400	120	0.88
1241071200	120	0.95
1241082000	120	0.98
1241092800	120	1.04
1241103600	120	1.09
1241114400	120	1.11
1241125200	120	1.11
1241136000	121	1.1
