Unix	jday	hs
1151712000	182	0.77
1151722800	182	0.81
1151733600	182	0.89
1151744400	182	0.92
1151755200	182	0.93
1151766000	182	0.91
1151776800	182	0.88
1151787600	182	0.83
1151798400	183	0.8
1151809200	183	0.78
1151820000	183	0.78
1151830800	183	0.75
1151841600	183	0.74
1151852400	183	0.78
1151863200	183	0.87
1151874000	183	0.93
1151884800	184	0.97
1151895600	184	0.98
1151906400	184	1.03
1151917200	184	1.09
1151928000	184	1.26
1151938800	184	1.42
1151949600	184	1.79
1151960400	184	2.04
1151971200	185	2.28
1151982000	185	2.45
1151992800	185	2.47
1152003600	185	2.4
1152014400	185	2.27
1152025200	185	2.13
1152036000	185	2.07
1152046800	185	2
1152057600	186	2
1152068400	186	1.98
1152079200	186	1.99
1152090000	186	2
1152100800	186	2.04
1152111600	186	2.1
1152122400	186	2.2
1152133200	186	2.3
1152144000	187	2.35
1152154800	187	2.25
1152165600	187	2.1
1152176400	187	1.97
1152187200	187	1.92
1152198000	187	1.84
1152208800	187	1.74
1152219600	187	1.59
1152230400	188	1.52
1152241200	188	1.46
1152252000	188	1.4
1152262800	188	1.33
1152273600	188	1.25
1152284400	188	1.25
1152295200	188	1.07
1152306000	188	1
1152316800	189	0.86
1152327600	189	0.81
1152338400	189	0.92
1152349200	189	1.09
1152360000	189	1.08
1152370800	189	0.94
1152381600	189	0.88
1152392400	189	0.86
1152403200	190	0.83
1152414000	190	0.75
1152424800	190	0.69
1152435600	190	0.64
1152446400	190	0.62
1152457200	190	0.58
1152468000	190	0.54
1152478800	190	0.5
1152489600	191	0.46
1152500400	191	0.41
1152511200	191	0.37
1152522000	191	0.32
1152532800	191	0.3
1152543600	191	0.27
1152554400	191	0.27
1152565200	191	0.26
1152576000	192	0.27
1152586800	192	0.63
1152597600	192	0.48
1152608400	192	0.37
1152619200	192	0.49
1152630000	192	0.47
1152640800	192	0.47
1152651600	192	0.53
1152662400	193	0.52
1152673200	193	0.65
1152684000	193	0.77
1152694800	193	0.71
1152705600	193	0.68
1152716400	193	0.66
1152727200	193	0.64
1152738000	193	0.63
1152748800	194	0.56
1152759600	194	0.5
1152770400	194	0.49
1152781200	194	0.52
1152792000	194	0.51
1152802800	194	0.48
1152813600	194	0.51
1152824400	194	0.79
1152835200	195	0.8
1152846000	195	0.88
1152856800	195	0.97
1152867600	195	1.03
1152878400	195	1.08
1152889200	195	1.13
1152900000	195	1.22
1152910800	195	1.34
1152921600	196	1.46
1152932400	196	1.52
1152943200	196	1.5
1152954000	196	1.43
1152964800	196	1.37
1152975600	196	1.31
1152986400	196	1.24
1152997200	196	1.13
1153008000	197	1.04
1153018800	197	0.98
1153029600	197	0.96
1153040400	197	0.94
1153051200	197	0.95
1153062000	197	0.99
1153072800	197	1.06
1153083600	197	1.1
1153094400	198	1.14
1153105200	198	1.17
1153116000	198	1.22
1153126800	198	1.25
1153137600	198	1.28
1153148400	198	1.28
1153159200	198	1.31
1153170000	198	1.32
1153180800	199	1.35
1153191600	199	1.36
1153202400	199	1.41
1153213200	199	1.43
1153224000	199	1.47
1153234800	199	1.47
1153245600	199	1.52
1153256400	199	1.53
1153267200	200	1.64
1153278000	200	1.57
1153288800	200	1.58
1153299600	200	1.58
1153310400	200	1.68
1153321200	200	1.88
1153332000	200	2.08
1153342800	200	2.09
1153353600	201	1.99
1153364400	201	1.87
1153375200	201	1.77
1153386000	201	1.67
1153396800	201	1.61
1153407600	201	1.65
1153418400	201	1.78
1153429200	201	1.86
1153440000	202	1.99
1153450800	202	2.05
1153461600	202	2.09
1153472400	202	2.06
1153483200	202	2.02
1153494000	202	1.79
1153504800	202	1.59
1153515600	202	1.35
1153526400	203	1.18
1153537200	203	1.01
1153548000	203	0.96
1153558800	203	0.91
1153569600	203	0.91
1153580400	203	0.87
1153591200	203	0.91
1153602000	203	0.87
1153612800	204	0.85
1153623600	204	0.74
1153634400	204	0.96
1153645200	204	0.75
1153656000	204	0.69
1153666800	204	0.79
1153677600	204	1
1153688400	204	0.97
1153699200	205	0.96
1153710000	205	0.9
1153720800	205	0.86
1153731600	205	0.79
1153742400	205	0.78
1153753200	205	0.74
1153764000	205	0.75
1153774800	205	0.79
1153785600	206	0.91
1153796400	206	0.89
1153807200	206	0.92
1153818000	206	0.84
1153828800	206	0.83
1153839600	206	0.83
1153850400	206	1.01
1153861200	206	1.05
1153872000	207	1.1
1153882800	207	1.07
1153893600	207	1.05
1153904400	207	0.99
1153915200	207	0.95
1153926000	207	0.89
1153936800	207	0.88
1153947600	207	0.87
1153958400	208	0.89
1153969200	208	0.92
1153980000	208	0.95
1153990800	208	0.94
1154001600	208	0.91
1154012400	208	0.86
1154023200	208	0.79
1154034000	208	0.76
1154044800	209	0.81
1154055600	209	0.91
1154066400	209	1.02
1154077200	209	0.98
1154088000	209	0.94
1154098800	209	1.01
1154109600	209	0.92
1154120400	209	0.8
1154131200	210	0.72
1154142000	210	0.64
1154152800	210	0.58
1154163600	210	0.54
1154174400	210	0.51
1154185200	210	0.48
1154196000	210	0.43
1154206800	210	0.37
1154217600	211	0.36
1154228400	211	0.8
1154239200	211	0.76
1154250000	211	0.88
1154260800	211	0.9
1154271600	211	0.86
1154282400	211	0.7
1154293200	211	0.54
1154304000	212	0.4
1154314800	212	0.39
1154325600	212	0.71
1154336400	212	0.51
1154347200	212	0.48
1154358000	212	0.42
1154368800	212	0.34
1154379600	212	0.32
1154390400	213	0.33
