Unix	jday	hs
1117584000	152	0.69
1117594800	152	0.69
1117605600	152	0.66
1117616400	152	0.86
1117627200	152	1.45
1117638000	152	1.27
1117648800	152	0.95
1117659600	152	0.79
1117670400	153	0.72
1117681200	153	0.64
1117692000	153	0.69
1117702800	153	0.84
1117713600	153	0.88
1117724400	153	1.17
1117735200	153	1.39
1117746000	153	1.77
1117756800	154	1.86
1117767600	154	1.85
1117778400	154	1.62
1117789200	154	1.34
1117800000	154	1.13
1117810800	154	1.02
1117821600	154	1.15
1117832400	154	1.44
1117843200	155	1.5
1117854000	155	1.42
1117864800	155	1.31
1117875600	155	1.19
1117886400	155	1.14
1117897200	155	1.09
1117908000	155	1.09
1117918800	155	1.09
1117929600	156	1.15
1117940400	156	1.2
1117951200	156	1.23
1117962000	156	1.21
1117972800	156	1.18
1117983600	156	1.13
1117994400	156	1.3
1118005200	156	1.54
1118016000	157	1.66
1118026800	157	1.58
1118037600	157	1.45
1118048400	157	1.3
1118059200	157	1.14
1118070000	157	1.01
1118080800	157	0.91
1118091600	157	0.86
1118102400	158	0.83
1118113200	158	0.77
1118124000	158	0.69
1118134800	158	0.64
1118145600	158	1.06
1118156400	158	1.46
1118167200	158	1.34
1118178000	158	1.06
1118188800	159	0.89
1118199600	159	0.78
1118210400	159	0.73
1118221200	159	0.68
1118232000	159	0.67
1118242800	159	0.65
1118253600	159	0.66
1118264400	159	0.63
1118275200	160	0.62
1118286000	160	0.58
1118296800	160	0.61
1118307600	160	0.63
1118318400	160	0.62
1118329200	160	0.57
1118340000	160	0.55
1118350800	160	0.52
1118361600	161	0.52
1118372400	161	0.51
1118383200	161	0.49
1118394000	161	0.47
1118404800	161	0.45
1118415600	161	0.43
1118426400	161	0.43
1118437200	161	0.42
1118448000	162	0.43
1118458800	162	0.41
1118469600	162	0.41
1118480400	162	0.41
1118491200	162	0.42
1118502000	162	0.43
1118512800	162	0.44
1118523600	162	0.45
1118534400	163	0.46
1118545200	163	0.48
1118556000	163	0.49
1118566800	163	0.48
1118577600	163	0.46
1118588400	163	0.43
1118599200	163	0.41
1118610000	163	0.4
1118620800	164	0.41
1118631600	164	0.41
1118642400	164	0.42
1118653200	164	0.42
1118664000	164	0.46
1118674800	164	0.55
1118685600	164	0.66
1118696400	164	0.75
1118707200	165	0.8
1118718000	165	0.85
1118728800	165	0.94
1118739600	165	1.06
1118750400	165	1.14
1118761200	165	1.17
1118772000	165	1.16
1118782800	165	1.14
1118793600	166	1.12
1118804400	166	1.1
1118815200	166	1.11
1118826000	166	1.14
1118836800	166	1.21
1118847600	166	1.28
1118858400	166	1.38
1118869200	166	1.44
1118880000	167	1.53
1118890800	167	1.61
1118901600	167	1.72
1118912400	167	1.75
1118923200	167	1.75
1118934000	167	1.7
1118944800	167	1.66
1118955600	167	1.61
1118966400	168	1.58
1118977200	168	1.54
1118988000	168	1.53
1118998800	168	1.49
1119009600	168	1.45
1119020400	168	1.39
1119031200	168	1.38
1119042000	168	1.39
1119052800	169	1.38
1119063600	169	1.26
1119074400	169	1.16
1119085200	169	1.06
1119096000	169	0.99
1119106800	169	1.12
1119117600	169	0.96
1119128400	169	0.86
1119139200	170	0.8
1119150000	170	0.74
1119160800	170	0.7
1119171600	170	0.66
1119182400	170	0.62
1119193200	170	0.61
1119204000	170	0.63
1119214800	170	0.65
1119225600	171	0.68
1119236400	171	0.78
1119247200	171	0.81
1119258000	171	0.78
1119268800	171	0.86
1119279600	171	1.16
1119290400	171	1.52
1119301200	171	1.82
1119312000	172	1.78
1119322800	172	1.53
1119333600	172	1.28
1119344400	172	1.03
1119355200	172	0.82
1119366000	172	0.7
1119376800	172	0.64
1119387600	172	0.67
1119398400	173	0.79
1119409200	173	0.85
1119420000	173	0.86
1119430800	173	0.85
1119441600	173	0.91
1119452400	173	0.99
1119463200	173	1
1119474000	173	0.93
1119484800	174	0.83
1119495600	174	0.76
1119506400	174	0.71
1119517200	174	0.67
1119528000	174	0.65
1119538800	174	0.63
1119549600	174	0.63
1119560400	174	1.05
1119571200	175	1.1
1119582000	175	1.03
1119592800	175	0.9
1119603600	175	0.8
1119614400	175	0.74
1119625200	175	0.7
1119636000	175	0.68
1119646800	175	0.64
1119657600	176	0.6
1119668400	176	0.54
1119679200	176	1.16
1119690000	176	1.46
1119700800	176	1.59
1119711600	176	1.71
1119722400	176	1.76
1119733200	176	1.77
1119744000	177	1.73
1119754800	177	1.7
1119765600	177	1.49
1119776400	177	1.24
1119787200	177	1.1
1119798000	177	0.97
1119808800	177	0.86
1119819600	177	0.79
1119830400	178	0.74
1119841200	178	0.7
1119852000	178	0.68
1119862800	178	0.64
1119873600	178	0.62
1119884400	178	0.57
1119895200	178	0.56
1119906000	178	0.54
1119916800	179	0.54
1119927600	179	0.8
1119938400	179	0.82
1119949200	179	0.78
1119960000	179	0.75
1119970800	179	0.81
1119981600	179	0.81
1119992400	179	0.8
1120003200	180	0.58
1120014000	180	0.42
1120024800	180	0.42
1120035600	180	0.51
1120046400	180	1.1
1120057200	180	1.71
1120068000	180	1.98
1120078800	180	1.79
1120089600	181	1.39
1120100400	181	1.1
1120111200	181	0.94
1120122000	181	1.11
1120132800	181	0.92
1120143600	181	0.79
1120154400	181	0.67
1120165200	181	0.62
1120176000	182	0.64
