Unix	jday	hs
1112313600	91	1.24
1112324400	91	1.21
1112335200	91	1.21
1112346000	91	1.09
1112356800	91	0.95
1112367600	91	0.83
1112378400	91	0.87
1112389200	91	0.72
1112400000	92	0.56
1112410800	92	0.53
1112421600	92	0.66
1112432400	92	0.73
1112443200	92	0.75
1112454000	92	0.73
1112464800	92	0.73
1112475600	92	0.68
1112486400	93	0.89
1112497200	93	0.83
1112508000	93	0.91
1112518800	93	0.89
1112529600	93	0.82
1112540400	93	0.73
1112551200	93	0.73
1112562000	93	0.76
1112572800	94	0.99
1112583600	94	1.05
1112594400	94	0.65
1112605200	94	0.78
1112616000	94	0.76
1112626800	94	0.63
1112637600	94	0.52
1112648400	94	0.47
1112659200	95	0.43
1112670000	95	0.4
1112680800	95	0.38
1112691600	95	0.38
1112702400	95	0.45
1112713200	95	0.43
1112724000	95	0.42
1112734800	95	0.37
1112745600	96	0.38
1112756400	96	0.36
1112767200	96	0.4
1112778000	96	0.41
1112788800	96	0.47
1112799600	96	0.5
1112810400	96	0.62
1112821200	96	0.81
1112832000	97	0.61
1112842800	97	0.48
1112853600	97	0.45
1112864400	97	0.43
1112875200	97	0.41
1112886000	97	0.43
1112896800	97	0.49
1112907600	97	0.54
1112918400	98	0.66
1112929200	98	0.63
1112940000	98	0.63
1112950800	98	0.58
1112961600	98	0.81
1112972400	98	0.95
1112983200	98	1.02
1112994000	98	0.94
1113004800	99	0.89
1113015600	99	0.88
1113026400	99	0.88
1113037200	99	1.15
1113048000	99	1.08
1113058800	99	1.07
1113069600	99	1.04
1113080400	99	1.01
1113091200	100	1.02
1113102000	100	1.02
1113112800	100	1.01
1113123600	100	0.97
1113134400	100	0.94
1113145200	100	0.92
1113156000	100	0.91
1113166800	100	0.88
1113177600	101	0.87
1113188400	101	0.87
1113199200	101	0.86
1113210000	101	0.83
1113220800	101	0.79
1113231600	101	0.73
1113242400	101	0.67
1113253200	101	0.6
1113264000	102	0.58
1113274800	102	0.6
1113285600	102	0.64
1113296400	102	0.78
1113307200	102	0.85
1113318000	102	1.07
1113328800	102	1.4
1113339600	102	1.55
1113350400	103	1.55
1113361200	103	1.52
1113372000	103	1.33
1113382800	103	1.17
1113393600	103	1.13
1113404400	103	1.09
1113415200	103	1.07
1113426000	103	1.03
1113436800	104	1.02
1113447600	104	0.97
1113458400	104	0.97
1113469200	104	0.94
1113480000	104	0.93
1113490800	104	0.89
1113501600	104	0.88
1113512400	104	0.85
1113523200	105	0.85
1113534000	105	0.84
1113544800	105	0.83
1113555600	105	0.8
1113566400	105	0.77
1113577200	105	0.72
1113588000	105	0.73
1113598800	105	0.89
1113609600	106	1.07
1113620400	106	1.16
1113631200	106	1.2
1113642000	106	1.15
1113652800	106	1.06
1113663600	106	0.94
1113674400	106	0.85
1113685200	106	0.81
1113696000	107	0.91
1113706800	107	0.87
1113717600	107	0.78
1113728400	107	0.71
1113739200	107	0.73
1113750000	107	0.83
1113760800	107	0.83
1113771600	107	0.79
1113782400	108	0.76
1113793200	108	0.75
1113804000	108	0.75
1113814800	108	0.74
1113825600	108	0.74
1113836400	108	0.74
1113847200	108	1.02
1113858000	108	0.86
1113868800	109	0.88
1113879600	109	0.9
1113890400	109	0.93
1113901200	109	0.89
1113912000	109	0.85
1113922800	109	0.79
1113933600	109	1.05
1113944400	109	0.88
1113955200	110	0.73
1113966000	110	0.64
1113976800	110	0.77
1113987600	110	0.88
1113998400	110	0.57
1114009200	110	0.56
1114020000	110	0.57
1114030800	110	0.56
1114041600	111	0.59
1114052400	111	0.73
1114063200	111	0.72
1114074000	111	0.67
1114084800	111	0.65
1114095600	111	0.62
1114106400	111	0.57
1114117200	111	0.52
1114128000	112	0.5
1114138800	112	0.49
1114149600	112	0.52
1114160400	112	0.54
1114171200	112	0.54
1114182000	112	0.49
1114192800	112	0.49
1114203600	112	0.81
1114214400	113	0.58
1114225200	113	0.42
1114236000	113	0.38
1114246800	113	0.5
1114257600	113	0.83
1114268400	113	1.45
1114279200	113	1.85
1114290000	113	1.96
1114300800	114	2.16
1114311600	114	2.22
1114322400	114	2.16
1114333200	114	2.01
1114344000	114	1.9
1114354800	114	1.8
1114365600	114	1.72
1114376400	114	1.6
1114387200	115	1.55
1114398000	115	1.54
1114408800	115	1.49
1114419600	115	1.38
1114430400	115	1.29
1114441200	115	1.19
1114452000	115	1.12
1114462800	115	1.2
1114473600	116	1.1
1114484400	116	1.06
1114495200	116	1.13
1114506000	116	1.22
1114516800	116	1.3
1114527600	116	1.34
1114538400	116	1.31
1114549200	116	1.24
1114560000	117	1.13
1114570800	117	1.02
1114581600	117	0.91
1114592400	117	0.78
1114603200	117	0.64
1114614000	117	0.55
1114624800	117	0.72
1114635600	117	0.87
1114646400	118	0.89
1114657200	118	0.88
1114668000	118	0.77
1114678800	118	0.71
1114689600	118	0.77
1114700400	118	0.84
1114711200	118	0.93
1114722000	118	0.88
1114732800	119	0.85
1114743600	119	0.76
1114754400	119	0.7
1114765200	119	1.08
1114776000	119	0.85
1114786800	119	0.77
1114797600	119	0.7
1114808400	119	0.62
1114819200	120	0.44
1114830000	120	0.55
1114840800	120	0.52
1114851600	120	0.46
1114862400	120	0.63
1114873200	120	0.63
1114884000	120	0.53
1114894800	120	0.43
1114905600	121	0.41
