Unix	jday	hs
1222819200	275	0.33
1222830000	275	0.28
1222840800	275	0.31
1222851600	275	0.47
1222862400	275	0.8
1222873200	275	0.87
1222884000	275	0.78
1222894800	275	0.7
1222905600	276	0.64
1222916400	276	0.58
1222927200	276	0.56
1222938000	276	0.5
1222948800	276	0.44
1222959600	276	0.92
1222970400	276	0.65
1222981200	276	0.5
1222992000	277	0.49
1223002800	277	0.47
1223013600	277	0.59
1223024400	277	0.49
1223035200	277	0.39
1223046000	277	0.39
1223056800	277	0.51
1223067600	277	0.78
1223078400	278	1.19
1223089200	278	1.02
1223100000	278	0.96
1223110800	278	0.84
1223121600	278	0.67
1223132400	278	0.49
1223143200	278	0.47
1223154000	278	0.51
1223164800	279	0.55
1223175600	279	0.56
1223186400	279	0.61
1223197200	279	0.66
1223208000	279	0.69
1223218800	279	0.63
1223229600	279	0.6
1223240400	279	0.59
1223251200	280	0.83
1223262000	280	1.08
1223272800	280	1.22
1223283600	280	1.11
1223294400	280	0.93
1223305200	280	0.8
1223316000	280	0.73
1223326800	280	0.65
1223337600	281	0.57
1223348400	281	0.61
1223359200	281	0.69
1223370000	281	0.63
1223380800	281	0.5
1223391600	281	0.37
1223402400	281	0.31
1223413200	281	0.84
1223424000	282	1.08
1223434800	282	1.08
1223445600	282	0.97
1223456400	282	0.91
1223467200	282	0.77
1223478000	282	0.64
1223488800	282	0.52
1223499600	282	0.56
1223510400	283	0.54
1223521200	283	0.53
1223532000	283	0.5
1223542800	283	0.48
1223553600	283	0.48
1223564400	283	0.48
1223575200	283	0.48
1223586000	283	0.48
1223596800	284	0.47
1223607600	284	0.43
1223618400	284	0.4
1223629200	284	0.36
1223640000	284	0.32
1223650800	284	0.27
1223661600	284	0.24
1223672400	284	0.24
1223683200	285	0.28
1223694000	285	0.3
1223704800	285	0.39
1223715600	285	0.48
1223726400	285	0.52
1223737200	285	0.55
1223748000	285	0.73
1223758800	285	0.96
1223769600	286	0.97
1223780400	286	0.93
1223791200	286	0.97
1223802000	286	0.93
1223812800	286	0.92
1223823600	286	0.83
1223834400	286	0.79
1223845200	286	0.72
1223856000	287	0.7
1223866800	287	0.67
1223877600	287	0.71
1223888400	287	0.65
1223899200	287	0.57
1223910000	287	0.5
1223920800	287	0.48
1223931600	287	0.52
1223942400	288	0.55
1223953200	288	0.56
1223964000	288	0.54
1223974800	288	0.87
1223985600	288	0.57
1223996400	288	0.41
1224007200	288	0.36
1224018000	288	0.36
1224028800	289	0.36
1224039600	289	0.39
1224050400	289	0.69
1224061200	289	0.57
1224072000	289	0.57
1224082800	289	0.68
1224093600	289	0.81
1224104400	289	0.85
1224115200	290	0.75
1224126000	290	0.68
1224136800	290	0.63
1224147600	290	0.89
1224158400	290	0.88
1224169200	290	0.76
1224180000	290	0.63
1224190800	290	0.57
1224201600	291	0.53
1224212400	291	0.53
1224223200	291	0.57
1224234000	291	0.68
1224244800	291	0.71
1224255600	291	0.69
1224266400	291	0.69
1224277200	291	0.71
1224288000	292	0.97
1224298800	292	1.16
1224309600	292	1.1
1224320400	292	1.04
1224331200	292	1.05
1224342000	292	1.06
1224352800	292	0.99
1224363600	292	0.92
1224374400	293	0.89
1224385200	293	0.93
1224396000	293	1.01
1224406800	293	1
1224417600	293	0.97
1224428400	293	0.85
1224439200	293	0.76
1224450000	293	0.68
1224460800	294	0.64
1224471600	294	0.6
1224482400	294	0.56
1224493200	294	0.48
1224504000	294	0.45
1224514800	294	0.45
1224525600	294	0.5
1224536400	294	0.52
1224547200	295	0.59
1224558000	295	0.62
1224568800	295	0.73
1224579600	295	0.82
1224590400	295	0.98
1224601200	295	0.88
1224612000	295	0.76
1224622800	295	0.67
1224633600	296	0.61
1224644400	296	0.55
1224655200	296	0.49
1224666000	296	0.44
1224676800	296	0.81
1224687600	296	0.63
1224698400	296	0.52
1224709200	296	0.46
1224720000	297	0.42
1224730800	297	0.42
1224741600	297	0.9
1224752400	297	0.92
1224763200	297	0.79
1224774000	297	0.65
1224784800	297	0.54
1224795600	297	0.48
1224806400	298	0.45
1224817200	298	0.43
1224828000	298	0.55
1224838800	298	0.52
1224849600	298	0.48
1224860400	298	0.42
1224871200	298	0.4
1224882000	298	0.36
1224892800	299	0.39
1224903600	299	0.84
1224914400	299	1.16
1224925200	299	1.22
1224936000	299	1.22
1224946800	299	1.48
1224957600	299	1.55
1224968400	299	1.51
1224979200	300	1.31
1224990000	300	1.08
1225000800	300	0.94
1225011600	300	0.87
1225022400	300	0.95
1225033200	300	0.89
1225044000	300	0.82
1225054800	300	0.75
1225065600	301	0.69
1225076400	301	0.64
1225087200	301	0.55
1225098000	301	0.45
1225108800	301	0.39
1225119600	301	0.33
1225130400	301	0.29
1225141200	301	0.24
1225152000	302	0.91
1225162800	302	0.99
1225173600	302	0.89
1225184400	302	0.75
1225195200	302	0.73
1225206000	302	0.66
1225216800	302	0.78
1225227600	302	0.71
1225238400	303	0.72
1225249200	303	0.67
1225260000	303	0.61
1225270800	303	0.65
1225281600	303	1.13
1225292400	303	1.36
1225303200	303	1.2
1225314000	303	1.02
1225324800	304	0.92
1225335600	304	0.81
1225346400	304	0.78
1225357200	304	0.68
1225368000	304	0.61
1225378800	304	0.53
1225389600	304	0.51
1225400400	304	0.48
1225411200	305	0.49
1225422000	305	0.48
1225432800	305	0.91
1225443600	305	0.9
1225454400	305	0.79
1225465200	305	0.74
1225476000	305	0.83
1225486800	305	0.97
1225497600	306	1
