Unix	jday	Pressure
1080777600	92	100855.466642993
1080781200	92	100793.924218305
1080784800	92	100673.429299253
1080788400	92	100584.396019963
1080792000	92	100572.738871837
1080795600	92	100574.557589818
1080799200	92	100501.772151128
1080802800	92	100492.267070179
1080806400	92	100482.267070179
1080810000	92	100453.924218305
1080813600	92	100394.695430649
1080817200	92	100354.776215576
1080820800	92	100264.499922284
1080824400	92	100165.961562044
1080828000	92	100126.237855337
1080831600	92	100097.285360974
1080835200	92	100076.594933558
1080838800	92	100065.823721214
1080842400	92	99974.2812965253
1080846000	92	99974.2812965253
1080849600	92	100055.328802162
1080853200	92	100082.543363472
1080856800	92	100031.772151128
1080860400	92	99990.6438605629
1080864000	93	99818.9059275094
1080867600	93	99700.5630756351
1080871200	93	99670.3105113673
1080874800	93	99675.4903720179
1080878400	93	99778.3565956362
1080882000	93	99899.3233163455
1080885600	93	99899.6803945662
1080889200	93	100091.694620913
1080892800	93	100300.647115276
1080896400	93	100437.504598364
1080900000	93	100507.504598364
1080903600	93	100595.766665311
1080907200	93	100645.766665311
1080910800	93	100669.047023053
1080914400	93	100766.261584362
1080918000	93	100825.214078725
1080921600	93	100895.985291069
1080925200	93	100985.904506141
1080928800	93	101024.857000504
1080932400	93	101095.823721214
1080936000	93	101145.133293797
1080939600	93	101165.904506141
1080943200	93	101154.857000504
1080946800	93	101135.628212848
1080950400	94	101085.823721214
1080954000	94	101036.433363702
1080957600	94	100946.51414863
1080961200	94	100887.561654267
1080964800	94	100897.83794756
1080968400	94	100917.147520144
1080972000	94	100881.670891887
1080975600	94	100949.932958834
1080979200	94	101001.670891887
1080982800	94	101028.195025781
1080986400	94	101038.885453197
1080990000	94	101047.918732488
1080993600	94	100969.737450469
1080997200	94	100998.080302343
1081000800	94	100996.952011778
1081004400	94	100976.952011778
1081008000	94	101018.494436467
1081011600	94	101080.036861155
1081015200	94	101198.161087271
1081018800	94	101299.289377836
1081022400	94	101338.460497957
1081026000	94	101368.460497957
1081029600	94	101427.493777248
1081033200	94	101458.184204664
1081036800	95	101604.213419506
1081040400	95	101563.937126213
1081044000	95	101524.98463185
1081047600	95	101514.98463185
1081051200	95	101504.903846922
1081054800	95	101506.560995048
1081058400	95	101534.051849651
1081062000	95	101573.971064723
1081065600	95	101603.280637306
1081069200	95	101614.247358016
1081072800	95	101583.280637306
1081076400	95	101562.509424962
1081080000	95	101503.280637306
1081083600	95	101443.199852379
1081087200	95	101394.247358016
1081090800	95	101344.247358016
1081094400	95	101295.294863653
1081098000	95	101265.294863653
1081101600	95	101136.423154218
1081105200	95	101129.12780798
1081108800	95	101138.356595636
1081112400	95	101138.356595636
1081116000	95	101128.356595636
1081119600	95	101098.356595636
1081123200	96	101049.899020324
1081126800	96	101010.670232669
1081130400	96	100950.589447741
1081134000	96	100909.047023053
1081137600	96	100908.689944832
1081141200	96	100907.723224123
1081144800	96	100979.346433739
1081148400	96	101020.393939376
1081152000	96	101047.884793978
1081155600	96	101047.884793978
1081159200	96	101046.146860925
1081162800	96	101047.80400905
1081166400	96	101067.113581634
1081170000	96	101087.194366562
1081173600	96	101088.161087271
1081177200	96	101069.289377836
1081180800	96	101041.108095817
1081184400	96	101041.879308161
1081188000	96	101092.374227212
1081191600	96	101121.603014868
1081195200	96	101162.569735578
1081198800	96	101203.698026142
1081202400	96	101233.617241215
1081206000	96	101243.617241215
1081209600	97	101301.027310889
1081213200	97	101260.751017596
1081216800	97	101219.784296887
1081220400	97	101191.522229941
1081224000	97	101191.522229941
1081227600	97	101172.569735578
1081231200	97	101171.441445013
1081234800	97	101171.441445013
1081238400	97	101171.441445013
1081242000	97	101180.555509231
1081245600	97	101132.212657357
1081249200	97	101111.522229941
1081252800	97	101082.293442285
1081256400	97	101061.603014868
1081260000	97	101043.260162994
1081263600	97	101023.340947922
1081267200	97	101001.603014868
1081270800	97	100992.569735578
1081274400	97	101000.751017596
1081278000	97	101000.751017596
1081281600	97	100999.093869471
1081285200	97	100987.965578906
1081288800	97	100959.013084543
1081292400	97	100939.013084543
1081296000	98	100907.27515149
1081299600	98	100847.770070541
1081303200	98	100768.73679125
1081306800	98	100716.918073269
1081310400	98	100697.884793978
1081314000	98	100708.932299615
1081317600	98	100767.194366562
1081321200	98	100787.113581634
1081324800	98	100797.194366562
1081328400	98	100777.965578906
1081332000	98	100707.965578906
1081335600	98	100687.884793978
1081339200	98	100747.27515149
1081342800	98	100746.918073269
1081346400	98	100736.918073269
1081350000	98	100706.918073269
1081353600	98	100646.918073269
1081357200	98	100615.95135256
1081360800	98	100615.870567632
1081364400	98	100587.493777248
1081368000	98	100576.446271611
1081371600	98	100506.08919339
1081375200	98	100468.184204664
1081378800	98	100428.955417008
1081382400	99	100477.217483955
1081386000	99	100389.726629352
1081389600	99	100269.726629352
1081393200	99	100210.774134989
1081396800	99	100170.774134989
1081400400	99	100140.854919917
1081404000	99	100093.55957368
1081407600	99	100095.297506733
1081411200	99	100046.34501237
1081414800	99	100015.850093319
1081418400	99	99965.0788809751
1081422000	99	99936.1263866122
1081425600	99	99926.8975989564
1081429200	99	99896.1263866122
1081432800	99	99915.3551742681
1081436400	99	99943.4556713591
1081440000	99	99991.9940315986
1081443600	99	100031.222819254
1081447200	99	99999.6803945662
1081450800	99	100048.713673857
1081454400	99	100129.484886201
1081458000	99	100200.45160691
1081461600	99	100241.222819254
1081465200	99	100278.437380564
1081468800	100	100358.437380564
1081472400	100	100338.161087271
1081476000	100	100358.851514687
1081479600	100	100378.851514687
1081483200	100	100388.575221394
1081486800	100	100407.527715757
1081490400	100	100416.48021012
1081494000	100	100418.218143174
1081497600	100	100448.218143174
1081501200	100	100487.44693083
1081504800	100	100505.628212848
1081508400	100	100505.708997776
1081512000	100	100394.937785432
1081515600	100	100365.628212848
1081519200	100	100326.594933558
1081522800	100	100304.166573088
1081526400	100	100254.166573088
1081530000	100	100214.166573088
1081533600	100	100046.675718485
1081537200	100	100047.642439195
1081540800	100	100047.723224123
1081544400	100	100039.461157176
1081548000	100	100017.642439195
1081551600	100	99958.6091599041
1081555200	101	99867.9187324877
1081558800	101	99819.0809615621
1081562400	101	99767.5385368739
1081566000	101	99700.9804644711
1081569600	101	99756.0218726593
1081573200	101	99855.1359368778
1081576800	101	100003.869805482
1081580400	101	100181.279875157
1081584000	101	100294.442866381
1081587600	101	100302.98122662
1081591200	101	100292.98122662
1081594800	101	100293.062011548
1081598400	101	100233.91400882
1081602000	101	100205.490372018
1081605600	101	100194.028732257
1081609200	101	100176.814170948
1081612800	101	100146.042958604
1081616400	101	100105.27174626
1081620000	101	100034.995452967
1081623600	101	100006.042958604
1081627200	101	100025.27174626
1081630800	101	100015.27174626
1081634400	101	99985.962173676
1081638000	101	99936.7333860201
1081641600	102	99826.3763077994
1081645200	102	99798.1950257806
1081648800	102	99757.4238134365
1081652400	102	99689.1617464899
1081656000	102	99698.6668274387
1081659600	102	99687.9764000224
1081663200	102	99619.2194140246
1081666800	102	99660.7618387129
1081670400	102	99712.2234784733
1081674000	102	99771.2567577641
1081677600	102	99821.0612493989
1081681200	102	99870.8657410337
