Unix	jday	Precipitation_rate
1099267200	306	0
1099270800	306	0
1099274400	306	0
1099278000	306	0
1099281600	306	0
1099285200	306	0
1099288800	306	0
1099292400	306	0
1099296000	306	0
1099299600	306	0
1099303200	306	0
1099306800	306	0
1099310400	306	0
1099314000	306	0
1099317600	306	0
1099321200	306	0
1099324800	306	0
1099328400	306	0
1099332000	306	0
1099335600	306	0
1099339200	306	0
1099342800	306	0
1099346400	306	0
1099350000	306	0
1099353600	307	0
1099357200	307	0
1099360800	307	0
1099364400	307	0
1099368000	307	0
1099371600	307	0
1099375200	307	0
1099378800	307	0
1099382400	307	0
1099386000	307	0
1099389600	307	0
1099393200	307	0
1099396800	307	0
1099400400	307	0
1099404000	307	0
1099407600	307	0
1099411200	307	0
1099414800	307	0
1099418400	307	0
1099422000	307	0
1099425600	307	0
1099429200	307	0
1099432800	307	0
1099436400	307	0
1099440000	308	0
1099443600	308	0
1099447200	308	0
1099450800	308	0
1099454400	308	0
1099458000	308	0
1099461600	308	0
1099465200	308	0
1099468800	308	0
1099472400	308	0
1099476000	308	0
1099479600	308	0
1099483200	308	0
1099486800	308	0
1099490400	308	0
1099494000	308	0
1099497600	308	0
1099501200	308	0
1099504800	308	0
1099508400	308	0
1099512000	308	0
1099515600	308	0
1099519200	308	0
1099522800	308	0
1099526400	309	0
1099530000	309	0
1099533600	309	0
1099537200	309	0
1099540800	309	0
1099544400	309	0
1099548000	309	0
1099551600	309	0
1099555200	309	0
1099558800	309	0
1099562400	309	0
1099566000	309	0
1099569600	309	0
1099573200	309	0
1099576800	309	0
1099580400	309	0
1099584000	309	0
1099587600	309	0
1099591200	309	0
1099594800	309	0
1099598400	309	0
1099602000	309	0
1099605600	309	0
1099609200	309	0
1099612800	310	0
1099616400	310	0
1099620000	310	0
1099623600	310	9.11074308056703e-07
1099627200	310	1.82214861611341e-06
1099630800	310	2.82116226673423e-06
1099634400	310	8.80639866369678e-06
1099638000	310	7.91991940294434e-06
1099641600	310	5.10073004729511e-06
1099645200	310	4.10171657920404e-06
1099648800	310	3.11549404991266e-06
1099652400	310	3.02656836523575e-06
1099656000	310	9.22878763256863e-07
1099659600	310	1.83395307131357e-06
1099663200	310	1.83395307131357e-06
1099666800	310	1.83395307131357e-06
1099670400	310	1.84575752651373e-06
1099674000	310	1.83395307131357e-06
1099677600	310	9.11074308056703e-07
1099681200	310	0
1099684800	310	0
1099688400	310	0
1099692000	310	0
1099695600	310	0
1099699200	311	0
1099702800	311	0
1099706400	311	0
1099710000	311	0
1099713600	311	0
1099717200	311	0
1099720800	311	0
1099724400	311	0
1099728000	311	0
1099731600	311	0
1099735200	311	0
1099738800	311	0
1099742400	311	0
1099746000	311	0
1099749600	311	0
1099753200	311	0
1099756800	311	0
1099760400	311	0
1099764000	311	0
1099767600	311	0
1099771200	311	0
1099774800	311	0
1099778400	311	0
1099782000	311	0
1099785600	312	0
1099789200	312	0
1099792800	312	0
1099796400	312	0
1099800000	312	0
1099803600	312	0
1099807200	312	0
1099810800	312	0
1099814400	312	0
1099818000	312	0
1099821600	312	0
1099825200	312	0
1099828800	312	0
1099832400	312	0
1099836000	312	0
1099839600	312	0
1099843200	312	0
1099846800	312	0
1099850400	312	0
1099854000	312	0
1099857600	312	0
1099861200	312	0
1099864800	312	0
1099868400	312	0
1099872000	313	0
1099875600	313	0
1099879200	313	0
1099882800	313	0
1099886400	313	7.71212342183795e-08
1099890000	313	1.23037724981095e-06
1099893600	313	1.83301215339224e-05
1099897200	313	4.48227269035648e-05
1099900800	313	5.24190209838514e-05
1099904400	313	4.83257723099213e-05
1099908000	313	4.24554210649193e-05
1099911600	313	3.55860557954555e-05
1099915200	313	0
1099918800	313	1.01716595050281e-07
1099922400	313	1.93601637329868e-07
1099926000	313	1.94588087649303e-07
1099929600	313	1.05662397000898e-07
1099933200	313	1.04675946232878e-07
1099936800	313	0
1099940400	313	0
1099944000	313	0
1099947600	313	0
1099951200	313	0
1099954800	313	0
1099958400	314	0
1099962000	314	0
1099965600	314	0
1099969200	314	0
1099972800	314	0
1099976400	314	0
1099980000	314	0
1099983600	314	0
1099987200	314	0
1099990800	314	0
1099994400	314	0
1099998000	314	0
1100001600	314	3.29865348753137e-06
1100005200	314	1.29150200158989e-05
1100008800	314	2.12990368312773e-05
1100012400	314	2.88652255423039e-05
1100016000	314	4.58046081453059e-05
1100019600	314	7.2669828470453e-05
1100023200	314	0.000230380513325893
1100026800	314	0.000200118184026357
1100030400	314	0.000125995821048231
1100034000	314	8.43798295247929e-05
1100037600	314	6.40914090662165e-05
1100041200	314	5.34052017604514e-05
1100044800	315	3.19573261621929e-05
1100048400	315	5.40224239015755e-05
1100052000	315	8.51663881760683e-05
1100055600	315	9.48279962734419e-05
1100059200	315	9.93379427470526e-05
1100062800	315	0.000107436326565766
1100066400	315	0.000156702983250772
1100070000	315	0.000209469015304331
1100073600	315	0.000217629677968034
1100077200	315	0.000212214925426201
1100080800	315	0.000197999306292867
1100084400	315	0.000184818107967819
1100088000	315	6.79721741125091e-05
1100091600	315	5.9155181822813e-05
1100095200	315	4.66307028474185e-05
1100098800	315	3.6061553859197e-05
1100102400	315	3.11514644773165e-05
1100106000	315	2.71632692629007e-05
1100109600	315	1.10562447155765e-05
1100113200	315	8.32302168782924e-06
1100116800	315	5.57799420622382e-06
1100120400	315	3.74404092641393e-06
1100124000	315	2.74502748294743e-06
1100127600	315	1.83395307131357e-06
1100131200	316	0
1100134800	316	0
1100138400	316	0
1100142000	316	0
1100145600	316	0
1100149200	316	0
1100152800	316	0
1100156400	316	0
1100160000	316	0
1100163600	316	0
1100167200	316	0
1100170800	316	0
1100174400	316	0
1100178000	316	0
1100181600	316	0
1100185200	316	0
1100188800	316	0
1100192400	316	7.71212342183795e-08
1100196000	316	9.11074308056703e-07
1100199600	316	0
1100203200	316	0
1100206800	316	0
1100210400	316	7.71212342183795e-08
1100214000	316	7.71212342183795e-08
1100217600	317	0
1100221200	317	0
1100224800	317	0
1100228400	317	0
1100232000	317	0
1100235600	317	0
1100239200	317	0
1100242800	317	0
1100246400	317	0
1100250000	317	0
1100253600	317	0
1100257200	317	0
1100260800	317	0
1100264400	317	0
1100268000	317	0
1100271600	317	9.22878763256863e-07
1100275200	317	1.0118044526754e-06
1100278800	317	1.93566966770586e-06
1100282400	317	2.19360162937204e-06
1100286000	317	2.19360162937204e-06
1100289600	317	2.10566240038261e-06
1100293200	317	1.10467594538657e-06
1100296800	317	1.09188503807638e-06
1100300400	317	1.01476380397015e-06
1100304000	318	0
1100307600	318	0
1100311200	318	0
1100314800	318	4.55537143670636e-06
1100318400	318	5.46644605549453e-06
1100322000	318	4.55537143670636e-06
1100325600	318	0
1100329200	318	0
1100332800	318	0
1100336400	318	0
1100340000	318	0
1100343600	318	0
1100347200	318	0
1100350800	318	0
1100354400	318	0
1100358000	318	0
1100361600	318	0
1100365200	318	0
1100368800	318	0
1100372400	318	0
1100376000	318	0
1100379600	318	0
1100383200	318	0
1100386800	318	0
1100390400	319	0
1100394000	319	0
1100397600	319	0
1100401200	319	2.73322302774727e-06
1100404800	319	1.82214861611341e-06
1100408400	319	1.82214861611341e-06
1100412000	319	0
1100415600	319	0
1100419200	319	3.07498486554083e-07
1100422800	319	6.15983423427601e-07
1100426400	319	4.61740972077595e-07
1100430000	319	3.84619712004794e-07
1100433600	319	4.24760330774598e-05
1100437200	319	4.9148138931719e-05
1100440800	319	0.000274132555282435
1100444400	319	0.000386430347990461
1100448000	319	0.000290937268882203
1100451600	319	0.000232734596864366
1100455200	319	0
1100458800	319	0
1100462400	319	0
1100466000	319	0
1100469600	319	0
1100473200	319	9.11074308056703e-07
1100476800	320	3.58388127073828e-05
1100480400	320	3.65610168742697e-06
1100484000	320	4.19158831430794e-06
1100487600	320	1.19574774577774e-05
1100491200	320	1.4299272431465e-05
1100494800	320	3.44350575039735e-05
1100498400	320	0.000821067120933876
1100502000	320	0.00105973791308859
1100505600	320	0.000658725802022918
1100509200	320	0.00043898461092802
1100512800	320	0.000329501830545649
1100516400	320	0.00026360166283998
1100520000	320	0
1100523600	320	0
1100527200	320	0
1100530800	320	0
1100534400	320	0
1100538000	320	0
1100541600	320	0
1100545200	320	0
1100548800	320	0
1100552400	320	0
1100556000	320	0
1100559600	320	0
1100563200	321	0
1100566800	321	0
1100570400	321	0
1100574000	321	0
1100577600	321	0
1100581200	321	0
1100584800	321	0
1100588400	321	0
1100592000	321	0
1100595600	321	0
1100599200	321	0
1100602800	321	0
1100606400	321	0
1100610000	321	0
1100613600	321	0
1100617200	321	0
1100620800	321	0
1100624400	321	0
1100628000	321	0
1100631600	321	0
1100635200	321	0
1100638800	321	0
1100642400	321	0
1100646000	321	0
1100649600	322	0
1100653200	322	0
1100656800	322	0
1100660400	322	0
1100664000	322	0
1100667600	322	0
1100671200	322	0
1100674800	322	0
1100678400	322	0
1100682000	322	1.29766692114895e-06
1100685600	322	1.31045782666855e-06
1100689200	322	1.23235015044982e-06
1100692800	322	7.57919323321089e-08
1100696400	322	1.37773560633224e-08
1100700000	322	1.27909056317412e-08
1100703600	322	1.27909056317412e-08
1100707200	322	9.86450431581248e-10
1100710800	322	1.9729008631625e-09
1100714400	322	1.27909056317412e-08
1100718000	322	3.85854842586609e-06
1100721600	322	6.2270422976504e-06
1100725200	322	7.63823018271801e-06
1100728800	322	7.88337125400588e-06
1100732400	322	7.94967450427475e-06
1100736000	323	1.64748396195225e-06
1100739600	323	1.6592884158104e-06
1100743200	323	1.57036270143086e-06
1100746800	323	1.40332934411642e-06
1100750400	323	4.03329320338169e-07
1100754000	323	4.01356419699299e-07
1100757600	323	0
1100761200	323	9.86450431581248e-10
1100764800	323	9.86450431581248e-10
1100768400	323	9.86450431581248e-10
1100772000	323	0
1100775600	323	0
1100779200	323	0
1100782800	323	0
1100786400	323	0
1100790000	323	0
1100793600	323	0
1100797200	323	0
1100800800	323	0
1100804400	323	0
1100808000	323	0
1100811600	323	0
1100815200	323	0
1100818800	323	0
1100822400	324	0
1100826000	324	0
1100829600	324	0
1100833200	324	0
1100836800	324	0
1100840400	324	0
1100844000	324	0
1100847600	324	0
1100851200	324	0
1100854800	324	0
1100858400	324	0
1100862000	324	0
1100865600	324	0
1100869200	324	0
1100872800	324	0
1100876400	324	0
1100880000	324	0
1100883600	324	0
1100887200	324	0
1100890800	324	0
1100894400	324	0
1100898000	324	0
1100901600	324	0
1100905200	324	0
1100908800	325	0
1100912400	325	0
1100916000	325	0
1100919600	325	0
1100923200	325	0
1100926800	325	0
1100930400	325	0
1100934000	325	2.95935140689017e-09
1100937600	325	1.87096083333751e-08
1100941200	325	1.67367072459197e-08
1100944800	325	1.57502569264849e-08
1100948400	325	1.47638066070501e-08
1100952000	325	0
1100955600	325	0
1100959200	325	0
1100962800	325	0
1100966400	325	0
1100970000	325	0
1100973600	325	0
1100977200	325	0
1100980800	325	0
1100984400	325	0
1100988000	325	0
1100991600	325	0
1100995200	326	0
1100998800	326	0
1101002400	326	9.22878763256863e-07
1101006000	326	1.84575752651373e-06
1101009600	326	1.84575752651373e-06
1101013200	326	1.84575752651373e-06
1101016800	326	0
1101020400	326	0
1101024000	326	0
1101027600	326	0
1101031200	326	0
1101034800	326	0
1101038400	326	0
1101042000	326	0
1101045600	326	0
1101049200	326	0
1101052800	326	0
1101056400	326	0
1101060000	326	0
1101063600	326	0
1101067200	326	0
1101070800	326	0
1101074400	326	0
1101078000	326	0
1101081600	327	0
1101085200	327	0
1101088800	327	0
1101092400	327	0
1101096000	327	0
