Unix	jday	dp
1017619200	91	188.61
1017630000	91	185.81
1017640800	91	185.77
1017651600	91	182.52
1017662400	91	181.18
1017673200	91	179.66
1017684000	91	178.38
1017694800	91	176.22
1017705600	92	175.62
1017716400	92	173.22
1017727200	92	172.53
1017738000	92	171.3
1017748800	92	171.98
1017759600	92	170.7
1017770400	92	163.12
1017781200	92	156.08
1017792000	93	136.83
1017802800	93	139.37
1017813600	93	139.02
1017824400	93	140.89
1017835200	93	140.11
1017846000	93	141.41
1017856800	93	142.1
1017867600	93	143.03
1017878400	94	142.01
1017889200	94	142.73
1017900000	94	141.17
1017910800	94	143.24
1017921600	94	141.86
1017932400	94	142.23
1017943200	94	142.69
1017954000	94	143.15
1017964800	95	142.02
1017975600	95	142.71
1017986400	95	143.64
1017997200	95	144.06
1018008000	95	142.96
1018018800	95	143.06
1018029600	95	143.81
1018040400	95	144.35
1018051200	96	143.88
1018062000	96	145.35
1018072800	96	203.75
1018083600	96	199.92
1018094400	96	1.53
1018105200	96	349.49
1018116000	96	329.43
1018126800	96	291.11
1018137600	97	252.12
1018148400	97	208.11
1018159200	97	205.29
1018170000	97	202.47
1018180800	97	200.4
1018191600	97	194.1
1018202400	97	193.58
1018213200	97	189.7
1018224000	98	187.78
1018234800	98	181.81
1018245600	98	179.86
1018256400	98	179.12
1018267200	98	178.05
1018278000	98	177.42
1018288800	98	177.31
1018299600	98	175.71
1018310400	99	173.04
1018321200	99	172.06
1018332000	99	172.71
1018342800	99	172.26
1018353600	99	173.31
1018364400	99	173.21
1018375200	99	172.29
1018386000	99	172.17
1018396800	100	173.14
1018407600	100	173.06
1018418400	100	48.21
1018429200	100	51.8
1018440000	100	64.41
1018450800	100	73.74
1018461600	100	178.44
1018472400	100	174.55
1018483200	101	173
1018494000	101	168.48
1018504800	101	168.64
1018515600	101	164.06
1018526400	101	160.92
1018537200	101	157.2
1018548000	101	155.87
1018558800	101	188.77
1018569600	102	175.98
1018580400	102	172.27
1018591200	102	172.58
1018602000	102	171.82
1018612800	102	173.37
1018623600	102	173.27
1018634400	102	176.08
1018645200	102	175.94
1018656000	103	174.58
1018666800	103	174.04
1018677600	103	170.57
1018688400	103	169.36
1018699200	103	169.2
1018710000	103	62.07
1018720800	103	60.51
1018731600	103	74.84
1018742400	104	288.09
1018753200	104	283.38
1018764000	104	294.63
1018774800	104	72.5
1018785600	104	72.08
1018796400	104	176.82
1018807200	104	191.31
1018818000	104	194.27
1018828800	105	192.31
1018839600	105	190.59
1018850400	105	204.57
1018861200	105	199.31
1018872000	105	203.82
1018882800	105	200.24
1018893600	105	202.69
1018904400	105	199.7
1018915200	106	202.8
1018926000	106	200.11
1018936800	106	202.95
1018947600	106	59.23
1018958400	106	58.35
1018969200	106	66.46
1018980000	106	69.03
1018990800	106	72.26
1019001600	107	76.73
1019012400	107	202.26
1019023200	107	204.85
1019034000	107	200.78
1019044800	107	202.92
1019055600	107	5.18
1019066400	107	10.58
1019077200	107	195.47
1019088000	108	196.5
1019098800	108	192.19
1019109600	108	127.66
1019120400	108	124.54
1019131200	108	119.48
1019142000	108	118.77
1019152800	108	114.4
1019163600	108	116.29
1019174400	109	113.03
1019185200	109	115.82
1019196000	109	114.17
1019206800	109	119
1019217600	109	119.71
1019228400	109	125.8
1019239200	109	127.74
1019250000	109	44.89
1019260800	110	137.31
1019271600	110	143.32
1019282400	110	147.93
1019293200	110	152.74
1019304000	110	157.1
1019314800	110	160.11
1019325600	110	162.42
1019336400	110	162.38
1019347200	111	172.06
1019358000	111	169.99
1019368800	111	170.94
1019379600	111	170.25
1019390400	111	173.74
1019401200	111	174.01
1019412000	111	176.96
1019422800	111	173.11
1019433600	112	181.71
1019444400	112	176.64
1019455200	112	181.03
1019466000	112	182.4
1019476800	112	183.86
1019487600	112	181.24
1019498400	112	183.47
1019509200	112	181.66
1019520000	113	184.21
1019530800	113	183.35
1019541600	113	186
1019552400	113	184.97
1019563200	113	187.41
1019574000	113	186.59
1019584800	113	60.43
1019595600	113	59.24
1019606400	114	63.09
1019617200	114	59.72
1019628000	114	68.62
1019638800	114	66.12
1019649600	114	63.5
1019660400	114	62.93
1019671200	114	75.36
1019682000	114	75.42
1019692800	115	75.39
1019703600	115	79.46
1019714400	115	79.37
1019725200	115	82.31
1019736000	115	81.68
1019746800	115	82.43
1019757600	115	78.11
1019768400	115	78.33
1019779200	116	197.1
1019790000	116	191.88
1019800800	116	193.17
1019811600	116	189.98
1019822400	116	190.72
1019833200	116	188.53
1019844000	116	191.24
1019854800	116	188.78
1019865600	117	190.94
1019876400	117	188.56
1019887200	117	193.25
1019898000	117	190.25
1019908800	117	188.75
1019919600	117	52.76
1019930400	117	65.07
1019941200	117	71.31
1019952000	118	144.84
1019962800	118	144.85
1019973600	118	190.67
1019984400	118	187.4
1019995200	118	190.42
1020006000	118	151.97
1020016800	118	156.01
1020027600	118	159.51
1020038400	119	159.54
1020049200	119	159.56
1020060000	119	158.61
1020070800	119	158.51
1020081600	119	158.03
1020092400	119	158.26
1020103200	119	161.13
1020114000	119	175.69
1020124800	120	177.83
1020135600	120	176.87
1020146400	120	177.01
1020157200	120	184.85
1020168000	120	187.72
1020178800	120	302.62
1020189600	120	301.69
1020200400	120	288.61
1020211200	121	186.32
