Unix	jday	dp
1051747200	121	137.59
1051758000	121	136.29
1051768800	121	136
1051779600	121	138.13
1051790400	121	137.55
1051801200	121	139.34
1051812000	121	138.35
1051822800	121	139.13
1051833600	122	192.86
1051844400	122	193.45
1051855200	122	195.62
1051866000	122	193.71
1051876800	122	191.71
1051887600	122	78.5
1051898400	122	86.26
1051909200	122	85.17
1051920000	123	81.16
1051930800	123	63.47
1051941600	123	51.17
1051952400	123	46.42
1051963200	123	51.16
1051974000	123	52.07
1051984800	123	83.37
1051995600	123	71.4
1052006400	124	71.21
1052017200	124	220.69
1052028000	124	210.77
1052038800	124	200.35
1052049600	124	195.21
1052060400	124	194.39
1052071200	124	193.23
1052082000	124	192.81
1052092800	125	192.85
1052103600	125	189.11
1052114400	125	195.71
1052125200	125	192.35
1052136000	125	194.78
1052146800	125	191.66
1052157600	125	193.46
1052168400	125	189.82
1052179200	126	183.34
1052190000	126	178.98
1052200800	126	178.77
1052211600	126	176.01
1052222400	126	176.2
1052233200	126	172.04
1052244000	126	172.9
1052254800	126	171.7
1052265600	127	176.02
1052276400	127	174.15
1052287200	127	176.56
1052298000	127	173.12
1052308800	127	172.99
1052319600	127	168.08
1052330400	127	154.07
1052341200	127	151.5
1052352000	128	148.08
1052362800	128	143.46
1052373600	128	136.29
1052384400	128	130.03
1052395200	128	121.14
1052406000	128	114.91
1052416800	128	112.57
1052427600	128	116.23
1052438400	129	288.4
1052449200	129	104.15
1052460000	129	101.19
1052470800	129	108.83
1052481600	129	111.7
1052492400	129	123.36
1052503200	129	200.32
1052514000	129	318.57
1052524800	130	200.99
1052535600	130	312.11
1052546400	130	200.82
1052557200	130	290.52
1052568000	130	194.85
1052578800	130	193.68
1052589600	130	201.4
1052600400	130	199.98
1052611200	131	200.96
1052622000	131	197.86
1052632800	131	200.32
1052643600	131	197.09
1052654400	131	199.17
1052665200	131	195.79
1052676000	131	197.53
1052686800	131	193.54
1052697600	132	195.74
1052708400	132	192.56
1052719200	132	192.43
1052730000	132	189.36
1052740800	132	190.16
1052751600	132	187
1052762400	132	189.02
1052773200	132	189.57
1052784000	133	193.63
1052794800	133	191.82
1052805600	133	194.12
1052816400	133	191.65
1052827200	133	193.8
1052838000	133	191.29
1052848800	133	193.02
1052859600	133	187.05
1052870400	134	188.97
1052881200	134	189.9
1052892000	134	196.72
1052902800	134	191.98
1052913600	134	192.44
1052924400	134	188.94
1052935200	134	191.18
1052946000	134	188.96
1052956800	135	191.81
1052967600	135	190.01
1052978400	135	193.51
1052989200	135	191.56
1.053e+09	135	60.54
1053010800	135	193.29
1053021600	135	196.94
1053032400	135	195.84
1053043200	136	199.23
1053054000	136	181.49
1053064800	136	179.94
1053075600	136	197.7
1053086400	136	197.13
1053097200	136	195.02
1053108000	136	197.33
1053118800	136	195.02
1053129600	137	197.67
1053140400	137	195.81
1053151200	137	199.08
1053162000	137	198.45
1053172800	137	201.52
1053183600	137	198.33
1053194400	137	14.48
1053205200	137	193.46
1053216000	138	196.03
1053226800	138	190.12
1053237600	138	192.21
1053248400	138	189.36
1053259200	138	195.27
1053270000	138	195.1
1053280800	138	197.74
1053291600	138	195.87
1053302400	139	198.84
1053313200	139	49.81
1053324000	139	54.91
1053334800	139	48.07
1053345600	139	55.66
1053356400	139	70.59
1053367200	139	76.9
1053378000	139	73.31
1053388800	140	318.83
1053399600	140	331.37
1053410400	140	196.78
1053421200	140	194.74
1053432000	140	198.03
1053442800	140	195.96
1053453600	140	199.23
1053464400	140	197.55
1053475200	141	200.9
1053486000	141	198.55
1053496800	141	201.25
1053507600	141	198.37
1053518400	141	200.73
1053529200	141	196.79
1053540000	141	196.59
1053550800	141	191.33
1053561600	142	194.29
1053572400	142	191.25
1053583200	142	146.79
1053594000	142	151.63
1053604800	142	152.19
1053615600	142	153.59
1053626400	142	154.38
1053637200	142	155.57
1053648000	143	155.92
1053658800	143	156.13
1053669600	143	156.14
1053680400	143	156.17
1053691200	143	156.22
1053702000	143	156.69
1053712800	143	189.18
1053723600	143	186.42
1053734400	144	188.69
1053745200	144	186.87
1053756000	144	189.43
1053766800	144	188.69
1053777600	144	191.33
1053788400	144	189.8
1053799200	144	92.44
1053810000	144	102.78
1053820800	145	100.04
1053831600	145	100.06
1053842400	145	204.1
1053853200	145	108.46
1053864000	145	107.79
1053874800	145	103.32
1053885600	145	101.3
1053896400	145	102.95
1053907200	146	94.13
1053918000	146	96.28
1053928800	146	95.26
1053939600	146	103.14
1053950400	146	101.62
1053961200	146	103.61
1053972000	146	102.38
1053982800	146	104.95
1053993600	147	104.56
1054004400	147	107.78
1054015200	147	107.13
1054026000	147	109
1054036800	147	107.09
1054047600	147	107.98
1054058400	147	98.67
1054069200	147	232.87
1054080000	148	222.78
1054090800	148	202.14
1054101600	148	190.17
1054112400	148	190.66
1054123200	148	197.19
1054134000	148	197.21
1054144800	148	199.39
1054155600	148	196.18
1054166400	149	273
1054177200	149	279.16
1054188000	149	270.66
1054198800	149	264.59
1054209600	149	188.54
1054220400	149	291.79
1054231200	149	287.04
1054242000	149	283.32
1054252800	150	262.94
1054263600	150	265.08
1054274400	150	265.9
1054285200	150	265.91
1054296000	150	269
1054306800	150	270.36
1054317600	150	202.96
1054328400	150	198.93
1054339200	151	200.58
1054350000	151	197.05
1054360800	151	197.57
1054371600	151	190.06
1054382400	151	186.87
1054393200	151	184.4
1054404000	151	185.06
1054414800	151	182.88
1054425600	152	179.85
