Unix	jday	dp
954547200	92	331.01
954558000	92	319.92
954568800	92	306.72
954579600	92	308.41
954590400	92	299.81
954601200	92	189.96
954612000	92	192.07
954622800	92	188.37
954633600	93	192.11
954644400	93	187.35
954655200	93	186.3
954666000	93	185.19
954676800	93	186.62
954687600	93	200.56
954698400	93	201.84
954709200	93	197.39
954720000	94	196.41
954730800	94	189.84
954741600	94	49.87
954752400	94	43.52
954763200	94	41.13
954774000	94	38.5
954784800	94	39.35
954795600	94	36.64
954806400	95	36.06
954817200	95	34.98
954828000	95	55.07
954838800	95	68.9
954849600	95	64.69
954860400	95	67.6
954871200	95	68.37
954882000	95	73.18
954892800	96	80.73
954903600	96	9.27
954914400	96	11.33
954925200	96	8.77
954936000	96	10.43
954946800	96	201.43
954957600	96	204.62
954968400	96	213.96
954979200	97	204.87
954990000	97	193.16
955000800	97	206.23
955011600	97	201.85
955022400	97	71.91
955033200	97	61.79
955044000	97	58.47
955054800	97	51.98
955065600	98	70.62
955076400	98	77.72
955087200	98	90.91
955098000	98	194.41
955108800	98	196.85
955119600	98	189.26
955130400	98	185.62
955141200	98	184.01
955152000	99	183.78
955162800	99	183.07
955173600	99	182.4
955184400	99	181.51
955195200	99	174.1
955206000	99	170.56
955216800	99	170.59
955227600	99	167.22
955238400	100	166.47
955249200	100	162.81
955260000	100	160.81
955270800	100	155.37
955281600	100	119.83
955292400	100	112.51
955303200	100	104.93
955314000	100	107.16
955324800	101	98.07
955335600	101	93.37
955346400	101	91.65
955357200	101	95.4
955368000	101	94.92
955378800	101	98.52
955389600	101	204.74
955400400	101	206.35
955411200	102	189.53
955422000	102	185.23
955432800	102	122.27
955443600	102	120.23
955454400	102	108.48
955465200	102	107.59
955476000	102	100.47
955486800	102	101.56
955497600	103	98.71
955508400	103	109.52
955519200	103	142.44
955530000	103	178.96
955540800	103	198.05
955551600	103	192.4
955562400	103	194.78
955573200	103	193.83
955584000	104	196.87
955594800	104	194.33
955605600	104	197.24
955616400	104	194.95
955627200	104	197.74
955638000	104	195.77
955648800	104	198.78
955659600	104	196.24
955670400	105	198.59
955681200	105	194.79
955692000	105	196.46
955702800	105	192.69
955713600	105	194.96
955724400	105	189.49
955735200	105	192.15
955746000	105	189.35
955756800	106	196.39
955767600	106	193.46
955778400	106	195.7
955789200	106	192.9
955800000	106	192.38
955810800	106	187.56
955821600	106	185.51
955832400	106	173.5
955843200	107	160.55
955854000	107	151.44
955864800	107	160.11
955875600	107	168.74
955886400	107	105.19
955897200	107	116.54
955908000	107	116.59
955918800	107	317.1
955929600	108	321.96
955940400	108	317.63
955951200	108	89.81
955962000	108	192.67
955972800	108	194.23
955983600	108	190.58
955994400	108	344.65
956005200	108	341.21
956016000	109	192.71
956026800	109	189.18
956037600	109	190.4
956048400	109	125.72
956059200	109	131.26
956070000	109	138.04
956080800	109	138.93
956091600	109	137.28
956102400	110	134.34
956113200	110	133.75
956124000	110	133.47
956134800	110	132.91
956145600	110	159.96
956156400	110	160.49
956167200	110	193.2
956178000	110	200.63
956188800	111	212.81
956199600	111	214.31
956210400	111	209.27
956221200	111	195.78
956232000	111	181.78
956242800	111	176.86
956253600	111	173.25
956264400	111	169.32
956275200	112	173.03
956286000	112	169.65
956296800	112	60.27
956307600	112	52.34
956318400	112	65.44
956329200	112	72.24
956340000	112	108.96
956350800	112	98.65
956361600	113	94.84
956372400	113	96.5
956383200	113	93.22
956394000	113	90.12
956404800	113	84.77
956415600	113	86.71
956426400	113	83.97
956437200	113	87.53
956448000	114	85.82
956458800	114	62.75
956469600	114	58.02
956480400	114	55.6
956491200	114	58.35
956502000	114	222.27
956512800	114	214.18
956523600	114	212.59
956534400	115	208.87
956545200	115	205.5
956556000	115	188.97
956566800	115	193.27
956577600	115	203.26
956588400	115	197.43
956599200	115	199.31
956610000	115	197.16
956620800	116	195.84
956631600	116	190.41
956642400	116	187.89
956653200	116	183.76
956664000	116	180.52
956674800	116	178.15
956685600	116	175.88
956696400	116	187.13
956707200	117	197.95
956718000	117	196.58
956728800	117	194.1
956739600	117	191.92
956750400	117	192.62
956761200	117	185.8
956772000	117	188.6
956782800	117	190.21
956793600	118	192.93
956804400	118	191.2
956815200	118	194.36
956826000	118	192.99
956836800	118	181.88
956847600	118	187.51
956858400	118	197.15
956869200	118	198.01
956880000	119	197.29
956890800	119	192.75
956901600	119	193.32
956912400	119	190.51
956923200	119	191.86
956934000	119	190.41
956944800	119	196.38
956955600	119	194.84
956966400	120	197.82
956977200	120	195.89
956988000	120	199.08
956998800	120	197.63
957009600	120	19.81
957020400	120	8.63
957031200	120	188.86
957042000	120	188.55
957052800	121	192.47
957063600	121	192.09
957074400	121	194.63
957085200	121	192.72
957096000	121	12.7
957106800	121	8.24
957117600	121	13.48
957128400	121	14.92
957139200	122	18.65
