Unix	jday	dp
973036800	306	186.09
973047600	306	184.17
973058400	306	182.29
973069200	306	180.09
973080000	306	183.3
973090800	306	188.59
973101600	306	184.81
973112400	306	181.5
973123200	307	180.14
973134000	307	177.56
973144800	307	176.35
973155600	307	176.6
973166400	307	176.01
973177200	307	174.02
973188000	307	173.2
973198800	307	171.35
973209600	308	170.63
973220400	308	169.33
973231200	308	169.08
973242000	308	191.42
973252800	308	193.19
973263600	308	190
973274400	308	191.82
973285200	308	188.98
973296000	309	190.98
973306800	309	188.32
973317600	309	59.51
973328400	309	58.81
973339200	309	46.92
973350000	309	54.43
973360800	309	47.88
973371600	309	48.38
973382400	310	57.35
973393200	310	59.71
973404000	310	69.05
973414800	310	69.37
973425600	310	70.15
973436400	310	77.76
973447200	310	75.81
973458000	310	85.43
973468800	311	83.62
973479600	311	85.01
973490400	311	93.2
973501200	311	89.96
973512000	311	80.59
973522800	311	77.97
973533600	311	200.39
973544400	311	194.21
973555200	312	186.45
973566000	312	181.95
973576800	312	179.06
973587600	312	177.18
973598400	312	180.19
973609200	312	184.75
973620000	312	186.8
973630800	312	182.06
973641600	313	190.57
973652400	313	187.54
973663200	313	191.28
973674000	313	188.54
973684800	313	190.22
973695600	313	187.1
973706400	313	189.15
973717200	313	187.29
973728000	314	184.01
973738800	314	183.23
973749600	314	185.18
973760400	314	184.19
973771200	314	179.05
973782000	314	178.9
973792800	314	181
973803600	314	180.36
973814400	315	181.9
973825200	315	176.62
973836000	315	177.95
973846800	315	177
973857600	315	177.52
973868400	315	175.92
973879200	315	176.1
973890000	315	173.88
973900800	316	171.17
973911600	316	169.44
973922400	316	168.81
973933200	316	167.31
973944000	316	166.56
973954800	316	165.45
973965600	316	165.24
973976400	316	164.48
973987200	317	163.96
973998000	317	162.46
974008800	317	74.23
974019600	317	100.27
974030400	317	93.96
974041200	317	94.19
974052000	317	97.11
974062800	317	101.69
974073600	318	108.26
974084400	318	94.64
974095200	318	90.83
974106000	318	93.57
974116800	318	91.16
974127600	318	95.5
974138400	318	92.44
974149200	318	94.7
974160000	319	94.49
974170800	319	128.69
974181600	319	162.13
974192400	319	173.14
974203200	319	191.11
974214000	319	189.25
974224800	319	188.28
974235600	319	180.39
974246400	320	198.96
974257200	320	198.58
974268000	320	189.29
974278800	320	184.52
974289600	320	182.58
974300400	320	180.18
974311200	320	332.19
974322000	320	170.63
974332800	321	167.35
974343600	321	165.8
974354400	321	169.2
974365200	321	283.87
974376000	321	196.99
974386800	321	278.92
974397600	321	214.83
974408400	321	200
974419200	322	196.22
974430000	322	191.74
974440800	322	191.68
974451600	322	189.7
974462400	322	193.46
974473200	322	194.38
974484000	322	195.52
974494800	322	192.22
974505600	323	191
974516400	323	195.33
974527200	323	194.91
974538000	323	192.68
974548800	323	196.69
974559600	323	196.4
974570400	323	197.6
974581200	323	193.59
974592000	324	194.09
974602800	324	189.5
974613600	324	186.31
974624400	324	182.77
974635200	324	181.26
974646000	324	193.65
974656800	324	196.3
974667600	324	191.75
974678400	325	194.59
974689200	325	317.11
974700000	325	311.68
974710800	325	308.7
974721600	325	306.92
974732400	325	287.18
974743200	325	288.03
974754000	325	287.01
974764800	326	199.4
974775600	326	197.02
974786400	326	199.22
974797200	326	197.03
974808000	326	339.02
974818800	326	329.4
974829600	326	324.15
974840400	326	320.5
974851200	327	319.42
974862000	327	314.77
974872800	327	304.15
974883600	327	287.29
974894400	327	284.56
974905200	327	283.83
974916000	327	271.6
974926800	327	267.52
974937600	328	196.84
974948400	328	33.32
974959200	328	27.27
974970000	328	18.46
974980800	328	3.32
974991600	328	345.01
975002400	328	329.01
975013200	328	327.41
975024000	329	331.46
975034800	329	333.88
975045600	329	329.58
975056400	329	312.85
975067200	329	283.67
975078000	329	221.68
975088800	329	228.94
975099600	329	224.57
975110400	330	213.95
975121200	330	193.98
975132000	330	201.05
975142800	330	195.21
975153600	330	191.72
975164400	330	188.95
975175200	330	187.28
975186000	330	186.14
975196800	331	185.83
975207600	331	170.39
975218400	331	168.98
975229200	331	168
975240000	331	170.88
975250800	331	172.35
975261600	331	292.83
975272400	331	303.57
975283200	332	322.85
975294000	332	351.19
975304800	332	185.15
975315600	332	82.73
975326400	332	79.23
975337200	332	81.6
975348000	332	82.22
975358800	332	87.53
975369600	333	90.93
975380400	333	155.58
975391200	333	166.26
975402000	333	175.76
975412800	333	180.05
975423600	333	176.65
975434400	333	171.22
975445200	333	168.11
975456000	334	165.32
975466800	334	160.65
975477600	334	158.69
975488400	334	157.52
975499200	334	155.18
975510000	334	154.62
975520800	334	154.4
975531600	334	154.62
975542400	335	154.95
975553200	335	155.58
975564000	335	148.46
975574800	335	148.56
975585600	335	149.23
975596400	335	151.35
975607200	335	155.03
975618000	335	148.65
975628800	336	148.88
