Unix	jday	dp
1001894400	274	199.99
1001905200	274	196.14
1001916000	274	197.89
1001926800	274	194.32
1001937600	274	196.49
1001948400	274	193.2
1001959200	274	291.5
1001970000	274	277.39
1001980800	275	269.86
1001991600	275	268.85
1002002400	275	267.89
1002013200	275	267.57
1002024000	275	204.73
1002034800	275	202.68
1002045600	275	206.14
1002056400	275	202.22
1002067200	276	204.2
1002078000	276	193.13
1002088800	276	194.73
1002099600	276	190.48
1002110400	276	192.19
1002121200	276	189
1002132000	276	274.54
1002142800	276	275.53
1002153600	277	274.87
1002164400	277	273.39
1002175200	277	282.08
1002186000	277	282.05
1002196800	277	278.67
1002207600	277	281.19
1002218400	277	279.78
1002229200	277	278.89
1002240000	278	276.55
1002250800	278	275.26
1002261600	278	205.46
1002272400	278	201.77
1002283200	278	341.58
1002294000	278	348.93
1002304800	278	349.26
1002315600	278	348.83
1002326400	279	355.42
1002337200	279	4.68
1002348000	279	340.12
1002358800	279	72.27
1002369600	279	73.19
1002380400	279	250
1002391200	279	81.24
1002402000	279	86.74
1002412800	280	83.66
1002423600	280	86.39
1002434400	280	83.35
1002445200	280	85.35
1002456000	280	83.03
1002466800	280	89.93
1002477600	280	88.35
1002488400	280	189.03
1002499200	281	186.4
1002510000	281	183.27
1002520800	281	179.62
1002531600	281	175.12
1002542400	281	76
1002553200	281	78.41
1002564000	281	85.68
1002574800	281	99.25
1002585600	282	106.31
1002596400	282	105.21
1002607200	282	109.87
1002618000	282	109.9
1002628800	282	109.06
1002639600	282	108.82
1002650400	282	220.22
1002661200	282	212.6
1002672000	283	200.22
1002682800	283	177.27
1002693600	283	172.37
1002704400	283	170.96
1002715200	283	168.86
1002726000	283	166.14
1002736800	283	162.7
1002747600	283	160.65
1002758400	284	158.21
1002769200	284	156.1
1002780000	284	154.36
1002790800	284	153.22
1002801600	284	151.93
1002812400	284	151.37
1002823200	284	150.68
1002834000	284	150.82
1002844800	285	150.5
1002855600	285	150.33
1002866400	285	149.15
1002877200	285	147.95
1002888000	285	146.81
1002898800	285	145.3
1002909600	285	41.05
1002920400	285	42.9
1002931200	286	54.31
1002942000	286	71.24
1002952800	286	65.89
1002963600	286	79.22
1002974400	286	98.65
1002985200	286	100.52
1002996000	286	100.79
1003006800	286	102.16
1003017600	287	101.55
1003028400	287	102.13
1003039200	287	101.59
1003050000	287	101.46
1003060800	287	98.61
1003071600	287	110.96
1003082400	287	107.6
1003093200	287	108.11
1003104000	288	108.99
1003114800	288	108.14
1003125600	288	110.15
1003136400	288	19.82
1003147200	288	109.82
1003158000	288	112.23
1003168800	288	109.47
1003179600	288	222.8
1003190400	289	214.17
1003201200	289	206.11
1003212000	289	202.11
1003222800	289	197.49
1003233600	289	194.16
1003244400	289	191.74
1003255200	289	189.54
1003266000	289	187.77
1003276800	290	113.56
1003287600	290	115.71
1003298400	290	16.86
1003309200	290	340.99
1003320000	290	334.47
1003330800	290	308.39
1003341600	290	299.03
1003352400	290	292.3
1003363200	291	292.23
1003374000	291	290.4
1003384800	291	101.44
1003395600	291	106
1003406400	291	354.88
1003417200	291	339.74
1003428000	291	328.93
1003438800	291	324.36
1003449600	292	339.58
1003460400	292	342.37
1003471200	292	354.93
1003482000	292	358.63
1003492800	292	19.77
1003503600	292	36.79
1003514400	292	54.57
1003525200	292	63.72
1003536000	293	234.28
1003546800	293	217.4
1003557600	293	211.49
1003568400	293	205.76
1003579200	293	194.97
1003590000	293	189.89
1003600800	293	185.95
1003611600	293	183.18
1003622400	294	180.79
1003633200	294	178.74
1003644000	294	176.53
1003654800	294	173.86
1003665600	294	50.95
1003676400	294	79.07
1003687200	294	88.2
1003698000	294	101.42
1003708800	295	113.73
1003719600	295	203.94
1003730400	295	203.96
1003741200	295	199.62
1003752000	295	202.06
1003762800	295	200.58
1003773600	295	202.83
1003784400	295	200.04
1003795200	296	203.27
1003806000	296	201.14
1003816800	296	204.54
1003827600	296	201.78
1003838400	296	218.9
1003849200	296	205.19
1003860000	296	195.36
1003870800	296	187.56
1003881600	297	177.89
1003892400	297	174.16
1003903200	297	172.35
1003914000	297	170.41
1003924800	297	168.88
1003935600	297	166.71
1003946400	297	164.89
1003957200	297	355.21
1003968000	298	162.42
1003978800	298	161.71
1003989600	298	191.02
1004000400	298	187.93
1004011200	298	189.41
1004022000	298	189.42
1004032800	298	192.36
1004043600	298	189.25
1004054400	299	187.76
1004065200	299	185.25
1004076000	299	187.12
1004086800	299	185.28
1004097600	299	187.48
1004108400	299	185.74
1004119200	299	187.71
1004130000	299	180.71
1004140800	300	230.28
1004151600	300	181.33
1004162400	300	182.11
1004173200	300	179.47
1004184000	300	176.17
1004194800	300	174.64
1004205600	300	174.77
1004216400	300	172.99
1004227200	301	172.42
1004238000	301	169.86
1004248800	301	147.63
1004259600	301	111.41
1004270400	301	110.4
1004281200	301	243.3
1004292000	301	245.31
1004302800	301	248.87
1004313600	302	127.75
1004324400	302	128.41
1004335200	302	126.5
1004346000	302	127.32
1004356800	302	218.32
1004367600	302	218.91
1004378400	302	202.7
1004389200	302	201.68
1004400000	303	200.74
1004410800	303	197.35
1004421600	303	280.5
1004432400	303	286.62
1004443200	303	284.55
1004454000	303	281.75
1004464800	303	289.45
1004475600	303	285.99
1004486400	304	287.04
1004497200	304	284.62
1004508000	304	281.99
1004518800	304	125.42
1004529600	304	122.29
1004540400	304	54.14
1004551200	304	322.63
1004562000	304	293.98
1004572800	305	294.22
