Unix	jday	Downward_Long-Wave_Rad_Flux
765158400	91	374.340744799921
765162000	91	374.123916768862
765165600	91	372.053972647082
765169200	91	369.573593787161
765172800	91	369.498582971696
765176400	91	369.817503622375
765180000	91	373.142950430177
765183600	91	372.467212586554
765187200	91	370.237668989888
765190800	91	369.342079252161
765194400	91	369.378628199155
765198000	91	369.833427443503
765201600	91	371.549454837217
765205200	91	370.94821496878
765208800	91	371.074229529282
765212400	91	370.355681515608
765216000	91	369.798598758095
765219600	91	369.2946245235
765223200	91	359.625522411659
765226800	91	359.513664635439
765230400	91	358.462890243636
765234000	91	354.989710553591
765237600	91	346.729297706516
765241200	91	338.708116815908
765244800	92	318.990686652533
765248400	92	319.74773925945
765252000	92	326.558064938775
765255600	92	333.107288661168
765259200	92	339.522376395966
765262800	92	344.904335250063
765266400	92	370.879173026814
765270000	92	370.408192675037
765273600	92	369.906588820995
765277200	92	370.05719293736
765280800	92	370.780917547702
765284400	92	371.457921301143
765288000	92	372.437820912673
765291600	92	372.651957497285
765295200	92	373.340240351844
765298800	92	373.876301855892
765302400	92	374.224622670758
765306000	92	374.520930041816
765309600	92	374.262709972255
765313200	92	374.339505119906
765316800	92	374.843505496275
765320400	92	375.001743507468
765324000	92	375.363740914921
765327600	92	375.486302419949
765331200	93	370.329965409441
765334800	93	369.487931106247
765338400	93	368.209202242655
765342000	93	364.301691087296
765345600	93	355.056002619448
765349200	93	342.749312609159
765352800	93	296.472490008652
765356400	93	296.349165707312
765360000	93	296.097279351032
765363600	93	295.415068121054
765367200	93	294.38316101199
765370800	93	293.57249019826
765374400	93	282.694708332938
765378000	93	282.498681490891
765381600	93	281.653409654624
765385200	93	281.350701928522
765388800	93	280.642725574569
765392400	93	280.333168837523
765396000	93	316.735575363053
765399600	93	317.37445713478
765403200	93	331.536420468895
765406800	93	341.041795907287
765410400	93	346.74647589282
765414000	93	350.532158540463
765417600	94	369.277508389966
765421200	94	370.499596965859
765424800	94	370.748897657693
765428400	94	371.101764058885
765432000	94	371.007737267068
765435600	94	368.81289514539
765439200	94	324.386859965276
