Unix	jday	V-component_of_wind
765158400	91	-0.658999990536577
765162000	91	-0.822314602137329
765165600	91	-0.791615402845128
765169200	91	-0.921284864549683
765172800	91	-0.913415447104384
765176400	91	-0.798781888222256
765180000	91	0.848720655066301
765183600	91	0.60964386362514
765187200	91	0.721728538279097
765190800	91	1.14002557295471
765194400	91	1.27605219707949
765198000	91	1.17396394486004
765201600	91	0.840871980316442
765205200	91	0.491597291367924
765208800	91	0.433043548434733
765212400	91	0.815370221069172
765216000	91	0.929500399151169
765219600	91	0.950344512466418
765223200	91	1.22955637777714
765226800	91	1.52352896046711
765230400	91	1.57342758398966
765234000	91	1.42098285187099
765237600	91	1.17175191376085
765241200	91	0.468487929862617
765244800	92	-2.23687300107913
765248400	92	-2.85579914550363
765252000	92	-2.9945270325927
765255600	92	-2.3851193712036
765259200	92	-2.12192972579208
765262800	92	-2.08304386636393
765266400	92	-1.66290515002751
765270000	92	-2.01270570876478
765273600	92	-2.38592952013358
765277200	92	-2.77721348588327
765280800	92	-3.02688640269339
765284400	92	-3.31596601896066
765288000	92	-4.99003233460596
765291600	92	-5.03259688222901
765295200	92	-5.3556854530784
765298800	92	-5.42570181341168
765302400	92	-5.29951289612164
765306000	92	-5.25175350502575
765309600	92	-3.54336143855781
765313200	92	-3.58050191291133
765316800	92	-3.99305154177635
765320400	92	-4.80547976956627
765324000	92	-4.31374067907449
765327600	92	-2.03630595450175
765331200	93	2.00331259801908
765334800	93	4.36323514331146
765338400	93	6.43753013255283
765342000	93	6.80812287988804
765345600	93	5.95369073120486
765349200	93	5.3255633963135
765352800	93	5.99852077089
765356400	93	5.5913265653376
765360000	93	6.1019493415235
765363600	93	6.70970262987768
765367200	93	6.6003977656894
765370800	93	6.3424963537691
765374400	93	2.09621785203012
765378000	93	3.11825060909475
765381600	93	4.29920919912349
765385200	93	4.26513219338573
765388800	93	4.19863817145237
765392400	93	4.2085368215493
765396000	93	5.17459640283319
765399600	93	4.82364633598149
765403200	93	5.01312401310367
765406800	93	5.46003294596926
765410400	93	5.18399072678998
765414000	93	4.77644683352517
765417600	94	2.23487197317546
765421200	94	3.48093056021242
765424800	94	3.68030664550618
765428400	94	3.51314962273951
765432000	94	2.99290389261682
765435600	94	2.39656307224379
765439200	94	2.48022264879603
765442800	94	2.51583639082642
765446400	94	2.6450495937836
765450000	94	2.79088971604871
765453600	94	2.69336314098132
765457200	94	2.60513544013318
765460800	94	1.56734166615061
765464400	94	1.50191028139293
765468000	94	1.74507568069168
765471600	94	1.68906182670193
765475200	94	1.28227509880104
765478800	94	0.899106773256861
765482400	94	1.1547655223685
765486000	94	0.840742807311106
765489600	94	0.729207289452675
765493200	94	0.851396807230893
765496800	94	1.24195643669525
765500400	94	1.63129536651412
765504000	95	2.41076376969659
765507600	95	1.99508233236319
765511200	95	1.85564105709899
765514800	95	1.82848028510208
765518400	95	2.22345818140011
765522000	95	2.52823496464963
765525600	95	1.82610978774293
765529200	95	2.58537176998217
765532800	95	3.0332057381082
765536400	95	3.2221994385705
765540000	95	3.11448876154623
765543600	95	2.99471344854239
765547200	95	3.39208792335304
765550800	95	2.85484469353683
765554400	95	2.86845947793124
765558000	95	2.95026121899202
765561600	95	2.89897026581194
765565200	95	2.84883817205511
765568800	95	2.84857606742088
765572400	95	2.44198735610999
765576000	95	2.31000675321506
765579600	95	2.47062702198967
765583200	95	2.59006314055097
765586800	95	2.61797612559311
765590400	96	1.66871155441056
765594000	96	1.92145990965754
765597600	96	2.16261888856648
765601200	96	2.43167672397395
765604800	96	2.8042534565903
765608400	96	3.11560964571609
765612000	96	3.33391747441916
765615600	96	3.92867504609698
765619200	96	3.85061657746008
765622800	96	3.44685413264881
765626400	96	2.90911820553864
765630000	96	2.25516559426416
765633600	96	2.48485752243977
765637200	96	1.79749823686321
765640800	96	1.45157813598161
765644400	96	1.29858334898226
765648000	96	1.20048840516388
765651600	96	1.11272657550501
765655200	96	1.41292204832961
765658800	96	0.535036886666302
765662400	96	-0.00351203107659791
765666000	96	0.0620730681449076
765669600	96	0.448283863367418
765673200	96	0.644801504885808
765676800	97	-0.688484756179558
765680400	97	-0.443369084177567
765684000	97	-0.361262789567293
765687600	97	-0.164949813829225
765691200	97	0.101838658641434
765694800	97	0.344181038594269
765698400	97	0.197868870539171
765702000	97	0.151871543942313
765705600	97	-0.210556750252389
765709200	97	-0.703439500150688
765712800	97	-0.942773155206738
765716400	97	-1.12150667838048
765720000	97	-2.52763288176819
765723600	97	-2.30224345924152
765727200	97	-2.72000555927786
765730800	97	-3.16993724527726
765734400	97	-3.2499840821967
765738000	97	-3.4169790021923
765741600	97	-3.60270025000686
765745200	97	-3.86693194277226
765748800	97	-4.06833119208683
765752400	97	-4.12015896387309
765756000	97	-3.9850527097511
765759600	97	-3.97598696989753
765763200	98	-4.08615533260341
765766800	98	-4.50402278765094
765770400	98	-4.43116863980288
765774000	98	-4.39673897684849
765777600	98	-4.79218897781351
765781200	98	-4.99244933344853
765784800	98	-4.42351490943267
765788400	98	-5.04220567897419
765792000	98	-5.54849162608917
765795600	98	-5.84745236820028
765799200	98	-5.65612932995106
765802800	98	-5.45651712786197
765806400	98	-7.03846893870437
765810000	98	-5.59883369671535
765813600	98	-4.77209467474581
765817200	98	-4.48020334691451
765820800	98	-4.67277623412672
765824400	98	-4.83476638351594
765828000	98	-3.93855911518785
765831600	98	-4.06333652781657
765835200	98	-4.23182735787354
765838800	98	-4.42165360203602
765842400	98	-4.64602926142386
765846000	98	-4.73057857711196
765849600	99	-3.4725382572871
765853200	99	-3.86788558962993
765856800	99	-3.79745442399803
765860400	99	-3.42683936099557
765864000	99	-3.18701870117814
765867600	99	-2.91515525933276
765871200	99	-2.49041574295727
765874800	99	-2.50354569546502
765878400	99	-2.48805242446962
765882000	99	-2.36502192632662
765885600	99	-2.04631876273967
765889200	99	-1.69793150454755
765892800	99	-1.57315859131801
765896400	99	-1.11744959859415
765900000	99	-1.03261331918194
765903600	99	-1.05486819665267
765907200	99	-1.00359735917931
765910800	99	-0.952893016640106
765914400	99	-0.707962008048118
765918000	99	-0.751794723786943
765921600	99	-0.654705282764575
765925200	99	-0.697666276630375
765928800	99	-1.32554857447807
765932400	99	-1.63309421821737
765936000	100	-2.27912621351825
765939600	100	-2.56259809923383
765943200	100	-2.59237162954063
765946800	100	-2.09984607436959
765950400	100	-1.29880587957101
765954000	100	-0.687395262517439
765957600	100	-1.51483741456059
765961200	100	-1.59779495567068
765964800	100	-1.85584373630025
765968400	100	-2.09853554530472
765972000	100	-1.73674132496203
765975600	100	-1.35153526842594
765979200	100	-1.14160718770816
765982800	100	-0.996961717219483
765986400	100	-1.13065233501429
765990000	100	-1.58489292571223
765993600	100	-2.06260812788275
