Unix	jday	Precipitation_rate
804556800	182	0
804560400	182	9.86450431581248e-10
804564000	182	7.71212342183795e-08
804567600	182	7.71212342183795e-08
804571200	182	9.86450431581248e-10
804574800	182	9.86450431581248e-10
804578400	182	0
804582000	182	0
804585600	182	0
804589200	182	0
804592800	182	0
804596400	182	0
804600000	182	0
804603600	182	0
804607200	182	0
804610800	182	0
804614400	182	0
804618000	182	0
804621600	182	0
804625200	182	0
804628800	182	0
804632400	182	0
804636000	182	0
804639600	182	0
804643200	183	0
804646800	183	0
804650400	183	0
804654000	183	0
804657600	183	0
804661200	183	0
804664800	183	0
804668400	183	0
804672000	183	2.55818112634823e-08
804675600	183	2.99765139896212e-06
804679200	183	3.08854999130143e-06
804682800	183	3.15386676781345e-06
804686400	183	1.98819553975033e-06
804690000	183	1.00098644790682e-06
804693600	183	1.01279090310698e-06
804697200	183	1.03837271437047e-06
804700800	183	2.0757589784215e-06
804704400	183	3.19125303629199e-06
804708000	183	1.42555834381116e-05
804711600	183	1.03327042638236e-05
804715200	183	8.5233467433865e-06
804718800	183	7.44425274961265e-06
804722400	183	6.36811808487634e-06
804726000	183	5.27919206211227e-06
804729600	184	1.70194627532021e-07
804733200	184	1.03503756018806e-06
804736800	184	3.81881345934122e-06
804740400	184	5.70529261253759e-06
804744000	184	4.85756188201415e-06
804747600	184	4.84575742278796e-06
804751200	184	3.89729695307463e-06
804754800	184	3.89729695307463e-06
804758400	184	3.89729695307463e-06
804762000	184	4.80837115755418e-06
804765600	184	4.80837115755418e-06
804769200	184	4.80837115755418e-06
804772800	184	9.99999997475243e-07
804776400	184	1.8982833999002e-06
804780000	184	2.82214871716581e-06
804783600	184	3.82116216063231e-06
804787200	184	4.82017561409635e-06
804790800	184	5.73223668331611e-06
804794400	184	6.74404102118695e-06
804798000	184	5.74502758771798e-06
804801600	184	4.83296651838608e-06
804805200	184	3.83395306760606e-06
804808800	184	3.83395306760606e-06
804812400	184	2.91008795615277e-06
804816000	185	9.11074308056703e-07
804819600	185	3.74502737684551e-06
804823200	185	4.83395296892981e-06
804826800	185	5.91107449247755e-06
804830400	185	5.92386540247177e-06
804834000	185	6.00098666254457e-06
804837600	185	1.1680198305187e-06
804841200	185	1.15621537531854e-06
804844800	185	1.15424247467967e-06
804848400	185	1.54242468436759e-07
804852000	185	1.54242468436759e-07
804855600	185	1.38560618610248e-06
804859200	185	8.1078883059108e-06
804862800	185	1.44878282091351e-05
804866400	185	2.45921139859161e-05
804870000	185	5.43033101207219e-05
804873600	185	7.14611626347118e-05
804877200	185	8.40415967834666e-05
804880800	185	7.78270857597307e-06
804884400	185	1.76858173912699e-06
804888000	185	1.09200437860711e-06
804891600	185	8.56117184465361e-07
804895200	185	6.47751751121941e-07
804898800	185	5.29298422638625e-07
804902400	186	0
804906000	186	0
804909600	186	0
804913200	186	0
804916800	186	0
804920400	186	0
804924000	186	0
804927600	186	0
804931200	186	0
804934800	186	0
804938400	186	0
804942000	186	0
804945600	186	0
804949200	186	0
804952800	186	0
804956400	186	0
804960000	186	0
804963600	186	0
804967200	186	0
804970800	186	0
804974400	186	0
804978000	186	0
804981600	186	0
804985200	186	0
804988800	187	0
804992400	187	0
804996000	187	9.11074308056703e-07
804999600	187	9.12060758488285e-07
805003200	187	9.12060758488285e-07
805006800	187	9.12060758488285e-07
805010400	187	0
805014000	187	0
805017600	187	0
805021200	187	0
805024800	187	0
805028400	187	0
805032000	187	0
805035600	187	0
805039200	187	0
805042800	187	0
805046400	187	0
805050000	187	0
805053600	187	0
805057200	187	0
805060800	187	1.63120522433137e-07
