Unix	jday	Temp
883612800	1	15.91
883699200	2	16.27
883785600	3	16.69
883872000	4	16.95
883958400	5	17.02
884044800	6	17.08
884131200	7	17.18
884217600	8	17.24
884304000	9	17.22
884390400	10	17.15
884476800	11	17.09
884563200	12	17.06
884649600	13	16.9
884736000	14	15.35
884822400	15	14.99
884908800	16	14.89
884995200	17	14.86
885081600	18	15.01
885168000	19	15.12
885254400	20	15.21
885340800	21	15.55
885427200	22	15.76
885513600	23	15.86
885600000	24	15.94
885686400	25	15.99
885772800	26	16.02
885859200	27	16.05
885945600	28	16.17
886032000	29	16.3
886118400	30	16.36
886204800	31	16.4
886291200	32	16.44
886377600	33	16.68
886464000	34	16.9
886550400	35	16.98
886636800	36	17.39
886723200	37	17.76
886809600	38	17.98
886896000	39	18.17
886982400	40	18.29
887068800	41	19.04
887155200	42	19.06
887241600	43	18.95
887328000	44	19.15
887414400	45	19.22
887500800	46	19.63
887587200	47	19.85
887673600	48	19.85
887760000	49	19.72
887846400	50	19.63
887932800	51	20.2
888019200	52	20.26
888105600	53	20.04
888192000	54	19.83
888278400	55	19.46
888364800	56	19.29
888451200	57	19.23
888537600	58	19.23
888624000	59	19.24
888710400	60	19.19
888796800	61	19.08
888883200	62	18.44
888969600	63	18.07
889056000	64	18.04
889142400	65	18.09
889228800	66	18.14
889315200	67	18.18
889401600	68	18.21
889488000	69	18.23
889574400	70	18.19
889660800	71	18.46
889747200	72	18.64
889833600	73	18.67
889920000	74	18.7
890006400	75	18.72
890092800	76	18.73
890179200	77	18.74
890265600	78	18.72
890352000	79	18.54
890438400	80	18.24
890524800	81	18.06
890611200	82	17.85
890697600	83	17.66
890784000	84	17.57
890870400	85	17.5
890956800	86	17.25
891043200	87	17.1
891129600	88	16.98
891216000	89	16.89
891302400	90	16.68
891388800	91	16.48
891475200	92	16.35
891561600	93	16.33
891648000	94	16.35
891734400	95	15.62
891820800	96	15.14
891907200	97	15.06
891993600	98	14.97
892080000	99	14.94
892166400	100	14.95
892252800	101	15.01
892339200	102	15.1
892425600	103	15.14
892512000	104	15.15
892598400	105	15.1
892684800	106	14.85
892771200	107	14.73
892857600	108	14.53
892944000	109	14.41
893030400	110	14.41
893116800	111	14.47
893203200	112	14.46
893289600	113	14.45
893376000	114	14.5
893462400	115	14.41
893548800	116	14.38
893635200	117	14.44
893721600	118	14.51
893808000	119	14.58
893894400	120	14.66
893980800	121	14.73
894067200	122	14.79
894153600	123	14.84
894240000	124	14.55
894326400	125	14.07
894412800	126	13.91
894499200	127	13.94
894585600	128	14.01
894672000	129	14.15
894758400	130	14.3
894844800	131	14.42
894931200	132	14.53
895017600	133	14.1
895104000	134	13.96
