Unix	jday	Temp
852076800	1	16.75
852163200	2	16.79
852249600	3	16.82
852336000	4	16.85
852422400	5	16.88
852508800	6	16.88
852595200	7	16.86
852681600	8	16.79
852768000	9	16.73
852854400	10	16.71
852940800	11	16.71
853027200	12	16.72
853113600	13	16.74
853200000	14	16.72
853286400	15	16.39
853372800	16	16.34
853459200	17	16.43
853545600	18	16.56
853632000	19	16.57
853718400	20	16.47
853804800	21	16.14
853891200	22	16.05
853977600	23	16.27
854064000	24	16.43
854150400	25	16.64
854236800	26	16.91
854323200	27	17.03
854409600	28	17.07
854496000	29	17.19
854582400	30	17.33
854668800	31	17.38
854755200	32	17.42
854841600	33	17.46
854928000	34	17.5
855014400	35	17.53
855100800	36	17.56
855187200	37	17.61
855273600	38	17.61
855360000	39	17.62
855446400	40	17.63
855532800	41	17.65
855619200	42	17.67
855705600	43	17.56
855792000	44	17.54
855878400	45	17.78
855964800	46	17.82
856051200	47	18.06
856137600	48	18.24
856224000	49	18.28
856310400	50	18.45
856396800	51	18.55
856483200	52	18.57
856569600	53	18.58
856656000	54	18.45
856742400	55	18.36
856828800	56	18.36
856915200	57	18.37
857001600	58	17.96
857088000	59	17.73
857174400	60	17.72
857260800	61	17.79
857347200	62	17.82
857433600	63	17.79
857520000	64	17.8
857606400	65	17.7
857692800	66	17.68
857779200	67	17.71
857865600	68	17.75
857952000	69	17.76
858038400	70	17.31
858124800	71	17.29
858211200	72	17.38
858297600	73	17.29
858384000	74	17.26
858470400	75	17.28
858556800	76	17.39
858643200	77	17.4
858729600	78	17.36
858816000	79	17.37
858902400	80	17.4
858988800	81	17.44
859075200	82	16.96
859161600	83	16.78
859248000	84	16.92
859334400	85	16.98
859420800	86	16.76
859507200	87	16.69
859593600	88	16.8
859680000	89	16.87
859766400	90	16.69
859852800	91	16.62
859939200	92	16.71
860025600	93	16.82
860112000	94	16.78
860198400	95	16.74
860284800	96	16.83
860371200	97	16.92
860457600	98	16.98
860544000	99	17
860630400	100	16.59
860716800	101	16.51
860803200	102	16.6
860889600	103	16.58
860976000	104	16.36
861062400	105	16.34
861148800	106	16.22
861235200	107	16.14
861321600	108	16.18
861408000	109	16.13
861494400	110	15.72
861580800	111	15.55
861667200	112	15.6
861753600	113	15.49
861840000	114	15.26
861926400	115	15.19
862012800	116	15.26
862099200	117	15.01
862185600	118	14.79
862272000	119	14.74
862358400	120	14.78
