Unix	jday	Temp
1160265600	281	13.63
1160352000	282	13.6
1160438400	283	13.52
1160524800	284	13.4
1160611200	285	13.3
1160697600	286	13.25
1160784000	287	13.23
1160870400	288	13.06
1160956800	289	12.9
1161043200	290	12.85
1161129600	291	12.96
1161216000	292	12.93
1161302400	293	12.89
1161388800	294	12.9
1161475200	295	13.04
1161561600	296	12.89
1161648000	297	12.85
1161734400	298	12.96
1161820800	299	13.19
1161907200	300	13.29
1161993600	301	13.35
1162080000	302	13.36
1162166400	303	13.31
1162252800	304	13.42
1162339200	305	13.59
1162425600	306	13.96
1162512000	307	14.33
1162598400	308	14.6
1162684800	309	14.8
1162771200	310	14.81
1162857600	311	14.45
1162944000	312	14.02
1163030400	313	13.76
1163116800	314	13.77
1163203200	315	13.93
1163289600	316	14.05
1163376000	317	14.11
1163462400	318	14.23
1163548800	319	14.33
1163635200	320	14.43
1163721600	321	14.47
1163808000	322	14.49
1163894400	323	14.45
1163980800	324	14.41
1164067200	325	14.41
1164153600	326	14.46
1164240000	327	14.52
1164326400	328	14.56
1164412800	329	14.56
1164499200	330	14.21
1164585600	331	13.9
1164672000	332	13.75
1164758400	333	13.73
1164844800	334	13.74
1164931200	335	13.85
1165017600	336	14.05
1165104000	337	14.33
1165190400	338	14.42
1165276800	339	14.71
1165363200	340	14.4
1165449600	341	14.63
1165536000	342	14.65
1165622400	343	14.66
1165708800	344	14.42
1165795200	345	14.27
1165881600	346	14.26
1165968000	347	14.47
1166054400	348	14.52
1166140800	349	14.52
1166227200	350	14.51
1166313600	351	14.65
1166400000	352	14.67
1166486400	353	14.67
1166572800	354	14.62
1166659200	355	14.65
1166745600	356	14.79
1166832000	357	14.84
1166918400	358	14.9
1167004800	359	14.97
1167091200	360	15.03
1167177600	361	15.1
1167264000	362	15.29
1167350400	363	15.51
1167436800	364	15.65
1167523200	365	15.91
