Unix	jday	Temp
788918400	1	15.09
789004800	2	15.09
789091200	3	15.07
789177600	4	15.18
789264000	5	15.28
789350400	6	15.23
789436800	7	15.23
789523200	8	15.26
789609600	9	15.31
789696000	10	15.5
789782400	11	15.72
789868800	12	15.92
789955200	13	16.02
790041600	14	16.21
790128000	15	17.33
790214400	16	17.7
790300800	17	17.69
790387200	18	17.74
790473600	19	17.87
790560000	20	17.97
790646400	21	18.02
790732800	22	18.06
790819200	23	18.09
790905600	24	18.1
790992000	25	18.11
791078400	26	18.11
791164800	27	18.42
791251200	28	18.79
791337600	29	18.98
791424000	30	19.03
791510400	31	19.03
791596800	32	19.01
791683200	33	18.95
791769600	34	18.9
791856000	35	18.87
791942400	36	19.07
792028800	37	19.15
792115200	38	19.06
792201600	39	19.01
792288000	40	19.04
792374400	41	19.08
792460800	42	19.09
792547200	43	19.33
792633600	44	19.44
792720000	45	19.48
792806400	46	19.62
792892800	47	19.97
792979200	48	20.07
793065600	49	19.97
793152000	50	19.91
793238400	51	19.87
793324800	52	19.83
793411200	53	19.79
793497600	54	19.73
793584000	55	19.62
793670400	56	19.53
793756800	57	19.19
793843200	58	19.05
793929600	59	19.08
794016000	60	19.05
794102400	61	18.78
794188800	62	18.52
794275200	63	18.46
794361600	64	18.65
794448000	65	18.76
794534400	66	18.76
794620800	67	18.75
794707200	68	18.74
794793600	69	18.74
794880000	70	18.17
794966400	71	17.95
795052800	72	18.06
795139200	73	18.12
795225600	74	18.12
795312000	75	17.53
795398400	76	17.15
795484800	77	17.06
795571200	78	17.03
795657600	79	17.01
795744000	80	17
795830400	81	17.01
795916800	82	17.03
796003200	83	16.83
796089600	84	16.75
796176000	85	16.56
796262400	86	16.52
796348800	87	16.62
796435200	88	16.68
796521600	89	16.74
796608000	90	16.74
796694400	91	16.75
796780800	92	16.79
796867200	93	16.83
796953600	94	16.88
797040000	95	16.91
797126400	96	16.94
797212800	97	17.11
797299200	98	17.18
797385600	99	17.18
797472000	100	16.93
797558400	101	16.92
797644800	102	17.63
797731200	103	17.89
797817600	104	17.87
797904000	105	17.83
797990400	106	17.77
798076800	107	17.82
798163200	108	17.88
798249600	109	17.87
798336000	110	17.66
798422400	111	17.52
798508800	112	17.59
798595200	113	17.61
798681600	114	17.53
798768000	115	17.46
798854400	116	17.44
798940800	117	17.61
799027200	118	17.71
799113600	119	17.37
799200000	120	17.2
799286400	121	17.12
799372800	122	17.04
799459200	123	17.01
799545600	124	16.99
799632000	125	16.99
799718400	126	16.99
799804800	127	17.03
799891200	128	17
799977600	129	16.93
800064000	130	16.91
800150400	131	16.96
800236800	132	16.99
800323200	133	17.24
800409600	134	17.43
800496000	135	17.48
800582400	136	17.43
800668800	137	17.42
800755200	138	17.4
800841600	139	17.36
800928000	140	17.27
801014400	141	16.99
801100800	142	16.89
801187200	143	16.78
801273600	144	16.63
801360000	145	16.27
801446400	146	16.13
801532800	147	16.16
801619200	148	16.49
801705600	149	16.69
801792000	150	16.66
801878400	151	16.58
801964800	152	16.5
802051200	153	16.42
802137600	154	16.36
802224000	155	16.16
802310400	156	15.74
802396800	157	15.62
802483200	158	15.61
802569600	159	15.61
802656000	160	15.61
802742400	161	15.62
802828800	162	15.62
802915200	163	15.61
803001600	164	15.6
803088000	165	15.58
803174400	166	15.56
803260800	167	15.33
803347200	168	14.72
803433600	169	14.5
803520000	170	14.67
803606400	171	14.77
803692800	172	14.81
803779200	173	14.78
803865600	174	14.8
803952000	175	15.09
804038400	176	15.16
804124800	177	15.08
804211200	178	15.01
804297600	179	14.94
804384000	180	14.88
804470400	181	14.82
804556800	182	14.78
804643200	183	14.73
804729600	184	14.74
804816000	185	14.77
804902400	186	14.81
804988800	187	14.41
805075200	188	14.25
805161600	189	14.35
805248000	190	14.38
805334400	191	14.39
805420800	192	14.39
805507200	193	14.37
805593600	194	14.13
805680000	195	13.94
805766400	196	13.83
805852800	197	13.77
805939200	198	13.65
806025600	199	13.57
806112000	200	13.59
806198400	201	13.67
806284800	202	13.7
806371200	203	13.67
806457600	204	13.65
806544000	205	13.64
806630400	206	13.63
806716800	207	13.61
806803200	208	13.56
806889600	209	13.5
806976000	210	12.91
807062400	211	12.43
807148800	212	12.23
807235200	213	12.08
807321600	214	11.97
807408000	215	12.03
807494400	216	12.09
807580800	217	12.14
807667200	218	12.99
807753600	219	13.24
807840000	220	13.25
807926400	221	13.25
808012800	222	12.88
808099200	223	12.63
808185600	224	12.48
808272000	225	12.43
808358400	226	12.23
808444800	227	12.16
808531200	228	12.2
808617600	229	12.23
