Unix	jday	Temp
725846400	1	17.21
725932800	2	17.22
726019200	3	17.23
726105600	4	17.24
726192000	5	17.24
726278400	6	17.25
726364800	7	17.25
726451200	8	17.25
726537600	9	17.26
726624000	10	17.26
726710400	11	17.26
726796800	12	17.26
726883200	13	17.26
726969600	14	17.26
727056000	15	17.26
727142400	16	17.26
727228800	17	17.26
727315200	18	17.26
727401600	19	17.27
727488000	20	17.27
727574400	21	17.28
727660800	22	17.28
727747200	23	17.28
727833600	24	17.29
727920000	25	17.3
728006400	26	17.31
728092800	27	17.31
728179200	28	17.32
728265600	29	17.33
728352000	30	17.34
728438400	31	17.34
728524800	32	17.35
728611200	33	17.35
728697600	34	17.36
728784000	35	17.36
728870400	36	17.35
728956800	37	17.35
729043200	38	17.34
729129600	39	17.33
729216000	40	17.32
729302400	41	17.3
729388800	42	17.29
729475200	43	17.27
729561600	44	17.26
729648000	45	17.24
729734400	46	17.23
729820800	47	17.22
729907200	48	17.21
729993600	49	17.2
730080000	50	17.2
730166400	51	17.21
730252800	52	17.22
730339200	53	17.23
730425600	54	17.24
730512000	55	17.26
730598400	56	17.27
730684800	57	17.29
730771200	58	17.3
730857600	59	17.32
730944000	60	17.34
731030400	61	17.35
731116800	62	17.36
731203200	63	17.37
731289600	64	17.38
731376000	65	17.39
731462400	66	17.4
731548800	67	17.41
731635200	68	17.43
731721600	69	17.44
731808000	70	17.46
731894400	71	17.47
731980800	72	17.49
732067200	73	17.5
732153600	74	17.51
732240000	75	17.51
732326400	76	17.52
732412800	77	17.52
732499200	78	17.53
732585600	79	17.53
732672000	80	17.54
732758400	81	17.55
732844800	82	17.56
732931200	83	17.56
733017600	84	17.56
733104000	85	17.57
733190400	86	17.57
733276800	87	17.57
733363200	88	17.56
733449600	89	17.56
733536000	90	17.55
733622400	91	17.54
733708800	92	17.53
733795200	93	17.51
733881600	94	17.48
733968000	95	17.46
734054400	96	17.44
734140800	97	17.43
734227200	98	17.41
734313600	99	17.39
734400000	100	17.37
734486400	101	17.36
734572800	102	17.34
734659200	103	17.32
734745600	104	17.31
734832000	105	17.29
734918400	106	17.27
735004800	107	17.26
735091200	108	17.24
735177600	109	17.22
735264000	110	17.21
735350400	111	17.19
735436800	112	17.17
735523200	113	17.15
735609600	114	17.14
735696000	115	17.11
735782400	116	17.09
735868800	117	17.06
735955200	118	17.04
736041600	119	17.01
736128000	120	16.98
736214400	121	16.96
736300800	122	16.93
736387200	123	16.9
736473600	124	16.87
736560000	125	16.84
736646400	126	16.82
736732800	127	16.79
736819200	128	16.76
736905600	129	16.72
736992000	130	16.69
737078400	131	16.66
737164800	132	16.63
737251200	133	16.6
737337600	134	16.57
737424000	135	16.54
737510400	136	16.5
737596800	137	16.47
737683200	138	16.45
737769600	139	16.42
737856000	140	16.39
737942400	141	16.36
738028800	142	16.33
738115200	143	16.3
738201600	144	16.27
738288000	145	16.24
738374400	146	16.21
738460800	147	16.18
738547200	148	16.15
738633600	149	16.12
738720000	150	16.09
738806400	151	16.06
738892800	152	16.03
738979200	153	16
739065600	154	15.98
739152000	155	15.95
739238400	156	15.92
739324800	157	15.89
739411200	158	15.85
739497600	159	15.82
739584000	160	15.78
739670400	161	15.75
739756800	162	15.71
739843200	163	15.67
739929600	164	15.62
740016000	165	15.58
740102400	166	15.53
740188800	167	15.49
740275200	168	15.45
740361600	169	15.41
740448000	170	15.37
740534400	171	15.33
740620800	172	15.29
740707200	173	15.26
740793600	174	15.22
740880000	175	15.18
740966400	176	15.14
741052800	177	15.1
741139200	178	15.06
741225600	179	15.01
741312000	180	14.97
741398400	181	14.92
741484800	182	14.87
741571200	183	14.82
741657600	184	14.77
741744000	185	14.72
741830400	186	14.67
741916800	187	14.62
742003200	188	14.57
742089600	189	14.52
742176000	190	14.47
742262400	191	14.42
742348800	192	14.37
742435200	193	14.32
742521600	194	14.27
742608000	195	14.22
742694400	196	14.18
742780800	197	14.13
742867200	198	14.09
742953600	199	14.06
743040000	200	14.03
743126400	201	14
743212800	202	13.97
743299200	203	13.94
743385600	204	13.92
743472000	205	13.89
743558400	206	13.87
743644800	207	13.85
743731200	208	13.83
743817600	209	13.8
743904000	210	13.79
743990400	211	13.77
744076800	212	13.75
744163200	213	13.73
744249600	214	13.71
744336000	215	13.69
744422400	216	13.67
744508800	217	13.66
744595200	218	13.64
744681600	219	13.63
744768000	220	13.61
744854400	221	13.59
744940800	222	13.58
745027200	223	13.56
745113600	224	13.55
745200000	225	13.53
745286400	226	13.52
745372800	227	13.5
745459200	228	13.49
745545600	229	13.47
745632000	230	13.46
745718400	231	13.44
745804800	232	13.43
745891200	233	13.41
745977600	234	13.4
746064000	235	13.39
746150400	236	13.38
746236800	237	13.36
746323200	238	13.35
746409600	239	13.34
746496000	240	13.33
746582400	241	13.32
746668800	242	13.31
746755200	243	13.3
746841600	244	13.29
746928000	245	13.28
747014400	246	13.27
747100800	247	13.26
747187200	248	13.25
747273600	249	13.24
747360000	250	13.23
747446400	251	13.22
747532800	252	13.21
747619200	253	13.2
747705600	254	13.19
747792000	255	13.17
747878400	256	13.16
747964800	257	13.15
748051200	258	13.14
748137600	259	13.13
748224000	260	13.12
748310400	261	13.12
748396800	262	13.11
748483200	263	13.11
748569600	264	13.11
748656000	265	13.1
748742400	266	13.1
748828800	267	13.1
748915200	268	13.1
749001600	269	13.09
749088000	270	13.09
749174400	271	13.09
749260800	272	13.09
749347200	273	13.08
749433600	274	13.2
749520000	275	13.21
749606400	276	13.22
749692800	277	13.22
749779200	278	13.23
749865600	279	13.24
749952000	280	13.25
750038400	281	13.26
750124800	282	13.27
750211200	283	13.28
750297600	284	13.29
750384000	285	13.31
750470400	286	13.32
750556800	287	13.33
750643200	288	13.33
750729600	289	13.34
750816000	290	13.35
750902400	291	13.35
750988800	292	13.36
751075200	293	13.36
751161600	294	13.37
751248000	295	13.37
751334400	296	13.38
751420800	297	13.39
751507200	298	13.4
751593600	299	13.41
751680000	300	13.41
751766400	301	13.42
751852800	302	13.42
751939200	303	13.42
752025600	304	13.42
752112000	305	13.43
752198400	306	13.43
752284800	307	13.43
752371200	308	13.44
752457600	309	13.45
752544000	310	13.46
752630400	311	13.48
752716800	312	13.5
752803200	313	13.52
752889600	314	13.54
752976000	315	13.57
753062400	316	13.6
753148800	317	13.62
753235200	318	13.65
753321600	319	13.68
753408000	320	13.71
753494400	321	13.74
753580800	322	13.78
753667200	323	13.82
753753600	324	13.86
753840000	325	13.91
753926400	326	13.95
754012800	327	13.99
754099200	328	14.02
754185600	329	14.06
754272000	330	14.1
754358400	331	14.13
754444800	332	14.16
754531200	333	14.2
754617600	334	14.23
754704000	335	14.26
754790400	336	14.3
754876800	337	14.34
754963200	338	14.37
755049600	339	14.41
755136000	340	14.45
755222400	341	14.49
755308800	342	14.53
755395200	343	14.57
755481600	344	14.61
755568000	345	14.65
755654400	346	14.68
755740800	347	14.72
755827200	348	14.75
755913600	349	14.78
7.56e+08	350	14.81
756086400	351	14.85
756172800	352	14.88
756259200	353	14.92
756345600	354	14.96
756432000	355	15.01
756518400	356	15.06
756604800	357	15.11
756691200	358	15.16
756777600	359	15.21
756864000	360	15.27
756950400	361	15.32
757036800	362	15.38
757123200	363	15.44
757209600	364	15.5
757296000	365	15.56
