Unix	jday	Temp
978307200	1	16.87
978393600	2	16.8
978480000	3	16.64
978566400	4	16.5
978652800	5	16.55
978739200	6	16.64
978825600	7	16.69
978912000	8	17.28
978998400	9	17.79
979084800	10	18.44
979171200	11	18.77
979257600	12	18.69
979344000	13	18.56
979430400	14	18.33
979516800	15	18.13
979603200	16	18.01
979689600	17	17.88
979776000	18	17.12
979862400	19	16.83
979948800	20	16.75
980035200	21	16.72
980121600	22	16.71
980208000	23	16.71
980294400	24	16.4
980380800	25	16.26
980467200	26	16.2
980553600	27	16.15
980640000	28	16.12
980726400	29	16.11
980812800	30	16.11
980899200	31	16.13
980985600	32	16.13
981072000	33	16.07
981158400	34	16.02
981244800	35	15.99
981331200	36	15.98
981417600	37	16
981504000	38	16.03
981590400	39	16.06
981676800	40	16.02
981763200	41	16.32
981849600	42	16.48
981936000	43	16.5
982022400	44	16.57
982108800	45	16.63
982195200	46	16.64
982281600	47	16.66
982368000	48	16.69
982454400	49	16.58
982540800	50	16.47
982627200	51	16.21
982713600	52	16.1
982800000	53	16.13
982886400	54	16.2
982972800	55	16.28
983059200	56	16.36
983145600	57	16.49
983232000	58	16.61
983318400	59	17.06
983404800	60	17.17
983491200	61	17.16
983577600	62	17.24
983664000	63	17.35
983750400	64	17.43
983836800	65	17.64
983923200	66	17.81
984009600	67	17.85
984096000	68	17.83
984182400	69	17.83
984268800	70	17.94
984355200	71	17.81
984441600	72	17.67
984528000	73	17.29
984614400	74	17.18
984700800	75	17.17
984787200	76	17.14
984873600	77	17.13
984960000	78	17.26
985046400	79	17.37
985132800	80	17.49
985219200	81	17.7
985305600	82	17.86
985392000	83	17.91
985478400	84	17.9
985564800	85	17.92
985651200	86	17.77
985737600	87	17.62
985824000	88	17.19
985910400	89	16.95
985996800	90	17
986083200	91	17.17
986169600	92	17.25
986256000	93	17.07
986342400	94	16.96
986428800	95	16.63
986515200	96	16.44
986601600	97	16.04
986688000	98	15.82
986774400	99	15.9
986860800	100	15.95
986947200	101	15.68
987033600	102	15.6
987120000	103	15.73
987206400	104	15.75
987292800	105	15.78
987379200	106	15.62
987465600	107	15.54
987552000	108	15.79
987638400	109	15.94
987724800	110	16.07
987811200	111	16.18
987897600	112	16.09
987984000	113	16.01
988070400	114	15.94
988156800	115	15.87
988243200	116	15.93
988329600	117	15.97
988416000	118	16
988502400	119	16.03
988588800	120	16.06
988675200	121	16.09
988761600	122	16.2
988848000	123	16.28
988934400	124	16.31
989020800	125	16.32
989107200	126	16.32
989193600	127	16.36
989280000	128	16.4
989366400	129	16.47
989452800	130	16.51
989539200	131	16.51
989625600	132	16.56
989712000	133	16.58
989798400	134	16.55
989884800	135	16.36
989971200	136	16.12
990057600	137	15.97
990144000	138	15.97
990230400	139	15.99
990316800	140	16
990403200	141	16.01
990489600	142	16.01
990576000	143	15.98
990662400	144	15.93
990748800	145	15.58
990835200	146	15.29
990921600	147	15.2
991008000	148	15.17
991094400	149	13.98
991180800	150	13.4
991267200	151	13.44
991353600	152	13.78
991440000	153	13.79
991526400	154	13.69
991612800	155	13.74
991699200	156	14.12
991785600	157	14.38
991872000	158	14.48
991958400	159	14.56
992044800	160	14.62
992131200	161	14.59
992217600	162	14.42
992304000	163	14.21
992390400	164	14.07
992476800	165	14
992563200	166	13.98
992649600	167	13.98
992736000	168	14.19
992822400	169	14.35
992908800	170	14.47
992995200	171	14.49
993081600	172	14.5
993168000	173	14.48
993254400	174	14.46
993340800	175	14.44
993427200	176	14.44
993513600	177	14.45
993600000	178	14.47
993686400	179	14.35
993772800	180	14.26
993859200	181	14
993945600	182	13.72
994032000	183	13.66
994118400	184	13.74
994204800	185	13.97
994291200	186	14.14
994377600	187	14.22
994464000	188	14.19
994550400	189	14.1
994636800	190	13.82
994723200	191	13.63
994809600	192	13.56
994896000	193	13.56
994982400	194	13.59
995068800	195	13.59
995155200	196	13.64
995241600	197	13.69
995328000	198	13.72
995414400	199	13.76
995500800	200	13.79
995587200	201	13.66
995673600	202	13.54
995760000	203	13.45
995846400	204	13.36
995932800	205	13.33
996019200	206	13.02
996105600	207	12.87
996192000	208	12.91
996278400	209	12.95
996364800	210	12.98
996451200	211	13.09
996537600	212	13.16
996624000	213	13.21
996710400	214	13.25
996796800	215	13.25
996883200	216	13.26
996969600	217	13.27
997056000	218	13.29
997142400	219	13.3
997228800	220	13.27
997315200	221	13.22
997401600	222	13.21
997488000	223	13.37
997574400	224	13.56
997660800	225	13.64
997747200	226	13.23
997833600	227	13.11
997920000	228	13.12
998006400	229	13.08
998092800	230	13.01
998179200	231	12.98
998265600	232	12.99
998352000	233	13.01
998438400	234	13.14
998524800	235	13.21
998611200	236	13.21
998697600	237	13.17
998784000	238	13.23
998870400	239	13.22
998956800	240	13.28
999043200	241	13.36
999129600	242	13.38
999216000	243	13.36
999302400	244	13.33
999388800	245	13.34
999475200	246	13.42
999561600	247	13.48
999648000	248	13.51
999734400	249	13.5
999820800	250	13.64
999907200	251	13.64
999993600	252	13.62
1000080000	253	13.61
1000166400	254	13.62
1000252800	255	13.61
1000339200	256	13.77
1000425600	257	13.78
1000512000	258	13.75
1000598400	259	13.75
1000684800	260	13.71
1000771200	261	13.65
1000857600	262	13.61
1000944000	263	13.59
1001030400	264	13.58
1001116800	265	13.58
1001203200	266	13.32
1001289600	267	13.4
1001376000	268	13.58
1001462400	269	13.65
1001548800	270	13.66
1001635200	271	13.7
1001721600	272	13.88
1001808000	273	14.01
1001894400	274	14.07
1001980800	275	14.44
1002067200	276	14.71
1002153600	277	14.8
1002240000	278	14.79
1002326400	279	14.8
1002412800	280	14.74
1002499200	281	14.63
1002585600	282	14.57
1002672000	283	14.4
1002758400	284	14.68
1002844800	285	14.75
1002931200	286	14.68
1003017600	287	14.68
1003104000	288	14.68
1003190400	289	14.66
1003276800	290	14.62
1003363200	291	15
1003449600	292	15.22
1003536000	293	15.26
1003622400	294	14.93
1003708800	295	15
1003795200	296	15.21
1003881600	297	15.12
1003968000	298	15.04
1004054400	299	15.04
1004140800	300	15.07
1004227200	301	15.08
1004313600	302	15.08
1004400000	303	15.21
1004486400	304	15.05
1004572800	305	14.93
1004659200	306	15.03
1004745600	307	15.06
1004832000	308	15.01
1004918400	309	14.98
1005004800	310	15.14
1005091200	311	15.28
1005177600	312	15.73
1005264000	313	15.93
1005350400	314	15.97
1005436800	315	15.81
1005523200	316	16.2
1005609600	317	16.43
1005696000	318	15.91
1005782400	319	15.58
1005868800	320	15.53
1005955200	321	15.64
1006041600	322	15.71
1006128000	323	15.71
1006214400	324	15.69
1006300800	325	15.68
1006387200	326	15.67
1006473600	327	15.66
1006560000	328	15.66
1006646400	329	15.66
1006732800	330	15.65
1006819200	331	15.64
1006905600	332	15.62
1006992000	333	15.61
1007078400	334	15.61
1007164800	335	15.61
