Unix	jday	Temp
1009843200	1	17.25
1009929600	2	17.25
1010016000	3	17.26
1010102400	4	17.26
1010188800	5	17.25
1010275200	6	17.19
1010361600	7	17.21
1010448000	8	17.23
1010534400	9	17.2
1010620800	10	17.15
1010707200	11	17.23
1010793600	12	17.26
1010880000	13	17.81
1010966400	14	18.07
1011052800	15	18.25
1011139200	16	18.37
1011225600	17	18.41
1011312000	18	18.03
1011398400	19	17.84
1011484800	20	18.06
1011571200	21	18.18
1011657600	22	18.41
1011744000	23	18.54
1011830400	24	18.62
1011916800	25	18.66
1012003200	26	18.85
1012089600	27	19.17
1012176000	28	19.46
1012262400	29	19.57
1012348800	30	19.62
1012435200	31	19.65
1012521600	32	19.95
1012608000	33	20.2
1012694400	34	20.27
1012780800	35	20.3
1012867200	36	20.27
1012953600	37	19.46
1013040000	38	19.14
1013126400	39	19.09
1013212800	40	19.04
1013299200	41	19
1013385600	42	19.44
1013472000	43	19.72
1013558400	44	19.46
1013644800	45	19.25
1013731200	46	19.22
1013817600	47	19.24
1013904000	48	19.22
1013990400	49	19.27
1014076800	50	19.32
1014163200	51	19.36
1014249600	52	19.39
1014336000	53	19.39
1014422400	54	19.06
1014508800	55	18.9
1014595200	56	18.85
1014681600	57	18.87
1014768000	58	18.88
1014854400	59	18.87
1014940800	60	18.86
1015027200	61	18.97
1015113600	62	18.99
1015200000	63	18.9
1015286400	64	18.74
1015372800	65	18.58
1015459200	66	18.54
1015545600	67	18.56
1015632000	68	18.58
1015718400	69	18.71
1015804800	70	18.94
1015891200	71	19.04
1015977600	72	18.98
1016064000	73	18.9
1016150400	74	18.89
1016236800	75	18.88
1016323200	76	18.88
1016409600	77	18.87
1016496000	78	18.85
1016582400	79	18.82
1016668800	80	18.79
1016755200	81	18.27
1016841600	82	17.91
1016928000	83	17.75
1017014400	84	17.47
1017100800	85	17.34
1017187200	86	17.31
1017273600	87	17.34
1017360000	88	17.37
1017446400	89	17.37
1017532800	90	17.37
1017619200	91	16.92
1017705600	92	16.6
1017792000	93	16.45
1017878400	94	16.47
1017964800	95	16.53
1018051200	96	16.56
1018137600	97	16.56
1018224000	98	16.59
1018310400	99	16.43
1018396800	100	16.25
1018483200	101	16.26
1018569600	102	16.31
1018656000	103	16.36
1018742400	104	16.06
1018828800	105	15.94
1018915200	106	15.93
1019001600	107	15.95
1019088000	108	16.07
1019174400	109	16.02
1019260800	110	15.92
1019347200	111	15.93
1019433600	112	16.03
1019520000	113	16.1
1019606400	114	16.15
1019692800	115	16.2
1019779200	116	16.23
1019865600	117	16.27
1019952000	118	16.27
1020038400	119	16.24
1020124800	120	16.15
1020211200	121	16.1
1020297600	122	16.1
1020384000	123	16.13
1020470400	124	16.17
1020556800	125	16.2
1020643200	126	16.23
1020729600	127	15.99
1020816000	128	15.67
1020902400	129	15.49
1020988800	130	15.44
1021075200	131	15.42
1021161600	132	15.26
1021248000	133	15.16
1021334400	134	15.08
1021420800	135	15.08
1021507200	136	15.07
1021593600	137	15.07
1021680000	138	15.15
1021766400	139	15.18
1021852800	140	15.22
1021939200	141	15.26
1022025600	142	15.3
1022112000	143	15.34
1022198400	144	15.02
1022284800	145	14.9
1022371200	146	14.93
1022457600	147	14.98
1022544000	148	15.02
1022630400	149	15.05
1022716800	150	15.07
1022803200	151	15.09
1022889600	152	14.91
1022976000	153	14.7
1023062400	154	14.3
1023148800	155	14.12
1023235200	156	14.13
1023321600	157	14.15
1023408000	158	14.17
1023494400	159	14.19
1023580800	160	14.21
1023667200	161	14.23
1023753600	162	13.91
1023840000	163	13.7
1023926400	164	13.72
1024012800	165	13.76
1024099200	166	13.55
1024185600	167	13.44
1024272000	168	13.54
1024358400	169	13.63
1024444800	170	13.7
1024531200	171	13.76
1024617600	172	13.81
1024704000	173	13.74
