Unix	jday	Temp
1041379200	1	16.03
1041465600	2	16.16
1041552000	3	16.2
1041638400	4	16.24
1041724800	5	16.5
1041811200	6	16.55
1041897600	7	16.55
1041984000	8	16.57
1042070400	9	16.66
1042156800	10	16.71
1042243200	11	16.75
1042329600	12	16.78
1042416000	13	16.68
1042502400	14	16.87
1042588800	15	17.06
1042675200	16	17.17
1042761600	17	17.17
1042848000	18	17.18
1042934400	19	17.34
1043020800	20	17.45
1043107200	21	17.56
1043193600	22	17.65
1043280000	23	17.71
1043366400	24	17.75
1043452800	25	17.76
1043539200	26	17.73
1043625600	27	16.85
1043712000	28	16.49
1043798400	29	16.61
1043884800	30	16.84
1043971200	31	16.92
1044057600	32	16.92
1044144000	33	16.8
1044230400	34	16.76
1044316800	35	16.42
1044403200	36	16.34
1044489600	37	16.43
1044576000	38	16.49
1044662400	39	16.56
1044748800	40	16.98
1044835200	41	17.31
1044921600	42	17.48
1045008000	43	17.53
1045094400	44	17.56
1045180800	45	17.13
1045267200	46	16.95
1045353600	47	16.95
1045440000	48	16.96
1045526400	49	16.99
1045612800	50	17.02
1045699200	51	17.05
1045785600	52	16.19
1045872000	53	15.95
1045958400	54	15.94
1046044800	55	16.01
1046131200	56	16.15
1046217600	57	16.31
1046304000	58	16.69
1046390400	59	17.06
1046476800	60	17.39
1046563200	61	17.61
1046649600	62	17.73
1046736000	63	17.18
1046822400	64	16.68
1046908800	65	16.5
1046995200	66	16.69
1047081600	67	17.16
1047168000	68	17.41
1047254400	69	17.63
1047340800	70	17.78
1047427200	71	17.85
1047513600	72	17.68
1047600000	73	17.52
1047686400	74	17.36
1047772800	75	17.2
1047859200	76	17.2
1047945600	77	17.31
1048032000	78	17.27
1048118400	79	17.24
1048204800	80	17.29
1048291200	81	17.55
1048377600	82	17.72
1048464000	83	17.78
1048550400	84	17.88
1048636800	85	17.97
1048723200	86	18.4
1048809600	87	18.69
1048896000	88	18.84
1048982400	89	18.84
1049068800	90	18.79
1049155200	91	18.77
1049241600	92	18.59
1049328000	93	18.38
1049414400	94	18.28
1049500800	95	18.23
1049587200	96	18.21
1049673600	97	17.44
1049760000	98	17.12
1049846400	99	16.97
1049932800	100	16.86
1050019200	101	16.94
1050105600	102	17.03
1050192000	103	17.18
1050278400	104	17.22
1050364800	105	17.41
1050451200	106	17.58
1050537600	107	17.59
1050624000	108	17.13
1050710400	109	16.93
1050796800	110	17.16
1050883200	111	17.34
1050969600	112	17.39
1051056000	113	17.4
1051142400	114	17.33
1051228800	115	17.07
1051315200	116	16.94
1051401600	117	16.99
1051488000	118	17.13
1051574400	119	17.21
1051660800	120	17.21
1051747200	121	17.2
1051833600	122	17.18
1051920000	123	17.14
1052006400	124	17.03
1052092800	125	16.7
1052179200	126	16.6
1052265600	127	16.62
1052352000	128	16.62
1052438400	129	16.63
1052524800	130	16.64
1052611200	131	16.64
1052697600	132	16.63
1052784000	133	16.53
1052870400	134	16.41
1052956800	135	16.23
1053043200	136	16.09
1053129600	137	16.06
1053216000	138	16.05
1053302400	139	16.05
1053388800	140	16.06
1053475200	141	16.06
1053561600	142	16.06
1053648000	143	16.05
1053734400	144	15.91
1053820800	145	15.86
1053907200	146	15.84
1053993600	147	15.84
1054080000	148	15.83
1054166400	149	15.82
1054252800	150	15.82
1054339200	151	15.81
1054425600	152	15.71
1054512000	153	15.65
1054598400	154	15.62
1054684800	155	15.6
1054771200	156	15.57
1054857600	157	15.48
1054944000	158	15.33
1055030400	159	15.25
1055116800	160	15.27
1055203200	161	14.86
1055289600	162	14.49
1055376000	163	14.37
1055462400	164	14.53
1055548800	165	14.64
1055635200	166	14.72
1055721600	167	14.77
1055808000	168	14.72
1055894400	169	14.67
1055980800	170	14.67
1056067200	171	14.27
1056153600	172	13.97
1056240000	173	14.06
1056326400	174	14.19
1056412800	175	14.29
1056499200	176	14.27
1056585600	177	14.14
1056672000	178	14
1056758400	179	13.96
1056844800	180	13.94
1056931200	181	13.94
1057017600	182	13.95
1057104000	183	13.88
1057190400	184	13.03
1057276800	185	12.69
1057363200	186	13.29
1057449600	187	13.11
1057536000	188	12.95
1057622400	189	12.89
1057708800	190	12.91
1057795200	191	12.95
1057881600	192	13.12
1057968000	193	12.96
1058054400	194	12.88
1058140800	195	13
1058227200	196	13.24
1058313600	197	13.39
1058400000	198	13.32
1058486400	199	13.21
1058572800	200	13.27
1058659200	201	13.27
1058745600	202	13.04
1058832000	203	12.96
1058918400	204	13.02
1059004800	205	13.01
1059091200	206	13.07
1059177600	207	13.07
1059264000	208	13.08
1059350400	209	13.37
1059436800	210	13.36
1059523200	211	12.96
1059609600	212	12.86
1059696000	213	13.04
1059782400	214	13.11
1059868800	215	12.92
1059955200	216	12.83
1060041600	217	12.91
1060128000	218	12.98
1060214400	219	13.13
1060300800	220	13.25
1060387200	221	13.41
1060473600	222	13.46
1060560000	223	13.44
1060646400	224	13.44
1060732800	225	13.42
1060819200	226	13.38
1060905600	227	13.36
1060992000	228	13.33
1061078400	229	13.32
1061164800	230	13.31
1061251200	231	13.18
1061337600	232	12.86
1061424000	233	12.79
1061510400	234	12.7
1061596800	235	12.7
1061683200	236	12.88
1061769600	237	12.99
1061856000	238	13.04
1061942400	239	12.88
1062028800	240	12.93
1062115200	241	13.03
1062201600	242	13.21
1062288000	243	13.19
1062374400	244	13.07
1062460800	245	13.08
1062547200	246	13.08
1062633600	247	13.19
1062720000	248	13.31
1062806400	249	13.36
1062892800	250	13.26
1062979200	251	13.22
1063065600	252	13.21
1063152000	253	13.19
1063238400	254	13.16
1063324800	255	13.1
1063411200	256	13.09
1063497600	257	13.2
1063584000	258	13.25
1063670400	259	13.25
1063756800	260	13.24
1063843200	261	13.24
1063929600	262	13.23
1064016000	263	13.22
1064102400	264	13.22
1064188800	265	13.21
1064275200	266	13.08
1064361600	267	13.05
1064448000	268	13.15
1064534400	269	13.1
1064620800	270	13.06
1064707200	271	13.1
1064793600	272	13.01
1064880000	273	12.93
1064966400	274	12.93
1065052800	275	12.95
1065139200	276	12.84
1065225600	277	12.78
1065312000	278	12.84
1065398400	279	12.89
1065484800	280	12.7
1065571200	281	12.63
1065657600	282	12.68
1065744000	283	12.75
1065830400	284	12.81
1065916800	285	12.86
1066003200	286	12.85
1066089600	287	13.05
1066176000	288	13.13
1066262400	289	13.46
1066348800	290	13.72
1066435200	291	13.82
1066521600	292	13.84
1066608000	293	13.97
1066694400	294	14.14
1066780800	295	14.52
1066867200	296	14.69
1066953600	297	14.69
1067040000	298	14.7
