Unix	jday	Temp
1104537600	1	14.85
1104624000	2	15.07
1104710400	3	15.28
1104796800	4	15.4
1104883200	5	15.44
1104969600	6	15.62
1105056000	7	15.76
1105142400	8	15.9
1105228800	9	16.17
1105315200	10	16.57
1105401600	11	16.79
1105488000	12	16.86
1105574400	13	16.9
1105660800	14	17.06
1105747200	15	17.24
1105833600	16	17.33
1105920000	17	17.35
1106006400	18	17.32
1106092800	19	17.32
1106179200	20	17.32
1106265600	21	17.31
1106352000	22	17.32
1106438400	23	17.37
1106524800	24	17.49
1106611200	25	17.71
1106697600	26	17.95
1106784000	27	18.14
1106870400	28	18.4
1106956800	29	18.46
1107043200	30	18.45
1107129600	31	18.41
1107216000	32	18.39
1107302400	33	18.6
1107388800	34	18.94
1107475200	35	19.53
1107561600	36	19.98
1107648000	37	20.09
1107734400	38	19.73
1107820800	39	19.5
1107907200	40	19.41
1107993600	41	19.48
1108080000	42	19.53
1108166400	43	19.24
1108252800	44	18.65
1108339200	45	18.25
1108425600	46	17.88
1108512000	47	17.8
1108598400	48	17.77
1108684800	49	17.8
1108771200	50	17.97
1108857600	51	18.29
1108944000	52	18.41
1109030400	53	18.45
1109116800	54	18.53
1109203200	55	18.58
1109289600	56	18.62
1109376000	57	18.59
1109462400	58	18.41
1109548800	59	18.16
1109635200	60	18.02
1109721600	61	17.98
1109808000	62	18.05
1109894400	63	18.01
1109980800	64	17.93
1110067200	65	17.78
1110153600	66	17.63
1110240000	67	17.51
1110326400	68	17.46
1110412800	69	17.39
1110499200	70	16.92
1110585600	71	16.56
1110672000	72	16.46
1110758400	73	16.59
1110844800	74	16.75
1110931200	75	16.71
1111017600	76	16.72
1111104000	77	16.83
1111190400	78	16.91
1111276800	79	16.88
1111363200	80	16.75
1111449600	81	16.56
1111536000	82	16.49
1111622400	83	16.57
1111708800	84	16.85
1111795200	85	17.08
1111881600	86	17.21
1111968000	87	17.26
1112054400	88	17.27
1112140800	89	17.03
1112227200	90	16.82
1112313600	91	16.71
1112400000	92	16.75
1112486400	93	16.63
1112572800	94	16.62
1112659200	95	16.57
1112745600	96	16.59
1112832000	97	16.72
1112918400	98	16.72
1113004800	99	16.62
1113091200	100	16.56
1113177600	101	16.55
1113264000	102	16.71
1113350400	103	16.8
1113436800	104	16.96
1113523200	105	17.08
1113609600	106	17.16
1113696000	107	17.08
1113782400	108	17.04
1113868800	109	17
1113955200	110	16.95
1114041600	111	16.87
1114128000	112	16.22
1114214400	113	15.74
1114300800	114	15.46
1114387200	115	15.4
1114473600	116	15.32
1114560000	117	15.26
1114646400	118	15.3
1114732800	119	15.35
1114819200	120	15.34
1114905600	121	15.33
1114992000	122	15.22
1115078400	123	15.13
1115164800	124	15.12
1115251200	125	15.18
1115337600	126	15.08
1115424000	127	15
1115510400	128	15.03
1115596800	129	15.02
1115683200	130	15
1115769600	131	14.99
1115856000	132	14.91
1115942400	133	14.83
1116028800	134	14.78
1116115200	135	14.83
1116201600	136	14.89
1116288000	137	14.95
1116374400	138	15.01
1116460800	139	15.05
1116547200	140	14.81
1116633600	141	14.69
1116720000	142	14.68
1116806400	143	14.58
1116892800	144	14.39
1116979200	145	14.24
1117065600	146	14.29
1117152000	147	14.44
1117238400	148	14.55
1117324800	149	14.49
1117411200	150	14.4
1117497600	151	14.28
1117584000	152	14.21
1117670400	153	14.14
1117756800	154	14.23
1117843200	155	14.18
1117929600	156	13.92
1118016000	157	13.71
1118102400	158	13.62
1118188800	159	13.66
1118275200	160	13.66
1118361600	161	13.66
1118448000	162	13.66
1118534400	163	13.66
1118620800	164	13.28
1118707200	165	13.23
1118793600	166	13.2
1118880000	167	13.23
1118966400	168	13.37
1119052800	169	13.45
1119139200	170	13.53
1119225600	171	13.61
1119312000	172	13.67
1119398400	173	13.57
1119484800	174	13.39
1119571200	175	13.25
1119657600	176	13.33
1119744000	177	13.34
1119830400	178	13.41
1119916800	179	13.46
1120003200	180	13.5
1120089600	181	13.27
1120176000	182	13.09
1120262400	183	13.03
1120348800	184	13.17
1120435200	185	13.29
1120521600	186	13.38
1120608000	187	13.42
1120694400	188	13.46
1120780800	189	13.48
1120867200	190	12.97
1120953600	191	12.67
1121040000	192	12.57
1121126400	193	12.59
1121212800	194	12.65
1121299200	195	12.71
1121385600	196	12.77
1121472000	197	12.82
1121558400	198	12.86
1121644800	199	12.57
1121731200	200	12.29
1121817600	201	12.16
1121904000	202	12.16
1121990400	203	12.22
1122076800	204	12.2
1122163200	205	12.17
1122249600	206	12.28
1122336000	207	12.36
1122422400	208	12.46
1122508800	209	12.5
1122595200	210	12.55
1122681600	211	12.56
1122768000	212	12.68
1122854400	213	12.73
1122940800	214	12.71
1123027200	215	12.37
1123113600	216	12.18
1123200000	217	12.21
1123286400	218	12.43
1123372800	219	12.55
1123459200	220	12.55
1123545600	221	12.53
1123632000	222	12.55
1123718400	223	12.65
1123804800	224	12.7
1123891200	225	12.56
1123977600	226	12.35
1124064000	227	12.19
1124150400	228	12.19
1124236800	229	12.33
1124323200	230	12.42
1124409600	231	12.47
1124496000	232	12.51
1124582400	233	12.52
1124668800	234	12.57
1124755200	235	12.65
1124841600	236	12.73
1124928000	237	12.79
1125014400	238	12.7
1125100800	239	12.5
1125187200	240	12.44
1125273600	241	12.48
1125360000	242	12.53
1125446400	243	12.58
1125532800	244	12.62
1125619200	245	12.66
1125705600	246	12.69
1125792000	247	12.72
1125878400	248	12.75
1125964800	249	12.77
1126051200	250	13.24
1126137600	251	13.44
1126224000	252	13.69
1126310400	253	13.77
1126396800	254	13.6
1126483200	255	13.45
1126569600	256	13.33
1126656000	257	13.39
1126742400	258	13.42
1126828800	259	13.41
1126915200	260	13.37
1127001600	261	13.13
1127088000	262	12.9
1127174400	263	12.73
1127260800	264	12.54
1127347200	265	12.45
1127433600	266	12.47
1127520000	267	12.64
1127606400	268	12.99
1127692800	269	13.25
1127779200	270	13.14
1127865600	271	12.95
1127952000	272	12.92
1128038400	273	13.07
1128124800	274	13.2
1128211200	275	13.45
1128297600	276	13.56
1128384000	277	13.35
1128470400	278	13.16
1128556800	279	13.07
1128643200	280	13.12
1128729600	281	13.18
1128816000	282	13.19
1128902400	283	13.29
1128988800	284	13.37
1129075200	285	13.49
1129161600	286	13.61
1129248000	287	13.72
1129334400	288	13.82
1129420800	289	13.75
1129507200	290	13.62
1129593600	291	13.59
1129680000	292	13.7
1129766400	293	14.09
1129852800	294	14.29
1129939200	295	14.31
1130025600	296	14.37
1130112000	297	14.52
1130198400	298	14.6
1130284800	299	14.87
1130371200	300	15.11
1130457600	301	15.19
1130544000	302	15.23
1130630400	303	15.3
1130716800	304	15.41
1130803200	305	15.47
1130889600	306	15.52
1130976000	307	15.53
1131062400	308	15.51
1131148800	309	15.56
1131235200	310	15.66
1131321600	311	15.91
1131408000	312	16.24
1131494400	313	16.48
1131580800	314	16.51
1131667200	315	16.33
1131753600	316	16.13
1131840000	317	15.92
1131926400	318	15.78
1132012800	319	15.65
1132099200	320	15.58
1132185600	321	15.55
1132272000	322	15.59
1132358400	323	15.68
1132444800	324	15.55
1132531200	325	15.45
1132617600	326	15.6
1132704000	327	15.71
1132790400	328	15.59
1132876800	329	15.43
1132963200	330	15.36
1133049600	331	15.45
1133136000	332	15.66
1133222400	333	16.02
1133308800	334	16.61
1133395200	335	16.99
1133481600	336	17.14
1133568000	337	17.09
1133654400	338	17.04
1133740800	339	16.45
1133827200	340	16.13
1133913600	341	16.11
1.134e+09	342	16.39
1134086400	343	17.05
1134172800	344	17.47
1134259200	345	17.55
1134345600	346	17.46
1134432000	347	17.39
1134518400	348	17.36
1134604800	349	17.38
1134691200	350	17.42
1134777600	351	17.47
1134864000	352	17.54
1134950400	353	17.61
1135036800	354	17.75
1135123200	355	17.85
1135209600	356	17.78
1135296000	357	17.76
1135382400	358	17.72
1135468800	359	17.58
1135555200	360	17.75
1135641600	361	18.04
1135728000	362	18.33
1135814400	363	18.43
1135900800	364	18.31
1135987200	365	18.24
