Unix	jday	Temp
1199145600	1	18.5
1199232000	2	18.82
1199318400	3	19.1
1199404800	4	19.38
1199491200	5	19.56
1199577600	6	19.58
1199664000	7	19.49
1199750400	8	19.41
1199836800	9	19.31
1199923200	10	19.15
1200009600	11	19.09
1200096000	12	19.07
1200182400	13	19.02
1200268800	14	19.18
1200355200	15	19.23
1200441600	16	19.19
1200528000	17	19.16
1200614400	18	19.01
1200700800	19	19.03
1200787200	20	19.18
1200873600	21	19.3
1200960000	22	19.02
1201046400	23	18.65
1201132800	24	18.51
1201219200	25	18.59
1201305600	26	18.74
1201392000	27	18.9
1201478400	28	19.04
1201564800	29	19.33
1201651200	30	19.54
1201737600	31	19.71
1201824000	32	19.92
1201910400	33	19.95
1201996800	34	19.85
1202083200	35	19.7
1202169600	36	19.59
1202256000	37	19.57
1202342400	38	19.57
1202428800	39	19.59
1202515200	40	19.58
1202601600	41	19.56
1202688000	42	19.53
1202774400	43	19.5
1202860800	44	19.48
1202947200	45	19.46
1203033600	46	19.39
1203120000	47	19.27
1203206400	48	19.16
1203292800	49	19.2
1203379200	50	19.79
1203465600	51	19.65
1203552000	52	19.78
1203638400	53	20.01
1203724800	54	19.87
1203811200	55	19.8
1203897600	56	19.74
1203984000	57	19.44
1204070400	58	19.27
1204156800	59	19.27
1204243200	60	19.57
1204329600	61	19.64
1204416000	62	19.58
1204502400	63	19.45
1204588800	64	19.24
1204675200	65	19.07
1204761600	66	18.99
1204848000	67	18.93
1204934400	68	18.87
1205020800	69	18.59
1205107200	70	18.39
1205193600	71	18.3
1205280000	72	18.32
1205366400	73	18.4
1205452800	74	18.39
1205539200	75	18.31
1205625600	76	18.26
1205712000	77	18.27
1205798400	78	18.4
1205884800	79	18.51
1205971200	80	18.6
1206057600	81	18.65
1206144000	82	18.53
1206230400	83	18.34
1206316800	84	18.35
1206403200	85	18.5
1206489600	86	18.65
1206576000	87	18.71
1206662400	88	18.73
1206748800	89	18.61
1206835200	90	18.44
1206921600	91	18.35
1207008000	92	18.41
1207094400	93	18.38
1207180800	94	18.35
1207267200	95	18.28
1207353600	96	18.06
1207440000	97	17.89
1207526400	98	17.89
1207612800	99	17.99
1207699200	100	18.13
1207785600	101	18.09
1207872000	102	17.9
1207958400	103	17.72
1208044800	104	17.67
1208131200	105	17.71
1208217600	106	17.75
1208304000	107	17.76
1208390400	108	17.55
1208476800	109	17.27
1208563200	110	17.19
1208649600	111	17.27
1208736000	112	17.4
1208822400	113	17.33
1208908800	114	17.18
1208995200	115	17.03
1209081600	116	16.95
1209168000	117	16.92
1209254400	118	16.93
1209340800	119	16.96
1209427200	120	16.98
1209513600	121	17
1209600000	122	16.56
1209686400	123	16.13
1209772800	124	15.97
1209859200	125	16
1209945600	126	16.03
1210032000	127	16.05
1210118400	128	15.97
1210204800	129	15.92
1210291200	130	15.75
1210377600	131	15.62
1210464000	132	15.52
1210550400	133	15.52
1210636800	134	15.63
1210723200	135	15.69
1210809600	136	15.72
1210896000	137	15.73
1210982400	138	15.75
1211068800	139	15.76
1211155200	140	15.79
1211241600	141	15.82
1211328000	142	15.85
1211414400	143	15.76
1211500800	144	15.67
1211587200	145	15.69
1211673600	146	15.88
1211760000	147	15.97
1211846400	148	15.79
1211932800	149	15.62
1212019200	150	15.5
1212105600	151	15.49
1212192000	152	15.66
1212278400	153	15.79
1212364800	154	15.85
1212451200	155	15.82
1212537600	156	15.81
1212624000	157	15.79
1212710400	158	15.78
1212796800	159	15.1
1212883200	160	14.57
1212969600	161	14.32
1213056000	162	14.6
1213142400	163	14.75
1213228800	164	14.85
1213315200	165	14.88
1213401600	166	14.89
1213488000	167	15
1213574400	168	15.19
1213660800	169	15.27
1213747200	170	15.07
1213833600	171	14.85
1213920000	172	14.71
1214006400	173	14.81
1214092800	174	14.84
1214179200	175	14.85
1214265600	176	14.85
1214352000	177	14.86
1214438400	178	14.27
1214524800	179	13.64
1214611200	180	13.28
1214697600	181	13.23
1214784000	182	13.29
1214870400	183	13.46
1214956800	184	13.54
1215043200	185	13.6
1215129600	186	13.23
1215216000	187	13
1215302400	188	12.85
1215388800	189	12.88
1215475200	190	12.88
1215561600	191	12.93
1215648000	192	12.98
1215734400	193	13.02
1215820800	194	13.06
1215907200	195	13.11
1215993600	196	13.15
1216080000	197	13.18
1216166400	198	13.08
1216252800	199	12.94
1216339200	200	12.84
1216425600	201	12.83
1216512000	202	12.97
1216598400	203	13.07
1216684800	204	13.02
1216771200	205	12.65
1216857600	206	12.33
1216944000	207	12.2
1217030400	208	12.15
1217116800	209	12.21
1217203200	210	12.31
1217289600	211	12.42
1217376000	212	12.52
1217462400	213	12.61
1217548800	214	12.69
1217635200	215	12.75
1217721600	216	12.77
1217808000	217	12.79
1217894400	218	12.8
1217980800	219	12.82
1218067200	220	12.55
1218153600	221	12.29
1218240000	222	12.16
1218326400	223	12.25
1218412800	224	12.34
1218499200	225	12.4
1218585600	226	12.45
1218672000	227	12.49
1218758400	228	12.57
1218844800	229	12.61
1218931200	230	12.62
1219017600	231	12.59
1219104000	232	12.57
1219190400	233	12.61
1219276800	234	12.65
1219363200	235	12.68
1219449600	236	12.71
1219536000	237	12.73
1219622400	238	12.64
1219708800	239	12.46
1219795200	240	12.3
1219881600	241	12.25
1219968000	242	12.38
1220054400	243	12.48
1220140800	244	12.54
1220227200	245	12.62
1220313600	246	12.67
1220400000	247	12.71
1220486400	248	12.62
1220572800	249	12.53
1220659200	250	12.53
1220745600	251	12.7
1220832000	252	12.77
1220918400	253	12.82
1221004800	254	12.87
1221091200	255	12.88
1221177600	256	12.86
1221264000	257	12.84
1221350400	258	12.88
1221436800	259	13.01
1221523200	260	13.12
1221609600	261	13.12
1221696000	262	13.11
1221782400	263	13.12
1221868800	264	13.28
1221955200	265	13.26
1222041600	266	13.37
1222128000	267	13.43
1222214400	268	13.34
1222300800	269	13.28
1222387200	270	13.24
1222473600	271	13.24
1222560000	272	13.26
1222646400	273	13.16
1222732800	274	12.95
1222819200	275	12.84
1222905600	276	12.77
1222992000	277	12.75
1223078400	278	12.79
1223164800	279	12.86
1223251200	280	12.89
1223337600	281	12.9
1223424000	282	12.84
1223510400	283	12.8
1223596800	284	12.82
1223683200	285	12.87
1223769600	286	13.2
1223856000	287	13.35
1223942400	288	13.39
1224028800	289	13.48
1224115200	290	13.58
1224201600	291	13.37
1224288000	292	13.17
1224374400	293	13.08
1224460800	294	13.14
1224547200	295	13.16
1224633600	296	13.15
1224720000	297	13.14
1224806400	298	13.16
