Unix	jday	U-component_of_wind
867715200	182	-4.60482127941451
867718800	182	-3.70524112449849
867722400	182	-3.48927930576253
867726000	182	-3.30684671000047
867729600	182	-3.09012344386396
867733200	182	-2.76911621302405
867736800	182	-2.41203651014899
867740400	182	-2.54177489922954
867744000	182	-2.70310140782206
867747600	182	-2.79167779213822
867751200	182	-2.88308574951663
867754800	182	-2.91617067384487
867758400	182	-3.82370575531101
867762000	182	-3.51413831407133
867765600	182	-3.16597888336412
867769200	182	-3.21496124547249
867772800	182	-3.07642897728904
867776400	182	-2.95802597897636
867780000	182	-4.05568806466368
867783600	182	-3.04997536624662
867787200	182	-2.87638271512363
867790800	182	-3.14812204712745
867794400	182	-3.28862530798319
867798000	182	-3.36055302889072
867801600	183	-2.88012465003609
867805200	183	-3.05099452326088
867808800	183	-3.06625706684293
867812400	183	-2.94112137445881
867816000	183	-3.06962409366512
867819600	183	-3.23199608401929
867823200	183	-2.9121456592306
867826800	183	-3.63561916850071
867830400	183	-3.81505623630646
867834000	183	-3.88938708580928
867837600	183	-3.87899419808236
867841200	183	-3.83198035143474
867844800	183	-2.5816969831459
867848400	183	-3.55530708752024
867852000	183	-3.58052003645118
867855600	183	-3.52316439590196
867859200	183	-3.38980101965826
867862800	183	-3.31124974535899
867866400	183	-3.79833831680062
867870000	183	-3.73060164396259
867873600	183	-3.64816297632688
867877200	183	-3.56939130982262
867880800	183	-3.07185760626913
867884400	183	-2.39213857233091
867888000	184	0.67208370315774
867891600	184	-0.140814194366728
867895200	184	-0.0684232540463718
867898800	184	-0.0424181144304399
867902400	184	-0.0930782376403467
867906000	184	-0.390408740687729
867909600	184	-0.184543314362161
867913200	184	-0.857804288732302
867916800	184	-1.49607278170838
867920400	184	-2.19808736610884
867924000	184	-2.75012800875348
867927600	184	-3.15935011067799
867931200	184	-2.17326444991782
867934800	184	-3.46186717355874
867938400	184	-3.84582680640462
867942000	184	-4.04671165644983
867945600	184	-4.13010726156552
867949200	184	-4.26197148850183
867952800	184	-4.41193065281886
867956400	184	-4.70348906718423
867960000	184	-4.68970917840736
867963600	184	-4.72168907995713
867967200	184	-4.35532744484021
867970800	184	-3.90645864696311
867974400	185	-4.23662596750689
867978000	185	-3.38777420512795
867981600	185	-2.64462962306996
867985200	185	-2.30513329791025
867988800	185	-2.22509679117878
867992400	185	-2.28563562100879
867996000	185	-3.02383573344633
867999600	185	-3.08364499977429
868003200	185	-3.49752296761197
868006800	185	-3.78808975694925
868010400	185	-3.89412700116435
868014000	185	-3.92769538520769
868017600	185	-1.94724971533842
868021200	185	-3.3654058407915
868024800	185	-3.33506842798016
868028400	185	-3.3029672261924
868032000	185	-3.17991958827288
868035600	185	-3.07247100377938
868039200	185	-3.13772797432076
868042800	185	-3.07231916595748
868046400	185	-2.97412086857688
868050000	185	-2.85255927064372
868053600	185	-2.2852537768775
868057200	185	-1.48691240374935
868060800	186	1.3897714510514
868064400	186	1.24639794594036
868068000	186	1.78259917628547
868071600	186	2.07284046247081
868075200	186	2.06774814895778
868078800	186	1.95887258559482
868082400	186	1.45661296389998
868086000	186	0.988518177450501
868089600	186	0.407311559730183
868093200	186	-0.254535319565074
868096800	186	-0.819645989488691
868100400	186	-1.2304883731408
868104000	186	0.455455957803057
868107600	186	-0.127399197338011
868111200	186	-0.355308499729807
868114800	186	-0.447649151738954
868118400	186	-0.489998368860294
868122000	186	-0.551781101062608
868125600	186	-0.15446764228736
868129200	186	-0.428843316749628
868132800	186	-0.923134837088562
868136400	186	-1.39427719606213
868140000	186	-1.36346330314472
868143600	186	-1.02775400329103
868147200	187	-1.10491641576756
868150800	187	-0.57648752713192
868154400	187	0.0326743978170954
868158000	187	0.294685421736471
868161600	187	0.107929228566041
868165200	187	-0.0248121325817821
868168800	187	-0.943395753779796
868172400	187	-1.3711319880213
868176000	187	-2.00419332218066
868179600	187	-2.46493753273624
868183200	187	-2.85625015299705
868186800	187	-3.2111865122715
868190400	187	-2.68683882776228
868194000	187	-3.50844324217848
868197600	187	-3.88935949327739
868201200	187	-3.91331356988019
868204800	187	-3.79256824109786
868208400	187	-3.65142396526656
868212000	187	-4.1641830161852
868215600	187	-3.74748456407123
868219200	187	-3.28301335273328
868222800	187	-2.88086803107256
868226400	187	-2.40799133178966
868230000	187	-1.84237943397248
868233600	188	-0.479560065764314
868237200	188	-1.24561808345371
868240800	188	-1.51639378821587
868244400	188	-1.75040606140563
868248000	188	-1.90214194524558
868251600	188	-2.08643706995832
868255200	188	-2.13855388247069
868258800	188	-2.53597040811453
868262400	188	-2.4365801060461
868266000	188	-2.01633175221686
868269600	188	-1.54416184917483
868273200	188	-1.16252546581369
868276800	188	1.2166018590209
868280400	188	1.08206408668162
868284000	188	1.48681995789349
868287600	188	1.91655018797787
868291200	188	2.15403068131129
