Unix	jday	V-component_of_wind
878342400	305	2.30790209034534
878346000	305	2.36976892104641
878349600	305	2.2178701236393
878353200	305	1.46197221860661
878356800	305	0.645510590143304
878360400	305	-0.0849788815933536
878364000	305	1.40995371575755
878367600	305	0.267966602856162
878371200	305	0.314037836915736
878374800	305	0.635402788522496
878378400	305	0.932767310615934
878382000	305	1.15342751353307
878385600	305	1.0622919712576
878389200	305	0.948516209856407
878392800	305	0.865524752237973
878396400	305	0.579216856506358
878400000	305	0.235408143199877
878403600	305	0.0964498409497131
878407200	305	1.41082326638341
878410800	305	1.24737940916211
878414400	305	0.968571503138378
878418000	305	-0.0640762424453061
878421600	305	-1.13208032576846
878425200	305	-2.03300972291197
878428800	306	-1.35692629904211
878432400	306	-2.26816913815395
878436000	306	-3.24777551499332
878439600	306	-3.66500470786545
878443200	306	-3.75650197366748
878446800	306	-3.82404781406755
878450400	306	-3.4957105894983
878454000	306	-3.21006103943479
878457600	306	-2.94121032318762
878461200	306	-2.50279777942272
878464800	306	-2.28090748219697
878468400	306	-2.05960279595822
878472000	306	-2.01453098075746
878475600	306	-1.33445468617693
878479200	306	-0.923851664510107
878482800	306	-0.615530260471213
878486400	306	-0.334388400493951
878490000	306	-0.176527522063742
878493600	306	1.10392107265424
878497200	306	0.66716862764815
878500800	306	0.81549100308896
878504400	306	1.21222475021752
878508000	306	1.35347596470622
878511600	306	1.33198651917987
878515200	307	1.88334460128805
878518800	307	2.52815667053714
878522400	307	3.93054404283671
878526000	307	5.20696385468516
878529600	307	5.5784240636796
878533200	307	5.66668479261827
878536800	307	1.91041017196343
878540400	307	1.86629434303813
878544000	307	2.5362760233638
878547600	307	2.89472678418544
878551200	307	2.52721235426335
878554800	307	1.82851874380909
878558400	307	1.36395273656278
878562000	307	0.189870445074838
878565600	307	-0.640471390435843
878569200	307	-0.718068330178222
878572800	307	-0.749846827970537
878576400	307	-0.867663379127356
878580000	307	1.6890978418182
878583600	307	0.765164155283303
878587200	307	-0.0834476218824281
878590800	307	-0.245748527669219
878594400	307	0.0369057068360404
878598000	307	0.273318222684097
878601600	308	1.26125859302503
878605200	308	1.63114371692009
878608800	308	1.61619898611471
878612400	308	1.41473976593733
878616000	308	1.77375948112396
878619600	308	2.20434597846427
878623200	308	4.24253811999678
878626800	308	3.97711368327413
878630400	308	3.54183054934207
878634000	308	2.98646066278708
878637600	308	2.80031462855148
878641200	308	3.44559490878614
878644800	308	7.31010349493053
878648400	308	7.99118125753903
878652000	308	7.04620499173614
878655600	308	4.74580407563538
878659200	308	3.67339249162635
878662800	308	2.86586206561927
878666400	308	3.47859480574075
878670000	308	2.50251295738994
878673600	308	0.839445447154593
878677200	308	0.230158962468007
878680800	308	0.0284983059548158
878684400	308	-0.239195092794658
878688000	309	1.11845038286137
878691600	309	0.382570625820719
878695200	309	0.294456457407935
878698800	309	0.532141686683178
878702400	309	0.952211147633079
878706000	309	1.30620957825338
878709600	309	2.84907056689551
878713200	309	2.61641627415976
878716800	309	2.76309193166579
878720400	309	2.95725094645468
878724000	309	3.02866243740396
878727600	309	2.90622382882597
878731200	309	1.55225595435077
