Unix	jday	Specific_humidity
757382400	1	0.00821989077785793
757386000	1	0.00816875121748757
757389600	1	0.00816965654362602
757393200	1	0.00835772951777016
757396800	1	0.00840311814703061
757400400	1	0.00838918514818289
757404000	1	0.00827973473421871
757407600	1	0.00821094407754059
757411200	1	0.00796189382285898
757414800	1	0.00778275654840469
757418400	1	0.00762944242573354
757422000	1	0.00742522735259644
757425600	1	0.00733156073337855
757429200	1	0.00704642225563704
757432800	1	0.00683538238727767
757436400	1	0.00666478088947783
757440000	1	0.00651186035836704
757443600	1	0.00637665900325035
757447200	1	0.00623842580960337
757450800	1	0.00631116434553844
757454400	1	0.00648263381167382
757458000	1	0.00684930324709471
757461600	1	0.00721355432232893
757465200	1	0.00744411045337336
757468800	2	0.00767742905287634
757472400	2	0.00758157820769522
757476000	2	0.00719157578981733
757479600	2	0.00690583919807783
757483200	2	0.00671913354655966
757486800	2	0.00653960606817728
757490400	2	0.00697964412104062
757494000	2	0.00694660653769059
757497600	2	0.00672422891080756
757501200	2	0.0065890286709334
757504800	2	0.00652994409771847
757508400	2	0.00639309374659281
757512000	2	0.00661771504425825
757515600	2	0.00661454738408187
757519200	2	0.00650079741633466
757522800	2	0.00638113026360188
757526400	2	0.00630905630217824
757530000	2	0.00623344153514298
757533600	2	0.00686828724452505
757537200	2	0.00711574001812922
757540800	2	0.0071824209627028
757544400	2	0.00717703501644449
757548000	2	0.00728901181492195
757551600	2	0.00738503136990738
757555200	3	0.00774534271346359
757558800	3	0.00771871069822878
757562400	3	0.00756552600469952
757566000	3	0.00738477045834676
757569600	3	0.00724739739279379
757573200	3	0.00721691114048485
757576800	3	0.00717378155694824
757580400	3	0.00738995158799212
757584000	3	0.00739749627352353
757587600	3	0.00729650156171965
757591200	3	0.0072963097995995
757594800	3	0.00734186204747519
757598400	3	0.00758487665592757
757602000	3	0.00780522382136278
757605600	3	0.00806514632882271
757609200	3	0.00870613063517411
757612800	3	0.00901192329756762
757616400	3	0.00925708082439063
757620000	3	0.00972395520906619
757623600	3	0.00999242957356821
757627200	3	0.0101858646106777
757630800	3	0.0102680554543046
757634400	3	0.0100648452213196
757638000	3	0.00980976464739909
757641600	4	0.00968369081991718
757645200	4	0.0102975385969644
757648800	4	0.0111547160038817
757652400	4	0.0111201664680291
757656000	4	0.0102855355181389
757659600	4	0.0095088024224649
757663200	4	0.00895375781775245
757666800	4	0.00862311385169093
757670400	4	0.00833167866985335
757674000	4	0.00826474604543926
757677600	4	0.00836580713506466
757681200	4	0.00843877338800283
757684800	4	0.00899349144229603
757688400	4	0.0094272794523619
757692000	4	0.0097160658194844
757695600	4	0.010123914022921
757699200	4	0.0102615090177917
757702800	4	0.0100459090757592
757706400	4	0.00914097269720484
757710000	4	0.00895738935179887
757713600	4	0.00845753610462484
757717200	4	0.00775867756237445
757720800	4	0.00745552186771306
757724400	4	0.00735657099528819
757728000	5	0.00707671846648475
757731600	5	0.00683979404922678
757735200	5	0.00693076157072987
757738800	5	0.00705825542146979
757742400	5	0.00732840099499721
757746000	5	0.00748310762575516
757749600	5	0.0079301086450955
757753200	5	0.00805040366674877
757756800	5	0.00783559430080409
757760400	5	0.00766965850391645
757764000	5	0.00764225091652651
757767600	5	0.00740812694891229
757771200	5	0.00737089135553767
757774800	5	0.00727048764398125
757778400	5	0.00691625377586088
757782000	5	0.00659304128762606
757785600	5	0.00631564635831708
757789200	5	0.00606513312695462
757792800	5	0.00622671618619146
757796400	5	0.00597452081811187
757800000	5	0.00612711211011702
757803600	5	0.00658411944886388
757807200	5	0.00680358455206928
757810800	5	0.00683553008445657
757814400	6	0.0069027753037121
757818000	6	0.00686910983327751
757821600	6	0.00701431223450372
757825200	6	0.00722425645330514
757828800	6	0.00733183690176735
757832400	6	0.00737207696329221
757836000	6	0.00808484970565094
757839600	6	0.00787892427505158
757843200	6	0.00707521879219638
757846800	6	0.0064132025844844
757850400	6	0.00613172862013747
