Unix	jday	Downward_Short-Wave_Rad_Flux
752112000	305	757.555749000855
752115600	305	757.555749000855
752119200	305	729.029554452566
752122800	305	681.669295593367
752126400	305	614.947777096949
752130000	305	543.57449712087
752133600	305	50.1603175206153
752137200	305	50.1603175206153
752140800	305	25.8961583792231
752144400	305	17.2542795548696
752148000	305	12.9480791896116
752151600	305	10.3515599196467
752155200	305	0
752158800	305	0
752162400	305	0
752166000	305	0
752169600	305	0
752173200	305	0
752176800	305	152.229990503312
752180400	305	152.229990503312
752184000	305	257.51494433883
752187600	305	361.8745493654
752191200	305	459.847969905869
752194800	305	546.54699522433
752198400	306	1004.80442393
752202000	306	1004.80442393
752205600	306	985.296402897264
752209200	306	945.547500248884
752212800	306	888.049098410246
752216400	306	815.777173059987
752220000	306	115.351094062297
752223600	306	115.351094062297
752227200	306	59.6353194287063
752230800	306	39.7581232926964
752234400	306	29.8151903858677
752238000	306	23.8529959732682
752241600	306	0
752245200	306	0
752248800	306	0
752252400	306	0
752256000	306	0
752259600	306	0
752263200	306	154.103704086644
752266800	306	154.103704086644
752270400	306	257.48523316309
752274000	306	359.80936084972
752277600	306	455.432773967015
752281200	306	540.083692678683
752284800	307	984.671237452577
752288400	307	984.671237452577
752292000	307	966.5950226072
752295600	307	928.957127498616
752299200	307	873.571952301452
752302800	307	803.415272722256
752306400	307	117.143855135617
752310000	307	117.143855135617
752313600	307	60.8357091962009
752317200	307	40.5563443102469
752320800	307	30.4166600363391
752324400	307	24.3346960223602
752328000	307	0
752331600	307	0
752335200	307	0
752338800	307	0
752342400	307	0
752346000	307	0
752349600	307	117.315826742926
752353200	307	117.315826742926
752356800	307	182.68493506631
752360400	307	243.155173464898
752364000	307	306.4127476896
752367600	307	363.903413820252
752371200	308	635.529596965599
752374800	308	635.529596965599
752378400	308	594.677549498023
752382000	308	544.466529144639
752385600	308	510.140510129615
752389200	308	473.497946381072
752392800	308	46.153593268196
752396400	308	46.153593268196
752400000	308	23.90851049931
752403600	308	15.9370448379299
752407200	308	11.9492330432212
