Unix	jday	Downward_Long-Wave_Rad_Flux
733622400	91	303.619784723715
733626000	91	304.529830147613
733629600	91	302.637468404008
733633200	91	302.537546839665
733636800	91	302.821664481873
733640400	91	302.804118848134
733644000	91	289.929214533215
733647600	91	289.167829835324
733651200	91	284.004370432016
733654800	91	280.667344060987
733658400	91	278.024638020728
733662000	91	275.87247663306
733665600	91	268.622991797
733669200	91	267.580196850387
733672800	91	265.43872742895
733676400	91	264.274711827513
733680000	91	263.470275208802
733683600	91	262.921592579931
733687200	91	260.631188917986
733690800	91	260.859961712936
733694400	91	261.1827415066
733698000	91	262.000101000115
733701600	91	263.11381790275
733705200	91	264.312422600757
733708800	92	273.779680954669
733712400	92	274.511233082034
733716000	92	275.23623308491
733719600	92	275.982188698309
733723200	92	276.700348378237
733726800	92	277.307695165623
733730400	92	275.601441321728
733734000	92	274.406974333617
733737600	92	273.833443728029
733741200	92	273.466353202599
733744800	92	273.626569385695
733748400	92	274.317057932851
733752000	92	288.492588567726
733755600	92	289.426669145207
733759200	92	291.378050237038
733762800	92	294.224537488052
733766400	92	296.716941347855
733770000	92	299.639051452836
733773600	92	359.28814143691
733777200	92	359.91755751988
733780800	92	368.609605618045
733784400	92	371.778989182449
733788000	92	373.058143075199
733791600	92	373.077201906933
733795200	93	367.581070278843
733798800	93	368.22171861625
733802400	93	361.885838080725
733806000	93	360.249491955603
733809600	93	358.226249518512
733813200	93	355.373237281596
733816800	93	365.014947888361
733820400	93	364.429582188696
733824000	93	365.754129622387
733827600	93	366.591250942237
733831200	93	367.381787169471
733834800	93	368.268994034435
733838400	93	381.168644995834
733842000	93	380.725778530271
733845600	93	380.380562057749
733849200	93	380.443027211778
733852800	93	380.651630176267
733856400	93	380.733644989231
733860000	93	376.422552500115
733863600	93	376.208984682097
733867200	93	373.036941386078
733870800	93	369.279520794873
733874400	93	364.831600633104
733878000	93	360.037056923725
733881600	94	340.430216015368
733885200	94	340.713103293143
733888800	94	347.164013076062
733892400	94	351.259771392204
733896000	94	348.524108075425
733899600	94	345.23948745904
733903200	94	323.695589477279
733906800	94	322.478844718053
733910400	94	323.041545682149
733914000	94	326.538315135927
733917600	94	329.950269525773
733921200	94	332.9059185858
733924800	94	338.938599963209
733928400	94	338.7840820716
733932000	94	347.446689436735
733935600	94	353.420660674439
733939200	94	358.106888279656
733942800	94	362.177257831223
733946400	94	378.599378876676
733950000	94	378.924770008489
733953600	94	377.588844620279
733957200	94	375.674370207408
733960800	94	371.534689435925
733964400	94	362.137097669973
733968000	95	313.883774630737
733971600	95	314.227718092739
733975200	95	325.245862762138
733978800	95	336.688144993764
733982400	95	342.89366799624
733986000	95	338.377547103644
733989600	95	311.015941961077
733993200	95	310.42394624711
733996800	95	308.634555145618
734000400	95	306.543211624458
734004000	95	305.003329200535
734007600	95	303.890377831713
734011200	95	300.164391277336
734014800	95	299.822380149953
734018400	95	299.896290116092
734022000	95	300.229316495627
734025600	95	300.764456388894
734029200	95	301.540410601123
734032800	95	332.30977877209
734036400	95	331.931963338744
734040000	95	333.689154641635
734043600	95	335.165453729435
734047200	95	335.853707959492
734050800	95	334.690626530762
734054400	96	305.607940544037
734058000	96	306.303652188521
734061600	96	305.669519125967
734065200	96	305.163298583098
734068800	96	304.518304245546
734072400	96	303.867958932988
734076000	96	295.125737019085
734079600	96	294.919697669867
734083200	96	296.029249681891
734086800	96	306.396259916573
734090400	96	316.006881741439
734094000	96	321.62881065991
734097600	96	371.077111655359
734101200	96	371.427113248708
734104800	96	371.799927023934
734108400	96	372.589247563762
734112000	96	372.953059374472
734115600	96	372.096096952673
734119200	96	367.156638067367
734122800	96	368.506174053545
734126400	96	368.181896011188
734130000	96	366.978860995243
734133600	96	367.806801941951
734137200	96	368.551571743804
734140800	97	370.278851850936
734144400	97	371.64696306025
734148000	97	364.91785687609
734151600	97	355.644891314723
734155200	97	347.452112561256
734158800	97	341.705113891608
734162400	97	306.712286066492
734166000	97	306.617185427252
734169600	97	317.716954381321
734173200	97	322.913393130525
734176800	97	322.997975427085
734180400	97	324.013585451785
734184000	97	371.36410346683
734187600	97	371.76983857707
734191200	97	371.892631568624
734194800	97	372.156074372327
