Unix	jday	V-component_of_wind
754704000	335	3.60967211060931
754707600	335	3.82735111100355
754711200	335	3.24651234349453
754714800	335	3.05316623071309
754718400	335	2.93589697396471
754722000	335	2.5217751281109
754725600	335	2.36513395103176
754729200	335	2.73731996076141
754732800	335	3.09219957155226
754736400	335	2.63448489764291
754740000	335	2.24146574451654
754743600	335	1.51710675255915
754747200	335	-1.00232496731477
754750800	335	-1.59168743912139
754754400	335	-1.83540283217154
754758000	335	-2.33837396264469
754761600	335	-3.28142580383531
754765200	335	-4.02886432013984
754768800	335	-3.2742718936377
754772400	335	-3.38493085086495
754776000	335	-4.66585444592246
754779600	335	-6.73830365925807
754783200	335	-8.83839035546114
754786800	335	-9.71468858702522
754790400	336	-9.40721041351843
754794000	336	-10.104299131722
754797600	336	-8.13735672518234
754801200	336	-6.35184483388217
754804800	336	-5.92748431207768
754808400	336	-5.7426229517069
754812000	336	-0.360727959957234
754815600	336	-3.12778980910693
754819200	336	-3.64166696183201
754822800	336	-2.74245041575361
754826400	336	-3.18029403555383
754830000	336	-3.7477519012927
754833600	336	-1.27829986921614
754837200	336	-3.03152902348063
754840800	336	-4.27010379112672
754844400	336	-5.04081795951294
754848000	336	-5.76797441194237
754851600	336	-5.87283326409826
754855200	336	-2.49530369294185
754858800	336	-0.334916593607849
754862400	336	2.92598759956464
754866000	336	4.99501904340844
754869600	336	5.12106172230331
754873200	336	5.35256494699539
754876800	337	2.73203228040284
754880400	337	2.99215035030398
754884000	337	2.93836794918214
754887600	337	4.18877547590172
754891200	337	4.73134703386007
754894800	337	5.0845581403115
754898400	337	3.03667283637577
754902000	337	3.48135359674039
754905600	337	3.58195272224983
754909200	337	2.98515875419667
754912800	337	2.64627715750286
754916400	337	2.53275222856406
754920000	337	1.17045979688438
754923600	337	1.60813557400928
754927200	337	2.08111316440781
754930800	337	2.04430470418654
754934400	337	1.55162698810276
754938000	337	0.992988806205736
754941600	337	-1.72104668712481
754945200	337	-1.10295122110276
754948800	337	-1.92891009516674
754952400	337	-3.03218626600839
754956000	337	-4.34495240471576
754959600	337	-5.35988492980017
754963200	338	-3.49137087184538
754966800	338	-4.70712784592397
754970400	338	-5.2411876261469
754974000	338	-5.65526282153825
754977600	338	-5.46909343889411
754981200	338	-5.15179094929471
754984800	338	-5.43625398089273
754988400	338	-4.92462617075833
754992000	338	-4.75518611311203
754995600	338	-4.76138258082622
754999200	338	-4.82820242878685
755002800	338	-4.93342547257498
755006400	338	-5.42364970390624
755010000	338	-5.45321002800044
755013600	338	-5.56543260130333
755017200	338	-5.83594450682385
755020800	338	-6.54312211596254
755024400	338	-7.32322226876174
755028000	338	-8.08740844904667
755031600	338	-8.6788139691842
755035200	338	-9.36307785595268
755038800	338	-10.2031166956147
755042400	338	-10.4796332658801
755046000	338	-10.767429310514
755049600	339	-10.654920135422
755053200	339	-12.0775672173867
755056800	339	-12.3497812761949
755060400	339	-11.0319364565115
755064000	339	-9.66240730287627
755067600	339	-7.99655111979747
755071200	339	-6.40280144668751
755074800	339	-4.80905801784037
755078400	339	-3.38914096007244
755082000	339	-2.15909541761122
755085600	339	-1.36569816284388
755089200	339	-0.454632576606224
755092800	339	0.644257194344176
755096400	339	1.34040418099707
755100000	339	1.78295886127793
755103600	339	1.82782536914482
755107200	339	0.646751675923991
755110800	339	-0.327772450028276
755114400	339	-2.44240966158645
755118000	339	-1.51480094779229
755121600	339	-0.158229824532341
755125200	339	0.979948642340819
755128800	339	1.77448672675391
755132400	339	2.73203909781433
755136000	340	3.19875910874159
755139600	340	4.20621911826867
755143200	340	4.67239259323844
755146800	340	4.81379770205008
755150400	340	5.08706298103431
755154000	340	5.32501262237558
755157600	340	3.95211367190454
755161200	340	5.29615506612164
755164800	340	5.48734702515392
755168400	340	4.75839514354346
755172000	340	3.52167721193827
755175600	340	2.29558146087972
755179200	340	1.48506961473553
755182800	340	1.15172822201557
755186400	340	1.31693742712219
755190000	340	2.55431802914845
755193600	340	3.51997295516942
755197200	340	4.22043667662763
755200800	340	3.64035024221558
755204400	340	3.57500274599322
755208000	340	2.79361318550422
755211600	340	2.19505745227032
755215200	340	1.96741853594395
755218800	340	1.64686996366735
755222400	341	1.36194379042473
755226000	341	1.37891114376039
755229600	341	1.61014127566455
755233200	341	1.88151498425173
755236800	341	1.88586096963339
755240400	341	2.13638876751517
755244000	341	3.34570504653498
755247600	341	3.48555492836424
755251200	341	3.59309001843292
755254800	341	3.53230121552682
755258400	341	2.79904978327009
755262000	341	2.12874890106539
755265600	341	1.33867590173231
755269200	341	1.35929261004674
755272800	341	1.31291635830917
755276400	341	0.763220830311327
755280000	341	-0.0107768277202056
755283600	341	-0.701660054684988
755287200	341	-0.0819360681602282
755290800	341	0.590214920728364
755294400	341	1.37555104309495
755298000	341	1.6898850009969
755301600	341	1.36691653716816
755305200	341	1.03161376793501
755308800	342	-0.488747359807717
755312400	342	-0.427097725178301
755316000	342	-0.0196264924607662
755319600	342	0.745005828762282
755323200	342	1.61163074578689
755326800	342	2.30926132326545
755330400	342	3.237508963961
755334000	342	3.78640539151631
755337600	342	4.18159496785465
755341200	342	4.02468814317947
755344800	342	3.82927465883411
755348400	342	3.5468344946672
755352000	342	1.89225659355963
755355600	342	1.82173888278887
755359200	342	1.08775740173549
755362800	342	0.355434024411979
755366400	342	-0.15696656209922
755370000	342	-0.565055668174902
755373600	342	-2.01227497307772
755377200	342	-1.38585829456843
