Unix	jday	dp
1233446400	32	240.14
1233457200	32	240.32
1233468000	32	258.92
1233478800	32	253.68
1233489600	32	246.97
1233500400	32	245.88
1233511200	32	245.74
1233522000	32	245.61
1233532800	33	245.1
1233543600	33	244.56
1233554400	33	239.14
1233565200	33	238.37
1233576000	33	238.63
1233586800	33	239.32
1233597600	33	240.5
1233608400	33	241.72
1233619200	34	242.64
1233630000	34	243.2
1233640800	34	243.59
1233651600	34	243.89
1233662400	34	243.01
1233673200	34	243.3
1233684000	34	243.6
1233694800	34	244.07
1233705600	35	244.56
1233716400	35	244.97
1233727200	35	245
1233738000	35	243.67
1233748800	35	243.22
1233759600	35	242.69
1233770400	35	242.46
1233781200	35	241.99
1233792000	36	241.12
1233802800	36	240.09
1233813600	36	239.18
1233824400	36	238.51
1233835200	36	238.56
1233846000	36	238.78
1233856800	36	239.19
1233867600	36	239.76
1233878400	37	240.5
1233889200	37	241.3
1233900000	37	242.01
1233910800	37	242.55
1233921600	37	243.02
1233932400	37	243.56
1233943200	37	244.12
1233954000	37	245.78
1233964800	38	245.74
1233975600	38	239.69
1233986400	38	238.71
1233997200	38	238.37
1234008000	38	238.36
1234018800	38	239.39
1234029600	38	239.84
1234040400	38	241.73
1234051200	39	245.84
1234062000	39	252.16
1234072800	39	258.54
1234083600	39	263.8
1234094400	39	267.65
1234105200	39	268.71
1234116000	39	248.45
1234126800	39	243.61
1234137600	40	243.01
1234148400	40	247.73
1234159200	40	246.53
1234170000	40	247.76
1234180800	40	250.69
1234191600	40	253.03
1234202400	40	254.65
1234213200	40	255.49
1234224000	41	254.04
1234234800	41	249.19
1234245600	41	237.37
1234256400	41	240.75
1234267200	41	243.2
1234278000	41	242.93
1234288800	41	244.32
1234299600	41	245.33
1234310400	42	246.07
1234321200	42	246.78
1234332000	42	247.53
1234342800	42	248.2
1234353600	42	248.92
1234364400	42	249.69
1234375200	42	247.5
1234386000	42	250.55
1234396800	43	250.39
1234407600	43	250.16
1234418400	43	247.8
1234429200	43	247.81
1234440000	43	247.72
1234450800	43	250.81
1234461600	43	251.67
1234472400	43	249.8
1234483200	44	249.17
1234494000	44	245.9
1234504800	44	251.68
1234515600	44	251.58
1234526400	44	250.17
1234537200	44	247.77
1234548000	44	245.17
1234558800	44	243.13
1234569600	45	241.59
1234580400	45	239.81
1234591200	45	237.81
1234602000	45	236.2
1234612800	45	235.37
1234623600	45	235.12
1234634400	45	238.4
1234645200	45	237.6
1234656000	46	236.89
1234666800	46	236.54
1234677600	46	236.31
1234688400	46	236
1234699200	46	235.56
1234710000	46	235.06
1234720800	46	243.72
1234731600	46	246.42
1234742400	47	245.8
1234753200	47	240.87
1234764000	47	237.56
1234774800	47	238.37
1234785600	47	239.43
1234796400	47	238.17
1234807200	47	239.36
1234818000	47	240.07
1234828800	48	240.5
1234839600	48	240.51
1234850400	48	240.18
1234861200	48	240.58
1234872000	48	240.71
1234882800	48	240.58
1234893600	48	242.75
1234904400	48	240.46
1234915200	49	241.22
1234926000	49	241.87
1234936800	49	242.28
1234947600	49	242.41
1234958400	49	242.5
1234969200	49	242.63
1234980000	49	241.29
1234990800	49	241.35
1235001600	50	241.22
1235012400	50	234.23
1235023200	50	233.7
1235034000	50	235.23
1235044800	50	232.46
1235055600	50	232.81
1235066400	50	233.35
1235077200	50	338.19
1235088000	51	330.95
1235098800	51	310.56
1235109600	51	305.74
1235120400	51	307.22
1235131200	51	308.84
1235142000	51	307.64
1235152800	51	305.2
1235163600	51	301.56
1235174400	52	302.46
1235185200	52	301.95
1235196000	52	309.48
1235206800	52	315.4
1235217600	52	302.08
1235228400	52	298.56
1235239200	52	294.91
1235250000	52	284.19
1235260800	53	279.07
1235271600	53	275.21
1235282400	53	270.68
1235293200	53	264.99
1235304000	53	259.16
1235314800	53	254.96
1235325600	53	254.31
1235336400	53	255.01
1235347200	54	259.16
1235358000	54	258.61
1235368800	54	259.47
1235379600	54	266.66
1235390400	54	267.21
1235401200	54	274.8
1235412000	54	274.2
1235422800	54	274.26
1235433600	55	280.42
1235444400	55	281.09
1235455200	55	238.49
1235466000	55	238.26
1235476800	55	238.61
1235487600	55	238.6
1235498400	55	238.32
1235509200	55	238.28
1235520000	56	238.5
1235530800	56	238.91
1235541600	56	239.5
1235552400	56	240.25
1235563200	56	241.22
1235574000	56	238.33
1235584800	56	242.58
1235595600	56	242.17
1235606400	57	241.7
1235617200	57	241.38
1235628000	57	282.05
1235638800	57	281.48
1235649600	57	282.02
1235660400	57	283.93
1235671200	57	285.08
1235682000	57	285.08
1235692800	58	284.15
1235703600	58	292.92
1235714400	58	292.91
1235725200	58	292.17
1235736000	58	241.11
1235746800	58	240.58
1235757600	58	235.38
1235768400	58	236.65
1235779200	59	237.91
1235790000	59	237.42
1235800800	59	238.79
1235811600	59	322.82
1235822400	59	342.91
1235833200	59	15.22
1235844000	59	9.6
1235854800	59	10.84
1235865600	60	8.81
