Unix	jday	dp
1249084800	213	242.47
1249095600	213	244.15
1249106400	213	246.53
1249117200	213	246.68
1249128000	213	245.8
1249138800	213	244.66
1249149600	213	243.51
1249160400	213	243.5
1249171200	214	243.39
1249182000	214	242.44
1249192800	214	262.04
1249203600	214	255.22
1249214400	214	251.31
1249225200	214	252.51
1249236000	214	251.56
1249246800	214	249.8
1249257600	215	248.39
1249268400	215	247.37
1249279200	215	246.59
1249290000	215	245.95
1249300800	215	245.3
1249311600	215	244.58
1249322400	215	243.91
1249333200	215	243.15
1249344000	216	242.49
1249354800	216	242.05
1249365600	216	242.16
1249376400	216	242.97
1249387200	216	243.85
1249398000	216	244.45
1249408800	216	245.4
1249419600	216	246.13
1249430400	217	249.43
1249441200	217	245.32
1249452000	217	244.59
1249462800	217	245.05
1249473600	217	242.85
1249484400	217	243.72
1249495200	217	244.38
1249506000	217	245.11
1249516800	218	245.64
1249527600	218	246.63
1249538400	218	247.23
1249549200	218	247.69
1249560000	218	247.63
1249570800	218	247.73
1249581600	218	247.54
1249592400	218	247.57
1249603200	219	247.29
1249614000	219	247.63
1249624800	219	247.39
1249635600	219	245.1
1249646400	219	243.59
1249657200	219	243.8
1249668000	219	243.38
1249678800	219	247.14
1249689600	220	246.02
1249700400	220	245.07
1249711200	220	244.74
1249722000	220	245.48
1249732800	220	245.05
1249743600	220	245.38
1249754400	220	244.78
1249765200	220	243.62
1249776000	221	243.35
1249786800	221	243.47
1249797600	221	243.43
1249808400	221	243.71
1249819200	221	243.63
1249830000	221	243.83
1249840800	221	244.07
1249851600	221	244.81
1249862400	222	247.22
1249873200	222	356.59
1249884000	222	353.03
1249894800	222	321.2
1249905600	222	330.6
1249916400	222	336.14
1249927200	222	355.69
1249938000	222	355.42
1249948800	223	354.89
1249959600	223	324.86
1249970400	223	307.43
1249981200	223	296.98
1249992000	223	287.06
1250002800	223	293.05
1250013600	223	355.63
1250024400	223	355.37
1250035200	224	355.58
1250046000	224	354.29
1250056800	224	351.9
1250067600	224	349.3
1250078400	224	350.71
1250089200	224	350.42
1250100000	224	350.41
1250110800	224	350.57
1250121600	225	355.48
1250132400	225	0.06
1250143200	225	0.72
1250154000	225	0.65
1250164800	225	0.04
1250175600	225	354.81
1250186400	225	353.78
1250197200	225	353.13
1250208000	226	356.69
1250218800	226	356.91
1250229600	226	356.4
1250240400	226	254.36
1250251200	226	276.33
1250262000	226	283.05
1250272800	226	275.85
1250283600	226	266.54
1250294400	227	338.84
1250305200	227	359.49
1250316000	227	5.2
1250326800	227	1.97
1250337600	227	357.1
1250348400	227	354.18
1250359200	227	346.39
1250370000	227	338.29
1250380800	228	251.55
1250391600	228	251.03
1250402400	228	282.57
1250413200	228	281.65
1250424000	228	279.65
1250434800	228	277.5
1250445600	228	276.07
1250456400	228	274.16
1250467200	229	273.23
1250478000	229	267.67
1250488800	229	267.59
1250499600	229	263.04
1250510400	229	245.88
1250521200	229	247
1250532000	229	247.4
1250542800	229	247.01
1250553600	230	245.7
1250564400	230	245.38
1250575200	230	245.88
1250586000	230	246.78
1250596800	230	247.38
1250607600	230	247.29
1250618400	230	246.52
1250629200	230	247.19
1250640000	231	244.47
1250650800	231	244.53
1250661600	231	244.67
1250672400	231	244.61
1250683200	231	244.41
1250694000	231	244.34
1250704800	231	244.59
1250715600	231	245.07
1250726400	232	245.6
1250737200	232	245.97
1250748000	232	246.12
1250758800	232	246.45
1250769600	232	245.97
1250780400	232	245.42
1250791200	232	245.23
1250802000	232	245.38
1250812800	233	245.62
1250823600	233	245.66
1250834400	233	243.72
1250845200	233	243.8
1250856000	233	244.67
1250866800	233	245.47
1250877600	233	246.27
1250888400	233	247.11
1250899200	234	247.71
1250910000	234	247.69
1250920800	234	245.65
1250931600	234	246.66
1250942400	234	247.05
1250953200	234	246.29
1250964000	234	246.85
1250974800	234	247.84
1250985600	235	248.29
1250996400	235	248.78
1251007200	235	249.05
1251018000	235	307.27
1251028800	235	249.06
1251039600	235	250.01
1251050400	235	250.49
1251061200	235	250.23
1251072000	236	249.64
1251082800	236	250.75
1251093600	236	249.68
1251104400	236	248.9
1251115200	236	248.57
1251126000	236	5
1251136800	236	5.95
1251147600	236	4.46
1251158400	237	3.17
1251169200	237	357.25
1251180000	237	351.43
1251190800	237	357.67
1251201600	237	335.9
1251212400	237	325.16
1251223200	237	302.37
1251234000	237	286.16
1251244800	238	285.04
1251255600	238	286.56
1251266400	238	285.84
1251277200	238	291.79
1251288000	238	289.17
1251298800	238	288.41
1251309600	238	287.05
1251320400	238	286.35
1251331200	239	279
1251342000	239	276.92
1251352800	239	267.51
1251363600	239	266.64
1251374400	239	266.93
1251385200	239	264.77
1251396000	239	263.86
1251406800	239	261.92
1251417600	240	259.4
1251428400	240	252.3
1251439200	240	251.42
1251450000	240	251.53
1251460800	240	250.67
1251471600	240	249.91
1251482400	240	248.55
1251493200	240	248.84
1251504000	241	247.78
1251514800	241	246.91
1251525600	241	245.87
1251536400	241	245.1
1251547200	241	244.18
1251558000	241	243.54
1251568800	241	243.04
1251579600	241	243.22
1251590400	242	243.27
1251601200	242	243.58
1251612000	242	333.58
1251622800	242	322.57
1251633600	242	313.53
1251644400	242	313.83
1251655200	242	303.68
1251666000	242	298.73
1251676800	243	290.9
1251687600	243	284.2
1251698400	243	282.84
1251709200	243	274.87
1251720000	243	271.86
1251730800	243	259.13
1251741600	243	258.43
1251752400	243	257.31
1251763200	244	268.75
