Unix	jday	dp
1125532800	244	245.15
1125543600	244	255.19
1125554400	244	258.09
1125565200	244	263.55
1125576000	244	266.82
1125586800	244	269.37
1125597600	244	269.12
1125608400	244	277.11
1125619200	245	276.92
1125630000	245	283.18
1125640800	245	264.24
1125651600	245	258.52
1125662400	245	255.8
1125673200	245	252.53
1125684000	245	248.77
1125694800	245	246.07
1125705600	246	244.89
1125716400	246	244.07
1125727200	246	242.5
1125738000	246	240.75
1125748800	246	239.76
1125759600	246	239.85
1125770400	246	240.36
1125781200	246	240.88
1125792000	247	336.7
1125802800	247	326.37
1125813600	247	287.6
1125824400	247	289.3
1125835200	247	289.7
1125846000	247	288.87
1125856800	247	296.03
1125867600	247	296.18
1125878400	248	295.93
1125889200	248	306.27
1125900000	248	307.56
1125910800	248	308.8
1125921600	248	311.77
1125932400	248	330.97
1125943200	248	338.97
1125954000	248	321.1
1125964800	249	288.87
1125975600	249	304.59
1125986400	249	305.12
1125997200	249	314.11
1126008000	249	314.32
1126018800	249	324.55
1126029600	249	321.7
1126040400	249	319.28
1126051200	250	317.77
1126062000	250	322.14
1126072800	250	320.45
1126083600	250	246.04
1126094400	250	245.25
1126105200	250	242.94
1126116000	250	242.98
1126126800	250	244.09
1126137600	251	243.9
1126148400	251	241.24
1126159200	251	241.58
1126170000	251	242.04
1126180800	251	242.23
1126191600	251	242.67
1126202400	251	242.76
1126213200	251	240.87
1126224000	252	240.97
1126234800	252	241.04
1126245600	252	241.18
1126256400	252	241.37
1126267200	252	241.88
1126278000	252	242.63
1126288800	252	243.84
1126299600	252	244.87
1126310400	253	247.04
1126321200	253	248.07
1126332000	253	246.7
1126342800	253	247.05
1126353600	253	248.21
1126364400	253	248.45
1126375200	253	248.78
1126386000	253	249.25
1126396800	254	251.68
1126407600	254	249.3
1126418400	254	248.83
1126429200	254	248.76
1126440000	254	249.52
1126450800	254	247.92
1126461600	254	247.15
1126472400	254	246.98
1126483200	255	246.81
1126494000	255	247.08
1126504800	255	246.48
1126515600	255	246.09
1126526400	255	245.75
1126537200	255	245.45
1126548000	255	244.87
1126558800	255	243.89
1126569600	256	242.75
1126580400	256	242.04
1126591200	256	241.7
1126602000	256	241.38
1126612800	256	241.3
1126623600	256	241.37
1126634400	256	241.52
1126645200	256	298.21
1126656000	257	300.47
1126666800	257	301.97
1126677600	257	303.66
1126688400	257	305.26
1126699200	257	308.28
1126710000	257	267.58
1126720800	257	286.58
1126731600	257	284.89
1126742400	258	290.36
1126753200	258	288.83
1126764000	258	287.31
1126774800	258	285.2
1126785600	258	292.33
1126796400	258	291.1
1126807200	258	289.55
1126818000	258	287.6
1126828800	259	285.78
1126839600	259	284.69
1126850400	259	283.9
1126861200	259	282.32
1126872000	259	280.18
1126882800	259	265.45
1126893600	259	265.28
1126904400	259	265.56
1126915200	260	264.85
1126926000	260	264.6
1126936800	260	265.22
1126947600	260	266.52
1126958400	260	267.87
1126969200	260	269.66
1126980000	260	265.85
1126990800	260	263.12
1127001600	261	262.23
1127012400	261	262.77
1127023200	261	263.53
1127034000	261	272.2
1127044800	261	250.88
1127055600	261	255.22
1127066400	261	254.14
1127077200	261	253.46
1127088000	262	255.69
1127098800	262	268.52
1127109600	262	260.07
1127120400	262	253.03
1127131200	262	249.28
1127142000	262	246.83
1127152800	262	244.95
1127163600	262	242.13
1127174400	263	241.06
1127185200	263	240.51
1127196000	263	240.33
1127206800	263	239.43
1127217600	263	239.83
1127228400	263	240.3
1127239200	263	240.87
1127250000	263	241.99
1127260800	264	242.54
1127271600	264	243.1
1127282400	264	240.57
1127293200	264	241.13
1127304000	264	241.75
1127314800	264	242.61
1127325600	264	243.45
1127336400	264	243.44
1127347200	265	242.89
1127358000	265	242.29
1127368800	265	249.13
1127379600	265	249.33
1127390400	265	248.87
1127401200	265	249.07
1127412000	265	246.85
1127422800	265	246.86
1127433600	266	246.72
1127444400	266	246.74
1127455200	266	246.36
1127466000	266	246
1127476800	266	245.78
1127487600	266	245.56
1127498400	266	245.15
1127509200	266	244.32
1127520000	267	244.09
1127530800	267	243.53
1127541600	267	242.88
1127552400	267	242.35
1127563200	267	241.99
1127574000	267	241.75
1127584800	267	241.58
1127595600	267	241.36
1127606400	268	241.26
1127617200	268	241.38
1127628000	268	241.33
1127638800	268	241.15
1127649600	268	241.07
1127660400	268	241.35
1127671200	268	241.07
1127682000	268	242.26
1127692800	269	237.76
1127703600	269	239.21
1127714400	269	240.55
1127725200	269	241.63
1127736000	269	242
1127746800	269	239.81
1127757600	269	240.45
1127768400	269	240.48
1127779200	270	240.16
1127790000	270	239.9
1127800800	270	240.14
1127811600	270	240.75
1127822400	270	241.39
1127833200	270	241.65
1127844000	270	241.4
1127854800	270	240.79
1127865600	271	240.26
1127876400	271	239.93
1127887200	271	239.91
1127898000	271	240.09
1127908800	271	240.24
1127919600	271	240.05
1127930400	271	239.8
1127941200	271	239.72
1127952000	272	239.84
1127962800	272	239.93
1127973600	272	239.97
1127984400	272	239.93
1127995200	272	239.88
1128006000	272	239.79
1128016800	272	239.76
1128027600	272	239.84
1128038400	273	240.04
1128049200	273	337.12
1128060000	273	326.43
1128070800	273	309.75
1128081600	273	311.28
1128092400	273	312.74
1128103200	273	317.3
1128114000	273	311.49
1128124800	274	274.07
