Unix	jday	dp
1214870400	183	245.41
1214881200	183	243.3
1214892000	183	242.01
1214902800	183	243.05
1214913600	183	243.92
1214924400	183	244.39
1214935200	183	244.87
1214946000	183	245.17
1214956800	184	246.41
1214967600	184	246.5
1214978400	184	276.65
1214989200	184	281.85
1.215e+09	184	285.47
1215010800	184	273.68
1215021600	184	274.47
1215032400	184	275.57
1215043200	185	274.75
1215054000	185	273.88
1215064800	185	268.67
1215075600	185	268.82
1215086400	185	268.44
1215097200	185	263.78
1215108000	185	262.35
1215118800	185	261.02
1215129600	186	259.32
1215140400	186	256.67
1215151200	186	253.57
1215162000	186	254.26
1215172800	186	253.22
1215183600	186	258.73
1215194400	186	257.94
1215205200	186	256.56
1215216000	187	254.92
1215226800	187	253.02
1215237600	187	248.27
1215248400	187	246.9
1215259200	187	245.84
1215270000	187	245.29
1215280800	187	244.02
1215291600	187	241.74
1215302400	188	239.95
1215313200	188	239.57
1215324000	188	241.11
1215334800	188	240.15
1215345600	188	239.26
1215356400	188	238.7
1215367200	188	238.53
1215378000	188	247.87
1215388800	189	247.35
1215399600	189	247.05
1215410400	189	246.91
1215421200	189	245.07
1215432000	189	243.02
1215442800	189	238.64
1215453600	189	238.35
1215464400	189	237.94
1215475200	190	238
1215486000	190	238.46
1215496800	190	239.25
1215507600	190	240.04
1215518400	190	240.72
1215529200	190	244.97
1215540000	190	246.38
1215550800	190	248.08
1215561600	191	245.89
1215572400	191	246.96
1215583200	191	245.81
1215594000	191	247.41
1215604800	191	243.74
1215615600	191	244.43
1215626400	191	244.08
1215637200	191	243.13
1215648000	192	242.64
1215658800	192	242.98
1215669600	192	243.38
1215680400	192	244.63
1215691200	192	0.57
1215702000	192	355.83
1215712800	192	350.31
1215723600	192	314.27
1215734400	193	318.51
1215745200	193	327.43
1215756000	193	328.4
1215766800	193	334.58
1215777600	193	334.58
1215788400	193	332.89
1215799200	193	330.42
1215810000	193	326.43
1215820800	194	320.16
1215831600	194	312.52
1215842400	194	306.72
1215853200	194	301.46
1215864000	194	284.86
1215874800	194	284.03
1215885600	194	283.15
1215896400	194	281.85
1215907200	195	279.82
1215918000	195	276.79
1215928800	195	261.32
1215939600	195	266.75
1215950400	195	261.57
1215961200	195	257.54
1215972000	195	248.48
1215982800	195	245.62
1215993600	196	243.54
1216004400	196	241.9
1216015200	196	240.68
1216026000	196	239.67
1216036800	196	238.77
1216047600	196	237.83
1216058400	196	237.03
1216069200	196	235.35
1216080000	197	234.95
1216090800	197	234.58
1216101600	197	234.31
1216112400	197	234.12
1216123200	197	234.05
1216134000	197	233.91
1216144800	197	233.68
1216155600	197	233.82
1216166400	198	233.58
1216177200	198	233.35
1216188000	198	233.33
1216198800	198	233.47
1216209600	198	233.82
1216220400	198	234.27
1216231200	198	234.87
1216242000	198	324.36
1216252800	199	328.91
1216263600	199	336.38
1216274400	199	339.91
1216285200	199	339.54
1216296000	199	338.1
1216306800	199	335.66
1216317600	199	331.17
1216328400	199	324.95
1216339200	200	234.16
1216350000	200	235.35
1216360800	200	236.33
1216371600	200	239.28
1216382400	200	239.7
1216393200	200	239.8
1216404000	200	239.53
1216414800	200	4.67
1216425600	201	0.17
1216436400	201	359.06
1216447200	201	0.69
1216458000	201	0.51
1216468800	201	359.03
1216479600	201	356.83
1216490400	201	354.07
1216501200	201	341.07
1216512000	202	315.3
1216522800	202	303.18
1216533600	202	291.35
1216544400	202	281.29
1216555200	202	280.04
1216566000	202	282.48
1216576800	202	279.75
1216587600	202	278.53
1216598400	203	278.99
1216609200	203	275.61
1216620000	203	277.97
1216630800	203	278.78
1216641600	203	277.25
1216652400	203	277.72
1216663200	203	276.13
1216674000	203	337.46
1216684800	204	316.59
1216695600	204	310.02
1216706400	204	313.06
1216717200	204	306.88
1216728000	204	294.03
1216738800	204	291.01
1216749600	204	291.07
1216760400	204	289.99
1216771200	205	283.45
1216782000	205	277.27
1216792800	205	267.37
1216803600	205	259.79
1216814400	205	255.1
1216825200	205	252.82
1216836000	205	251.18
1216846800	205	248.27
1216857600	206	245.54
1216868400	206	242.52
1216879200	206	241.04
1216890000	206	240.28
1216900800	206	239.68
1216911600	206	239.17
1216922400	206	238.79
1216933200	206	238.7
1216944000	207	238.48
1216954800	207	238
1216965600	207	237.54
1216976400	207	237.14
1216987200	207	236.84
1216998000	207	238.02
1217008800	207	237.94
1217019600	207	237.77
1217030400	208	237.73
1217041200	208	238
1217052000	208	238.45
1217062800	208	238.51
1217073600	208	237.52
1217084400	208	238.6
1217095200	208	240.57
1217106000	208	245.05
1217116800	209	245.34
1217127600	209	249.28
1217138400	209	246.96
1217149200	209	248.71
1217160000	209	250.54
1217170800	209	251.39
1217181600	209	250.99
1217192400	209	250.69
1217203200	210	249.55
1217214000	210	248.59
1217224800	210	247.79
1217235600	210	248.29
1217246400	210	248.63
1217257200	210	248.74
1217268000	210	246.18
1217278800	210	246.15
1217289600	211	246.1
1217300400	211	246.1
1217311200	211	246.15
1217322000	211	246.42
1217332800	211	246.77
1217343600	211	246.87
1217354400	211	237.47
1217365200	211	238.85
1217376000	212	239.04
1217386800	212	237.6
1217397600	212	239.09
1217408400	212	238.63
1217419200	212	238.41
1217430000	212	235.38
1217440800	212	236.08
1217451600	212	237.14
1217462400	213	239.02
1217473200	213	277.88
1217484000	213	335.84
1217494800	213	347.94
1217505600	213	346.22
1217516400	213	343.09
1217527200	213	336.6
1217538000	213	324.9
1217548800	214	247.68
