Unix	jday	dp
1128124800	274	274.07
1128135600	274	270.1
1128146400	274	267.8
1128157200	274	272.94
1128168000	274	271.99
1128178800	274	270.38
1128189600	274	268.5
1128200400	274	266.59
1128211200	275	264.54
1128222000	275	268.29
1128232800	275	266.58
1128243600	275	246.01
1128254400	275	244.67
1128265200	275	247.65
1128276000	275	244.16
1128286800	275	246.17
1128297600	276	244.68
1128308400	276	244.32
1128319200	276	243.52
1128330000	276	243.54
1128340800	276	242.49
1128351600	276	242.18
1128362400	276	241.53
1128373200	276	241.17
1128384000	277	240.95
1128394800	277	241.45
1128405600	277	242.07
1128416400	277	242.89
1128427200	277	243.24
1128438000	277	244.3
1128448800	277	244.94
1128459600	277	245.37
1128470400	278	247.05
1128481200	278	249.18
1128492000	278	255.28
1128502800	278	256.09
1128513600	278	257.11
1128524400	278	257.54
1128535200	278	256.78
1128546000	278	257.98
1128556800	279	255.93
1128567600	279	252.3
1128578400	279	250.12
1128589200	279	249.72
1128600000	279	249.73
1128610800	279	250.14
1128621600	279	248.37
1128632400	279	248.46
1128643200	280	248.42
1128654000	280	244.01
1128664800	280	243.93
1128675600	280	244.08
1128686400	280	244.49
1128697200	280	247.17
1128708000	280	250.34
1128718800	280	252.7
1128729600	281	254.76
1128740400	281	257.01
1128751200	281	256.33
1128762000	281	255.75
1128772800	281	254.91
1128783600	281	253
1128794400	281	250.63
1128805200	281	248.67
1128816000	282	247.27
1128826800	282	246.1
1128837600	282	244.97
1128848400	282	243.84
1128859200	282	242.85
1128870000	282	242.23
1128880800	282	241.72
1128891600	282	2.46
1128902400	283	350.55
1128913200	283	337.73
1128924000	283	324.79
1128934800	283	316.92
1128945600	283	316.95
1128956400	283	316.4
1128967200	283	316.4
1128978000	283	308.93
1128988800	284	307.87
1128999600	284	303.33
1129010400	284	296.96
1129021200	284	289.31
1129032000	284	291.17
1129042800	284	240.64
1129053600	284	240.52
1129064400	284	239.56
1129075200	285	239.4
1129086000	285	239.33
1129096800	285	253.99
1129107600	285	253.83
1129118400	285	252.73
1129129200	285	253.26
1129140000	285	251.94
1129150800	285	251.35
1129161600	286	250.5
1129172400	286	250.54
1129183200	286	250.25
1129194000	286	250.87
1129204800	286	249.46
1129215600	286	249.48
1129226400	286	249.22
1129237200	286	249.07
1129248000	287	248.92
1129258800	287	248.82
1129269600	287	248.42
1129280400	287	248.3
1129291200	287	248.17
1129302000	287	247.86
1129312800	287	247.31
1129323600	287	247.07
1129334400	288	246.65
1129345200	288	246.22
1129356000	288	247.94
1129366800	288	249.4
1129377600	288	247.82
1129388400	288	247.03
1129399200	288	245.89
1129410000	288	244.99
1129420800	289	244
1129431600	289	243.43
1129442400	289	243
1129453200	289	242.47
1129464000	289	242.22
1129474800	289	242.2
1129485600	289	242.23
1129496400	289	242.28
1129507200	290	242.23
1129518000	290	242.39
1129528800	290	242.57
1129539600	290	242.7
1129550400	290	242.64
1129561200	290	242.24
1129572000	290	241.67
1129582800	290	241.21
1129593600	291	240.97
1129604400	291	240.82
1129615200	291	240.76
1129626000	291	240.78
1129636800	291	240.42
1129647600	291	240.15
1129658400	291	240.01
1129669200	291	240.17
1129680000	292	240.5
1129690800	292	240.72
1129701600	292	240.78
1129712400	292	240.62
1129723200	292	240.33
1129734000	292	239.9
1129744800	292	239.4
1129755600	292	238.95
1129766400	293	238.65
1129777200	293	238.53
1129788000	293	238.64
1129798800	293	238.34
1129809600	293	238.17
1129820400	293	238.05
1129831200	293	238.14
1129842000	293	238.4
1129852800	294	238.99
1129863600	294	239.73
1129874400	294	240.44
1129885200	294	240.98
1129896000	294	241.27
1129906800	294	241.29
1129917600	294	243.02
1129928400	294	244.37
1129939200	295	236
1129950000	295	231.93
1129960800	295	233.48
1129971600	295	235.02
1129982400	295	236.03
1129993200	295	234.25
1130004000	295	235.45
1130014800	295	236.29
1130025600	296	236.9
1130036400	296	237.26
1130047200	296	237.59
1130058000	296	237.86
1130068800	296	238.13
1130079600	296	238.99
1130090400	296	235.91
1130101200	296	236.47
1130112000	297	237.26
1130122800	297	238.06
1130133600	297	238.94
1130144400	297	236.26
1130155200	297	236.72
1130166000	297	237.2
1130176800	297	237.7
1130187600	297	244.92
1130198400	298	246.63
1130209200	298	247.14
1130220000	298	245.16
1130230800	298	244.02
1130241600	298	245
1130252400	298	247.16
1130263200	298	243.21
1130274000	298	244.09
1130284800	299	246.02
1130295600	299	249.17
1130306400	299	253.06
1130317200	299	257.4
1130328000	299	261.8
1130338800	299	266.38
1130349600	299	270.51
1130360400	299	274.53
1130371200	300	279.85
1130382000	300	284.82
1130392800	300	287.58
1130403600	300	287.59
1130414400	300	290.38
1130425200	300	291.16
1130436000	300	292.37
1130446800	300	293.49
1130457600	301	294.14
1130468400	301	293.98
1130479200	301	292.5
1130490000	301	289.44
1130500800	301	286.86
1130511600	301	291.84
1130522400	301	291.6
1130533200	301	292.64
1130544000	302	293.79
1130554800	302	252.47
1130565600	302	252.2
1130576400	302	250.51
1130587200	302	250.12
1130598000	302	250.08
1130608800	302	247.6
1130619600	302	248.13
1130630400	303	249.17
1130641200	303	247.11
1130652000	303	248.03
1130662800	303	248.89
1130673600	303	249.28
1130684400	303	249.04
1130695200	303	248.58
1130706000	303	248.21
1130716800	304	248.14
1130727600	304	247.65
1130738400	304	247.3
1130749200	304	247.31
1130760000	304	247.67
1130770800	304	246.75
1130781600	304	246.8
1130792400	304	247.23
1130803200	305	247.7
