Unix	jday	dp
1112313600	91	244.01
1112324400	91	243.1
1112335200	91	241.76
1112346000	91	239.96
1112356800	91	235.43
1112367600	91	235.52
1112378400	91	235.88
1112389200	91	236.09
1112400000	92	236.2
1112410800	92	236.56
1112421600	92	237.27
1112432400	92	237.39
1112443200	92	235.07
1112454000	92	234.88
1112464800	92	235.56
1112475600	92	232.22
1112486400	93	232.69
1112497200	93	237.65
1112508000	93	237.54
1112518800	93	237.62
1112529600	93	237.99
1112540400	93	241.53
1112551200	93	241.37
1112562000	93	241.39
1112572800	94	241.41
1112583600	94	241.39
1112594400	94	271.45
1112605200	94	251.3
1112616000	94	247.91
1112626800	94	250.29
1112637600	94	251.42
1112648400	94	254.27
1112659200	95	256.59
1112670000	95	258.08
1112680800	95	258.46
1112691600	95	250.15
1112702400	95	249.04
1112713200	95	247.5
1112724000	95	246.41
1112734800	95	246.25
1112745600	96	245.56
1112756400	96	244.81
1112767200	96	243.89
1112778000	96	242.95
1112788800	96	242.1
1112799600	96	241.23
1112810400	96	240.45
1112821200	96	239.58
1112832000	97	239.77
1112842800	97	239.28
1112853600	97	238.92
1112864400	97	238.4
1112875200	97	237.78
1112886000	97	237.27
1112896800	97	234.48
1112907600	97	235.28
1112918400	98	236.16
1112929200	98	236.89
1112940000	98	237.74
1112950800	98	238.46
1112961600	98	238.87
1112972400	98	238.91
1112983200	98	238.9
1112994000	98	238.67
1113004800	99	239.07
1113015600	99	239.15
1113026400	99	239.12
1113037200	99	238.91
1113048000	99	238.65
1113058800	99	238.32
1113069600	99	238.11
1113080400	99	237.91
1113091200	100	237.56
1113102000	100	236.88
1113112800	100	235.89
1113123600	100	237.55
1113134400	100	237.21
1113145200	100	231.29
1113156000	100	232.01
1113166800	100	232.32
1113177600	101	232.31
1113188400	101	231.52
1113199200	101	232.48
1113210000	101	233.31
1113220800	101	234.11
1113231600	101	234.77
1113242400	101	235.22
1113253200	101	235.2
1113264000	102	234.88
1113274800	102	235.13
1113285600	102	235.43
1113296400	102	235.64
1113307200	102	236.15
1113318000	102	237.22
1113328800	102	238.08
1113339600	102	238.69
1113350400	103	238.22
1113361200	103	237.25
1113372000	103	236.64
1113382800	103	235.94
1113393600	103	237.39
1113404400	103	239.08
1113415200	103	240.4
1113426000	103	241.65
1113436800	104	242.24
1113447600	104	240.73
1113458400	104	241.37
1113469200	104	241.68
1113480000	104	241.75
1113490800	104	241.59
1113501600	104	241.6
1113512400	104	241.84
1113523200	105	242.16
1113534000	105	242.35
1113544800	105	242.46
1113555600	105	242.44
1113566400	105	242.29
1113577200	105	241.48
1113588000	105	241.36
1113598800	105	241.26
1113609600	106	241.16
1113620400	106	240.89
1113631200	106	240.78
1113642000	106	240.94
1113652800	106	241.42
1113663600	106	241.69
1113674400	106	241.36
1113685200	106	241.58
1113696000	107	241.86
1113706800	107	241.86
1113717600	107	237.33
1113728400	107	237.6
1113739200	107	238.3
1113750000	107	238.66
1113760800	107	240.73
1113771600	107	242.31
1113782400	108	242.98
1113793200	108	240.95
1113804000	108	242.05
1113814800	108	243.75
1113825600	108	243.61
1113836400	108	241.79
1113847200	108	241.96
1113858000	108	242.17
1113868800	109	242.12
1113879600	109	242.59
1113890400	109	241.44
1113901200	109	241.29
1113912000	109	241.5
1113922800	109	241.75
1113933600	109	241.57
1113944400	109	241.19
1113955200	110	241.25
1113966000	110	241.13
1113976800	110	241.25
1113987600	110	241.34
1113998400	110	241.46
1114009200	110	241.61
1114020000	110	263.16
1114030800	110	252.35
1114041600	111	252.29
1114052400	111	238.18
1114063200	111	239.83
1114074000	111	240.62
1114084800	111	240.94
1114095600	111	241.02
1114106400	111	241.04
1114117200	111	240.78
1114128000	112	240.3
1114138800	112	239.9
1114149600	112	240.06
1114160400	112	240.41
1114171200	112	240.6
1114182000	112	240.73
1114192800	112	240.98
1114203600	112	241.03
1114214400	113	240.82
1114225200	113	240.56
1114236000	113	240.46
1114246800	113	246.59
1114257600	113	243.93
1114268400	113	241.89
1114279200	113	242.87
1114290000	113	241.95
1114300800	114	240.5
1114311600	114	239.2
1114322400	114	239.01
1114333200	114	235.46
1114344000	114	238.64
1114354800	114	238.15
1114365600	114	237.49
1114376400	114	236.81
1114387200	115	236.66
1114398000	115	237.05
1114408800	115	237.83
1114419600	115	238.66
1114430400	115	238.26
1114441200	115	238.56
1114452000	115	239.23
1114462800	115	239.88
1114473600	116	240.33
1114484400	116	242.8
1114495200	116	242.46
1114506000	116	241.89
1114516800	116	240.97
1114527600	116	245.56
1114538400	116	251.72
1114549200	116	260.2
1114560000	117	240
1114570800	117	260.61
1114581600	117	258.22
1114592400	117	240.89
1114603200	117	241.57
1114614000	117	242.92
1114624800	117	243.22
1114635600	117	242.6
1114646400	118	242.85
1114657200	118	243.02
1114668000	118	243.11
1114678800	118	243.04
1114689600	118	242.8
1114700400	118	242.63
1114711200	118	242.43
1114722000	118	241.9
1114732800	119	241.03
1114743600	119	240
1114754400	119	239.11
1114765200	119	238.51
1114776000	119	238.78
1114786800	119	239.89
1114797600	119	241.27
1114808400	119	242.05
1114819200	120	240.74
1114830000	120	254.19
1114840800	120	249.67
1114851600	120	250.29
1114862400	120	241.73
1114873200	120	244.34
1114884000	120	246.72
1114894800	120	248.03
1114905600	121	245.56
