Unix	jday	dp
1212278400	153	239.35
1212289200	153	238.97
1212300000	153	238.46
1212310800	153	238.19
1212321600	153	238.03
1212332400	153	237.67
1212343200	153	237.56
1212354000	153	239.38
1212364800	154	240.39
1212375600	154	241.41
1212386400	154	242.17
1212397200	154	242.79
1212408000	154	243.23
1212418800	154	243.13
1212429600	154	242.6
1212440400	154	241.73
1212451200	155	240.73
1212462000	155	239.79
1212472800	155	239.15
1212483600	155	253.2
1212494400	155	247.77
1212505200	155	244.76
1212516000	155	244.14
1212526800	155	243.47
1212537600	156	239.86
1212548400	156	235.35
1212559200	156	238.39
1212570000	156	235.06
1212580800	156	234.8
1212591600	156	234.98
1212602400	156	235.18
1212613200	156	235.98
1212624000	157	236.78
1212634800	157	237.93
1212645600	157	238.97
1212656400	157	240.29
1212667200	157	241.31
1212678000	157	242.04
1212688800	157	239.93
1212699600	157	240.08
1212710400	158	240.12
1212721200	158	240.04
1212732000	158	239.96
1212742800	158	237.52
1212753600	158	236.5
1212764400	158	240.15
1212775200	158	235.97
1212786000	158	237.7
1212796800	159	237.96
1212807600	159	254.92
1212818400	159	244.16
1212829200	159	240.41
1212840000	159	237.56
1212850800	159	238.81
1212861600	159	239.9
1212872400	159	240.98
1212883200	160	241.5
1212894000	160	241.69
1212904800	160	241.36
1212915600	160	241.28
1212926400	160	241.24
1212937200	160	239.9
1212948000	160	239.87
1212958800	160	239.84
1212969600	161	239.86
1212980400	161	239.82
1212991200	161	239.79
1213002000	161	239.83
1213012800	161	240.69
1213023600	161	240.89
1213034400	161	240.71
1213045200	161	239.89
1213056000	162	239.05
1213066800	162	238.43
1213077600	162	237.97
1213088400	162	237.57
1213099200	162	237.92
1213110000	162	240.15
1213120800	162	238.04
1213131600	162	239.32
1213142400	163	240.22
1213153200	163	241.22
1213164000	163	238.74
1213174800	163	239.33
1213185600	163	239.91
1213196400	163	240.3
1213207200	163	240.55
1213218000	163	240.55
1213228800	164	240.34
1213239600	164	240.18
1213250400	164	240.79
1213261200	164	242.29
1213272000	164	243.54
1213282800	164	243.62
1213293600	164	243.64
1213304400	164	268.89
1213315200	165	271.39
1213326000	165	273.82
1213336800	165	284.39
1213347600	165	286.95
1213358400	165	243.09
1213369200	165	244.01
1213380000	165	243.93
1213390800	165	245.27
1213401600	166	245.67
1213412400	166	245.98
1213423200	166	246.21
1213434000	166	246.65
1213444800	166	248
1213455600	166	254.68
1213466400	166	249.57
1213477200	166	248.5
1213488000	167	247.39
1213498800	167	247.18
1213509600	167	246.35
1213520400	167	246.19
1213531200	167	246.13
1213542000	167	246.04
1213552800	167	245.76
1213563600	167	245.42
1213574400	168	245.14
1213585200	168	244.89
1213596000	168	245.31
1213606800	168	244.53
1213617600	168	244.22
1213628400	168	244.57
1213639200	168	244.89
1213650000	168	244.22
1213660800	169	244.3
1213671600	169	242.94
1213682400	169	242.26
1213693200	169	241.98
1213704000	169	241.73
1213714800	169	237.61
1213725600	169	237.47
1213736400	169	238.95
1213747200	170	240.08
1213758000	170	241.29
1213768800	170	241.78
1213779600	170	242.18
1213790400	170	242.05
1213801200	170	241.83
1213812000	170	241.4
1213822800	170	241.49
1213833600	171	240.59
1213844400	171	240.29
1213855200	171	240.3
1213866000	171	240.59
1213876800	171	241.11
1213887600	171	241.65
1213898400	171	240.51
1213909200	171	240.91
1213920000	172	241.25
1213930800	172	241.35
1213941600	172	241.4
1213952400	172	241.66
1213963200	172	242.12
1213974000	172	246.89
1213984800	172	241.59
1213995600	172	243.55
1214006400	173	243.06
1214017200	173	245.36
1214028000	173	244.63
1214038800	173	241.27
1214049600	173	359.8
1214060400	173	356.99
1214071200	173	359.22
1214082000	173	352.38
1214092800	174	353.65
1214103600	174	356.06
1214114400	174	0.5
1214125200	174	238.63
1214136000	174	237.8
1214146800	174	238.41
1214157600	174	240.35
1214168400	174	242.92
1214179200	175	245.4
1214190000	175	246.32
1214200800	175	246.71
1214211600	175	246.46
1214222400	175	245.76
1214233200	175	245.17
1214244000	175	254.92
1214254800	175	253.16
1214265600	176	251.75
1214276400	176	251.32
1214287200	176	250.87
1214298000	176	249.64
1214308800	176	249.04
1214319600	176	247.95
1214330400	176	246.15
1214341200	176	244.47
1214352000	177	243.03
1214362800	177	242.04
1214373600	177	241.36
1214384400	177	261.78
1214395200	177	261.84
1214406000	177	261.59
1214416800	177	252.93
1214427600	177	253.25
1214438400	178	264.13
1214449200	178	256.42
1214460000	178	254.49
1214470800	178	252.32
1214481600	178	250.07
1214492400	178	248.41
1214503200	178	246.57
1214514000	178	245.22
1214524800	179	244.21
1214535600	179	246.19
1214546400	179	246.03
1214557200	179	245.85
1214568000	179	248.09
1214578800	179	258.64
1214589600	179	261.53
1214600400	179	261.88
1214611200	180	266.74
1214622000	180	260.45
1214632800	180	251.01
1214643600	180	249.88
1214654400	180	248.88
1214665200	180	248.81
1214676000	180	247.54
1214686800	180	247.1
1214697600	181	246.26
1214708400	181	246.95
1214719200	181	245.95
1214730000	181	245.18
1214740800	181	244.45
1214751600	181	244.51
1214762400	181	244.79
1214773200	181	244.77
1214784000	182	244.11
1214794800	182	243.82
1214805600	182	244.09
1214816400	182	244.74
1214827200	182	244.25
1214838000	182	244.08
1214848800	182	244.28
1214859600	182	244.83
1214870400	183	245.41
