Unix	jday	Downward_Long.Wave_Rad_Flux
631152000	1	348.86472538423
631155600	1	350.651200253352
631159200	1	338.932381415145
631162800	1	333.78338571358
631166400	1	332.95407213928
631170000	1	332.384871059456
631173600	1	358.442923527597
631177200	1	356.821567559401
631180800	1	355.375297895801
631184400	1	353.815297490471
631188000	1	349.898760880125
631191600	1	339.37644750912
631195200	1	302.465057646021
631198800	1	303.259522513054
631202400	1	306.009849809258
631206000	1	304.659636993911
631209600	1	299.448437716396
631213200	1	294.207942221345
631216800	1	271.273932903036
631220400	1	274.535666988965
631224000	1	280.158994161162
631227600	1	293.143215254677
631231200	1	307.644849162167
631234800	1	317.00132389212
631238400	2	329.014878792207
631242000	2	332.618581321623
631245600	2	331.22728956434
631249200	2	331.973712826351
631252800	2	331.936846003817
631256400	2	331.530435074112
631260000	2	318.914846234222
631263600	2	317.101145647418
631267200	2	312.549177634422
631270800	2	308.700625153574
631274400	2	304.891024134562
631278000	2	302.258899259603
631281600	2	284.639516114057
631285200	2	283.97137007847
631288800	2	282.439433116928
631292400	2	281.455604952919
631296000	2	280.463613976961
631299600	2	279.462558400832
631303200	2	276.729626040931
631306800	2	279.219480777632
631310400	2	281.324565861923
631314000	2	283.976681650025
631317600	2	287.047983217711
631321200	2	290.360239561261
631324800	3	315.794095022157
631328400	3	319.301730933286
631332000	3	319.108753538708
631335600	3	319.820385855719
631339200	3	320.478108385913
631342800	3	321.015653878732
631346400	3	333.812337650656
631350000	3	332.750842644317
631353600	3	331.525561368665
631357200	3	328.648469029014
631360800	3	326.212899774298
631364400	3	323.920956254224
631368000	3	319.624978640332
631371600	3	318.690245476694
631375200	3	327.648848134143
631378800	3	331.117528696028
631382400	3	328.52826401819
631386000	3	325.852404906482
631389600	3	335.986625603006
631393200	3	338.080528477896
631396800	3	338.460567151597
631400400	3	337.60008021948
631404000	3	338.085304011944
631407600	3	339.302713368228
631411200	4	359.848773320676
631414800	4	359.711557269713
631418400	4	357.455872368498
631422000	4	354.39822216174
631425600	4	353.55984203396
631429200	4	353.077859370846
631432800	4	343.780883274651
631436400	4	342.426685886002
631440000	4	330.584290174262
631443600	4	327.99850592895
631447200	4	324.861271120956
631450800	4	322.577264858979
631454400	4	291.186468564427
631458000	4	289.613982004698
631461600	4	285.079714221911
631465200	4	282.009323722853
631468800	4	279.885003985061
631472400	4	278.234879209834
631476000	4	276.712201895133
631479600	4	279.055022720914
631483200	4	286.519934662558
631486800	4	292.399914887984
631490400	4	295.239131991296
631494000	4	297.240068368642
631497600	5	298.221993533099
631501200	5	299.393466645747
631504800	5	299.398695876897
631508400	5	304.056702392036
631512000	5	313.712557542476
631515600	5	321.387773419119
631519200	5	312.467468212251
631522800	5	311.441038358494
631526400	5	301.376967929767
631530000	5	297.043724503583
631533600	5	294.552496514495
631537200	5	293.68750255049
631540800	5	297.95602880129
631544400	5	297.038848701199
631548000	5	291.690565243034
631551600	5	288.910266342159
631555200	5	288.316659058789
631558800	5	288.091034882119
631562400	5	281.869310792285
631566000	5	284.532953047954
631569600	5	284.091943577531
631573200	5	284.279299061462
631576800	5	284.87456893286
631580400	5	285.564082656805
631584000	6	297.031475939396
631587600	6	297.618000364999
631591200	6	298.547022641516
631594800	6	299.264360155176
631598400	6	299.686642633014
631602000	6	299.791428306839
631605600	6	299.709528198061
631609200	6	297.803670103273
631612800	6	297.492778906302
631616400	6	304.723472016912
631620000	6	308.462755980891
631623600	6	311.794678895485
631627200	6	358.781337941566
631630800	6	358.888637941027
631634400	6	360.546202423896
631638000	6	360.955492675961
631641600	6	360.93768369034
631645200	6	360.60845873546
631648800	6	359.352304317422
631652400	6	359.717188930758
631656000	6	357.713244109632
631659600	6	357.468295956377
631663200	6	358.507963883474
631666800	6	358.142481125333
631670400	7	305.405016931945
631674000	7	307.226724374168
631677600	7	309.887512427285
631681200	7	311.122399752338
631684800	7	311.721215545333
631688400	7	311.874099417902
631692000	7	309.526541529353
631695600	7	308.607844527638
631699200	7	308.008944834847
631702800	7	307.867309666796
631706400	7	308.081033223934
631710000	7	308.337091863157
631713600	7	304.504445968137
631717200	7	304.027978918264
631720800	7	304.788155868695
631724400	7	305.206794793774
631728000	7	304.997662224923
631731600	7	304.268729613674
631735200	7	330.11944682625
631738800	7	331.903059440579
631742400	7	336.326962039104
631746000	7	339.638703351486
631749600	7	341.934981975129
631753200	7	342.705194798364
631756800	8	326.015389051498
631760400	8	327.866851289281
631764000	8	334.784240753012
631767600	8	346.315987939164
631771200	8	351.811650881091
631774800	8	351.788271892421
631778400	8	336.149000424463
631782000	8	334.490196922692
631785600	8	328.122867408346
631789200	8	319.766831907968
631792800	8	313.695567548088
631796400	8	309.492383538205
631800000	8	289.513374853828
631803600	8	289.038448314021
631807200	8	289.875337287142
631810800	8	293.521206464701
631814400	8	295.41365509506
631818000	8	298.609432522173
631821600	8	344.728344499041
631825200	8	347.398914647752
631828800	8	356.548308641398
631832400	8	359.217108834585
631836000	8	360.299680868615
631839600	8	360.896178748093
631843200	9	361.634480345568
631846800	9	361.883882509007
631850400	9	360.980060390006
631854000	9	357.767890990717
631857600	9	357.543622101096
631861200	9	358.072048145968
631864800	9	341.140786096538
631868400	9	340.159445831906
631872000	9	331.057653954977
631875600	9	322.167592855184
631879200	9	314.673746445887
631882800	9	309.502727812195
631886400	9	298.148456390499
631890000	9	297.772479074805
631893600	9	291.432571052214
631897200	9	288.015555495867
631900800	9	286.63725983685
631904400	9	286.059294892564
631908000	9	285.488880193558
631911600	9	288.967227331395
631915200	9	292.186830798175
631918800	9	300.397991513284
631922400	9	307.860330051791
631926000	9	311.800525067311
631929600	10	317.824668620672
631933200	10	319.674775270086
631936800	10	317.733271186398
631940400	10	316.746490672949
631944000	10	316.017866336864
