Unix	jday	Downward_Long.Wave_Rad_Flux
1167609600	1	343.497278243998
1167613200	1	344.612861866845
1167616800	1	345.398642595389
1167620400	1	346.305647227637
1167624000	1	346.968607914491
1167627600	1	347.345874630299
1167631200	1	351.238007617365
1167634800	1	351.03829145048
1167638400	1	350.313259914595
1167642000	1	350.228456153331
1167645600	1	350.465791533736
1167649200	1	350.79732854126
1167652800	1	350.296334303378
1167656400	1	350.084450921765
1167660000	1	347.115229055289
1167663600	1	347.310906971141
1167667200	1	348.272926209719
1167670800	1	349.073104071645
1167674400	1	351.791443102902
1167678000	1	352.164266287365
1167681600	1	352.843294834052
1167685200	1	353.336954860801
1167688800	1	353.884038161391
1167692400	1	353.952875425629
1167696000	2	356.151613495768
1167699600	2	356.708993936239
1167703200	2	357.101228795392
1167706800	2	357.168895258245
1167710400	2	357.043963684816
1167714000	2	356.678076222882
1167717600	2	352.058189476856
1167721200	2	351.526575727418
1167724800	2	349.184689190955
1167728400	2	347.603636482548
1167732000	2	346.72271336007
1167735600	2	346.136147786186
1167739200	2	341.745214582036
1167742800	2	341.488895278501
1167746400	2	341.506475755301
1167750000	2	341.95624853478
1167753600	2	341.95624763504
1167757200	2	342.005709006628
1167760800	2	329.665040364653
1167764400	2	330.459897834525
1167768000	2	328.015037539919
1167771600	2	324.762697714267
1167775200	2	323.527911190852
1167778800	2	323.336236299479
1167782400	3	293.521816558309
1167786000	3	294.847224151332
1167789600	3	291.857075514777
1167793200	3	290.526078781189
1167796800	3	289.361541827501
1167800400	3	288.408391355813
1167804000	3	280.387425969499
1167807600	3	279.675200955375
1167811200	3	276.40732159037
1167814800	3	273.114902194505
1167818400	3	270.514578506047
1167822000	3	268.93956397474
1167825600	3	263.926808177667
1167829200	3	263.680049472621
1167832800	3	264.443735118399
1167836400	3	265.400172939542
1167840000	3	266.151183822731
1167843600	3	266.823405629193
1167847200	3	272.582513144901
1167850800	3	274.447618324132
1167854400	3	277.511162702304
1167858000	3	281.185988635758
1167861600	3	285.525856490886
1167865200	3	288.966180623127
1167868800	4	302.413499481089
1167872400	4	302.861536940995
1167876000	4	303.783987513897
1167879600	4	304.312165083653
1167883200	4	304.311027180413
1167886800	4	303.903606167774
1167890400	4	298.902107929288
1167894000	4	297.22625831367
1167897600	4	295.042543336594
1167901200	4	293.18832708196
1167904800	4	292.519728204831
1167908400	4	292.530217890958
1167912000	4	287.720997978775
1167915600	4	287.981440942588
1167919200	4	290.087290543457
1167922800	4	293.460362984563
1167926400	4	295.396210391837
1167930000	4	296.93516422393
1167933600	4	291.469039682391
1167937200	4	293.433586477128
1167940800	4	295.507593656481
1167944400	4	298.040686857579
1167948000	4	301.297576376992
