Unix	jday	Downward_Long.Wave_Rad_Flux
820454400	1	321.101006655408
820458000	1	322.729271482289
820461600	1	324.469974943982
820465200	1	327.462294288203
820468800	1	328.700428882668
820472400	1	329.360696619744
820476000	1	331.009929594783
820479600	1	330.628707214008
820483200	1	328.270156197758
820486800	1	324.794095992614
820490400	1	321.536983384283
820494000	1	319.072974422964
820497600	1	306.13473945701
820501200	1	305.047349926958
820504800	1	302.945511042773
820508400	1	302.058077921318
820512000	1	301.347252855375
820515600	1	300.715916307983
820519200	1	327.963220061716
820522800	1	330.486367887304
820526400	1	335.445953485041
820530000	1	330.171758872474
820533600	1	326.825873746353
820537200	1	325.408864585158
820540800	2	327.974267557868
820544400	2	327.707955011228
820548000	2	328.989650298277
820551600	2	329.610377832306
820555200	2	329.458328430951
820558800	2	328.941631342404
820562400	2	320.734600946319
820566000	2	319.040442107376
820569600	2	315.940444123095
820573200	2	312.890143739785
820576800	2	310.350205493791
820580400	2	308.383175485313
820584000	2	303.783402184436
820587600	2	303.545811337868
820591200	2	298.545031714244
820594800	2	295.811115493558
820598400	2	294.77848687198
820602000	2	291.004026839915
820605600	2	273.928642106204
820609200	2	276.557742858527
820612800	2	283.39344344403
820616400	2	292.384269770654
820620000	2	300.404508291925
820623600	2	308.49296725916
820627200	3	362.473285993149
820630800	3	365.177687886056
820634400	3	367.555105284134
820638000	3	367.488418836817
820641600	3	363.679486443593
820645200	3	359.295018466044
820648800	3	345.024455341584
820652400	3	342.017971147336
820656000	3	343.450260938779
820659600	3	343.721357081837
820663200	3	344.309877671803
820666800	3	344.480927259493
820670400	3	351.589822911129
820674000	3	350.867395526713
820677600	3	354.544181313298
820681200	3	356.1803677542
820684800	3	356.740016386981
820688400	3	356.799431956402
820692000	3	359.100520891578
820695600	3	359.115175631064
820699200	3	364.61397125161
820702800	3	368.406766114606
820706400	3	369.805162261802
820710000	3	370.295285122143
820713600	4	373.250563060662
820717200	4	372.051739164861
820720800	4	373.279774225672
820724400	4	373.655722675284
820728000	4	373.421517929799
820731600	4	373.104460759435
820735200	4	369.133994488501
820738800	4	368.580064603446
820742400	4	368.03346519027
820746000	4	367.211102269514
820749600	4	366.581204953683
820753200	4	366.040142335455
820756800	4	365.372657448501
820760400	4	365.482883254065
820764000	4	366.904362927157
820767600	4	367.12562307929
820771200	4	365.81302716614
820774800	4	363.588676618543
820778400	4	352.468175859014
820782000	4	354.03137567055
820785600	4	353.378148805052
820789200	4	354.604195557363
820792800	4	356.188111652866
820796400	4	357.959533796423
820800000	5	366.300111704943
820803600	5	368.3233127131
820807200	5	365.668324770958
820810800	5	366.054029562291
820814400	5	366.833012877262
820818000	5	366.922912885369
820821600	5	367.394164581572
820825200	5	365.582279879101
820828800	5	363.040980620951
820832400	5	359.611748572624
820836000	5	356.056857769911
820839600	5	353.060232660352
820843200	5	346.504527407766
820846800	5	346.603451493987
820850400	5	351.386493496081
820854000	5	352.106979467171
820857600	5	350.927475540571
820861200	5	349.490386194983
820864800	5	344.040656638272
820868400	5	345.374768710877
820872000	5	341.423355382704
820875600	5	342.016577602053
820879200	5	347.274227895296
820882800	5	351.177895603956
820886400	6	354.026851265847
820890000	6	353.747356483564
820893600	6	356.648911485703
820897200	6	360.086419058376
820900800	6	360.786124642741
820904400	6	360.666168703669
820908000	6	350.005986636703
820911600	6	348.955167586505
820915200	6	344.034065172391
820918800	6	339.429805014483
820922400	6	336.53166449141
820926000	6	335.936151113265
820929600	6	357.240006794845
820933200	6	357.787269832198
820936800	6	363.146889123559
820940400	6	367.217517154984
820944000	6	367.836658178663
820947600	6	366.401070687559
820951200	6	345.941883181804
820954800	6	347.851043129704
820958400	6	347.819095744682
820962000	6	349.807831370694
820965600	6	350.097085942982
820969200	6	348.588978278488
820972800	7	346.90323935216
820976400	7	347.597397081084
820980000	7	348.752265777981
820983600	7	349.502935386765
820987200	7	351.126622704734
820990800	7	351.765476003543
820994400	7	352.49363046801
820998000	7	351.168519802104
821001600	7	352.163689043094
821005200	7	355.297129609877
821008800	7	357.937333032532
821012400	7	359.960317608609
821016000	7	340.556002976053
821019600	7	340.16309497221
821023200	7	336.368194897384
821026800	7	333.598874944614
821030400	7	331.990322582216
821034000	7	330.936169084934
821037600	7	321.42220825301
821041200	7	322.84924330424
821044800	7	326.199673860849
821048400	7	329.304148807989
821052000	7	332.301157373032
821055600	7	334.722498537284
821059200	8	377.236547460011
821062800	8	374.905179805247
821066400	8	379.502520444083
821070000	8	379.408103730207
821073600	8	377.788200701544
821077200	8	376.875552556016
821080800	8	378.465286230865
821084400	8	376.374868777277
821088000	8	376.428864958993
821091600	8	376.470768928827
821095200	8	378.140844744729
821098800	8	379.393215535358
821102400	8	385.054875936185
821106000	8	384.97182406452
821109600	8	385.135611433701
821113200	8	384.700815975422
821116800	8	383.896536830944
821120400	8	383.418871336361
821124000	8	384.98226200891
821127600	8	385.69862518676
821131200	8	386.285743650124
821134800	8	387.056181499298
821138400	8	385.54115415322
821142000	8	382.229534423582
821145600	9	367.933525182192
821149200	9	367.152600872833
821152800	9	367.881713476039
821156400	9	368.045657372309
821160000	9	368.126887644647
821163600	9	367.335291995377
821167200	9	361.072508840502
821170800	9	359.30243264744
821174400	9	358.554784577582
821178000	9	357.45574022536
821181600	9	354.228439197558
821185200	9	350.734365532785
821188800	9	330.549912946226
821192400	9	330.157060861872
821196000	9	340.766336919123
821199600	9	352.461683037061
821203200	9	359.270513949541
821206800	9	363.470869343524
821210400	9	370.569918180599
821214000	9	371.570338414974
821217600	9	360.035335457707
821221200	9	355.945047283981
821224800	9	356.903458696387
821228400	9	358.873331394042
821232000	10	376.250605792414
821235600	10	378.180933330072
821239200	10	378.391444455321
821242800	10	377.842685831551
821246400	10	377.499875532183
821250000	10	376.940798380637
821253600	10	376.369620680912
821257200	10	373.082092321534
821260800	10	373.048169200947
821264400	10	373.458671727604
821268000	10	373.448079467754
821271600	10	373.269773975234
821275200	10	367.204515234842
821278800	10	366.719066451358
821282400	10	365.878216262876
821286000	10	364.658363921173
821289600	10	362.670024176006
821293200	10	361.304785731057
821296800	10	372.501995018291
821300400	10	373.414299877783
821304000	10	379.907840119672
821307600	10	383.468081798472
821311200	10	385.29319628239
821314800	10	386.474101778667
821318400	11	390.842634867604
821322000	11	390.804340833782
821325600	11	385.568052214819
821329200	11	382.557203647333
821332800	11	381.261628528434
821336400	11	380.994905553271
821340000	11	382.982740300434
821343600	11	381.291861940841
821347200	11	381.082342338912
821350800	11	381.098005295867
821354400	11	380.799912354699
821358000	11	380.453582596435
821361600	11	377.857611782288
821365200	11	377.858212805384
821368800	11	375.431026158079
821372400	11	375.524674020167
821376000	11	376.133997578809
821379600	11	376.773492219984
821383200	11	382.965210124163
821386800	11	383.733540948228
821390400	11	384.031260790867
821394000	11	383.995825920897
821397600	11	383.81456706413
821401200	11	383.58602983319
821404800	12	367.168925295745
821408400	12	369.978346937525
821412000	12	365.01493233276
821415600	12	362.182067591582
821419200	12	362.849385371679
821422800	12	365.722661610201
821426400	12	389.164574508275
821430000	12	388.364546664531
821433600	12	387.409260989015
821437200	12	386.155645781524
821440800	12	385.206529919037
821444400	12	384.002960396548
821448000	12	372.344478584795
821451600	12	373.10460879943
821455200	12	373.246893137772
821458800	12	373.641021785875
821462400	12	372.917339867021
821466000	12	372.162332783955
821469600	12	357.333930670191
821473200	12	357.362638430251
821476800	12	356.985435450657
821480400	12	359.059300373603
821484000	12	359.464799060589
821487600	12	359.451346538341
821491200	13	365.702331173271
821494800	13	368.337279318203
821498400	13	369.035727805972
821502000	13	368.820820816833
821505600	13	372.271317855669
821509200	13	374.426431483254
821512800	13	356.481036330935
821516400	13	354.519602443643
821520000	13	349.853579677463
821523600	13	344.867129254567
821527200	13	340.90641731479
821530800	13	337.813384449325
821534400	13	329.111063125695
821538000	13	328.494291065355
821541600	13	328.3076875087
821545200	13	328.888896420939
821548800	13	329.835665692469
821552400	13	330.781197101565
821556000	13	332.16974980279
821559600	13	333.634255390861
821563200	13	332.589788682557
821566800	13	335.28069508802
821570400	13	337.873410079183
821574000	13	340.632351767548
821577600	14	366.24304341695
821581200	14	364.799645961042
821584800	14	373.260695516129
821588400	14	375.589958467836
821592000	14	375.239686681011
821595600	14	376.025912724347
821599200	14	373.53114550022
821602800	14	371.492600881289
821606400	14	373.557268777346
821610000	14	375.269457775036
821613600	14	375.57472902707
821617200	14	375.073229081817
821620800	14	359.722527892074
821624400	14	358.795611107278
821628000	14	369.657724528562
821631600	14	372.218948412279
821635200	14	373.391044768072
821638800	14	373.631594720573
821642400	14	371.675900144672
821646000	14	371.282398665044
821649600	14	370.995051956067
821653200	14	370.942255445868
821656800	14	371.110363484866
821660400	14	371.471845924317
821664000	15	371.444004275767
821667600	15	370.154619026866
821671200	15	370.034528098354
821674800	15	369.355645123784
821678400	15	368.536665264726
821682000	15	367.593213192746
821685600	15	361.451872578143
821689200	15	360.934084414988
821692800	15	358.000310971022
821696400	15	353.490305685946
821700000	15	350.166115227406
821703600	15	348.854917285276
821707200	15	346.039170512316
821710800	15	345.959727811908
821714400	15	340.961623225454
821718000	15	337.095297639692
821721600	15	333.244021643311
821725200	15	329.734519694497
821728800	15	288.730069029367
821732400	15	290.389938741264
821736000	15	293.527836023503
821739600	15	297.251731907481
821743200	15	300.632241549361
821746800	15	303.934616355407
821750400	16	323.293673122733
821754000	16	324.56503288687
821757600	16	325.853838607264
821761200	16	327.900283383768
821764800	16	329.233383280039
821768400	16	330.106733610247
821772000	16	339.947671679649
821775600	16	340.151820806498
821779200	16	339.602153051521
821782800	16	337.678100550169
821786400	16	335.504909201849
821790000	16	333.800832457259
821793600	16	323.934897988474
821797200	16	323.159128318994
821800800	16	319.464703608076
821804400	16	316.707837943193
821808000	16	315.476896879364
821811600	16	313.718882942625
821815200	16	304.536264739749
821818800	16	305.904066300023
821822400	16	308.111596625009
821826000	16	311.193272800124
821829600	16	313.968079176517
821833200	16	316.325855370701
821836800	17	350.333278055156
821840400	17	350.130020091023
821844000	17	366.634424727345
821847600	17	372.478400346164
821851200	17	374.071389747836
821854800	17	374.320297837197
821858400	17	368.563969821764
821862000	17	368.341627590464
821865600	17	366.680272568128
821869200	17	365.326372511156
821872800	17	364.308751674669
821876400	17	363.369183494261
821880000	17	353.056090900385
821883600	17	352.276893230457
821887200	17	351.360694487434
821890800	17	350.630889782796
821894400	17	348.986944055263
821898000	17	345.687357001615
821901600	17	289.977653399994
821905200	17	290.496529571669
821908800	17	291.285182788365
821912400	17	293.330454313985
821916000	17	295.202690964401
821919600	17	297.254960318224
821923200	18	349.8407461886
821926800	18	349.528895399667
821930400	18	350.70651039486
821934000	18	347.096606817078
821937600	18	354.754524580003
821941200	18	359.9853314272
821944800	18	378.389616840502
821948400	18	377.494655665025
821952000	18	373.876861476983
821955600	18	367.810308177692
821959200	18	362.330323804445
821962800	18	356.575993365832
821966400	18	305.878594389252
821970000	18	304.839511015976
821973600	18	304.773074706921
821977200	18	303.976523293163
821980800	18	303.141542875791
821984400	18	302.304244649778
821988000	18	299.579215546578
821991600	18	300.739851037055
821995200	18	304.098641954692
821998800	18	307.090744185655
822002400	18	309.745974087315
822006000	18	312.032754937133
822009600	19	324.303500310474
822013200	19	323.59863569499
822016800	19	324.196780286915
822020400	19	324.656804499547
822024000	19	325.734936868981
822027600	19	327.584926350054
822031200	19	351.848289599177
822034800	19	349.535304712277
822038400	19	351.20354084635
822042000	19	346.127464177019
822045600	19	341.578181467242
822049200	19	338.443532846217
822052800	19	335.993862366102
822056400	19	335.908489876235
822060000	19	340.039810319597
822063600	19	340.272734724248
822067200	19	341.164760179995
822070800	19	343.047496601618
822074400	19	367.269905750455
822078000	19	367.457403866743
822081600	19	353.103099792225
822085200	19	344.489544136867
822088800	19	339.11496613182
822092400	19	335.10527584751
822096000	20	327.920972995487
822099600	20	328.807968638803
822103200	20	329.338209847378
822106800	20	329.341885147605
822110400	20	329.03561035466
822114000	20	328.520811854806
822117600	20	326.052279619484
822121200	20	324.963583729057
822124800	20	323.692525197015
822128400	20	322.570768484066
822132000	20	321.926981061925
822135600	20	321.569452664133
822139200	20	322.243373332579
822142800	20	322.572049130442
822146400	20	322.142330266289
822150000	20	321.33719692463
822153600	20	320.453749355287
822157200	20	319.537705629579
822160800	20	317.231406108894
822164400	20	319.496950654116
822168000	20	322.384014878072
822171600	20	325.500442157373
822175200	20	328.698740473669
822178800	20	331.644301751529
822182400	21	354.357071781113
822186000	21	355.748656742818
822189600	21	357.093700195608
822193200	21	358.512575337499
822196800	21	359.513238376576
822200400	21	360.074118066088
822204000	21	361.428600126774
822207600	21	360.642230009001
822211200	21	355.548138358098
822214800	21	349.681795389686
822218400	21	344.32656356888
822222000	21	339.654982553603
822225600	21	311.596682001682
822229200	21	310.165737268967
822232800	21	309.272478973345
822236400	21	308.671892518153
822240000	21	308.190434903477
822243600	21	307.918929447413
822247200	21	311.25010912605
822250800	21	314.036453414692
822254400	21	317.94729247409
822258000	21	322.459461018723
822261600	21	327.556617637629
822265200	21	332.519169842884
822268800	22	359.119059117404
822272400	22	363.131638015251
822276000	22	364.846818633982
822279600	22	366.291735594969
822283200	22	366.753639839231
822286800	22	366.460366930428
822290400	22	358.393729167604
822294000	22	355.806055879425
822297600	22	350.508949737059
822301200	22	345.743791776438
822304800	22	342.087520583505
822308400	22	339.257575117289
822312000	22	323.570767205882
822315600	22	323.637063375179
822319200	22	323.456035641659
822322800	22	322.448551256949
822326400	22	321.028964874619
822330000	22	319.883696384617
822333600	22	325.645607007487
822337200	22	328.298168793682
822340800	22	337.309810164395
822344400	22	346.708948584019
822348000	22	354.201095884847
822351600	22	360.60647394369
822355200	23	386.159498683191
822358800	23	386.994846416102
822362400	23	382.587920340676
822366000	23	378.770447075947
822369600	23	374.083049014664
822373200	23	371.635063062629
822376800	23	375.916335335707
822380400	23	367.38373120118
822384000	23	369.176934166914
822387600	23	369.235873549266
822391200	23	368.94951605114
822394800	23	368.494969742267
822398400	23	359.808907200019
822402000	23	359.310933048286
822405600	23	358.116975589769
822409200	23	357.485230181373
822412800	23	356.883870844922
822416400	23	356.314152782589
822420000	23	346.690469203362
822423600	23	347.064726964727
822427200	23	350.760132847016
822430800	23	353.737729354902
822434400	23	355.070145110121
822438000	23	355.531802969348
822441600	24	342.207661235558
822445200	24	343.019493788656
822448800	24	349.819031999406
822452400	24	353.935388776618
822456000	24	354.897485907005
822459600	24	354.524308636449
822463200	24	348.50965520593
822466800	24	346.985471203812
822470400	24	345.805356856201
822474000	24	346.850895816392
822477600	24	347.321969978167
822481200	24	347.070155086208
822484800	24	340.11083649398
822488400	24	339.496419934404
822492000	24	339.868948269686
822495600	24	341.220387900387
822499200	24	341.619450255253
822502800	24	341.714932873798
822506400	24	343.236162898221
822510000	24	343.158966287404
822513600	24	345.991266852232
822517200	24	348.132185515528
822520800	24	349.161829252014
822524400	24	349.683607279503
822528000	25	343.20483405045
822531600	25	344.015771043901
822535200	25	337.324080715448
822538800	25	336.475546594016
822542400	25	336.773551393592
822546000	25	337.82891526017
822549600	25	328.205110787243
822553200	25	327.174228840461
822556800	25	313.546103679057
822560400	25	312.20239254203
822564000	25	313.706815469324
822567600	25	315.803786182642
822571200	25	335.039430525233
822574800	25	334.872395384567
822578400	25	334.255557376959
822582000	25	333.848199757822
822585600	25	333.027007147185
822589200	25	331.733311873197
822592800	25	317.668153255048
822596400	25	318.921589820563
822600000	25	325.091071230071
822603600	25	331.161971463161
822607200	25	336.183014373278
822610800	25	340.142567138641
822614400	26	359.514446213609
822618000	26	361.240927413813
822621600	26	356.844732762229
822625200	26	356.256686855151
822628800	26	356.973670759787
822632400	26	357.955734938131
822636000	26	367.343666903612
822639600	26	366.44194593638
822643200	26	366.327621178866
822646800	26	366.783820580347
822650400	26	367.01233156998
822654000	26	366.975946562247
822657600	26	360.785569246065
822661200	26	361.501194203459
822664800	26	363.075133639191
822668400	26	364.385073927578
822672000	26	364.8266999032
822675600	26	364.959452663168
822679200	26	365.56434633227
822682800	26	365.797321778931
822686400	26	363.123883103464
822690000	26	359.978173820758
822693600	26	360.62458891937
822697200	26	362.266339574091
822700800	27	374.869377892945
822704400	27	375.920385557351
822708000	27	368.696582821801
822711600	27	361.678559027324
822715200	27	355.251737315732
822718800	27	350.070202676575
822722400	27	335.512418719454
822726000	27	333.939206744093
822729600	27	320.543393557092
822733200	27	313.899849005166
822736800	27	312.974116212934
822740400	27	315.789661474151
822744000	27	344.262261292853
822747600	27	343.866942004061
822751200	27	332.411564797544
822754800	27	326.653101400397
822758400	27	322.70012505721
822762000	27	320.024908293875
822765600	27	318.116844290345
822769200	27	318.526773984406
822772800	27	313.993172377112
822776400	27	314.0890618428
822780000	27	314.615591910386
822783600	27	317.166917915573
822787200	28	315.131277277541
822790800	28	315.967594792918
822794400	28	315.360173951975
822798000	28	315.067599616926
822801600	28	314.589494195455
822805200	28	313.755046128335
822808800	28	304.992104746207
822812400	28	303.100997558241
822816000	28	299.973539428298
822819600	28	297.267292034372
822823200	28	295.727305992035
822826800	28	294.853227355067
822830400	28	288.675813108817
822834000	28	289.240063673576
822837600	28	289.446018672053
822841200	28	289.819653507699
822844800	28	290.319542498392
822848400	28	291.034496490349
822852000	28	293.363119779743
822855600	28	295.324900437904
822859200	28	297.738117565251
822862800	28	300.873750021965
822866400	28	303.780896629478
822870000	28	306.505339494461
822873600	29	323.436695664959
822877200	29	324.133552849911
822880800	29	325.041282195405
822884400	29	325.655499972516
822888000	29	327.34729357642
822891600	29	329.015653495197
822895200	29	337.101403968263
822898800	29	335.023804579242
822902400	29	334.613212517895
822906000	29	331.356836860798
822909600	29	329.66426122024
822913200	29	329.046827257324
822916800	29	339.778361712312
822920400	29	340.226013836191
822924000	29	355.171581790845
822927600	29	363.017714171292
822931200	29	366.726763273054
822934800	29	368.763450935215
822938400	29	374.830948102302
822942000	29	374.981937985381
822945600	29	370.052173741409
822949200	29	367.228866069512
822952800	29	361.59045429422
822956400	29	357.273112018813
822960000	30	344.357843000229
822963600	30	346.283141295094
