Unix	jday	Downward_Long.Wave_Rad_Flux
883612800	1	318.873006601245
883616400	1	319.611070165476
883620000	1	319.778425437129
883623600	1	319.822252670325
883627200	1	320.434262454629
883630800	1	320.894951297085
883634400	1	316.729892765653
883638000	1	315.415843719043
883641600	1	312.342496923466
883645200	1	309.763249890602
883648800	1	307.842396516029
883652400	1	306.386314458333
883656000	1	296.348007330926
883659600	1	296.209361033397
883663200	1	295.174917803316
883666800	1	293.997626560083
883670400	1	292.952308164013
883674000	1	292.162925069657
883677600	1	291.624027580944
883681200	1	294.408169220772
883684800	1	297.896332125149
883688400	1	301.926960611332
883692000	1	306.671854770177
883695600	1	311.830870718827
883699200	2	331.827603305617
883702800	2	336.107238651469
883706400	2	334.291679914804
883710000	2	334.906646698035
883713600	2	335.783641444267
883717200	2	336.628041207319
883720800	2	340.796667209758
883724400	2	339.471069368618
883728000	2	335.478636227228
883731600	2	330.63364763462
883735200	2	326.184529643637
883738800	2	321.997594736429
883742400	2	294.826000901314
883746000	2	292.999889341489
883749600	2	291.048466241133
883753200	2	289.520479957762
883756800	2	288.172653415527
883760400	2	286.905637199961
883764000	2	281.941612712234
883767600	2	284.534098762606
883771200	2	287.12100683464
883774800	2	290.681540265899
883778400	2	295.151833446908
883782000	2	299.835955209398
883785600	3	341.080203730745
883789200	3	345.433849654863
883792800	3	346.903735820431
883796400	3	348.238194536182
883800000	3	347.424904984862
883803600	3	346.292426795259
883807200	3	331.900673247899
883810800	3	327.300313406773
883814400	3	322.629064551494
883818000	3	317.609060790501
883821600	3	313.299184605005
883825200	3	309.677307405143
883828800	3	286.550953172452
883832400	3	284.655995177353
883836000	3	282.899034657939
883839600	3	281.161986552369
883843200	3	279.405696943041
883846800	3	277.735470039541
883850400	3	272.191023102886
883854000	3	274.72567837103
883857600	3	278.862112692887
883861200	3	284.132923872675
883864800	3	290.138797793432
883868400	3	296.285025393471
883872000	4	347.025655050157
883875600	4	349.762381623612
883879200	4	349.782443310399
883882800	4	351.536203229257
883886400	4	352.615229256506
883890000	4	352.919822724607
883893600	4	368.513871971143
883897200	4	365.081994702352
883900800	4	363.876194239255
883904400	4	358.79060133789
883908000	4	354.06400379386
883911600	4	349.945654425624
883915200	4	321.025688507908
883918800	4	319.748410374378
883922400	4	317.968581941763
883926000	4	316.241496574596
883929600	4	315.063538773427
883933200	4	314.804419667198
883936800	4	352.587522835454
883940400	4	354.912505179494
883944000	4	361.337241998496
883947600	4	362.731196743537
883951200	4	360.801418100117
883954800	4	356.784310044232
883958400	5	367.569768563741
883962000	5	366.221989986063
883965600	5	359.563773055229
883969200	5	357.479000692916
883972800	5	358.396496817081
883976400	5	361.087636465834
883980000	5	379.332586169932
883983600	5	378.38329447263
883987200	5	376.660048827813
883990800	5	369.266079302611
883994400	5	361.920284692374
883998000	5	355.606684634961
884001600	5	351.741809564631
884005200	5	350.749513723803
884008800	5	360.552707158287
884012400	5	365.457367043012
884016000	5	368.054195699758
884019600	5	369.475224671024
884023200	5	371.813623724966
884026800	5	371.660263249792
884030400	5	371.553242163801
884034000	5	371.347185219616
884037600	5	371.202958176484
884041200	5	371.529895494027
884044800	6	362.111871653666
884048400	6	363.807375920024
884052000	6	347.703995607523
884055600	6	342.69042827978
884059200	6	339.96962744355
884062800	6	337.953107934914
884066400	6	323.619824547493
884070000	6	322.681136141473
884073600	6	319.482587746854
884077200	6	314.237662600368
884080800	6	308.855713212464
884084400	6	304.758226495085
884088000	6	285.18763140609
884091600	6	283.1583374065
884095200	6	281.453525864784
884098800	6	280.297264633946
884102400	6	279.489689359128
884106000	6	278.994422748647
884109600	6	284.08116756479
884113200	6	287.246282493954
884116800	6	292.246443071658
884120400	6	297.284653380554
884124000	6	301.597386744639
884127600	6	304.977521378129
884131200	7	377.208138512287
884134800	7	374.482082966047
884138400	7	373.85149863014
884142000	7	372.572400395062
884145600	7	370.382071562035
884149200	7	368.21075131035
884152800	7	342.531188892739
884156400	7	342.006623704099
884160000	7	345.178186015627
884163600	7	334.735413043721
884167200	7	328.101290813695
884170800	7	322.336664071846
884174400	7	298.785869360878
884178000	7	299.237652246698
884181600	7	297.515803314963
884185200	7	295.331959872691
884188800	7	293.258227681378
884192400	7	291.35698558606
884196000	7	276.762034318164
884199600	7	278.986040576152
884203200	7	282.038767143535
884206800	7	286.843265242665
884210400	7	292.391731819356
884214000	7	298.136046577252
884217600	8	330.74200610961
884221200	8	330.23077831618
884224800	8	329.485755449058
884228400	8	328.360691393476
884232000	8	325.605480887201
884235600	8	322.455584694835
884239200	8	291.679850327273
884242800	8	288.206146012995
884246400	8	283.484054095683
884250000	8	279.051505655647
884253600	8	275.672291370793
884257200	8	273.397337009729
884260800	8	266.530027787981
884264400	8	265.967708775899
884268000	8	265.011958725816
884271600	8	264.825778834084
884275200	8	263.881861814832
884278800	8	262.587334173015
884282400	8	255.356511850348
884286000	8	255.920685584855
884289600	8	256.572258763665
884293200	8	257.774281551429
884296800	8	260.539845299049
884300400	8	264.606044002051
884304000	9	297.83841850742
884307600	9	295.633806267831
884311200	9	281.811420781091
884314800	9	276.470595839927
884318400	9	273.378383092567
884322000	9	271.760340997718
884325600	9	320.486046364121
884329200	9	318.014838890617
884332800	9	315.882038058104
884336400	9	310.439420198818
884340000	9	307.265968150142
884343600	9	307.219747456564
884347200	9	323.198396755854
884350800	9	322.60350460012
884354400	9	314.290249079519
884358000	9	313.419247486361
884361600	9	309.234497460876
884365200	9	305.038888674124
884368800	9	272.457486983386
884372400	9	275.459564652426
884376000	9	275.617996892153
884379600	9	280.338991647441
884383200	9	287.830664427163
884386800	9	294.353896575218
884390400	10	326.470434251434
