Unix	jday	dp	hs	tp
855684000	42	296.95	2.57	8.43
855694800	42	298.42	2.41	8.38
855705600	43	299.61	2.23	8.33
855716400	43	300.39	2.03	8.27
855727200	43	299.71	1.84	8.19
855738000	43	295.85	1.86	8.1
855748800	43	288.5	1.66	8.04
855759600	43	280.44	1.49	8
855770400	43	280.02	1.33	7.98
855781200	43	274.36	1.2	7.96
855792000	44	269.15	1.1	7.93
855802800	44	264.91	1.01	7.87
855813600	44	262.21	0.95	7.8
855824400	44	261.11	0.9	7.72
855835200	44	260.6	0.87	7.62
855846000	44	242.93	0.86	12.41
855856800	44	241.76	0.87	12.3
855867600	44	241.52	0.89	12.19
855878400	45	240.97	0.93	12.09
855889200	45	240.9	1	12.03
855900000	45	240.23	1.31	12
855910800	45	240.04	1.26	12.02
855921600	45	239.61	1.23	12.05
855932400	45	239.85	1.19	12.1
855943200	45	239.85	1.15	12.12
855954000	45	240.41	1.13	12.11
855964800	46	240.53	1.11	12.08
855975600	46	240.94	1.11	12.06
855986400	46	240.94	1.12	12.03
855997200	46	241.28	1.13	12
856008000	46	241.4	1.11	11.96
856018800	46	241.95	1.09	11.91
856029600	46	242.3	1.07	11.83
856040400	46	240.32	1.06	11.7
856051200	47	240.81	1.05	11.45
856062000	47	241.46	1.04	11.3
856072800	47	242.07	1.08	11.2
856083600	47	242.71	1.23	11.13
856094400	47	243.19	1.12	11.09
856105200	47	243.57	1.04	11.08
856116000	47	243.76	0.99	11.08
856126800	47	243.78	0.96	11.09
856137600	48	243.57	0.95	11.13
856148400	48	243.28	0.97	11.18
856159200	48	242.87	1.12	11.25
856170000	48	242.54	1.21	11.36
856180800	48	244.94	1.24	4.57
856191600	48	243.47	1.21	12.62
856202400	48	242.66	1.16	12.41
856213200	48	242.69	1.1	12.23
856224000	49	243.3	1.06	12.04
856234800	49	245.12	1.03	11.86
856245600	49	247.06	0.99	11.78
856256400	49	249.24	0.96	11.84
856267200	49	250.26	0.93	11.96
856278000	49	249.95	0.92	12.05
856288800	49	248.1	0.91	12.08
856299600	49	246.75	0.92	12.05
856310400	50	245.81	0.94	12
856321200	50	246.03	0.98	11.94
856332000	50	246.26	1.01	11.9
856342800	50	246.98	1.04	11.87
856353600	50	247.36	1.07	11.84
856364400	50	248	1.1	11.81
856375200	50	248.25	1.14	11.76
856386000	50	248.74	1.17	11.72
856396800	51	247.71	1.22	11.68
856407600	51	248.09	1.33	11.68
856418400	51	248.28	1.49	11.74
856429200	51	247.66	1.57	11.9
856440000	51	246.68	1.56	12.1
856450800	51	246.22	1.5	12.18
856461600	51	245.87	1.44	12.16
856472400	51	246.12	1.43	12.11
856483200	52	246.19	1.47	12.05
856494000	52	246.42	1.62	12.01
856504800	52	246.15	1.77	11.98
856515600	52	245.84	1.77	12.03
856526400	52	244.97	1.73	12.16
856537200	52	244.29	1.7	12.27
856548000	52	243.41	1.68	12.26
856558800	52	243.02	1.66	12.24
856569600	53	242.54	1.62	12.19
856580400	53	242.58	1.61	12.14
856591200	53	242.61	1.57	12.06
856602000	53	243.18	1.5	11.95
856612800	53	243.59	1.43	11.79
856623600	53	242.93	1.38	11.62
856634400	53	243.15	1.39	11.49
856645200	53	243.38	1.34	11.39
856656000	54	243.42	1.3	11.32
856666800	54	243.2	1.27	11.29
856677600	54	242.35	1.28	11.28
856688400	54	240.87	1.36	11.3
856699200	54	238.11	1.52	17.46
856710000	54	241.98	1.69	16.81
856720800	54	240.37	1.83	16.37
856731600	54	244.19	1.92	16.13
856742400	55	242.37	1.98	15.97
856753200	55	245.3	2.01	15.78
856764000	55	242.44	2.01	15.41
856774800	55	244.4	2	14.97
856785600	55	242.89	2.06	14.73
856796400	55	244.61	2.12	14.55
856807200	55	243.03	2.13	14.42
856818000	55	244.83	2.09	14.28
856828800	56	239.49	2.01	14.03
856839600	56	240.17	1.97	13.66
856850400	56	263.26	2.03	5.58
856861200	56	250.78	2.1	6.18
856872000	56	249.23	2.1	6.53
856882800	56	240.44	2.11	13.09
856893600	56	241.21	2.2	13
856904400	56	243.68	2.35	12.9
856915200	57	244.62	2.49	12.89
856926000	57	246.23	2.66	12.91
856936800	57	246.55	2.87	12.95
856947600	57	246.28	3.07	12.87
856958400	57	310.64	3.31	6.43
856969200	57	292.06	3.75	7.28
856980000	57	276.65	3.97	8.26
856990800	57	262.9	3.98	8.99
857001600	58	254.73	3.92	9.74
857012400	58	246.63	3.84	11.99
857023200	58	247.97	3.79	12.29
857034000	58	249.18	3.73	12.53
857044800	58	249.53	3.65	12.73
857055600	58	249.68	3.52	12.79
857066400	58	249.2	3.34	12.7
857077200	58	248.58	3.14	12.54
857088000	59	247.6	2.95	12.41
857098800	59	246.92	2.77	12.29
857109600	59	245.99	2.6	12.2
857120400	59	245.29	2.42	12.08
857131200	59	244.4	2.24	11.96
857142000	59	243.74	2.07	11.8
857152800	59	243.89	1.9	11.45
857163600	59	243.17	1.75	11.22
857174400	60	242.25	1.61	11.12
857185200	60	241.25	1.51	11.06
857196000	60	239.94	1.43	11.02
857206800	60	238.41	1.35	10.97
857217600	60	236.75	1.29	10.91
857228400	60	235.41	1.27	10.83
857239200	60	234.55	1.28	10.74
857250000	60	235.7	1.3	15.33
857260800	61	234.05	1.3	14.9
857271600	61	236.64	1.31	14.73
857282400	61	235.63	1.3	14.61
857293200	61	238.24	1.29	14.43
857304000	61	232.77	1.3	13.95
857314800	61	233.84	1.33	13.53
857325600	61	233.94	1.38	13.32
857336400	61	235.89	1.42	13.1
857347200	62	235.36	1.46	12.58
857358000	62	236.32	1.5	12.14
857368800	62	236.15	1.52	11.93
857379600	62	235.93	1.51	11.76
857390400	62	237.54	1.48	11.62
857401200	62	237.4	1.42	11.51
857412000	62	237.05	1.37	11.43
857422800	62	236.65	1.31	11.37
857433600	63	235.95	1.26	11.29
857444400	63	235.16	1.21	11.2
857455200	63	234.39	1.17	11.09
857466000	63	234.05	1.12	10.97
857476800	63	233.89	1.06	10.84
857487600	63	234.01	1.01	10.7
857498400	63	235.54	0.96	10.54
857509200	63	235.06	0.92	10.42
857520000	64	234.88	0.9	10.35
857530800	64	327.4	1.09	3.26
857541600	64	316.11	1.09	4.02
857552400	64	311.23	1.05	4.19
857563200	64	318.55	1.03	4.36
857574000	64	81.25	1.24	3.6
857584800	64	90.64	1.59	4.16
857595600	64	95.62	1.85	4.69
857606400	65	96.9	1.87	4.79
857617200	65	105.62	1.85	4.86
857628000	65	111.96	1.81	4.75
857638800	65	248.56	1.77	14.92
857649600	65	245.98	1.67	14.7
857660400	65	247.68	1.63	14.51
857671200	65	246.23	1.54	14.29
857682000	65	242.28	1.43	13.86
857692800	66	241.35	1.39	13.6
857703600	66	242.16	1.39	13.45
857714400	66	241.65	1.26	13.33
857725200	66	242.78	1.18	13.22
857736000	66	242.64	1.16	13.09
857746800	66	244.31	1.2	12.9
857757600	66	238.07	1.25	12.51
857768400	66	238.23	1.22	12.33
857779200	67	238.11	1.1	12.21
857790000	67	238.51	1.01	12.13
857800800	67	238.61	0.96	12.06
857811600	67	239.19	0.94	12
857822400	67	239.46	0.91	11.94
857833200	67	240.45	0.9	11.88
857844000	67	241.6	0.9	11.78
857854800	67	238.71	1.02	11.59
857865600	68	240.39	1.03	11.38
857876400	68	242.85	1.13	11.25
857887200	68	270.14	1.59	4.68
857898000	68	256.41	2.01	5.79
857908800	68	247.74	2.35	6.9
857919600	68	247.28	2.48	7.73
857930400	68	248.15	2.49	8.44
857941200	68	249.09	2.46	8.85
857952000	69	248.58	2.46	9.17
857962800	69	248.75	2.42	9.29
857973600	69	249.22	2.38	9.34
857984400	69	250.16	2.32	9.41
857995200	69	251.12	2.27	9.5
858006000	69	251.53	2.22	9.71
858016800	69	251.3	2.19	10.14
858027600	69	273.24	2.16	12.87
858038400	70	264.99	2.16	12.3
858049200	70	264.02	2.19	12.18
858060000	70	262.98	2.2	12.08
858070800	70	263.01	2.18	11.86
858081600	70	250.44	2.12	11.57
858092400	70	249.54	2.04	11.47
858103200	70	248.71	2.03	11.43
858114000	70	248	2.03	11.4
858124800	71	318.56	1.91	14.3
858135600	71	317.25	1.81	14.18
858146400	71	319.61	1.75	13.76
858157200	71	318.87	1.7	13.6
858168000	71	318.83	1.65	13.52
858178800	71	317.65	1.61	13.48
858189600	71	317.58	1.57	13.46
858200400	71	316.85	1.52	13.47
858211200	72	317.54	1.46	13.5
858222000	72	317.72	1.39	13.53
858232800	72	318.95	1.33	13.51
858243600	72	319.25	1.49	13.42
858254400	72	320.24	1.34	13.45
858265200	72	317.08	1.23	14.2
858276000	72	318.4	1.2	14.51
858286800	72	316.82	1.33	14.63
858297600	73	317.23	1.61	14.59
858308400	73	269.06	1.98	10.93
858319200	73	265.93	2.24	10.78
858330000	73	263.28	2.39	10.7
858340800	73	260.5	2.49	10.82
858351600	73	258.01	2.55	11.11
858362400	73	256.11	2.56	11.29
858373200	73	254.92	2.54	11.35
858384000	74	254.25	2.53	11.34
858394800	74	253.86	2.55	11.3
858405600	74	253.34	2.55	11.24
858416400	74	252.72	2.62	11.18
858427200	74	278.28	2.95	6.76
858438000	74	272.69	3.3	7.71
858448800	74	264.36	3.53	8.46
858459600	74	257.5	3.85	8.99
858470400	75	256.3	4.08	9.29
858481200	75	251.54	4.13	9.71
858492000	75	252.04	4.06	10.62
858502800	75	249.76	4.02	12.43
858513600	75	247.99	4.03	13.38
858524400	75	248.53	4.01	13.87
858535200	75	248.88	3.96	14.43
858546000	75	250.29	3.88	14.59
858556800	76	249.08	3.78	14.62
858567600	76	250.03	3.67	14.6
858578400	76	248.51	3.55	14.55
858589200	76	249.23	3.41	14.47
858600000	76	247.22	3.22	14.32
858610800	76	247.61	3.01	14.06
858621600	76	246.24	2.83	13.76
858632400	76	245.72	2.71	13.65
858643200	77	244.14	2.68	13.58
858654000	77	243.7	2.72	13.54
858664800	77	242.02	2.68	13.48
858675600	77	252.65	2.59	7.49
858686400	77	251.98	2.47	7.57
858697200	77	251.61	2.34	7.58
858708000	77	251.9	2.21	7.56
858718800	77	240.43	2.06	12.89
858729600	78	237.56	1.93	12.73
858740400	78	237.3	1.83	12.54
858751200	78	236.87	1.73	12.33
858762000	78	236.8	1.64	12.16
858772800	78	236.27	1.55	12.03
858783600	78	235.97	1.46	11.94
858794400	78	235.42	1.38	11.88
858805200	78	235.85	1.32	11.86
858816000	79	236.56	1.3	11.86
858826800	79	237.64	1.39	11.86
858837600	79	269.81	1.46	5.6
858848400	79	263.11	1.52	6.15
858859200	79	264.96	1.54	6.43
858870000	79	267.28	1.51	6.59
858880800	79	260.23	1.44	6.65
858891600	79	262.15	1.37	6.67
858902400	80	263.82	1.33	6.66
858913200	80	266.1	1.33	6.63
858924000	80	279.33	1.42	6.49
858934800	80	289.76	1.56	6.3
858945600	80	290.8	1.67	6.65
858956400	80	298.8	1.8	6.95
858967200	80	303.24	1.88	7.14
858978000	80	301.7	1.91	7.34
858988800	81	303.39	1.92	7.49
858999600	81	304.57	1.9	7.56
859010400	81	305.42	1.85	7.6
859021200	81	305.96	1.76	7.62
859032000	81	306.3	1.64	7.62
859042800	81	306.32	1.74	7.61
859053600	81	306	1.55	7.59
859064400	81	305.26	1.39	7.57
859075200	82	304.17	1.22	7.54
859086000	82	324.6	1.1	13.43
859096800	82	324.48	1.01	13.27
859107600	82	321.92	0.95	13.07
859118400	82	326.72	0.9	12.66
859129200	82	325.26	0.87	12.37
859140000	82	322.94	0.85	12.25
859150800	82	318.69	0.85	12.16
859161600	83	313.22	0.86	12.07
859172400	83	306.8	0.86	11.95
859183200	83	301.53	0.87	11.81
859194000	83	297.38	0.9	11.71
859204800	83	306.51	0.97	11.66
859215600	83	304.27	1.02	11.61
859226400	83	301.32	1.09	11.52
859237200	83	297.52	1.17	11.42
859248000	84	293.1	1.34	11.32
859258800	84	288.81	1.62	11.23
859269600	84	250.66	1.89	5.39
859280400	84	248.27	2.03	5.87
859291200	84	249.14	2.01	6.17
859302000	84	250.37	1.91	6.24
859312800	84	245	1.79	13.55
859323600	84	245.07	1.69	13.43
859334400	85	243.95	1.67	13.36
859345200	85	244.38	1.76	13.4
859356000	85	244.01	1.92	13.85
859366800	85	249.16	2.09	14.56
859377600	85	248.16	2.25	14.7
859388400	85	249.84	2.35	14.65
859399200	85	248.69	2.39	14.61
859410000	85	249.75	2.38	14.57
859420800	86	248.07	2.33	14.5
859431600	86	248.95	2.26	14.4
859442400	86	246.95	2.17	14.24
859453200	86	244.6	2.07	13.93
859464000	86	243.46	1.96	13.67
859474800	86	243.4	1.85	13.48
859485600	86	242.22	1.74	13.34
859496400	86	242.09	1.64	13.2
859507200	87	240.76	1.56	13.04
859518000	87	239.21	1.48	12.8
859528800	87	238.62	1.41	12.47
859539600	87	238.51	1.33	12.25
859550400	87	238.14	1.25	12.07
859561200	87	238.25	1.18	11.92
859572000	87	238.05	1.1	11.78
859582800	87	239.08	1.03	11.63
859593600	88	239.59	0.96	11.55
859604400	88	240.4	0.92	11.58
859615200	88	239.62	0.89	11.71
859626000	88	240.75	0.86	11.79
859636800	88	241.74	0.84	11.8
859647600	88	243.13	0.84	11.72
859658400	88	245.21	0.87	11.48
859669200	88	246.17	0.92	11.28
859680000	89	246.83	0.98	11.13
859690800	89	247.44	1.06	11.01
859701600	89	248.18	1.14	10.89
859712400	89	249.22	1.21	10.73
859723200	89	256.83	1.29	10.41
859734000	89	256.6	1.35	10.15
859744800	89	256.36	1.4	9.99
859755600	89	255.92	1.42	9.81
859766400	90	260.46	1.42	9.6
859777200	90	259.5	1.41	9.42
859788000	90	258.61	1.4	9.29
859798800	90	257.61	1.39	9.16
859809600	90	256.45	1.4	9.01
859820400	90	245.34	1.42	15.06
859831200	90	243.79	1.44	14.39
859842000	90	242.06	1.46	13.98
859852800	91	241.58	1.48	13.67
859863600	91	242.49	1.48	13.46
859874400	91	241.87	1.46	13.29
859885200	91	242.51	1.42	13.14
859896000	91	241.69	1.37	12.99
859906800	91	241.19	1.31	12.78
859917600	91	241.12	1.25	12.53
859928400	91	241.29	1.24	12.36
859939200	92	241.07	1.23	12.23
859950000	92	241.17	1.16	12.13
859960800	92	240.87	1.09	12.03
859971600	92	240.81	1.03	11.95
859982400	92	240.54	0.96	11.85
859993200	92	240.83	0.92	11.74
860004000	92	245.26	0.91	11.53
860014800	92	247.26	0.96	11.39
860025600	93	247.63	1.01	11.28
860036400	93	246.26	1.09	11.22
860047200	93	331.35	1.21	7.55
860058000	93	330.67	1.3	7.36
860068800	93	332.16	1.3	7.04
860079600	93	331.91	1.3	6.74
860090400	93	239.11	1.31	18.16
860101200	93	243.09	1.32	17.97
860112000	94	240.59	1.34	17.76
860122800	94	243.88	1.37	17.39
860133600	94	240.96	1.4	16.89
860144400	94	244.18	1.41	16.57
860155200	94	241.96	1.4	16.35
860166000	94	244.75	1.39	16.16
860176800	94	242.53	1.37	16
860187600	94	245.18	1.39	15.84
860198400	95	241.85	1.49	15.53
860209200	95	243.92	1.63	15
860220000	95	242.53	1.74	14.7
860230800	95	244.95	1.94	14.48
860241600	95	243.81	2.29	14.22
860252400	95	245.39	2.87	13.08
860263200	95	245.76	3.36	13.22
860274000	95	247.01	3.58	13.37
860284800	96	247.02	3.62	13.59
860295600	96	247.77	3.57	13.82
860306400	96	247.46	3.49	13.99
860317200	96	248.33	3.44	14.26
860328000	96	246.75	3.43	14.46
860338800	96	248.42	3.42	14.63
860349600	96	247.39	3.33	14.68
860360400	96	248.93	3.2	14.66
860371200	97	247.37	3.07	14.6
860382000	97	248.19	3.02	14.46
860392800	97	246.13	3	14.2
860403600	97	245.25	3	13.61
860414400	97	244.58	3.08	13.36
860425200	97	245.32	3.16	13.18
860436000	97	245.3	3.17	13.01
860446800	97	247.46	3.16	12.68
860457600	98	248.03	3.3	12.42
860468400	98	341.71	3.53	6.88
860479200	98	336.88	3.63	7.37
860490000	98	338.15	3.7	7.73
860500800	98	337.61	3.7	7.87
860511600	98	327.48	3.65	8.08
860522400	98	325.37	3.55	8.21
860533200	98	321.18	3.44	8.23
860544000	99	313.44	3.34	8.18
860554800	99	247.33	3.23	13.11
860565600	99	246.91	3.12	12.9
860576400	99	245.41	2.99	12.4
860587200	99	243.56	2.81	12.26
860598000	99	242.33	2.57	12.19
860608800	99	241.32	2.33	12.14
860619600	99	241.12	2.11	12.06
860630400	100	241.33	1.96	11.94
860641200	100	242.66	1.89	11.71
860652000	100	241.52	1.9	11.17
860662800	100	242.33	1.96	10.9
860673600	100	243.03	2.08	10.74
860684400	100	243.55	2.17	10.64
860695200	100	248.98	2.26	10.31
860706000	100	253.54	2.3	8.75
860716800	101	252.52	2.3	8.74
860727600	101	242.17	2.28	14.51
860738400	101	240.5	2.23	14.48
860749200	101	242.9	2.15	14.43
860760000	101	241.51	2.07	14.31
860770800	101	239.56	1.99	13.92
860781600	101	238.72	1.92	13.47
860792400	101	239.45	1.85	13.34
860803200	102	238.72	1.79	13.28
860814000	102	239.6	1.75	13.26
860824800	102	239.04	1.7	13.24
860835600	102	239.94	1.64	13.22
860846400	102	239.36	1.58	13.16
860857200	102	240.1	1.52	13.07
860868000	102	239.36	1.48	12.92
860878800	102	238.05	1.48	12.63
860889600	103	237.89	1.57	12.46
860900400	103	238.14	1.77	12.36
860911200	103	250.44	1.87	6.51
860922000	103	249.43	1.79	6.95
860932800	103	248.31	1.88	7.12
860943600	103	247.49	1.69	7.25
860954400	103	245.78	1.55	7.43
860965200	103	235.52	1.46	12
860976000	104	235.15	1.4	11.92
860986800	104	235.44	1.36	11.83
860997600	104	235.53	1.33	11.73
861008400	104	236.33	1.31	11.51
861019200	104	237.07	1.28	11.35
861030000	104	237.89	1.26	11.23
861040800	104	238.6	1.23	11.15
861051600	104	239.34	1.2	11.07
861062400	105	239.95	1.16	10.99
861073200	105	240.58	1.14	10.9
861084000	105	241.04	1.14	10.81
861094800	105	241.43	1.09	10.66
861105600	105	241.51	1.05	10.39
861116400	105	241.96	0.99	10.23
861127200	105	242.1	0.95	10.15
861138000	105	242.33	0.98	10.07
861148800	106	243.4	1.13	9.81
861159600	106	246.15	1.3	9.09
861170400	106	247.58	1.54	9.05
861181200	106	249.27	1.72	9.05
861192000	106	251.07	1.72	9.07
861202800	106	251.75	1.62	9.16
861213600	106	251.9	1.54	9.17
861224400	106	251.46	1.53	9.15
861235200	107	263.22	1.6	6.38
861246000	107	263.17	1.82	6.7
861256800	107	264.28	2.04	7.11
861267600	107	259.7	2.13	7.53
861278400	107	260.64	2.14	7.76
861289200	107	261.73	2.1	7.9
861300000	107	255.18	2.06	8.03
861310800	107	255.65	2.06	8.11
861321600	108	256.54	2.18	8.17
861332400	108	295.3	2.37	6.42
861343200	108	292.79	2.58	6.73
861354000	108	304.97	3.07	7.1
861364800	108	302.48	3.66	7.89
861375600	108	291.43	3.86	8.51
861386400	108	277.13	3.73	8.82
861397200	108	273.59	3.58	8.89
861408000	109	267.49	3.49	8.98
861418800	109	260.34	3.55	9.19
861429600	109	247.38	3.59	12.1
861440400	109	247.86	3.58	12.17
861451200	109	247.98	3.53	12.16
861462000	109	248.71	3.41	12.19
861472800	109	249.04	3.3	12.24
861483600	109	249.33	3.17	12.24
861494400	110	249.25	3.03	12.13
861505200	110	249.22	2.85	11.94
861516000	110	248.77	2.68	11.71
861526800	110	247.41	2.5	11.44
861537600	110	246.46	2.34	11.28
861548400	110	245.9	2.16	11.15
861559200	110	245.73	1.98	11.02
861570000	110	245.73	1.81	10.88
861580800	111	245.47	1.65	10.74
861591600	111	243.76	1.52	10.53
861602400	111	242.42	1.46	10.3
861613200	111	241.2	1.46	10.19
861624000	111	240.16	1.48	10.13
861634800	111	239.31	1.5	10.11
861645600	111	247.26	1.5	7.2
861656400	111	248.14	1.48	7.18
861667200	112	249.87	1.48	7.13
861678000	112	241.57	1.57	14.22
861688800	112	240.39	1.6	14.17
861699600	112	238	1.55	13.56
861710400	112	237.96	1.49	13.36
861721200	112	239.12	1.55	13.25
861732000	112	265.06	1.7	6.31
861742800	112	259.12	1.71	6.89
861753600	113	252.33	1.67	7.35
861764400	113	250.3	1.66	7.61
861775200	113	245.96	1.78	7.93
861786000	113	243.26	1.94	8.1
861796800	113	243.63	2.07	8.43
861807600	113	244.35	2.16	8.68
861818400	113	237.85	2.17	11.86
861829200	113	238.91	2.11	11.87
861840000	114	239.5	2.04	11.86
861850800	114	240.2	1.96	11.82
861861600	114	240.46	1.91	11.75
861872400	114	241.29	1.84	11.6
861883200	114	241.22	1.75	11.42
861894000	114	241.35	1.65	11.28
861904800	114	241.57	1.55	11.23
861915600	114	241.95	1.7	11.34
861926400	115	282.64	2.49	6.35
861937200	115	266.31	2.9	7.62
861948000	115	257.76	2.99	8.16
861958800	115	257.57	2.98	8.29
861969600	115	249.75	2.93	14.51
861980400	115	252.03	2.87	14.48
861991200	115	251.43	2.85	14.41
862002000	115	253.52	2.84	14.29
862012800	116	249.08	2.82	14.13
862023600	116	249.88	2.79	13.96
862034400	116	249.57	2.77	13.8
862045200	116	250.01	2.72	13.65
862056000	116	249.43	2.7	13.51
862066800	116	249.69	2.81	13.36
862077600	116	262.3	2.97	7.93
862088400	116	258.2	3.08	8.26
862099200	117	256.4	3.13	8.5
862110000	117	253.46	3.1	8.85
862120800	117	253.47	3.04	9.05
862131600	117	253.38	2.97	9.29
862142400	117	249.66	2.89	9.82
862153200	117	242.87	2.81	11.7
862164000	117	242.44	2.73	11.88
862174800	117	242.42	2.64	11.98
862185600	118	242.2	2.55	12.04
862196400	118	242.36	2.49	12.07
862207200	118	242.32	2.48	12.09
862218000	118	242.57	2.46	12.11
862228800	118	242.6	2.46	12.13
862239600	118	242.98	2.48	12.16
862250400	118	243.09	2.43	12.19
862261200	118	243.33	2.32	12.2
862272000	119	242.93	2.23	12.23
862282800	119	242.45	2.17	12.31
862293600	119	241.6	2.14	12.45
862304400	119	241.37	2.11	12.69
862315200	119	239.86	2.06	12.95
862326000	119	240.02	1.99	13
862336800	119	239.23	1.92	12.91
862347600	119	241.42	1.85	12.62
862358400	120	241.08	1.78	12.41
862369200	120	241.19	1.73	12.27
862380000	120	241.19	1.66	12.17
862390800	120	241.68	1.58	12.07
862401600	120	241.98	1.51	11.95
862412400	120	242.75	1.46	11.78
862423200	120	242.08	1.42	11.51
862434000	120	243.1	1.38	11.41
862444800	121	244.2	1.38	11.42
862455600	121	245.36	1.4	11.49
862466400	121	246.35	1.44	11.54
862477200	121	247.25	1.51	11.53
862488000	121	247.97	1.61	11.49
862498800	121	248.42	1.72	17.7
862509600	121	247.03	1.87	16.62
862520400	121	249.81	1.96	15.78
862531200	122	249.73	2.02	15.22
862542000	122	251.76	2.04	14.96
862552800	122	250.74	2.03	14.77
862563600	122	252.32	1.98	14.63
862574400	122	251.11	1.89	14.47
862585200	122	252.24	1.79	14.27
862596000	122	248.28	1.69	13.95
862606800	122	248.73	1.57	13.66
862617600	123	248.22	1.48	13.51
862628400	123	248.22	1.41	13.39
862639200	123	247.32	1.48	13.3
862650000	123	247.2	1.51	13.2
862660800	123	246.29	1.51	13.04
862671600	123	245.66	1.49	12.71
862682400	123	245.59	1.48	12.4
862693200	123	245.77	1.44	12.23
862704000	124	245.57	1.41	12.14
862714800	124	245.52	1.37	12.07
862725600	124	245.2	1.34	12.01
862736400	124	245.33	1.3	11.94
862747200	124	245.34	1.26	11.83
862758000	124	245.39	1.21	11.58
862768800	124	245.17	1.15	11.32
862779600	124	245.28	1.09	11.17
862790400	125	245.51	1.04	11.08
862801200	125	245.78	0.99	11.02
862812000	125	246.04	0.94	10.96
862822800	125	246.5	0.9	10.89
862833600	125	247	0.86	10.81
862844400	125	247.55	0.83	10.73
862855200	125	247.77	0.82	10.77
862866000	125	246.26	0.83	13.04
862876800	126	245.95	0.85	12.96
862887600	126	246.89	0.86	12.91
862898400	126	246.89	0.86	12.95
862909200	126	247.71	0.85	13
862920000	126	247.46	0.87	12.88
862930800	126	246.94	0.89	12.64
862941600	126	246.34	0.92	12.44
862952400	126	246.16	0.95	12.29
862963200	127	245.88	0.98	12.16
862974000	127	246.04	0.99	12.03
