Unix	jday	rh
946684800	1	65
946688400	1	60
946692000	1	58
946695600	1	57
946699200	1	56
946702800	1	56
946706400	1	56
946710000	1	60
946713600	1	70
946717200	1	76
946720800	1	76
946724400	1	76
946728000	1	83
946731600	1	83
946735200	1	85
946738800	1	87
946742400	1	88
946746000	1	89
946749600	1	86
946753200	1	84
946756800	1	82
946760400	1	79
946764000	1	78
946767600	1	78
946771200	2	78
946774800	2	79
946778400	2	83
946782000	2	86
946785600	2	88
946789200	2	90
946792800	2	91
946796400	2	91
946800000	2	91
946803600	2	91
946807200	2	91
946810800	2	91
946814400	2	91
946818000	2	91
946821600	2	91
946825200	2	91
946828800	2	91
946832400	2	91
946836000	2	91
946839600	2	91
946843200	2	91
946846800	2	91
946850400	2	90
946854000	2	89
946857600	3	88
946861200	3	87
946864800	3	87
946868400	3	88
946872000	3	89
946875600	3	89
946879200	3	90
946882800	3	90
946886400	3	90
946890000	3	89
946893600	3	89
946897200	3	89
946900800	3	89
946904400	3	88
946908000	3	89
946911600	3	89
946915200	3	90
946918800	3	90
946922400	3	91
946926000	3	90
946929600	3	90
946933200	3	91
946936800	3	91
946940400	3	90
946944000	4	90
946947600	4	89
946951200	4	88
946954800	4	87
946958400	4	86
946962000	4	85
946965600	4	84
946969200	4	84
946972800	4	85
946976400	4	86
946980000	4	87
946983600	4	87
946987200	4	87
946990800	4	87
946994400	4	87
946998000	4	87
947001600	4	88
947005200	4	88
947008800	4	87
947012400	4	86
947016000	4	83
947019600	4	80
947023200	4	77
947026800	4	75
947030400	5	70
947034000	5	67
947037600	5	64
947041200	5	64
947044800	5	65
947048400	5	68
947052000	5	71
947055600	5	74
947059200	5	82
947062800	5	88
947066400	5	89
947070000	5	90
947073600	5	90
947077200	5	89
947080800	5	90
947084400	5	90
947088000	5	90
947091600	5	90
947095200	5	91
947098800	5	81
947102400	5	77
947106000	5	72
947109600	5	69
947113200	5	66
947116800	6	64
947120400	6	63
947124000	6	63
947127600	6	65
947131200	6	67
947134800	6	69
947138400	6	71
947142000	6	76
947145600	6	83
947149200	6	87
947152800	6	86
947156400	6	86
947160000	6	87
947163600	6	87
947167200	6	87
947170800	6	87
947174400	6	88
947178000	6	88
947181600	6	87
947185200	6	85
947188800	6	84
947192400	6	82
947196000	6	79
947199600	6	77
947203200	7	74
947206800	7	73
947210400	7	73
947214000	7	72
947217600	7	72
947221200	7	74
947224800	7	80
947228400	7	83
947232000	7	87
947235600	7	90
947239200	7	90
947242800	7	91
947246400	7	92
947250000	7	93
947253600	7	91
947257200	7	91
947260800	7	92
947264400	7	92
947268000	7	91
947271600	7	90
947275200	7	89
947278800	7	89
947282400	7	88
947286000	7	87
947289600	8	86
947293200	8	83
947296800	8	80
947300400	8	75
947304000	8	72
947307600	8	69
947311200	8	67
947314800	8	68
947318400	8	70
947322000	8	72
947325600	8	77
947329200	8	80
947332800	8	83
947336400	8	83
947340000	8	83
947343600	8	84
947347200	8	84
947350800	8	84
947354400	8	85
947358000	8	72
947361600	8	67
947365200	8	63
947368800	8	59
947372400	8	57
947376000	9	54
947379600	9	53
947383200	9	52
947386800	9	52
947390400	9	53
947394000	9	55
947397600	9	58
947401200	9	61
947404800	9	76
947408400	9	79
947412000	9	80
947415600	9	80
947419200	9	82
947422800	9	83
947426400	9	82
947430000	9	81
947433600	9	81
947437200	9	81
947440800	9	81
947444400	9	81
947448000	9	79
947451600	9	78
947455200	9	74
947458800	9	71
947462400	10	68
947466000	10	67
947469600	10	70
947473200	10	72
947476800	10	74
947480400	10	76
947484000	10	77
947487600	10	78
947491200	10	81
947494800	10	83
947498400	10	83
947502000	10	84
947505600	10	85
947509200	10	84
947512800	10	87
947516400	10	88
947520000	10	88
947523600	10	89
947527200	10	87
947530800	10	79
947534400	10	76
947538000	10	74
947541600	10	73
947545200	10	72
947548800	11	67
947552400	11	64
947556000	11	62
947559600	11	62
947563200	11	63
947566800	11	66
947570400	11	70
947574000	11	74
947577600	11	82
947581200	11	87
947584800	11	88
947588400	11	88
947592000	11	89
947595600	11	87
947599200	11	87
947602800	11	87
947606400	11	87
947610000	11	87
947613600	11	86
947617200	11	70
947620800	11	62
947624400	11	58
947628000	11	56
947631600	11	54
947635200	12	53
947638800	12	51
947642400	12	50
947646000	12	52
947649600	12	56
947653200	12	61
947656800	12	67
947660400	12	69
947664000	12	79
947667600	12	84
947671200	12	83
947674800	12	82
947678400	12	84
947682000	12	81
947685600	12	82
947689200	12	82
947692800	12	83
947696400	12	84
947700000	12	84
947703600	12	73
947707200	12	64
947710800	12	55
947714400	12	53
947718000	12	53
947721600	13	54
947725200	13	56
947728800	13	57
947732400	13	58
947736000	13	59
947739600	13	61
947743200	13	65
947746800	13	68
947750400	13	77
947754000	13	85
947757600	13	86
947761200	13	87
947764800	13	88
947768400	13	89
947772000	13	89
947775600	13	89
947779200	13	89
947782800	13	88
947786400	13	87
947790000	13	73
947793600	13	67
947797200	13	63
947800800	13	60
947804400	13	58
947808000	14	58
947811600	14	60
947815200	14	61
947818800	14	63
947822400	14	65
947826000	14	70
947829600	14	74
947833200	14	77
947836800	14	90
947840400	14	93
947844000	14	94
947847600	14	95
947851200	14	94
947854800	14	95
947858400	14	94
947862000	14	94
947865600	14	94
947869200	14	95
947872800	14	91
947876400	14	88
947880000	14	83
947883600	14	76
947887200	14	68
947890800	14	64
947894400	15	62
947898000	15	64
947901600	15	65
947905200	15	68
947908800	15	71
947912400	15	74
947916000	15	79
947919600	15	83
947923200	15	90
947926800	15	94
947930400	15	95
947934000	15	94
947937600	15	93
947941200	15	92
947944800	15	92
947948400	15	92
947952000	15	92
947955600	15	92
947959200	15	91
947962800	15	88
947966400	15	82
947970000	15	76
947973600	15	67
947977200	15	62
947980800	16	62
947984400	16	62
947988000	16	62
947991600	16	64
947995200	16	67
947998800	16	71
948002400	16	76
948006000	16	75
948009600	16	77
948013200	16	77
948016800	16	77
948020400	16	75
948024000	16	74
948027600	16	72
948031200	16	70
948034800	16	69
948038400	16	70
948042000	16	70
948045600	16	69
948049200	16	63
948052800	16	60
948056400	16	56
948060000	16	51
948063600	16	49
948067200	17	46
948070800	17	46
948074400	17	45
948078000	17	45
948081600	17	47
948085200	17	51
948088800	17	56
948092400	17	59
948096000	17	63
948099600	17	65
948103200	17	69
948106800	17	73
948110400	17	83
948114000	17	79
948117600	17	83
948121200	17	86
948124800	17	86
948128400	17	87
948132000	17	87
948135600	17	85
948139200	17	83
948142800	17	79
948146400	17	72
948150000	17	68
948153600	18	65
948157200	18	61
948160800	18	60
948164400	18	61
948168000	18	64
948171600	18	69
948175200	18	75
948178800	18	79
948182400	18	83
948186000	18	87
948189600	18	89
948193200	18	92
948196800	18	92
948200400	18	92
948204000	18	92
948207600	18	91
948211200	18	91
948214800	18	90
948218400	18	90
948222000	18	87
948225600	18	83
948229200	18	75
948232800	18	66
948236400	18	60
948240000	19	60
948243600	19	61
948247200	19	62
948250800	19	65
948254400	19	65
948258000	19	65
948261600	19	69
948265200	19	70
948268800	19	75
948272400	19	78
948276000	19	79
948279600	19	80
948283200	19	78
948286800	19	79
948290400	19	79
948294000	19	78
948297600	19	79
948301200	19	76
948304800	19	67
948308400	19	60
948312000	19	55
948315600	19	50
948319200	19	47
948322800	19	43
948326400	20	41
948330000	20	41
948333600	20	42
948337200	20	45
948340800	20	49
948344400	20	51
948348000	20	57
948351600	20	59
948355200	20	77
948358800	20	69
948362400	20	64
948366000	20	63
948369600	20	64
948373200	20	66
948376800	20	70
948380400	20	73
948384000	20	75
948387600	20	77
948391200	20	79
948394800	20	66
948398400	20	60
948402000	20	56
948405600	20	51
948409200	20	47
948412800	21	41
948416400	21	41
948420000	21	42
948423600	21	42
948427200	21	43
948430800	21	44
948434400	21	47
948438000	21	48
948441600	21	54
948445200	21	60
948448800	21	64
948452400	21	65
948456000	21	65
948459600	21	64
948463200	21	65
948466800	21	65
948470400	21	66
948474000	21	66
948477600	21	64
948481200	21	62
948484800	21	64
948488400	21	69
948492000	21	74
948495600	21	75
948499200	22	73
948502800	22	75
948506400	22	83
948510000	22	84
948513600	22	70
948517200	22	57
948520800	22	48
948524400	22	49
948528000	22	56
948531600	22	63
948535200	22	66
948538800	22	68
948542400	22	68
948546000	22	69
948549600	22	70
948553200	22	71
948556800	22	71
948560400	22	72
948564000	22	67
948567600	22	60
948571200	22	55
948574800	22	51
948578400	22	46
948582000	22	42
948585600	23	39
948589200	23	39
948592800	23	39
948596400	23	41
948600000	23	45
948603600	23	48
948607200	23	48
948610800	23	50
948614400	23	55
948618000	23	58
948621600	23	61
948625200	23	64
948628800	23	71
948632400	23	72
948636000	23	76
948639600	23	83
948643200	23	85
948646800	23	84
948650400	23	81
948654000	23	77
948657600	23	72
948661200	23	68
948664800	23	57
948668400	23	52
948672000	24	49
948675600	24	47
948679200	24	59
948682800	24	75
948686400	24	80
948690000	24	86
948693600	24	89
948697200	24	88
948700800	24	87
948704400	24	87
948708000	24	87
948711600	24	86
948715200	24	86
948718800	24	84
948722400	24	83
948726000	24	83
948729600	24	83
948733200	24	83
948736800	24	84
948740400	24	83
948744000	24	82
948747600	24	81
948751200	24	78
948754800	24	74
948758400	25	71
948762000	25	70
948765600	25	70
948769200	25	69
948772800	25	71
948776400	25	76
948780000	25	82
948783600	25	83
948787200	25	85
948790800	25	86
948794400	25	86
948798000	25	88
948801600	25	89
948805200	25	89
948808800	25	89
948812400	25	89
948816000	25	87
948819600	25	86
948823200	25	87
948826800	25	85
948830400	25	85
948834000	25	85
948837600	25	84
948841200	25	82
948844800	26	81
948848400	26	77
948852000	26	75
948855600	26	72
948859200	26	68
948862800	26	65
948866400	26	64
948870000	26	65
948873600	26	74
948877200	26	79
948880800	26	82
948884400	26	83
948888000	26	84
948891600	26	85
948895200	26	86
948898800	26	87
948902400	26	88
948906000	26	89
948909600	26	87
948913200	26	76
948916800	26	64
948920400	26	53
948924000	26	47
948927600	26	44
948931200	27	45
948934800	27	44
948938400	27	44
948942000	27	47
948945600	27	50
948949200	27	54
948952800	27	57
948956400	27	60
948960000	27	64
948963600	27	66
948967200	27	70
948970800	27	76
948974400	27	76
948978000	27	79
948981600	27	81
948985200	27	82
948988800	27	83
948992400	27	83
948996000	27	86
948999600	27	71
949003200	27	64
949006800	27	56
949010400	27	52
949014000	27	51
949017600	28	49
949021200	28	51
949024800	28	53
949028400	28	56
949032000	28	59
949035600	28	62
949039200	28	66
949042800	28	67
949046400	28	68
949050000	28	67
949053600	28	70
949057200	28	74
949060800	28	75
949064400	28	75
949068000	28	78
949071600	28	81
