Unix	jday	rh
915148800	1	48
915152400	1	46
915156000	1	49
915159600	1	56
915163200	1	62
915166800	1	68
915170400	1	76
915174000	1	81
915177600	1	84
915181200	1	85
915184800	1	84
915188400	1	83
915192000	1	83
915195600	1	83
915199200	1	86
915202800	1	87
915206400	1	88
915210000	1	90
915213600	1	81
915217200	1	73
915220800	1	63
915224400	1	57
915228000	1	52
915231600	1	49
915235200	2	53
915238800	2	53
915242400	2	51
915246000	2	50
915249600	2	51
915253200	2	52
915256800	2	58
915260400	2	61
915264000	2	66
915267600	2	70
915271200	2	73
915274800	2	76
915278400	2	78
915282000	2	81
915285600	2	84
915289200	2	85
915292800	2	85
915296400	2	85
915300000	2	73
915303600	2	68
915307200	2	62
915310800	2	57
915314400	2	51
915318000	2	46
915321600	3	52
915325200	3	49
915328800	3	49
915332400	3	49
915336000	3	51
915339600	3	53
915343200	3	59
915346800	3	61
915350400	3	65
915354000	3	69
915357600	3	71
915361200	3	74
915364800	3	77
915368400	3	78
915372000	3	83
915375600	3	85
915379200	3	86
915382800	3	86
915386400	3	79
915390000	3	73
915393600	3	66
915397200	3	60
915400800	3	54
915404400	3	47
915408000	4	47
915411600	4	47
915415200	4	48
915418800	4	49
915422400	4	49
915426000	4	51
915429600	4	58
915433200	4	58
915436800	4	63
915440400	4	68
915444000	4	71
915447600	4	74
915451200	4	70
915454800	4	69
915458400	4	68
915462000	4	66
915465600	4	64
915469200	4	62
915472800	4	51
915476400	4	46
915480000	4	42
915483600	4	38
915487200	4	37
915490800	4	37
915494400	5	42
915498000	5	42
915501600	5	43
915505200	5	45
915508800	5	50
915512400	5	54
915516000	5	59
915519600	5	66
915523200	5	76
915526800	5	90
915530400	5	90
915534000	5	92
915537600	5	93
915541200	5	91
915544800	5	90
915548400	5	89
915552000	5	89
915555600	5	90
915559200	5	85
915562800	5	80
915566400	5	76
915570000	5	69
915573600	5	65
915577200	5	62
915580800	6	65
915584400	6	68
915588000	6	66
915591600	6	62
915595200	6	62
915598800	6	64
915602400	6	68
915606000	6	70
915609600	6	73
915613200	6	73
915616800	6	70
915620400	6	66
915624000	6	54
915627600	6	43
915631200	6	35
915634800	6	32
915638400	6	34
915642000	6	37
915645600	6	31
915649200	6	29
915652800	6	31
915656400	6	34
915660000	6	32
915663600	6	31
915667200	7	24
915670800	7	25
915674400	7	26
915678000	7	28
915681600	7	31
915685200	7	34
915688800	7	41
915692400	7	48
915696000	7	53
915699600	7	57
915703200	7	61
915706800	7	65
915710400	7	70
915714000	7	80
915717600	7	81
915721200	7	79
915724800	7	79
915728400	7	77
915732000	7	75
915735600	7	74
915739200	7	73
915742800	7	71
915746400	7	70
915750000	7	70
915753600	8	72
915757200	8	75
915760800	8	80
915764400	8	85
915768000	8	88
915771600	8	90
915775200	8	89
915778800	8	88
915782400	8	87
915786000	8	86
915789600	8	86
915793200	8	86
915796800	8	86
915800400	8	86
915804000	8	86
915807600	8	85
915811200	8	86
915814800	8	86
915818400	8	84
915822000	8	79
915825600	8	72
915829200	8	61
915832800	8	48
915836400	8	45
915840000	9	46
915843600	9	46
915847200	9	48
915850800	9	51
915854400	9	54
915858000	9	57
915861600	9	61
915865200	9	64
915868800	9	68
915872400	9	71
915876000	9	72
915879600	9	72
915883200	9	76
915886800	9	79
915890400	9	81
915894000	9	82
915897600	9	83
915901200	9	84
915904800	9	77
915908400	9	68
915912000	9	61
915915600	9	56
915919200	9	52
915922800	9	49
915926400	10	51
915930000	10	52
915933600	10	52
915937200	10	53
915940800	10	54
915944400	10	56
915948000	10	59
915951600	10	65
915955200	10	70
915958800	10	74
915962400	10	76
915966000	10	79
915969600	10	81
915973200	10	83
915976800	10	83
915980400	10	83
915984000	10	83
915987600	10	83
915991200	10	77
915994800	10	69
915998400	10	62
916002000	10	55
916005600	10	48
916009200	10	42
916012800	11	44
916016400	11	41
916020000	11	43
916023600	11	43
916027200	11	44
916030800	11	46
916034400	11	51
916038000	11	52
916041600	11	57
916045200	11	61
916048800	11	62
916052400	11	64
916056000	11	62
916059600	11	65
916063200	11	70
916066800	11	73
916070400	11	76
916074000	11	79
916077600	11	71
916081200	11	64
916084800	11	59
916088400	11	54
916092000	11	51
916095600	11	49
916099200	12	46
916102800	12	47
916106400	12	46
916110000	12	46
916113600	12	44
916117200	12	43
916120800	12	42
916124400	12	43
916128000	12	50
916131600	12	56
916135200	12	61
916138800	12	66
916142400	12	68
916146000	12	69
916149600	12	72
916153200	12	74
916156800	12	75
916160400	12	76
916164000	12	68
916167600	12	63
916171200	12	59
916174800	12	58
916178400	12	57
916182000	12	57
916185600	13	60
916189200	13	57
916192800	13	58
916196400	13	60
916200000	13	63
916203600	13	67
916207200	13	72
916210800	13	76
916214400	13	78
916218000	13	77
916221600	13	77
916225200	13	78
916228800	13	80
916232400	13	82
916236000	13	82
916239600	13	82
916243200	13	81
916246800	13	80
916250400	13	82
916254000	13	85
916257600	13	82
916261200	13	72
916264800	13	58
916268400	13	50
916272000	14	50
916275600	14	48
916279200	14	53
916282800	14	55
916286400	14	52
916290000	14	52
916293600	14	52
916297200	14	55
916300800	14	62
916304400	14	68
916308000	14	71
916311600	14	73
916315200	14	71
916318800	14	68
916322400	14	78
916326000	14	86
916329600	14	86
916333200	14	86
916336800	14	86
916340400	14	86
916344000	14	86
916347600	14	86
916351200	14	86
916354800	14	86
916358400	15	85
916362000	15	85
916365600	15	84
916369200	15	84
916372800	15	84
916376400	15	84
916380000	15	84
916383600	15	85
916387200	15	86
916390800	15	89
916394400	15	90
916398000	15	91
916401600	15	91
916405200	15	91
916408800	15	90
916412400	15	89
916416000	15	89
916419600	15	89
916423200	15	87
916426800	15	86
916430400	15	84
916434000	15	80
916437600	15	73
916441200	15	67
916444800	16	65
916448400	16	62
916452000	16	61
916455600	16	62
916459200	16	64
916462800	16	68
916466400	16	73
916470000	16	79
916473600	16	87
916477200	16	91
916480800	16	90
916484400	16	89
916488000	16	91
916491600	16	92
916495200	16	91
916498800	16	91
916502400	16	92
916506000	16	92
916509600	16	91
916513200	16	88
916516800	16	83
916520400	16	74
916524000	16	65
916527600	16	60
916531200	17	61
916534800	17	58
916538400	17	59
916542000	17	61
916545600	17	65
916549200	17	68
916552800	17	74
916556400	17	80
916560000	17	86
916563600	17	89
916567200	17	89
916570800	17	89
916574400	17	88
916578000	17	87
916581600	17	88
916585200	17	88
916588800	17	87
916592400	17	85
916596000	17	82
916599600	17	78
916603200	17	72
916606800	17	65
916610400	17	64
916614000	17	62
916617600	18	62
916621200	18	61
916624800	18	63
916628400	18	65
916632000	18	69
916635600	18	74
916639200	18	79
916642800	18	84
916646400	18	89
916650000	18	89
916653600	18	88
916657200	18	87
916660800	18	87
916664400	18	88
916668000	18	91
916671600	18	91
916675200	18	92
916678800	18	92
916682400	18	88
916686000	18	82
916689600	18	76
916693200	18	69
916696800	18	60
916700400	18	53
916704000	19	46
916707600	19	44
916711200	19	44
916714800	19	47
916718400	19	52
916722000	19	58
916725600	19	64
916729200	19	69
916732800	19	77
916736400	19	81
916740000	19	82
916743600	19	83
916747200	19	85
916750800	19	86
916754400	19	88
916758000	19	88
916761600	19	88
916765200	19	88
916768800	19	83
916772400	19	76
916776000	19	68
916779600	19	60
916783200	19	54
916786800	19	50
916790400	20	46
916794000	20	44
916797600	20	42
916801200	20	40
916804800	20	38
916808400	20	37
916812000	20	36
916815600	20	36
916819200	20	43
916822800	20	43
916826400	20	45
916830000	20	49
916833600	20	54
916837200	20	57
916840800	20	59
916844400	20	59
916848000	20	62
916851600	20	64
916855200	20	67
916858800	20	70
916862400	20	68
916866000	20	67
916869600	20	61
916873200	20	56
916876800	21	53
916880400	21	51
916884000	21	50
916887600	21	49
916891200	21	50
916894800	21	51
916898400	21	52
916902000	21	54
916905600	21	56
916909200	21	60
916912800	21	63
916916400	21	63
916920000	21	62
916923600	21	64
916927200	21	66
916930800	21	67
916934400	21	69
916938000	21	71
916941600	21	72
916945200	21	74
916948800	21	74
916952400	21	75
916956000	21	75
916959600	21	76
916963200	22	76
916966800	22	74
916970400	22	71
916974000	22	68
916977600	22	70
916981200	22	71
916984800	22	71
916988400	22	72
916992000	22	73
916995600	22	73
916999200	22	73
917002800	22	72
917006400	22	73
917010000	22	75
917013600	22	80
917017200	22	81
917020800	22	81
917024400	22	81
917028000	22	75
917031600	22	73
917035200	22	71
917038800	22	69
917042400	22	67
917046000	22	64
917049600	23	61
917053200	23	60
917056800	23	59
917060400	23	56
917064000	23	56
917067600	23	57
917071200	23	59
917074800	23	63
917078400	23	70
917082000	23	76
917085600	23	78
917089200	23	79
917092800	23	79
917096400	23	78
917100000	23	80
917103600	23	82
917107200	23	82
917110800	23	82
917114400	23	79
917118000	23	76
917121600	23	71
917125200	23	67
917128800	23	63
917132400	23	60
917136000	24	57
917139600	24	57
917143200	24	59
917146800	24	61
917150400	24	63
917154000	24	66
917157600	24	68
917161200	24	71
917164800	24	77
917168400	24	80
917172000	24	80
917175600	24	80
917179200	24	81
917182800	24	79
917186400	24	80
917190000	24	79
917193600	24	79
917197200	24	79
917200800	24	75
917204400	24	68
917208000	24	60
917211600	24	54
917215200	24	50
917218800	24	47
917222400	25	51
917226000	25	53
917229600	25	55
917233200	25	57
917236800	25	58
917240400	25	60
917244000	25	63
917247600	25	66
917251200	25	75
917254800	25	84
917258400	25	87
917262000	25	91
917265600	25	89
917269200	25	90
917272800	25	92
917276400	25	93
917280000	25	93
917283600	25	91
917287200	25	89
917290800	25	87
917294400	25	79
917298000	25	69
917301600	25	60
917305200	25	53
917308800	26	49
917312400	26	47
917316000	26	49
917319600	26	51
917323200	26	54
917326800	26	56
917330400	26	58
917334000	26	60
917337600	26	64
917341200	26	65
917344800	26	68
917348400	26	73
917352000	26	72
917355600	26	74
917359200	26	71
917362800	26	61
917366400	26	53
917370000	26	48
917373600	26	48
917377200	26	50
917380800	26	54
917384400	26	60
917388000	26	64
917391600	26	66
917395200	27	68
917398800	27	72
917402400	27	76
917406000	27	76
917409600	27	73
917413200	27	70
917416800	27	68
917420400	27	67
917424000	27	67
917427600	27	67
917431200	27	68
917434800	27	69
917438400	27	71
917442000	27	77
917445600	27	76
917449200	27	74
917452800	27	75
917456400	27	77
917460000	27	77
917463600	27	78
917467200	27	75
917470800	27	68
917474400	27	62
917478000	27	58
917481600	28	57
917485200	28	57
917488800	28	60
917492400	28	64
917496000	28	68
917499600	28	72
917503200	28	77
917506800	28	79
917510400	28	83
917514000	28	85
917517600	28	86
917521200	28	87
917524800	28	87
917528400	28	87
917532000	28	87
917535600	28	87
917539200	28	87
917542800	28	87
917546400	28	84
917550000	28	83
917553600	28	80
917557200	28	78
917560800	28	74
917564400	28	71
917568000	29	68
917571600	29	66
917575200	29	63
917578800	29	63
917582400	29	63
917586000	29	65
917589600	29	67
917593200	29	69
917596800	29	73
917600400	29	74
917604000	29	74
917607600	29	74
917611200	29	75
917614800	29	74
917618400	29	74
917622000	29	74
917625600	29	76
917629200	29	78
917632800	29	74
917636400	29	66
917640000	29	58
917643600	29	47
917647200	29	38
917650800	29	36
917654400	30	36
917658000	30	37
917661600	30	37
917665200	30	37
917668800	30	37
917672400	30	37
917676000	30	38
917679600	30	42
917683200	30	48
917686800	30	51
917690400	30	57
917694000	30	69
917697600	30	78
917701200	30	80
917704800	30	81
917708400	30	81
917712000	30	80
917715600	30	79
917719200	30	77
917722800	30	72
917726400	30	64
917730000	30	58
917733600	30	58
917737200	30	71
917740800	31	86
917744400	31	86
917748000	31	82
917751600	31	78
917755200	31	79
917758800	31	83
917762400	31	88
917766000	31	87
917769600	31	86
917773200	31	85
917776800	31	83
917780400	31	82
917784000	31	81
917787600	31	80
917791200	31	79
917794800	31	79
917798400	31	78
917802000	31	77
917805600	31	77
917809200	31	73
917812800	31	68
917816400	31	63
917820000	31	58
917827200	32	55
917830800	32	55
917834400	32	59
917838000	32	63
917841600	32	60
917845200	32	58
917848800	32	56
917852400	32	58
917856000	32	75
917859600	32	76
917863200	32	75
917866800	32	75
917870400	32	76
917874000	32	72
917877600	32	70
917881200	32	68
917884800	32	66
917888400	32	65
917892000	32	58
917895600	32	50
917899200	32	45
917902800	32	40
917906400	32	37
917910000	32	33
917913600	33	29
917917200	33	30
