Unix	jday	rh
631152000	1	75
631155600	1	70
631159200	1	66
631162800	1	66
631166400	1	69
631170000	1	71
631173600	1	74
631177200	1	76
631180800	1	79
631184400	1	81
631188000	1	83
631191600	1	86
631195200	1	85
631198800	1	84
631202400	1	84
631206000	1	85
631209600	1	88
631213200	1	88
631216800	1	80
631220400	1	68
631224000	1	58
631227600	1	53
631231200	1	52
631234800	1	51
631238400	2	48
631242000	2	47
631245600	2	46
631249200	2	47
631252800	2	48
631256400	2	50
631260000	2	53
631263600	2	57
631267200	2	64
631270800	2	70
631274400	2	72
631278000	2	73
631281600	2	78
631285200	2	74
631288800	2	76
631292400	2	80
631296000	2	80
631299600	2	79
631303200	2	73
631306800	2	65
631310400	2	60
631314000	2	55
631317600	2	52
631321200	2	50
631324800	3	43
631328400	3	46
631332000	3	48
631335600	3	51
631339200	3	54
631342800	3	56
631346400	3	59
631350000	3	62
631353600	3	66
631357200	3	68
631360800	3	69
631364400	3	67
631368000	3	64
631371600	3	61
631375200	3	57
631378800	3	54
631382400	3	56
631386000	3	57
631389600	3	59
631393200	3	59
631396800	3	58
631400400	3	57
631404000	3	55
631407600	3	53
631411200	4	51
631414800	4	51
631418400	4	50
631422000	4	48
631425600	4	49
631429200	4	50
631432800	4	50
631436400	4	50
631440000	4	52
631443600	4	57
631447200	4	62
631450800	4	67
631454400	4	78
631458000	4	73
631461600	4	70
631465200	4	68
631468800	4	67
631472400	4	67
631476000	4	65
631479600	4	59
631483200	4	54
631486800	4	51
631490400	4	49
631494000	4	46
631497600	5	43
631501200	5	44
631504800	5	43
631508400	5	42
631512000	5	44
631515600	5	47
631519200	5	47
631522800	5	50
631526400	5	54
631530000	5	56
631533600	5	59
631537200	5	64
631540800	5	71
631544400	5	72
631548000	5	70
631551600	5	69
631555200	5	69
631558800	5	69
631562400	5	67
631566000	5	60
631569600	5	54
631573200	5	50
631576800	5	48
631580400	5	47
631584000	6	47
631587600	6	47
631591200	6	49
631594800	6	51
631598400	6	56
631602000	6	62
631605600	6	68
631609200	6	71
631612800	6	76
631616400	6	77
631620000	6	79
631623600	6	80
631627200	6	80
631630800	6	80
631634400	6	81
631638000	6	83
631641600	6	83
631645200	6	83
631648800	6	82
631652400	6	80
631656000	6	77
631659600	6	74
631663200	6	71
631666800	6	67
631670400	7	64
631674000	7	61
631677600	7	60
631681200	7	62
631684800	7	64
631688400	7	67
631692000	7	71
631695600	7	73
631699200	7	77
631702800	7	79
631706400	7	80
631710000	7	81
631713600	7	79
631717200	7	80
631720800	7	80
631724400	7	78
631728000	7	76
631731600	7	74
631735200	7	68
631738800	7	62
631742400	7	57
631746000	7	52
631749600	7	48
631753200	7	47
631756800	8	40
631760400	8	39
631764000	8	40
631767600	8	44
631771200	8	47
631774800	8	49
631778400	8	51
631782000	8	58
631785600	8	63
631789200	8	62
631792800	8	62
631796400	8	62
631800000	8	64
631803600	8	65
631807200	8	67
631810800	8	67
631814400	8	70
631818000	8	73
631821600	8	76
631825200	8	79
631828800	8	83
631832400	8	82
631836000	8	78
631839600	8	75
631843200	9	72
631846800	9	69
631850400	9	66
631854000	9	63
631857600	9	64
631861200	9	66
631864800	9	68
631868400	9	69
631872000	9	74
631875600	9	81
631879200	9	82
631882800	9	83
631886400	9	82
631890000	9	82
631893600	9	83
631897200	9	85
631900800	9	87
631904400	9	88
631908000	9	84
631911600	9	75
631915200	9	66
631918800	9	63
631922400	9	60
631926000	9	56
631929600	10	53
631933200	10	50
631936800	10	47
631940400	10	45
631944000	10	46
631947600	10	49
631951200	10	56
631954800	10	63
631958400	10	71
631962000	10	77
631965600	10	80
631969200	10	85
631972800	10	85
631976400	10	85
631980000	10	85
631983600	10	83
631987200	10	79
631990800	10	75
631994400	10	70
631998000	10	65
632001600	10	61
632005200	10	57
632008800	10	52
632012400	10	45
632016000	11	40
632019600	11	36
632023200	11	34
632026800	11	33
632030400	11	33
632034000	11	37
632037600	11	48
632041200	11	58
632044800	11	65
632048400	11	71
632052000	11	77
632055600	11	82
632059200	11	83
632062800	11	85
632066400	11	86
632070000	11	86
632073600	11	87
632077200	11	87
632080800	11	85
632084400	11	73
632088000	11	69
632091600	11	64
632095200	11	58
632098800	11	52
632102400	12	48
632106000	12	43
632109600	12	41
632113200	12	40
632116800	12	43
632120400	12	45
632124000	12	50
632127600	12	57
632131200	12	60
632134800	12	60
632138400	12	59
632142000	12	59
632145600	12	61
632149200	12	61
632152800	12	61
632156400	12	62
632160000	12	62
632163600	12	62
632167200	12	63
632170800	12	62
632174400	12	61
632178000	12	57
632181600	12	50
632185200	12	45
632188800	13	43
632192400	13	47
632196000	13	53
632199600	13	58
632203200	13	60
632206800	13	63
632210400	13	65
632214000	13	67
632217600	13	69
632221200	13	70
632224800	13	70
632228400	13	71
632232000	13	74
632235600	13	76
632239200	13	76
632242800	13	73
632246400	13	76
632250000	13	84
632253600	13	77
632257200	13	72
632260800	13	70
632264400	13	70
632268000	13	65
632271600	13	61
632275200	14	54
632278800	14	50
632282400	14	46
632286000	14	44
632289600	14	46
632293200	14	48
632296800	14	53
632300400	14	57
632304000	14	63
632307600	14	67
632311200	14	69
632314800	14	71
632318400	14	73
632322000	14	73
632325600	14	76
632329200	14	77
632332800	14	77
632336400	14	76
632340000	14	74
632343600	14	64
632347200	14	55
632350800	14	48
632354400	14	44
632358000	14	40
632361600	15	35
632365200	15	32
632368800	15	31
632372400	15	31
632376000	15	32
632379600	15	34
632383200	15	37
632386800	15	41
632390400	15	49
632394000	15	55
632397600	15	59
632401200	15	62
632404800	15	72
632408400	15	69
632412000	15	69
632415600	15	69
632419200	15	71
632422800	15	71
632426400	15	68
632430000	15	59
632433600	15	55
632437200	15	50
632440800	15	45
632444400	15	41
632448000	16	35
632451600	16	33
632455200	16	31
632458800	16	32
632462400	16	34
632466000	16	36
632469600	16	41
632473200	16	47
632476800	16	52
632480400	16	55
632484000	16	53
632487600	16	51
632491200	16	50
632494800	16	58
632498400	16	73
632502000	16	77
632505600	16	80
632509200	16	85
632512800	16	86
632516400	16	84
632520000	16	79
632523600	16	68
632527200	16	64
632530800	16	61
632534400	17	53
632538000	17	51
632541600	17	49
632545200	17	48
632548800	17	46
632552400	17	46
632556000	17	47
632559600	17	49
632563200	17	56
632566800	17	61
632570400	17	62
632574000	17	64
632577600	17	66
632581200	17	69
632584800	17	73
632588400	17	75
632592000	17	75
632595600	17	78
632599200	17	77
632602800	17	72
632606400	17	64
632610000	17	59
632613600	17	56
632617200	17	53
632620800	18	48
632624400	18	48
632628000	18	47
632631600	18	46
