Unix	jday	rh
1167609600	1	75
1167613200	1	71
1167616800	1	69
1167620400	1	69
1167624000	1	72
1167627600	1	74
1167631200	1	77
1167634800	1	79
1167638400	1	81
1167642000	1	82
1167645600	1	83
1167649200	1	85
1167652800	1	86
1167656400	1	86
1167660000	1	86
1167663600	1	86
1167667200	1	87
1167670800	1	88
1167674400	1	89
1167678000	1	89
1167681600	1	88
1167685200	1	88
1167688800	1	87
1167692400	1	86
1167696000	2	86
1167699600	2	85
1167703200	2	87
1167706800	2	88
1167710400	2	87
1167714000	2	86
1167717600	2	85
1167721200	2	84
1167724800	2	84
1167728400	2	84
1167732000	2	84
1167735600	2	84
1167739200	2	84
1167742800	2	84
1167746400	2	84
1167750000	2	83
1167753600	2	82
1167757200	2	82
1167760800	2	81
1167764400	2	78
1167768000	2	75
1167771600	2	72
1167775200	2	69
1167778800	2	67
1167782400	3	64
1167786000	3	61
1167789600	3	60
1167793200	3	60
1167796800	3	61
1167800400	3	62
1167804000	3	64
1167807600	3	67
1167811200	3	76
1167814800	3	82
1167818400	3	82
1167822000	3	82
1167825600	3	80
1167829200	3	80
1167832800	3	81
1167836400	3	82
1167840000	3	85
1167843600	3	85
1167847200	3	82
1167850800	3	72
1167854400	3	67
1167858000	3	64
1167861600	3	64
1167865200	3	62
1167868800	4	59
1167872400	4	60
1167876000	4	60
1167879600	4	61
1167883200	4	63
1167886800	4	66
1167890400	4	69
1167894000	4	72
1167897600	4	78
1167901200	4	82
1167904800	4	85
1167908400	4	85
1167912000	4	83
1167915600	4	85
1167919200	4	86
1167922800	4	87
1167926400	4	87
1167930000	4	87
1167933600	4	83
1167937200	4	77
1167940800	4	72
1167944400	4	67
1167948000	4	60
1167951600	4	54
1167955200	5	49
1167958800	5	46
1167962400	5	45
1167966000	5	45
1167969600	5	45
1167973200	5	45
1167976800	5	51
1167980400	5	59
1167984000	5	62
1167987600	5	61
1167991200	5	62
1167994800	5	65
1167998400	5	68
1168002000	5	70
1168005600	5	71
1168009200	5	72
1168012800	5	72
1168016400	5	71
1168020000	5	69
1168023600	5	64
1168027200	5	59
1168030800	5	54
1168034400	5	49
1168038000	5	46
1168041600	6	43
1168045200	6	40
