Unix	jday	rh
1072915200	1	25
1072918800	1	23
1072922400	1	23
1072926000	1	22
1072929600	1	23
1072933200	1	24
1072936800	1	26
1072940400	1	49
1072944000	1	50
1072947600	1	47
1072951200	1	49
1072954800	1	52
1072958400	1	55
1072962000	1	55
1072965600	1	54
1072969200	1	52
1072972800	1	51
1072976400	1	51
1072980000	1	50
1072983600	1	45
1072987200	1	43
1072990800	1	39
1072994400	1	35
1072998000	1	30
1073001600	2	24
1073005200	2	28
1073008800	2	29
1073012400	2	30
1073016000	2	31
1073019600	2	32
1073023200	2	36
1073026800	2	43
1073030400	2	53
1073034000	2	62
1073037600	2	73
1073041200	2	82
1073044800	2	83
1073048400	2	86
1073052000	2	86
1073055600	2	83
1073059200	2	77
1073062800	2	72
1073066400	2	65
1073070000	2	61
1073073600	2	54
1073077200	2	48
1073080800	2	43
1073084400	2	39
1073088000	3	41
1073091600	3	39
1073095200	3	40
1073098800	3	41
1073102400	3	45
1073106000	3	49
1073109600	3	56
1073113200	3	57
1073116800	3	62
1073120400	3	65
1073124000	3	64
1073127600	3	62
1073131200	3	56
1073134800	3	51
1073138400	3	50
1073142000	3	50
1073145600	3	53
1073149200	3	56
1073152800	3	49
1073156400	3	47
1073160000	3	45
1073163600	3	40
1073167200	3	35
1073170800	3	32
1073174400	4	33
1073178000	4	36
1073181600	4	40
1073185200	4	47
1073188800	4	53
1073192400	4	60
1073196000	4	66
1073199600	4	71
1073203200	4	79
1073206800	4	86
1073210400	4	88
1073214000	4	90
1073217600	4	89
1073221200	4	89
1073224800	4	88
1073228400	4	87
1073232000	4	86
1073235600	4	85
1073239200	4	77
1073242800	4	68
1073246400	4	57
1073250000	4	46
1073253600	4	37
1073257200	4	33
1073260800	5	30
1073264400	5	29
1073268000	5	30
1073271600	5	32
1073275200	5	35
1073278800	5	39
1073282400	5	41
1073286000	5	49
1073289600	5	66
1073293200	5	76
1073296800	5	77
1073300400	5	79
1073304000	5	80
1073307600	5	82
1073311200	5	84
1073314800	5	85
1073318400	5	84
1073322000	5	82
1073325600	5	79
1073329200	5	79
1073332800	5	80
1073336400	5	80
1073340000	5	79
1073343600	5	81
1073347200	6	82
1073350800	6	84
1073354400	6	84
1073358000	6	84
1073361600	6	83
1073365200	6	83
1073368800	6	87
1073372400	6	88
1073376000	6	89
1073379600	6	90
1073383200	6	90
1073386800	6	90
1073390400	6	91
1073394000	6	91
1073397600	6	91
1073401200	6	90
1073404800	6	89
1073408400	6	89
1073412000	6	87
1073415600	6	86
1073419200	6	86
1073422800	6	85
1073426400	6	84
1073430000	6	83
1073433600	7	83
1073437200	7	81
1073440800	7	81
1073444400	7	81
1073448000	7	80
1073451600	7	79
1073455200	7	80
1073458800	7	82
1073462400	7	84
1073466000	7	86
1073469600	7	87
1073473200	7	89
1073476800	7	90
1073480400	7	88
1073484000	7	90
1073487600	7	89
1073491200	7	89
1073494800	7	88
