Unix	jday	rh
757382400	1	52
757386000	1	50
757389600	1	49
757393200	1	50
757396800	1	51
757400400	1	52
757404000	1	54
757407600	1	57
757411200	1	61
757414800	1	65
757418400	1	68
757422000	1	69
757425600	1	68
757429200	1	66
757432800	1	65
757436400	1	66
757440000	1	67
757443600	1	66
757447200	1	64
757450800	1	62
757454400	1	59
757458000	1	58
757461600	1	56
757465200	1	56
757468800	2	52
757472400	2	51
757476000	2	48
757479600	2	47
757483200	2	46
757486800	2	45
757490400	2	47
757494000	2	50
757497600	2	55
757501200	2	60
757504800	2	63
757508400	2	65
757512000	2	66
757515600	2	66
757519200	2	67
757522800	2	66
757526400	2	65
757530000	2	65
757533600	2	65
757537200	2	62
757540800	2	60
757544400	2	59
757548000	2	56
757551600	2	53
757555200	3	50
757558800	3	49
757562400	3	49
757566000	3	49
757569600	3	50
757573200	3	53
757576800	3	54
757580400	3	58
757584000	3	66
757587600	3	70
757591200	3	71
757594800	3	71
757598400	3	71
757602000	3	71
757605600	3	70
757609200	3	74
757612800	3	75
757616400	3	74
757620000	3	72
757623600	3	68
757627200	3	62
757630800	3	59
757634400	3	55
757638000	3	52
757641600	4	50
757645200	4	57
757648800	4	73
757652400	4	71
757656000	4	64
757659600	4	59
757663200	4	60
757666800	4	61
757670400	4	62
757674000	4	64
757677600	4	65
757681200	4	66
757684800	4	70
757688400	4	79
757692000	4	86
757695600	4	87
757699200	4	83
757702800	4	81
757706400	4	76
757710000	4	70
757713600	4	69
757717200	4	71
757720800	4	62
757724400	4	59
757728000	5	57
757731600	5	55
757735200	5	55
757738800	5	56
757742400	5	56
757746000	5	57
757749600	5	61
757753200	5	66
757756800	5	73
757760400	5	78
757764000	5	83
757767600	5	84
757771200	5	83
757774800	5	84
757778400	5	85
757782000	5	84
757785600	5	83
757789200	5	82
757792800	5	75
757796400	5	66
757800000	5	60
757803600	5	56
757807200	5	52
757810800	5	47
757814400	6	43
757818000	6	41
757821600	6	40
757825200	6	41
757828800	6	41
757832400	6	42
757836000	6	47
757839600	6	50
757843200	6	51
757846800	6	49
757850400	6	51
757854000	6	54
757857600	6	55
757861200	6	55
757864800	6	55
757868400	6	55
757872000	6	56
757875600	6	56
757879200	6	58
757882800	6	61
757886400	6	62
757890000	6	61
757893600	6	58
757897200	6	56
757900800	7	54
757904400	7	52
757908000	7	51
757911600	7	50
757915200	7	51
757918800	7	52
757922400	7	54
757926000	7	60
757929600	7	65
757933200	7	70
757936800	7	74
757940400	7	77
757944000	7	77
757947600	7	76
757951200	7	76
757954800	7	74
757958400	7	69
757962000	7	66
757965600	7	64
757969200	7	64
757972800	7	64
757976400	7	64
757980000	7	61
757983600	7	56
757987200	8	51
757990800	8	48
757994400	8	46
757998000	8	45
758001600	8	46
758005200	8	47
758008800	8	50
758012400	8	52
758016000	8	53
758019600	8	53
758023200	8	54
758026800	8	55
758030400	8	61
758034000	8	60
758037600	8	61
758041200	8	61
758044800	8	60
758048400	8	59
758052000	8	62
758055600	8	61
758059200	8	58
758062800	8	55
758066400	8	53
758070000	8	52
758073600	9	49
758077200	9	50
758080800	9	49
758084400	9	50
758088000	9	51
758091600	9	53
758095200	9	57
758098800	9	67
758102400	9	75
758106000	9	80
758109600	9	85
758113200	9	84
758116800	9	77
758120400	9	72
758124000	9	73
758127600	9	73
758131200	9	74
758134800	9	73
758138400	9	74
758142000	9	67
758145600	9	60
758149200	9	54
758152800	9	48
758156400	9	44
758160000	10	42
758163600	10	43
758167200	10	47
758170800	10	47
758174400	10	50
758178000	10	56
758181600	10	62
758185200	10	68
758188800	10	72
758192400	10	75
758196000	10	78
758199600	10	84
758203200	10	85
758206800	10	84
758210400	10	85
758214000	10	86
758217600	10	87
758221200	10	89
758224800	10	87
758228400	10	88
758232000	10	88
758235600	10	88
758239200	10	86
758242800	10	84
758246400	11	80
758250000	11	77
758253600	11	70
758257200	11	65
758260800	11	63
758264400	11	64
758268000	11	66
758271600	11	70
758275200	11	77
758278800	11	81
758282400	11	82
758286000	11	81
758289600	11	80
758293200	11	77
758296800	11	77
758300400	11	76
758304000	11	75
758307600	11	73
758311200	11	70
758314800	11	65
758318400	11	60
758322000	11	56
758325600	11	53
758329200	11	51
758332800	12	50
758336400	12	50
758340000	12	51
758343600	12	52
758347200	12	55
758350800	12	58
758354400	12	63
758358000	12	67
758361600	12	71
758365200	12	74
758368800	12	76
758372400	12	78
758376000	12	79
758379600	12	81
758383200	12	84
758386800	12	83
758390400	12	82
758394000	12	82
758397600	12	71
758401200	12	63
758404800	12	58
758408400	12	53
758412000	12	47
758415600	12	44
758419200	13	43
758422800	13	43
758426400	13	44
758430000	13	45
758433600	13	48
758437200	13	51
758440800	13	57
758444400	13	61
758448000	13	64
758451600	13	64
758455200	13	66
758458800	13	68
758462400	13	68
758466000	13	68
758469600	13	68
758473200	13	67
758476800	13	66
758480400	13	65
758484000	13	66
758487600	13	60
758491200	13	54
758494800	13	49
758498400	13	43
758502000	13	40
758505600	14	37
758509200	14	35
758512800	14	34
758516400	14	34
758520000	14	34
758523600	14	35
758527200	14	37
758530800	14	41
758534400	14	42
758538000	14	44
758541600	14	48
758545200	14	52
758548800	14	56
758552400	14	57
758556000	14	56
758559600	14	54
758563200	14	53
758566800	14	53
758570400	14	54
758574000	14	53
758577600	14	50
758581200	14	46
758584800	14	44
758588400	14	45
758592000	15	57
758595600	15	81
758599200	15	92
758602800	15	88
