Unix	jday	rh
852076800	1	64
852080400	1	63
852084000	1	61
852087600	1	59
852091200	1	60
852094800	1	62
852098400	1	67
852102000	1	73
852105600	1	80
852109200	1	83
852112800	1	84
852116400	1	86
852120000	1	84
852123600	1	86
852127200	1	88
852130800	1	88
852134400	1	88
852138000	1	85
852141600	1	78
852145200	1	70
852148800	1	63
852152400	1	56
852156000	1	51
852159600	1	49
852163200	2	51
852166800	2	52
852170400	2	57
852174000	2	64
852177600	2	69
852181200	2	74
852184800	2	79
852188400	2	82
852192000	2	86
852195600	2	88
852199200	2	88
852202800	2	88
852206400	2	87
852210000	2	87
852213600	2	86
852217200	2	86
852220800	2	87
852224400	2	87
852228000	2	86
852231600	2	83
852235200	2	81
852238800	2	78
852242400	2	75
852246000	2	72
852249600	3	70
852253200	3	69
852256800	3	68
852260400	3	69
852264000	3	70
852267600	3	71
852271200	3	75
852274800	3	79
852278400	3	85
852282000	3	90
852285600	3	91
852289200	3	92
852292800	3	91
852296400	3	90
852300000	3	91
852303600	3	87
852307200	3	81
852310800	3	75
852314400	3	71
852318000	3	78
852321600	3	87
852325200	3	87
852328800	3	84
852332400	3	83
852336000	4	83
852339600	4	83
852343200	4	84
852346800	4	85
852350400	4	84
852354000	4	83
852357600	4	83
852361200	4	83
852364800	4	81
852368400	4	81
852372000	4	81
852375600	4	82
852379200	4	84
852382800	4	85
852386400	4	86
852390000	4	88
852393600	4	88
852397200	4	88
852400800	4	86
852404400	4	84
852408000	4	80
852411600	4	77
852415200	4	73
852418800	4	69
852422400	5	62
852426000	5	56
852429600	5	54
852433200	5	54
852436800	5	55
852440400	5	55
852444000	5	57
852447600	5	60
852451200	5	68
852454800	5	77
852458400	5	77
852462000	5	74
852465600	5	68
852469200	5	67
852472800	5	65
852476400	5	65
852480000	5	67
852483600	5	67
852487200	5	66
852490800	5	61
852494400	5	56
852498000	5	54
852501600	5	50
852505200	5	48
852508800	6	43
852512400	6	46
852516000	6	47
852519600	6	48
852523200	6	50
852526800	6	53
852530400	6	56
852534000	6	60
852537600	6	67
852541200	6	71
852544800	6	74
852548400	6	78
852552000	6	77
852555600	6	78
852559200	6	83
852562800	6	85
852566400	6	87
852570000	6	88
852573600	6	83
852577200	6	76
852580800	6	70
852584400	6	64
852588000	6	59
852591600	6	56
852595200	7	51
852598800	7	51
852602400	7	50
852606000	7	51
852609600	7	54
852613200	7	58
852616800	7	63
852620400	7	68
852624000	7	74
852627600	7	79
852631200	7	80
852634800	7	81
852638400	7	79
852642000	7	79
852645600	7	82
852649200	7	84
852652800	7	84
852656400	7	83
852660000	7	76
852663600	7	72
852667200	7	67
852670800	7	62
852674400	7	59
852678000	7	58
852681600	8	57
852685200	8	56
852688800	8	57
852692400	8	60
852696000	8	62
852699600	8	66
852703200	8	70
852706800	8	72
852710400	8	79
852714000	8	84
852717600	8	86
852721200	8	89
852724800	8	89
852728400	8	89
852732000	8	89
852735600	8	89
852739200	8	89
852742800	8	90
852746400	8	86
852750000	8	80
852753600	8	74
852757200	8	68
852760800	8	62
852764400	8	57
852768000	9	52
852771600	9	51
852775200	9	51
852778800	9	51
852782400	9	53
852786000	9	55
852789600	9	62
852793200	9	66
852796800	9	72
852800400	9	75
852804000	9	77
852807600	9	78
852811200	9	79
852814800	9	81
852818400	9	86
852822000	9	87
852825600	9	87
852829200	9	85
852832800	9	80
852836400	9	77
852840000	9	76
852843600	9	75
852847200	9	74
852850800	9	74
852854400	10	72
852858000	10	72
852861600	10	72
852865200	10	74
852868800	10	79
852872400	10	84
852876000	10	88
852879600	10	91
852883200	10	95
852886800	10	96
852890400	10	95
852894000	10	95
852897600	10	95
852901200	10	95
852904800	10	95
852908400	10	95
852912000	10	95
852915600	10	96
852919200	10	95
852922800	10	94
852926400	10	94
852930000	10	95
852933600	10	94
852937200	10	94
852940800	11	93
852944400	11	93
852948000	11	93
852951600	11	92
852955200	11	92
852958800	11	91
852962400	11	91
852966000	11	89
852969600	11	89
852973200	11	89
852976800	11	88
852980400	11	86
852984000	11	85
852987600	11	81
852991200	11	80
852994800	11	79
852998400	11	77
853002000	11	76
853005600	11	74
853009200	11	75
853012800	11	78
853016400	11	80
853020000	11	81
853023600	11	81
853027200	12	81
853030800	12	82
853034400	12	82
853038000	12	83
853041600	12	84
853045200	12	84
853048800	12	84
853052400	12	84
853056000	12	85
853059600	12	85
853063200	12	85
853066800	12	85
853070400	12	85
853074000	12	84
853077600	12	84
853081200	12	84
853084800	12	85
853088400	12	84
853092000	12	83
853095600	12	82
853099200	12	80
853102800	12	79
853106400	12	76
853110000	12	72
853113600	13	66
853117200	13	62
853120800	13	61
853124400	13	62
853128000	13	63
853131600	13	64
853135200	13	65
853138800	13	68
853142400	13	76
853146000	13	78
853149600	13	79
853153200	13	80
853156800	13	80
853160400	13	82
853164000	13	84
853167600	13	85
853171200	13	85
853174800	13	86
853178400	13	88
853182000	13	75
853185600	13	70
853189200	13	66
853192800	13	63
853196400	13	61
853200000	14	59
853203600	14	58
853207200	14	58
853210800	14	57
853214400	14	59
853218000	14	61
853221600	14	63
853225200	14	67
853228800	14	76
853232400	14	81
853236000	14	85
853239600	14	86
853243200	14	86
853246800	14	87
853250400	14	88
853254000	14	90
853257600	14	91
853261200	14	92
853264800	14	92
853268400	14	85
853272000	14	77
853275600	14	69
853279200	14	63
853282800	14	59
853286400	15	57
853290000	15	57
853293600	15	57
853297200	15	56
853300800	15	56
853304400	15	57
853308000	15	59
853311600	15	63
853315200	15	70
853318800	15	75
853322400	15	76
853326000	15	78
853329600	15	78
853333200	15	79
853336800	15	83
853340400	15	84
853344000	15	84
853347600	15	84
853351200	15	79
853354800	15	73
853358400	15	68
853362000	15	64
853365600	15	62
853369200	15	61
853372800	16	59
853376400	16	59
853380000	16	59
853383600	16	61
853387200	16	64
853390800	16	66
853394400	16	69
853398000	16	71
853401600	16	76
853405200	16	79
853408800	16	79
853412400	16	80
853416000	16	80
853419600	16	79
853423200	16	82
853426800	16	85
853430400	16	87
853434000	16	89
853437600	16	88
853441200	16	80
853444800	16	74
853448400	16	67
853452000	16	62
853455600	16	56
853459200	17	51
853462800	17	52
853466400	17	54
853470000	17	57
853473600	17	58
853477200	17	60
853480800	17	63
853484400	17	65
853488000	17	70
853491600	17	70
853495200	17	70
853498800	17	70
853502400	17	68
853506000	17	70
853509600	17	77
853513200	17	79
853516800	17	77
853520400	17	79
853524000	17	81
853527600	17	82
853531200	17	80
853534800	17	73
853538400	17	65
853542000	17	61
853545600	18	59
853549200	18	56
853552800	18	70
853556400	18	72
853560000	18	71
853563600	18	73
853567200	18	75
853570800	18	81
853574400	18	86
853578000	18	88
853581600	18	86
853585200	18	84
853588800	18	82
853592400	18	80
853596000	18	79
853599600	18	79
853603200	18	80
853606800	18	81
853610400	18	80
853614000	18	77
853617600	18	70
853621200	18	66
853624800	18	65
853628400	18	65
853632000	19	65
853635600	19	64
853639200	19	60
853642800	19	56
853646400	19	52
853650000	19	52
853653600	19	56
853657200	19	62
853660800	19	68
853664400	19	70
853668000	19	70
853671600	19	71
853675200	19	71
853678800	19	72
853682400	19	71
853686000	19	70
853689600	19	70
853693200	19	70
853696800	19	68
853700400	19	63
853704000	19	56
853707600	19	51
853711200	19	49
853714800	19	46
853718400	20	43
853722000	20	42
853725600	20	42
853729200	20	43
853732800	20	46
853736400	20	51
853740000	20	56
853743600	20	62
853747200	20	66
853750800	20	66
853754400	20	64
853758000	20	63
853761600	20	62
853765200	20	63
853768800	20	64
853772400	20	66
853776000	20	68
853779600	20	70
853783200	20	72
853786800	20	68
853790400	20	63
853794000	20	58
853797600	20	52
853801200	20	48
853804800	21	46
853808400	21	42
853812000	21	42
853815600	21	43
853819200	21	43
853822800	21	43
853826400	21	46
853830000	21	49
853833600	21	54
853837200	21	58
853840800	21	58
853844400	21	58
853848000	21	57
853851600	21	56
853855200	21	56
853858800	21	57
853862400	21	55
853866000	21	54
853869600	21	52
853873200	21	48
853876800	21	42
853880400	21	36
853884000	21	35
853887600	21	34
853891200	22	35
853894800	22	35
853898400	22	36
853902000	22	42
853905600	22	53
853909200	22	65
853912800	22	74
853916400	22	75
853920000	22	73
853923600	22	73
853927200	22	75
853930800	22	76
853934400	22	78
853938000	22	78
853941600	22	78
853945200	22	78
853948800	22	77
853952400	22	77
853956000	22	77
853959600	22	75
853963200	22	73
853966800	22	71
853970400	22	69
853974000	22	66
853977600	23	62
853981200	23	59
853984800	23	57
853988400	23	56
853992000	23	57
853995600	23	60
853999200	23	63
854002800	23	67
854006400	23	72
854010000	23	75
854013600	23	77
854017200	23	78
854020800	23	80
854024400	23	81
854028000	23	82
854031600	23	83
854035200	23	87
854038800	23	87
854042400	23	86
854046000	23	78
854049600	23	73
854053200	23	67
854056800	23	60
854060400	23	55
854064000	24	51
854067600	24	50
854071200	24	50
854074800	24	50
854078400	24	50
854082000	24	52
854085600	24	54
854089200	24	58
854092800	24	75
854096400	24	78
854100000	24	71
854103600	24	64
854107200	24	79
854110800	24	62
854114400	24	58
854118000	24	56
854121600	24	62
854125200	24	68
854128800	24	74
854132400	24	76
854136000	24	78
854139600	24	79
854143200	24	76
854146800	24	74
854150400	25	72
854154000	25	71
854157600	25	72
854161200	25	72
854164800	25	75
854168400	25	79
854172000	25	82
854175600	25	85
854179200	25	87
854182800	25	87
854186400	25	88
854190000	25	89
854193600	25	89
854197200	25	88
854200800	25	87
854204400	25	86
854208000	25	85
854211600	25	84
854215200	25	84
854218800	25	82
854222400	25	80
854226000	25	76
854229600	25	73
854233200	25	71
854236800	26	67
854240400	26	63
854244000	26	60
854247600	26	59
854251200	26	60
854254800	26	62
854258400	26	65
854262000	26	69
854265600	26	77
854269200	26	81
854272800	26	82
854276400	26	83
854280000	26	83
854283600	26	83
854287200	26	84
854290800	26	84
854294400	26	84
854298000	26	83
854301600	26	80
854305200	26	74
854308800	26	68
854312400	26	63
854316000	26	59
854319600	26	56
854323200	27	54
854326800	27	53
854330400	27	54
854334000	27	56
854337600	27	60
854341200	27	63
854344800	27	68
854348400	27	72
854352000	27	78
854355600	27	81
854359200	27	82
854362800	27	82
854366400	27	83
854370000	27	83
854373600	27	84
854377200	27	85
854380800	27	86
854384400	27	86
854388000	27	83
854391600	27	77
854395200	27	72
854398800	27	68
854402400	27	65
854406000	27	62
854409600	28	59
854413200	28	56
854416800	28	55
854420400	28	56
854424000	28	59
854427600	28	62
854431200	28	66
854434800	28	71
854438400	28	79
854442000	28	83
854445600	28	84
854449200	28	85
854452800	28	87
854456400	28	89
854460000	28	89
854463600	28	89
854467200	28	89
854470800	28	89
854474400	28	84
854478000	28	76
854481600	28	70
854485200	28	65
854488800	28	63
854492400	28	62
854496000	29	59
854499600	29	55
854503200	29	53
854506800	29	52
854510400	29	52
854514000	29	54
854517600	29	56
854521200	29	62
854524800	29	72
854528400	29	77
854532000	29	83
854535600	29	86
854539200	29	87
854542800	29	89
854546400	29	88
854550000	29	88
854553600	29	90
854557200	29	92
854560800	29	93
854564400	29	88
854568000	29	86
854571600	29	84
854575200	29	78
854578800	29	71
854582400	30	63
854586000	30	57
854589600	30	55
854593200	30	55
854596800	30	60
854600400	30	65
854604000	30	70
854607600	30	76
854611200	30	90
854614800	30	92
854618400	30	92
854622000	30	90
854625600	30	90
854629200	30	90
854632800	30	92
854636400	30	92
854640000	30	91
854643600	30	91
854647200	30	90
854650800	30	81
854654400	30	76
854658000	30	71
854661600	30	63
854665200	30	59
854668800	31	54
854672400	31	54
854676000	31	55
854679600	31	58
854683200	31	62
854686800	31	67
854690400	31	72
854694000	31	77
854697600	31	85
854701200	31	89
854704800	31	90
854708400	31	90
854712000	31	89
854715600	31	89
854719200	31	90
854722800	31	89
854726400	31	90
854730000	31	90
854733600	31	89
854737200	31	85
854740800	31	80
854744400	31	74
854748000	31	68
854755200	32	59
854758800	32	57
854762400	32	56
854766000	32	57
854769600	32	59
854773200	32	62
854776800	32	66
854780400	32	70
854784000	32	76
854787600	32	80
854791200	32	82
854794800	32	83
854798400	32	83
854802000	32	83
854805600	32	84
854809200	32	85
854812800	32	88
