Unix	jday	rh
885754800	25	90
885758400	25	83
885762000	25	71
885765600	25	59
885769200	25	53
885772800	26	59
885776400	26	57
885780000	26	56
885783600	26	56
885787200	26	55
885790800	26	56
885794400	26	59
885798000	26	58
885801600	26	62
885805200	26	64
885808800	26	64
885812400	26	64
885816000	26	63
885819600	26	64
885823200	26	66
885826800	26	67
885830400	26	70
885834000	26	73
885837600	26	70
885841200	26	68
885844800	26	67
885848400	26	68
885852000	26	68
885855600	26	68
885859200	27	64
885862800	27	57
885866400	27	49
885870000	27	46
885873600	27	46
885877200	27	46
885880800	27	48
885884400	27	49
885888000	27	56
885891600	27	59
885895200	27	59
885898800	27	61
885902400	27	65
885906000	27	67
885909600	27	69
885913200	27	69
885916800	27	70
885920400	27	71
885924000	27	71
885927600	27	65
885931200	27	56
885934800	27	50
885938400	27	45
885942000	27	43
885945600	28	41
885949200	28	40
885952800	28	39
885956400	28	37
885960000	28	38
885963600	28	39
885967200	28	43
885970800	28	46
885974400	28	53
885978000	28	58
885981600	28	62
885985200	28	66
885988800	28	68
885992400	28	70
885996000	28	74
885999600	28	76
886003200	28	78
886006800	28	79
886010400	28	76
886014000	28	71
886017600	28	66
886021200	28	62
886024800	28	57
886028400	28	54
886032000	29	54
886035600	29	56
886039200	29	60
886042800	29	61
886046400	29	54
886050000	29	49
886053600	29	46
886057200	29	46
886060800	29	51
886064400	29	55
886068000	29	60
886071600	29	63
886075200	29	64
886078800	29	64
886082400	29	65
886086000	29	65
886089600	29	65
886093200	29	66
886096800	29	63
886100400	29	57
886104000	29	51
886107600	29	46
886111200	29	43
886114800	29	40
886118400	30	37
886122000	30	35
886125600	30	36
886129200	30	37
886132800	30	38
886136400	30	41
886140000	30	45
886143600	30	49
886147200	30	59
886150800	30	66
886154400	30	70
886158000	30	74
886161600	30	82
886165200	30	76
886168800	30	72
886172400	30	72
886176000	30	73
886179600	30	73
886183200	30	67
886186800	30	59
886190400	30	52
886194000	30	45
886197600	30	41
886201200	30	38
886204800	31	33
886208400	31	33
886212000	31	35
886215600	31	38
886219200	31	40
886222800	31	44
886226400	31	50
886230000	31	57
886233600	31	66
886237200	31	73
886240800	31	77
886244400	31	81
886248000	31	80
886251600	31	80
886255200	31	82
886258800	31	84
886262400	31	85
886266000	31	86
886269600	31	85
886273200	31	83
886276800	31	76
886280400	31	68
886284000	31	58
886291200	32	51
886294800	32	51
886298400	32	52
886302000	32	54
886305600	32	56
886309200	32	59
886312800	32	63
886316400	32	63
886320000	32	69
886323600	32	72
886327200	32	74
886330800	32	79
886334400	32	77
886338000	32	67
886341600	32	59
886345200	32	54
886348800	32	54
886352400	32	55
886356000	32	58
886359600	32	57
886363200	32	56
886366800	32	53
886370400	32	49
886374000	32	46
886377600	33	52
886381200	33	53
886384800	33	57
886388400	33	61
886392000	33	63
886395600	33	65
886399200	33	66
886402800	33	68
886406400	33	70
886410000	33	71
886413600	33	76
886417200	33	84
886420800	33	84
886424400	33	84
886428000	33	85
886431600	33	86
886435200	33	87
886438800	33	88
886442400	33	88
886446000	33	77
886449600	33	70
886453200	33	64
886456800	33	58
886460400	33	53
886464000	34	52
886467600	34	52
886471200	34	55
886474800	34	58
886478400	34	61
886482000	34	64
886485600	34	66
886489200	34	67
886492800	34	70
886496400	34	72
886500000	34	73
886503600	34	74
886507200	34	75
886510800	34	75
886514400	34	76
886518000	34	79
886521600	34	79
886525200	34	79
886528800	34	74
886532400	34	68
886536000	34	64
886539600	34	60
886543200	34	55
886546800	34	48
886550400	35	40
886554000	35	40
886557600	35	41
886561200	35	45
886564800	35	48
886568400	35	50
886572000	35	49
886575600	35	50
886579200	35	67
886582800	35	75
886586400	35	77
886590000	35	73
886593600	35	69
886597200	35	72
886600800	35	75
886604400	35	78
886608000	35	80
886611600	35	81
886615200	35	80
886618800	35	73
886622400	35	66
886626000	35	60
886629600	35	53
886633200	35	47
886636800	36	47
886640400	36	45
886644000	36	47
886647600	36	47
886651200	36	45
886654800	36	44
886658400	36	44
886662000	36	46
886665600	36	55
886669200	36	62
886672800	36	67
886676400	36	69
886680000	36	68
886683600	36	72
886687200	36	74
886690800	36	78
886694400	36	81
886698000	36	85
886701600	36	82
886705200	36	73
886708800	36	67
886712400	36	59
886716000	36	50
886719600	36	44
886723200	37	43
886726800	37	40
886730400	37	39
886734000	37	39
886737600	37	39
886741200	37	40
886744800	37	42
886748400	37	47
886752000	37	56
886755600	37	59
886759200	37	59
886762800	37	58
886766400	37	58
886770000	37	60
886773600	37	64
886777200	37	67
886780800	37	70
886784400	37	72
886788000	37	71
886791600	37	67
886795200	37	63
886798800	37	60
886802400	37	59
886806000	37	60
886809600	38	64
886813200	38	68
886816800	38	77
886820400	38	86
886824000	38	88
886827600	38	91
886831200	38	92
886834800	38	93
886838400	38	93
886842000	38	93
886845600	38	93
886849200	38	93
886852800	38	94
886856400	38	94
886860000	38	94
886863600	38	94
886867200	38	93
886870800	38	93
886874400	38	91
886878000	38	87
886881600	38	81
886885200	38	72
886888800	38	58
886892400	38	49
886896000	39	42
886899600	39	40
886903200	39	39
886906800	39	38
886910400	39	38
886914000	39	39
886917600	39	40
886921200	39	45
886924800	39	52
886928400	39	58
886932000	39	61
886935600	39	64
886939200	39	67
886942800	39	68
886946400	39	69
886950000	39	70
886953600	39	70
886957200	39	71
886960800	39	68
886964400	39	61
886968000	39	53
886971600	39	47
886975200	39	42
886978800	39	39
886982400	40	32
886986000	40	32
886989600	40	35
886993200	40	38
886996800	40	41
887000400	40	44
887004000	40	48
887007600	40	52
887011200	40	63
887014800	40	67
887018400	40	71
887022000	40	75
887025600	40	79
887029200	40	85
887032800	40	83
887036400	40	80
887040000	40	78
887043600	40	76
887047200	40	72
887050800	40	65
887054400	40	58
887058000	40	53
887061600	40	52
887065200	40	53
887068800	41	55
887072400	41	55
887076000	41	58
887079600	41	61
887083200	41	65
887086800	41	69
887090400	41	73
887094000	41	75
887097600	41	77
887101200	41	76
887104800	41	75
887108400	41	75
887112000	41	77
887115600	41	77
887119200	41	77
887122800	41	78
887126400	41	81
887130000	41	82
887133600	41	82
887137200	41	83
887140800	41	78
887144400	41	72
887148000	41	64
887151600	41	57
887155200	42	53
887158800	42	50
887162400	42	48
887166000	42	49
887169600	42	51
887173200	42	54
887176800	42	58
887180400	42	61
887184000	42	69
887187600	42	76
887191200	42	82
887194800	42	84
887198400	42	80
887202000	42	82
887205600	42	79
887209200	42	77
887212800	42	78
887216400	42	77
887220000	42	75
887223600	42	66
887227200	42	60
887230800	42	53
887234400	42	47
887238000	42	43
887241600	43	38
887245200	43	38
887248800	43	37
887252400	43	37
887256000	43	37
887259600	43	39
887263200	43	39
887266800	43	43
887270400	43	51
887274000	43	53
887277600	43	54
887281200	43	57
887284800	43	62
887288400	43	67
887292000	43	71
887295600	43	72
887299200	43	73
887302800	43	73
887306400	43	71
887310000	43	65
887313600	43	56
887317200	43	48
887320800	43	43
887324400	43	39
887328000	44	35
887331600	44	35
887335200	44	35
887338800	44	35
887342400	44	39
887346000	44	44
887349600	44	52
887353200	44	56
887356800	44	59
887360400	44	64
887364000	44	67
887367600	44	70
887371200	44	70
887374800	44	72
887378400	44	75
887382000	44	76
887385600	44	78
887389200	44	79
887392800	44	78
887396400	44	71
887400000	44	63
887403600	44	54
887407200	44	47
887410800	44	42
887414400	45	37
887418000	45	33
887421600	45	32
887425200	45	31
887428800	45	31
887432400	45	32
887436000	45	34
887439600	45	38
887443200	45	47
887446800	45	54
887450400	45	59
887454000	45	63
887457600	45	66
887461200	45	68
887464800	45	71
887468400	45	74
887472000	45	78
887475600	45	83
887479200	45	77
887482800	45	70
887486400	45	63
887490000	45	56
887493600	45	51
887497200	45	46
887500800	46	42
887504400	46	45
887508000	46	47
887511600	46	49
887515200	46	52
887518800	46	55
887522400	46	59
887526000	46	63
887529600	46	68
887533200	46	70
887536800	46	72
887540400	46	74
887544000	46	74
887547600	46	73
887551200	46	72
887554800	46	70
887558400	46	68
887562000	46	67
887565600	46	63
887569200	46	60
887572800	46	57
887576400	46	53
887580000	46	49
887583600	46	44
887587200	47	40
887590800	47	38
887594400	47	39
887598000	47	42
887601600	47	43
887605200	47	44
887608800	47	44
887612400	47	46
887616000	47	54
887619600	47	57
887623200	47	59
887626800	47	62
887630400	47	65
887634000	47	68
887637600	47	72
887641200	47	73
887644800	47	73
887648400	47	72
887652000	47	69
887655600	47	64
887659200	47	58
887662800	47	52
887666400	47	47
887670000	47	43
887673600	48	35
887677200	48	34
887680800	48	35
887684400	48	37
887688000	48	40
887691600	48	44
887695200	48	50
887698800	48	53
887702400	48	58
887706000	48	60
887709600	48	60
887713200	48	61
887716800	48	60
887720400	48	60
887724000	48	60
887727600	48	60
887731200	48	61
887734800	48	63
887738400	48	67
887742000	48	69
887745600	48	67
887749200	48	64
887752800	48	72
887756400	48	82
887760000	49	85
887763600	49	82
887767200	49	77
887770800	49	73
887774400	49	68
887778000	49	63
887781600	49	61
887785200	49	63
887788800	49	67
887792400	49	68
887796000	49	71
887799600	49	75
887803200	49	76
887806800	49	74
887810400	49	78
887814000	49	81
887817600	49	82
887821200	49	83
887824800	49	85
887828400	49	76
887832000	49	68
887835600	49	59
887839200	49	51
887842800	49	43
887846400	50	44
887850000	50	42
887853600	50	42
887857200	50	44
887860800	50	45
887864400	50	47
887868000	50	50
887871600	50	55
887875200	50	63
887878800	50	69
887882400	50	72
887886000	50	73
887889600	50	70
887893200	50	72
887896800	50	74
887900400	50	76
887904000	50	78
887907600	50	79
887911200	50	83
887914800	50	71
887918400	50	64
887922000	50	54
887925600	50	48
887929200	50	42
887932800	51	39
887936400	51	37
887940000	51	39
887943600	51	42
887947200	51	45
887950800	51	48
887954400	51	51
887958000	51	52
887961600	51	56
887965200	51	56
887968800	51	55
887972400	51	54
887976000	51	55
887979600	51	59
887983200	51	63
887986800	51	65
887990400	51	67
887994000	51	69
887997600	51	70
888001200	51	67
888004800	51	59
888008400	51	52
888012000	51	46
888015600	51	42
888019200	52	39
888022800	52	45
888026400	52	59
888030000	52	54
888033600	52	38
888037200	52	31
888040800	52	28
888044400	52	31
888048000	52	37
888051600	52	43
888055200	52	50
888058800	52	56
888062400	52	61
888066000	52	63
888069600	52	66
888073200	52	68
888076800	52	69
888080400	52	69
888084000	52	71
888087600	52	64
888091200	52	55
888094800	52	47
888098400	52	40
888102000	52	37
888105600	53	33
888109200	53	32
888112800	53	32
888116400	53	34
888120000	53	36
888123600	53	39
888127200	53	44
888130800	53	50
888134400	53	58
888138000	53	60
888141600	53	62
888145200	53	64
888148800	53	64
888152400	53	65
888156000	53	66
888159600	53	68
888163200	53	66
888166800	53	65
888170400	53	65
888174000	53	65
888177600	53	65
888181200	53	61
888184800	53	61
888188400	53	71
888192000	54	81
888195600	54	87
888199200	54	86
888202800	54	71
888206400	54	57
888210000	54	49
888213600	54	49
888217200	54	63
888220800	54	73
888224400	54	80
888228000	54	82
888231600	54	83
888235200	54	83
888238800	54	82
888242400	54	82
888246000	54	81
888249600	54	78
888253200	54	76
888256800	54	75
888260400	54	72
888264000	54	65
888267600	54	60
888271200	54	56
888274800	54	54
888278400	55	58
888282000	55	59
888285600	55	58
888289200	55	60
888292800	55	59
888296400	55	60
888300000	55	65
888303600	55	72
888307200	55	75
888310800	55	75
888314400	55	75
888318000	55	75
888321600	55	76
888325200	55	75
888328800	55	74
888332400	55	75
888336000	55	78
888339600	55	82
888343200	55	84
888346800	55	79
888350400	55	72
888354000	55	62
888357600	55	48
888361200	55	42
888364800	56	39
888368400	56	40
888372000	56	45
888375600	56	58
888379200	56	64
888382800	56	69
888386400	56	73
888390000	56	75
888393600	56	75
888397200	56	76
888400800	56	76
888404400	56	76
888408000	56	77
888411600	56	77
888415200	56	76
888418800	56	76
888422400	56	77
888426000	56	77
888429600	56	79
888433200	56	79
888436800	56	76
888440400	56	69
888444000	56	57
888447600	56	48
888451200	57	42
888454800	57	39
888458400	57	37
888462000	57	37
888465600	57	38
888469200	57	40
888472800	57	44
888476400	57	52
888480000	57	63
888483600	57	70
888487200	57	73
888490800	57	75
888494400	57	74
888498000	57	75
888501600	57	78
888505200	57	82
888508800	57	83
888512400	57	84
888516000	57	86
888519600	57	79
888523200	57	71
888526800	57	65
888530400	57	57
888534000	57	50
888537600	58	46
888541200	58	45
888544800	58	44
888548400	58	44
888552000	58	46
888555600	58	49
888559200	58	52
888562800	58	58
888566400	58	63
888570000	58	66
888573600	58	69
888577200	58	72
888580800	58	74
888584400	58	74
888588000	58	74
888591600	58	72
888595200	58	67
888598800	58	64
888602400	58	60
888606000	58	57
888609600	58	51
888613200	58	48
888616800	58	45
888620400	58	43
888624000	59	43
888627600	59	51
888631200	59	62
888634800	59	73
888638400	59	77
888642000	59	79
888645600	59	81
888649200	59	79
888652800	59	77
888656400	59	76
888660000	59	76
888663600	59	76
888667200	59	77
888670800	59	75
888674400	59	75
888678000	59	76
888681600	59	78
888685200	59	79
888688800	59	82
888692400	59	80
888696000	59	74
888699600	59	65
888703200	59	50
888710400	60	35
888714000	60	33
888717600	60	33
888721200	60	34
888724800	60	37
888728400	60	40
888732000	60	45
888735600	60	60
888739200	60	72
888742800	60	79
888746400	60	79
888750000	60	80
888753600	60	79
888757200	60	78
888760800	60	79
888764400	60	80
888768000	60	80
888771600	60	80
888775200	60	80
888778800	60	78
888782400	60	75
888786000	60	71
888789600	60	61
888793200	60	53
888796800	61	49
888800400	61	48
888804000	61	48
888807600	61	49
888811200	61	51
888814800	61	53
888818400	61	58
888822000	61	64
888825600	61	70
888829200	61	73
888832800	61	72
888836400	61	68
888840000	61	67
888843600	61	69
888847200	61	70
888850800	61	72
888854400	61	73
888858000	61	74
888861600	61	73
888865200	61	66
888868800	61	57
888872400	61	53
888876000	61	51
888879600	61	51
888883200	62	52
888886800	62	56
888890400	62	59
888894000	62	64
888897600	62	69
888901200	62	73
888904800	62	77
888908400	62	80
888912000	62	80
888915600	62	81
888919200	62	81
888922800	62	82
888926400	62	83
888930000	62	83
888933600	62	84
888937200	62	84
888940800	62	85
888944400	62	85
888948000	62	85
888951600	62	84
888955200	62	82
888958800	62	79
888962400	62	74
888966000	62	69
888969600	63	63
888973200	63	60
888976800	63	58
888980400	63	56
888984000	63	55
888987600	63	55
888991200	63	57
888994800	63	62
888998400	63	69
889002000	63	73
889005600	63	73
889009200	63	70
889012800	63	65
889016400	63	64
889020000	63	62
889023600	63	60
889027200	63	61
889030800	63	63
889034400	63	63
889038000	63	60
889041600	63	55
889045200	63	48
889048800	63	41
889052400	63	36
889056000	64	27
889059600	64	26
889063200	64	26
889066800	64	27
889070400	64	29
889074000	64	31
889077600	64	36
889081200	64	45
889084800	64	55
889088400	64	62
889092000	64	64
889095600	64	66
889099200	64	65
889102800	64	65
889106400	64	68
889110000	64	69
889113600	64	68
889117200	64	67
889120800	64	66
889124400	64	64
889128000	64	59
889131600	64	55
889135200	64	52
889138800	64	49
889142400	65	43
889146000	65	42
889149600	65	43
889153200	65	43
889156800	65	44
889160400	65	47
889164000	65	52
889167600	65	57
889171200	65	61
889174800	65	63
889178400	65	65
889182000	65	65
889185600	65	66
889189200	65	66
889192800	65	66
889196400	65	66
889200000	65	68
889203600	65	71
889207200	65	77
889210800	65	77
889214400	65	74
889218000	65	69
889221600	65	63
889225200	65	59
889228800	66	54
889232400	66	55
889236000	66	58
889239600	66	65
889243200	66	67
889246800	66	69
889250400	66	75
889254000	66	78
889257600	66	76
889261200	66	73
889264800	66	72
889268400	66	72
889272000	66	84
889275600	66	82
889279200	66	79
889282800	66	78
889286400	66	78
889290000	66	78
889293600	66	79
889297200	66	75
889300800	66	68
889304400	66	61
889308000	66	53
889311600	66	48
889315200	67	42
889318800	67	40
889322400	67	39
889326000	67	40
889329600	67	41
889333200	67	43
889336800	67	48
889340400	67	56
889344000	67	61
889347600	67	64
889351200	67	68
889354800	67	71
889358400	67	71
889362000	67	72
889365600	67	75
889369200	67	78
889372800	67	79
889376400	67	80
889380000	67	79
889383600	67	74
889387200	67	67
889390800	67	61
889394400	67	56
889398000	67	53
889401600	68	49
889405200	68	47
889408800	68	44
889412400	68	42
889416000	68	42
889419600	68	44
889423200	68	48
889426800	68	57
889430400	68	61
889434000	68	61
889437600	68	58
889441200	68	56
889444800	68	57
889448400	68	59
889452000	68	65
889455600	68	69
889459200	68	70
889462800	68	72
889466400	68	74
889470000	68	74
889473600	68	71
889477200	68	67
889480800	68	65
889484400	68	64
889488000	69	63
889491600	69	60
889495200	69	56
889498800	69	53
889502400	69	52
889506000	69	52
889509600	69	54
889513200	69	61
889516800	69	66
889520400	69	74
889524000	69	81
889527600	69	86
889531200	69	88
889534800	69	88
889538400	69	87
889542000	69	85
889545600	69	85
889549200	69	85
889552800	69	85
889556400	69	86
889560000	69	86
889563600	69	85
889567200	69	81
889570800	69	76
889574400	70	78
889578000	70	78
889581600	70	78
889585200	70	78
889588800	70	82
889592400	70	88
889596000	70	93
889599600	70	94
889603200	70	94
889606800	70	93
889610400	70	93
889614000	70	92
889617600	70	90
889621200	70	90
889624800	70	89
889628400	70	89
889632000	70	89
889635600	70	88
889639200	70	87
889642800	70	87
889646400	70	86
889650000	70	83
889653600	70	81
889657200	70	78
889660800	71	73
889664400	71	70
889668000	71	66
889671600	71	65
889675200	71	66
889678800	71	68
889682400	71	72
889686000	71	83
889689600	71	88
889693200	71	89
889696800	71	89
889700400	71	89
889704000	71	89
889707600	71	88
889711200	71	88
889714800	71	88
889718400	71	87
889722000	71	86
889725600	71	83
889729200	71	81
889732800	71	73
889736400	71	65
889740000	71	58
889743600	71	53
889747200	72	54
889750800	72	55
889754400	72	57
889758000	72	57
889761600	72	58
889765200	72	61
889768800	72	66
889772400	72	72
889776000	72	75
889779600	72	77
889783200	72	78
889786800	72	78
889790400	72	78
889794000	72	78
889797600	72	74
889801200	72	69
889804800	72	66
889808400	72	63
889812000	72	58
889815600	72	57
889819200	72	55
889822800	72	52
889826400	72	47
889830000	72	43
889833600	73	40
889837200	73	38
889840800	73	36
889844400	73	36
889848000	73	37
889851600	73	39
889855200	73	44
889858800	73	53
889862400	73	58
889866000	73	60
889869600	73	62
889873200	73	66
889876800	73	68
889880400	73	69
889884000	73	69
889887600	73	68
889891200	73	68
889894800	73	69
889898400	73	69
889902000	73	69
889905600	73	62
