Unix	jday	rh
725846400	1	55
725850000	1	59
725853600	1	57
725857200	1	53
725860800	1	55
725864400	1	58
725868000	1	62
725871600	1	67
725875200	1	71
725878800	1	76
725882400	1	82
725886000	1	86
725889600	1	86
725893200	1	89
725896800	1	89
725900400	1	90
725904000	1	91
725907600	1	91
725911200	1	90
725914800	1	89
725918400	1	88
725922000	1	89
725925600	1	88
725929200	1	88
725932800	2	87
725936400	2	87
725940000	2	88
725943600	2	88
725947200	2	86
725950800	2	85
725954400	2	84
725958000	2	85
725961600	2	87
725965200	2	88
725968800	2	89
725972400	2	89
725976000	2	90
725979600	2	91
725983200	2	92
725986800	2	93
725990400	2	93
725994000	2	93
725997600	2	90
726001200	2	90
726004800	2	88
726008400	2	85
726012000	2	80
726015600	2	74
726019200	3	70
726022800	3	71
726026400	3	70
726030000	3	69
726033600	3	70
726037200	3	72
726040800	3	74
726044400	3	75
726048000	3	76
726051600	3	76
726055200	3	76
726058800	3	78
726062400	3	81
726066000	3	81
726069600	3	83
726073200	3	82
726076800	3	84
726080400	3	85
726084000	3	82
726087600	3	78
726091200	3	75
726094800	3	70
726098400	3	65
726102000	3	61
726105600	4	58
726109200	4	57
726112800	4	58
726116400	4	59
726120000	4	61
726123600	4	64
726127200	4	68
726130800	4	73
726134400	4	80
726138000	4	82
726141600	4	83
726145200	4	84
726148800	4	84
726152400	4	84
726156000	4	88
726159600	4	89
726163200	4	88
726166800	4	88
726170400	4	82
726174000	4	80
726177600	4	83
726181200	4	85
726184800	4	84
726188400	4	80
726192000	5	74
726195600	5	73
726199200	5	77
726202800	5	81
726206400	5	86
726210000	5	89
726213600	5	88
726217200	5	85
726220800	5	84
726224400	5	85
726228000	5	84
726231600	5	82
726235200	5	77
726238800	5	74
726242400	5	74
726246000	5	73
726249600	5	73
726253200	5	73
726256800	5	75
726260400	5	68
726264000	5	63
726267600	5	61
726271200	5	58
726274800	5	56
726278400	6	54
726282000	6	52
726285600	6	52
726289200	6	52
726292800	6	51
726296400	6	51
726300000	6	57
726303600	6	69
726307200	6	80
726310800	6	81
726314400	6	74
726318000	6	70
726321600	6	68
726325200	6	68
726328800	6	70
726332400	6	72
726336000	6	74
726339600	6	76
726343200	6	75
726346800	6	67
726350400	6	64
726354000	6	62
726357600	6	59
726361200	6	56
726364800	7	51
726368400	7	52
726372000	7	57
726375600	7	69
726379200	7	75
726382800	7	82
726386400	7	83
726390000	7	84
726393600	7	86
726397200	7	85
726400800	7	85
726404400	7	85
726408000	7	85
726411600	7	86
726415200	7	89
726418800	7	88
726422400	7	85
726426000	7	82
726429600	7	77
726433200	7	69
726436800	7	62
726440400	7	56
726444000	7	52
726447600	7	49
726451200	8	46
726454800	8	47
726458400	8	48
726462000	8	49
726465600	8	52
726469200	8	56
726472800	8	60
726476400	8	69
726480000	8	79
726483600	8	86
726487200	8	87
726490800	8	84
726494400	8	77
726498000	8	75
726501600	8	74
726505200	8	74
726508800	8	75
726512400	8	76
726516000	8	76
726519600	8	69
726523200	8	65
726526800	8	61
726530400	8	59
726534000	8	56
726537600	9	51
726541200	9	51
726544800	9	51
726548400	9	51
726552000	9	52
726555600	9	53
726559200	9	54
726562800	9	59
726566400	9	61
726570000	9	63
726573600	9	66
726577200	9	68
726580800	9	70
726584400	9	71
726588000	9	74
726591600	9	76
726595200	9	78
726598800	9	80
726602400	9	74
726606000	9	70
726609600	9	66
726613200	9	64
726616800	9	60
726620400	9	57
726624000	10	53
726627600	10	52
726631200	10	49
726634800	10	49
726638400	10	50
726642000	10	51
726645600	10	51
726649200	10	57
726652800	10	63
726656400	10	66
726660000	10	69
726663600	10	78
726667200	10	76
726670800	10	79
726674400	10	80
726678000	10	81
726681600	10	81
726685200	10	80
726688800	10	79
726692400	10	67
726696000	10	58
726699600	10	52
726703200	10	47
726706800	10	43
726710400	11	43
726714000	11	42
726717600	11	40
726721200	11	39
726724800	11	41
726728400	11	43
726732000	11	49
726735600	11	58
726739200	11	76
726742800	11	80
726746400	11	82
726750000	11	82
726753600	11	78
726757200	11	76
726760800	11	73
726764400	11	71
726768000	11	71
726771600	11	72
726775200	11	73
726778800	11	63
726782400	11	60
726786000	11	56
726789600	11	51
726793200	11	47
726796800	12	42
726800400	12	41
726804000	12	41
726807600	12	42
726811200	12	42
726814800	12	43
726818400	12	43
726822000	12	48
726825600	12	47
726829200	12	45
726832800	12	46
726836400	12	49
726840000	12	58
726843600	12	64
726847200	12	65
726850800	12	71
726854400	12	77
726858000	12	79
726861600	12	80
726865200	12	74
726868800	12	68
726872400	12	64
726876000	12	61
726879600	12	60
726883200	13	60
726886800	13	63
726890400	13	68
726894000	13	70
726897600	13	73
726901200	13	76
726904800	13	79
726908400	13	80
726912000	13	80
726915600	13	80
726919200	13	80
726922800	13	80
726926400	13	81
726930000	13	81
726933600	13	83
726937200	13	84
726940800	13	84
726944400	13	84
726948000	13	85
726951600	13	85
726955200	13	83
726958800	13	81
726962400	13	80
726966000	13	78
726969600	14	72
726973200	14	68
726976800	14	64
726980400	14	63
726984000	14	64
726987600	14	65
726991200	14	66
726994800	14	68
726998400	14	70
727002000	14	71
727005600	14	70
727009200	14	69
727012800	14	63
727016400	14	59
727020000	14	57
727023600	14	56
727027200	14	56
727030800	14	59
727034400	14	64
727038000	14	67
727041600	14	67
727045200	14	61
727048800	14	55
727052400	14	51
727056000	15	51
727059600	15	62
727063200	15	68
727066800	15	60
727070400	15	54
727074000	15	55
727077600	15	62
727081200	15	70
727084800	15	73
727088400	15	75
727092000	15	76
727095600	15	80
727099200	15	81
727102800	15	80
727106400	15	82
727110000	15	82
727113600	15	81
727117200	15	81
727120800	15	81
727124400	15	79
727128000	15	75
727131600	15	71
727135200	15	67
727138800	15	62
727142400	16	58
727146000	16	56
727149600	16	55
727153200	16	55
727156800	16	56
727160400	16	58
727164000	16	62
727167600	16	66
727171200	16	71
727174800	16	75
727178400	16	77
727182000	16	81
727185600	16	79
727189200	16	80
727192800	16	82
727196400	16	84
727200000	16	84
727203600	16	84
727207200	16	76
727210800	16	69
727214400	16	63
727218000	16	59
727221600	16	54
727225200	16	48
727228800	17	38
727232400	17	36
727236000	17	33
727239600	17	31
727243200	17	34
727246800	17	38
727250400	17	42
727254000	17	45
727257600	17	46
727261200	17	48
727264800	17	52
727268400	17	55
727272000	17	54
727275600	17	55
727279200	17	57
727282800	17	58
727286400	17	60
727290000	17	62
727293600	17	65
727297200	17	66
727300800	17	66
727304400	17	63
727308000	17	60
727311600	17	58
727315200	18	55
727318800	18	55
727322400	18	62
727326000	18	73
727329600	18	77
727333200	18	79
727336800	18	76
727340400	18	72
727344000	18	72
727347600	18	72
727351200	18	71
727354800	18	71
727358400	18	70
727362000	18	70
727365600	18	68
727369200	18	69
727372800	18	74
727376400	18	79
727380000	18	84
727383600	18	81
727387200	18	77
727390800	18	68
727394400	18	58
727398000	18	53
727401600	19	51
727405200	19	50
727408800	19	50
727412400	19	51
727416000	19	54
727419600	19	57
727423200	19	59
727426800	19	60
727430400	19	60
727434000	19	61
727437600	19	62
727441200	19	63
727444800	19	66
727448400	19	69
727452000	19	72
727455600	19	73
727459200	19	74
727462800	19	73
727466400	19	72
727470000	19	65
727473600	19	58
727477200	19	52
727480800	19	47
727484400	19	42
727488000	20	37
727491600	20	35
727495200	20	31
727498800	20	30
727502400	20	30
727506000	20	32
727509600	20	37
727513200	20	42
727516800	20	45
727520400	20	47
727524000	20	51
727527600	20	54
727531200	20	58
727534800	20	61
727538400	20	65
727542000	20	68
727545600	20	72
727549200	20	75
727552800	20	76
727556400	20	70
727560000	20	67
727563600	20	63
727567200	20	60
727570800	20	55
727574400	21	49
727578000	21	49
727581600	21	48
727585200	21	47
727588800	21	46
727592400	21	47
727596000	21	48
727599600	21	53
727603200	21	55
727606800	21	55
727610400	21	57
727614000	21	60
727617600	21	63
727621200	21	62
727624800	21	62
727628400	21	61
727632000	21	62
727635600	21	64
727639200	21	69
727642800	21	67
727646400	21	63
727650000	21	56
727653600	21	57
727657200	21	59
727660800	22	62
727664400	22	59
727668000	22	52
727671600	22	48
727675200	22	49
727678800	22	51
727682400	22	56
727686000	22	63
727689600	22	70
727693200	22	71
727696800	22	66
727700400	22	62
727704000	22	61
727707600	22	62
727711200	22	62
727714800	22	62
727718400	22	63
727722000	22	63
727725600	22	63
727729200	22	59
727732800	22	51
727736400	22	46
727740000	22	44
727743600	22	43
727747200	23	43
727750800	23	43
727754400	23	44
727758000	23	45
727761600	23	48
727765200	23	53
727768800	23	58
727772400	23	62
727776000	23	70
